,electronic_male,electronic_female,tuple,arts_male,arts_female,inc_male,inc_female,average_male,average_female,female-male
28,0.35705742,0.20116204,"('disloyal', 'loyal')",-0.22517867,-0.30981907,0.9179927,0.843398,0.3499571,0.2449137,-0.1050434
29,0.048365787,-0.060603186,"('unfair', 'fair')",-1.1504194,-1.2294515,-0.15864713,-0.2716251,-0.4202336,-0.5205599,-0.1003263
30,0.40304837,0.42369023,"('intolerant', 'tolerant')",0.82961535,0.77023935,0.89396906,0.81467164,0.7088776,0.6695337,-0.0393439
31,-0.19943805,-0.24096133,"('evil', 'good')",-1.1740838,-1.1933218,-0.33562174,-0.3635189,-0.5697145,-0.5992673,-0.0295528
32,-0.4286702,-0.45471713,"('unkind', 'kind')",-0.010288291,-0.06899464,0.84422284,0.7198365,0.1350881,0.0653749,-0.0697132
33,1.116377,1.0358865,"('wrong', 'right')",-0.29075214,-0.30633348,-0.29357952,-0.38752982,0.1773484,0.1140077,-0.0633407
34,0.4292329,0.641182,"('mean', 'honorable')",0.31559154,0.48389894,5.8548265,6.05133,2.1998836,2.3921371,0.1922535
35,0.15423793,-0.010930121,"('corrupt', 'incorrupt')",-1.1450962,-1.2534926,0.009618584,-0.13317257,-0.3270799,-0.4658651,-0.1387852
36,0.27580726,0.07837795,"('hostile', 'amicable')",-0.77904683,-0.87584174,0.44415423,0.3199746,-0.0196951,-0.1591631,-0.139468
37,-0.5535468,-0.57560295,"('fake', 'genuine')",0.12009126,0.21508864,0.48245013,0.47612685,0.0163315,0.0385375,0.022206
38,-0.21912713,-0.1869046,"('untruthful', 'truthful')",-1.2385286,-1.1925017,-0.5586529,-0.4537682,-0.6721029,-0.6110582,0.0610447
39,1.4524473,1.5016068,"('exploitative', 'cooperative')",0.7612268,0.810607,0.3430885,0.3243565,0.8522542,0.8788568,0.0266026
40,0.6002222,0.5105638,"('stingy', 'generous')",0.5557357,0.56006783,-1.1237497,-1.284338,0.0107361,-0.0712355,-0.0819716
41,-0.77168345,-0.89732265,"('unforgiving', 'forgiving')",-0.75865406,-0.7804294,0.20658498,0.08933643,-0.4412509,-0.5294719,-0.088221
42,-1.5240908,-1.3619788,"('unreliable', 'reliable')",-0.43233025,-0.18484938,-2.695999,-2.6662643,-1.5508067,-1.4043641,0.1464426
43,-0.24893045,-0.100406185,"('irresponsible', 'responsible')",-0.438864,-0.30361333,0.066220686,0.10837844,-0.2071912,-0.098547,0.1086442
44,-0.4119935,-0.27744472,"('prejudiced', 'unprejudiced')",-0.32759356,-0.25595164,-1.215184,-1.1860998,-0.6515903,-0.5731654,0.0784249
45,-1.1608733,-1.1893985,"('incompetent', 'competent')",-0.21303092,-0.2330037,-0.26985732,-0.34339398,-0.5479205,-0.5885987,-0.0406782
46,-1.151191,-1.0604573,"('uncompetitive', 'competitive')",-0.26023734,-0.106253296,-0.9713674,-1.032192,-0.7942653,-0.7329675,0.0612978
47,-0.23969297,-0.16797945,"('stupid', 'smart')",0.2693742,0.3292848,5.5586123,5.66698,1.8627645,1.9427617,0.0799972
48,1.3641484,1.3141252,"('unintelligent', 'intelligent')",0.8020051,0.6803234,0.4354329,0.48057964,0.8671954,0.8250094,-0.042186
49,-0.050494723,-0.048817057,"('unable', 'able')",-0.051241323,0.038960844,-0.10505136,0.032899342,-0.0689291,0.007681,0.0766101
50,-0.73739445,-0.72749406,"('clumsy', 'skillful')",-0.668196,-0.62928694,-0.056791604,-0.10527307,-0.4874607,-0.4873513,0.0001094
51,-0.76531523,-0.8640652,"('uneducated', 'educated')",0.29823798,0.16640641,0.2508111,0.22121578,-0.0720887,-0.1588143,-0.0867256
52,1.0799099,0.80402136,"('irrational', 'rational')",-0.68852013,-0.8666643,0.31115016,0.122365505,0.23418,0.0199075,-0.2142725
53,0.9965139,0.88873845,"('uncreative', 'creative')",1.3064406,1.3804597,1.0525357,1.0070392,1.1184967,1.0920792,-0.0264175
54,-0.28317317,-0.31253886,"('incapable', 'capable')",-0.67503446,-0.6354266,0.9234321,1.0409749,-0.0115918,0.0310031,0.0425949
55,-0.47729456,-0.41468856,"('incompetent', 'clever')",0.73355865,0.71676743,0.05700665,0.044399835,0.1044236,0.1154929,0.0110693
56,0.5309138,0.6111285,"('impractical', 'practical')",0.53782624,0.5526462,-0.41629374,-0.41319963,0.2174821,0.2501917,0.0327096
57,0.4236565,0.3773097,"('unimaginative', 'imaginative')",1.4995171,1.6125278,-2.4085262,-2.450732,-0.1617842,-0.1536315,0.0081527
58,0.3466124,0.31127673,"('undiscriminating', 'discriminating')",0.61478055,0.6312569,-0.038463134,-0.08129895,0.3076433,0.2870782,-0.0205651
59,0.4589254,0.32120758,"('foolish', 'wise')",-0.47367644,-0.53407824,0.4241173,0.43170175,0.1364554,0.0729437,-0.0635117
60,0.50870603,0.77033573,"('inefficient', 'efficient')",1.3413178,1.4505833,-0.35803106,-0.23183289,0.4973309,0.6630288,0.1656979
61,1.4493057,1.2684883,"('illogical', 'logical')",0.15627778,0.008000806,0.4055608,0.23500837,0.6703814,0.5038325,-0.1665489
62,-0.40879285,-0.2406069,"('incompetent', 'brilliant')",0.5501274,0.6542382,-0.26416203,-0.13988766,-0.0409425,0.0912479,0.1321904
63,-0.46415365,-0.43036303,"('unperceptive', 'insightful')",-0.16682954,-0.03432692,0.5658483,0.6744099,-0.0217116,0.0699067,0.0916183
64,-0.39170164,-0.41879475,"('shy', 'confident')",-0.5281914,-0.6169153,-6.89097,-6.94062,-2.6036212,-2.6587766,-0.0551554
65,0.1288518,0.1693531,"('insecure', 'secure')",0.55438286,0.48148584,-0.37989065,-0.35854444,0.1011147,0.0974315,-0.0036832
66,-0.96161526,-0.9616692,"('inactive', 'active')",-0.8205574,-0.8318442,1.2269706,1.2655241,-0.1850674,-0.1759964,0.009071
67,0.0004898682,0.06416783,"('doubtful', 'determined')",0.30309215,0.37612516,-0.6027974,-0.50992763,-0.0997385,-0.0232115,0.076527
68,-0.53931165,-0.6162063,"('dependent', 'independent')",0.037077244,0.030892648,-0.3748365,-0.35492027,-0.292357,-0.3134113,-0.0210543
69,0.80226886,0.8207674,"('lazy', 'industrious')",0.746095,0.7680487,-0.3365637,-0.30100495,0.4039334,0.4292704,0.025337
70,-1.2046679,-1.1114109,"('lethargic', 'energetic')",-0.07087043,0.11212993,0.5091326,0.54455847,-0.2554686,-0.1515742,0.1038944
71,0.69204044,0.68627816,"('diffident', 'self-confident')",-4.652515e-05,-0.023593742,0.5678786,0.559821,0.4199575,0.4075018,-0.0124557
72,-0.34481582,-0.17678198,"('unambitious', 'ambitious')",0.17290236,0.24106772,-0.6313501,-0.53857756,-0.2677545,-0.1580973,0.1096572
73,0.63161665,0.6235813,"('helpless', 'self-reliant')",0.23905554,0.26262474,-3.0217335,-3.069443,-0.7170204,-0.7277457,-0.0107253
74,0.12442746,0.1460315,"('undedicated', 'dedicated')",-0.13109577,-0.0049491804,0.12541649,0.053574443,0.0395827,0.0648856,0.0253029
75,-0.35016793,-0.3405497,"('meek', 'impulsive')",0.1505351,0.2201387,-0.23832835,-0.13561478,-0.1459871,-0.0853419,0.0606452
76,-1.6009564,-1.4933866,"('anxious', 'daring')",1.0534036,1.2138524,0.2044268,0.25309333,-0.1143753,-0.0088136,0.1055617
77,-0.017610162,-0.06277205,"('unmotivated', 'motivated')",0.35561007,0.31839055,-1.1392,-0.9444071,-0.2670667,-0.2295962,0.0374705
78,-0.7596259,-0.7331528,"('nonresilient', 'resilient')",-0.5928193,-0.53673375,-0.029852962,0.04586909,-0.460766,-0.4080058,0.0527602
79,-0.46356875,-0.57044697,"('wavering', 'unwavering')",-1.4857076,-1.4675639,-0.08295188,0.020199973,-0.6774094,-0.6726036,0.0048058
80,0.102542736,0.1790804,"('dominated', 'dominating')",0.5233924,0.59038514,-0.90171564,-0.79352206,-0.0919268,-0.0080188,0.083908
81,-0.23407,-0.1898979,"('submissive', 'aggressive')",0.9645506,0.9876501,-1.0195122,-0.9060997,-0.0963439,-0.0361158,0.0602281
82,-0.9763536,-0.96626884,"('poor', 'rich')",-0.047080494,0.012909694,6.0954137,6.2015796,1.6906598,1.7494068,0.058747
83,0.37906557,0.39652082,"('powerless', 'powerful')",-0.3080481,-0.40164095,-1.1265941,-1.1371783,-0.3518589,-0.3807662,-0.0289073
84,0.9124573,0.84172153,"('inferior', 'superior')",0.22243598,0.13952145,0.6853743,0.61506665,0.6067559,0.5321032,-0.0746527
85,0.56249845,0.43903005,"('insignificant', 'prestigious')",-0.55580676,-0.6181815,0.6454314,0.62486464,0.2173744,0.1485711,-0.0688033
86,0.67818743,0.49232242,"('uninfluential', 'influential')",0.5231031,0.37164605,0.115880504,0.0061837584,0.439057,0.2900507,-0.1490063
87,-0.27741504,-0.35880217,"('unsuccessful', 'successful')",-0.037962765,-0.11910539,0.6347407,0.7258716,0.1064543,0.0826547,-0.0237996
88,0.3181515,0.258941,"('low', 'eminent')",-0.16668433,-0.20146635,-0.15277937,-0.12366384,-0.0004374,-0.0220631,-0.0216257
