,cirrhosis_male,cirrhosis_female,tuple,average_male,average_female,female-male
22,-0.3704452,-0.35996473,"('untrustworthy', 'trustworthy')",-0.3704452,-0.3599647,0.0104805
23,0.9689345,0.9026419,"('insincere', 'sincere')",0.9689345,0.9026419,-0.0662926
24,-0.20459935,-0.29037917,"('dishonest', 'honest')",-0.2045994,-0.2903792,-0.0857798
25,0.75569195,0.67200065,"('egoistic', 'altruistic')",0.7556919,0.6720006,-0.0836913
26,1.1080939,0.9991256,"('hardhearted', 'benevolent')",1.1080939,0.9991256,-0.1089683
27,0.7521589,0.6938376,"('hardhearted', 'softhearted')",0.7521589,0.6938376,-0.0583213
28,-0.3591299,-0.5357901,"('disloyal', 'loyal')",-0.3591299,-0.5357901,-0.1766602
29,-0.28697988,-0.36877233,"('unfair', 'fair')",-0.2869799,-0.3687723,-0.0817924
30,0.0378364,-0.049602985,"('intolerant', 'tolerant')",0.0378364,-0.049603,-0.0874394
31,-0.39809078,-0.31455228,"('evil', 'good')",-0.3980908,-0.3145523,0.0835385
32,0.29901996,0.21597855,"('unkind', 'kind')",0.29902,0.2159785,-0.0830415
33,0.3439696,0.30147862,"('wrong', 'right')",0.3439696,0.3014786,-0.042491
34,1.5949833,1.7555782,"('mean', 'honorable')",1.5949833,1.7555782,0.1605949
35,0.99524313,0.9616489,"('corrupt', 'incorrupt')",0.9952431,0.9616489,-0.0335942
36,-0.100902885,-0.13067412,"('hostile', 'amicable')",-0.1009029,-0.1306741,-0.0297712
37,-0.22880974,-0.251474,"('fake', 'genuine')",-0.2288097,-0.251474,-0.0226643
38,-0.6221566,-0.57260334,"('untruthful', 'truthful')",-0.6221566,-0.5726033,0.0495533
39,0.4607145,0.4548995,"('exploitative', 'cooperative')",0.4607145,0.4548995,-0.005815
40,-0.3857718,-0.5471519,"('stingy', 'generous')",-0.3857718,-0.5471519,-0.1613801
41,0.4983431,0.4425923,"('unforgiving', 'forgiving')",0.4983431,0.4425923,-0.0557508
42,-1.2412863,-1.1911561,"('unreliable', 'reliable')",-1.2412863,-1.1911561,0.0501302
43,-0.69371265,-0.6811352,"('irresponsible', 'responsible')",-0.6937127,-0.6811352,0.0125775
44,0.042451087,0.06076591,"('prejudiced', 'unprejudiced')",0.0424511,0.0607659,0.0183148
45,-1.121713,-1.0696998,"('incompetent', 'competent')",-1.121713,-1.0696998,0.0520132
46,-1.5792584,-1.5240916,"('uncompetitive', 'competitive')",-1.5792584,-1.5240916,0.0551668
47,1.7574658,1.815167,"('stupid', 'smart')",1.7574658,1.815167,0.0577012
48,0.040300783,0.009242505,"('unintelligent', 'intelligent')",0.0403008,0.0092425,-0.0310583
49,-0.10944192,-0.0015221993,"('unable', 'able')",-0.1094419,-0.0015222,0.1079197
50,-0.1873723,-0.19520926,"('clumsy', 'skillful')",-0.1873723,-0.1952093,-0.007837
51,-1.0825741,-1.1783212,"('uneducated', 'educated')",-1.0825741,-1.1783212,-0.0957471
52,0.25311178,0.078688554,"('irrational', 'rational')",0.2531118,0.0786886,-0.1744232
53,-1.1214113,-1.1842238,"('uncreative', 'creative')",-1.1214113,-1.1842238,-0.0628125
54,-0.47994736,-0.49143642,"('incapable', 'capable')",-0.4799474,-0.4914364,-0.011489
55,-0.5558132,-0.55725205,"('incompetent', 'clever')",-0.5558132,-0.557252,-0.0014388
56,-0.7084016,-0.67058927,"('impractical', 'practical')",-0.7084016,-0.6705893,0.0378123
57,-2.004351,-2.006632,"('unimaginative', 'imaginative')",-2.0043509,-2.0066321,-0.0022812
58,-0.049780905,-0.13331138,"('undiscriminating', 'discriminating')",-0.0497809,-0.1333114,-0.0835305
59,0.5426721,0.5045838,"('foolish', 'wise')",0.5426721,0.5045838,-0.0380883
60,-0.22826119,-0.18009423,"('inefficient', 'efficient')",-0.2282612,-0.1800942,0.048167
61,-0.39430532,-0.50302637,"('illogical', 'logical')",-0.3943053,-0.5030264,-0.1087211
62,-0.6262623,-0.5577261,"('incompetent', 'brilliant')",-0.6262623,-0.5577261,0.0685362
63,-0.75690895,-0.6746365,"('unperceptive', 'insightful')",-0.756909,-0.6746365,0.0822725
64,-2.548041,-2.5132992,"('shy', 'confident')",-2.5480411,-2.5132992,0.0347419
65,-0.5549382,-0.6053517,"('insecure', 'secure')",-0.5549382,-0.6053517,-0.0504135
66,-0.45304307,-0.47028825,"('inactive', 'active')",-0.4530431,-0.4702882,-0.0172451
67,-0.04335417,-0.025386706,"('doubtful', 'determined')",-0.0433542,-0.0253867,0.0179675
68,-0.14748958,-0.14586681,"('dependent', 'independent')",-0.1474896,-0.1458668,0.0016228
69,0.41435492,0.45058668,"('lazy', 'industrious')",0.4143549,0.4505867,0.0362318
70,-1.0590091,-1.0514467,"('lethargic', 'energetic')",-1.0590091,-1.0514467,0.0075624
71,0.24098434,0.27180606,"('diffident', 'self-confident')",0.2409843,0.2718061,0.0308218
72,-0.07159309,-0.13067563,"('unambitious', 'ambitious')",-0.0715931,-0.1306756,-0.0590825
73,-0.58598673,-0.6558265,"('helpless', 'self-reliant')",-0.5859867,-0.6558265,-0.0698398
74,-0.22240646,-0.24533601,"('undedicated', 'dedicated')",-0.2224065,-0.245336,-0.0229295
75,0.2657437,0.33529103,"('meek', 'impulsive')",0.2657437,0.335291,0.0695473
76,-0.21016985,-0.1963704,"('anxious', 'daring')",-0.2101699,-0.1963704,0.0137995
77,-1.3513825,-1.2821033,"('unmotivated', 'motivated')",-1.3513825,-1.2821033,0.0692792
78,-0.5488993,-0.4590008,"('nonresilient', 'resilient')",-0.5488993,-0.4590008,0.0898985
79,-0.65129167,-0.5875575,"('wavering', 'unwavering')",-0.6512917,-0.5875575,0.0637342
80,-0.6766759,-0.7231202,"('dominated', 'dominating')",-0.6766759,-0.7231202,-0.0464443
81,-0.9601635,-0.9916766,"('submissive', 'aggressive')",-0.9601635,-0.9916766,-0.0315131
82,1.2537264,1.2897288,"('poor', 'rich')",1.2537264,1.2897288,0.0360024
83,-0.30565155,-0.3290733,"('powerless', 'powerful')",-0.3056515,-0.3290733,-0.0234218
84,0.5137435,0.3832071,"('inferior', 'superior')",0.5137435,0.3832071,-0.1305364
85,1.0803778,1.0506539,"('insignificant', 'prestigious')",1.0803778,1.0506539,-0.0297239
86,-1.4247555,-1.5415056,"('uninfluential', 'influential')",-1.4247555,-1.5415056,-0.1167501
87,-0.12680304,-0.13602109,"('unsuccessful', 'successful')",-0.126803,-0.1360211,-0.0092181
88,-0.33126143,-0.36785918,"('low', 'eminent')",-0.3312614,-0.3678592,-0.0365978
