,nicor_male,nicor_female,tuple,inc_male,inc_female,average_male,average_female,female-male
72,-0.3261211,-0.31861046,"('unambitious', 'ambitious')",-1.0076506,-0.97419494,-0.6668859,-0.6464027,0.0204832
73,0.5474264,0.536483,"('helpless', 'self-reliant')",-2.6091237,-2.514308,-1.0308486,-0.9889125,0.0419361
74,0.8382898,0.79224765,"('undedicated', 'dedicated')",0.13984674,0.102916904,0.4890683,0.4475823,-0.041486
75,-0.6287723,-0.45477912,"('meek', 'impulsive')",-0.51921046,-0.3414107,-0.5739914,-0.3980949,0.1758965
76,0.88816386,0.84956294,"('anxious', 'daring')",0.36829504,0.41792586,0.6282294,0.6337444,0.005515
77,0.09021487,0.030093905,"('unmotivated', 'motivated')",-0.77049965,-0.77383965,-0.3401424,-0.3718729,-0.0317305
78,-0.2809945,-0.20564863,"('nonresilient', 'resilient')",0.2175965,0.27913958,-0.031699,0.0367455,0.0684445
79,-1.5838132,-1.4998299,"('wavering', 'unwavering')",-0.43769857,-0.36199385,-1.0107559,-0.9309119,0.079844
80,0.912213,0.8053236,"('dominated', 'dominating')",-1.0914445,-1.150539,-0.0896157,-0.1726077,-0.082992
81,2.221236,2.077498,"('submissive', 'aggressive')",-0.11180959,-0.16201425,1.0547132,0.9577419,-0.0969713
82,0.53555644,0.53141856,"('poor', 'rich')",5.635461,5.6311116,3.0855086,3.081265,-0.0042436
83,-0.37980527,-0.4564372,"('powerless', 'powerful')",-0.63314223,-0.7371902,-0.5064738,-0.5968137,-0.0903399
84,0.39245674,0.35784507,"('inferior', 'superior')",0.8437852,0.83347917,0.618121,0.5956621,-0.0224589
85,-0.9211118,-0.7824547,"('insignificant', 'prestigious')",0.37801152,0.4668192,-0.2715501,-0.1578178,0.1137323
86,-0.1742864,-0.3353473,"('uninfluential', 'influential')",0.07183358,-0.1559042,-0.0512264,-0.2456257,-0.1943993
87,0.7175037,0.6733554,"('unsuccessful', 'successful')",1.1678064,1.1083561,0.9426551,0.8908558,-0.0517993
88,-0.32065028,-0.41254768,"('low', 'eminent')",0.64392376,0.5603259,0.1616367,0.0738891,-0.0877476
