,travelers_male,travelers_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
25,1.0108833,1.0737516,"('egoistic', 'altruistic')",0.48910445,0.4843602,1.469685,1.4954693,0.9898909,1.0178604,0.0279695
26,1.4444271,1.2826362,"('hardhearted', 'benevolent')",1.6093509,1.2977864,1.8212136,1.6485996,1.6249973,1.409674,-0.2153233
27,0.25751507,0.290956,"('hardhearted', 'softhearted')",0.82333255,0.8814596,1.4790807,1.4537876,0.8533095,0.875401,0.0220915
28,0.9165662,0.8444685,"('disloyal', 'loyal')",0.31095308,0.26102573,1.1586249,1.1144124,0.7953814,0.7399689,-0.0554125
29,0.22201012,0.23553276,"('unfair', 'fair')",-1.3630555,-1.2681803,-0.18610644,-0.3471737,-0.4423839,-0.4599404,-0.0175565
30,2.041248,2.0168135,"('intolerant', 'tolerant')",2.3888638,2.3808246,0.78900117,0.7689664,1.7397043,1.7222015,-0.0175028
31,-1.4331328,-1.4258012,"('evil', 'good')",-1.5045627,-1.6033003,-0.75747824,-0.7013132,-1.2317246,-1.2434715,-0.0117469
32,0.92564505,0.82000893,"('unkind', 'kind')",1.119722,1.1527275,1.3088263,1.1839077,1.1180644,1.0522147,-0.0658497
33,1.3379681,1.3806,"('wrong', 'right')",-0.6006123,-0.668085,-0.25847396,-0.38703096,0.1596273,0.1084947,-0.0511326
34,-0.17889225,-0.12127053,"('mean', 'honorable')",0.68254787,0.84362406,6.1408944,6.3573065,2.2148499,2.3598866,0.1450367
35,-1.0620552,-1.0140425,"('corrupt', 'incorrupt')",-1.9571542,-2.0719764,-0.045298003,-0.19732568,-1.0215025,-1.0944482,-0.0729457
36,-1.2610182,-1.2930195,"('hostile', 'amicable')",-2.320056,-2.5958068,0.19091846,0.065594345,-1.1300519,-1.2744106,-0.1443587
37,-0.18267302,-0.22415535,"('fake', 'genuine')",0.04305385,0.19978721,0.5190164,0.5582772,0.1264657,0.1779697,0.051504
38,0.33756384,0.40881196,"('untruthful', 'truthful')",0.106823295,0.1498508,0.38288927,0.4186585,0.2757588,0.3257738,0.050015
39,0.98542744,1.0049318,"('exploitative', 'cooperative')",0.9372983,1.0631174,0.3696648,0.36729375,0.7641301,0.811781,0.0476509
40,1.1672219,1.2142011,"('stingy', 'generous')",0.87681615,1.0282449,-1.1342276,-1.1922215,0.3032701,0.3500748,0.0468047
41,0.8636632,0.85741746,"('unforgiving', 'forgiving')",0.31649414,0.32561165,0.3002422,0.17467108,0.4934665,0.4525667,-0.0408998
42,1.1538552,1.1410503,"('unreliable', 'reliable')",0.90765476,1.0754354,-2.8734899,-2.861137,-0.2706599,-0.2148837,0.0557762
43,1.4958303,1.5620532,"('irresponsible', 'responsible')",0.78576994,1.0257772,0.5813344,0.60270345,0.9543115,1.0635114,0.1091999
44,-1.3495566,-1.2934091,"('prejudiced', 'unprejudiced')",-0.6265813,-0.5900509,-1.3844275,-1.3664618,-1.1201885,-1.0833073,0.0368812
45,-0.108925335,-0.10564074,"('incompetent', 'competent')",1.2045048,1.2965311,-0.13124222,-0.13237007,0.3214458,0.3528401,0.0313943
46,0.2666462,0.25352648,"('uncompetitive', 'competitive')",2.3128965,2.4297864,-0.6119256,-0.6920011,0.6558723,0.6637706,0.0078983
47,0.21291785,0.19138563,"('stupid', 'smart')",0.7573977,0.91500455,5.5837264,5.788829,2.1846806,2.2984063,0.1137257
48,0.8358464,0.7874092,"('unintelligent', 'intelligent')",-0.3297134,-0.30322123,0.27310365,0.23367456,0.2597456,0.2392875,-0.0204581
49,-1.7326242,-1.6481836,"('unable', 'able')",-0.3348796,-0.17064254,-0.22459936,-0.02595735,-0.7640344,-0.6149278,0.1491066
50,-0.883154,-0.8671896,"('clumsy', 'skillful')",-0.82126856,-0.8646514,0.04204463,0.03483028,-0.5541259,-0.5656702,-0.0115443
51,-0.22267984,-0.38047352,"('uneducated', 'educated')",0.9495099,0.80033505,0.6128553,0.4853597,0.4465618,0.3017404,-0.1448214
52,-1.0053508,-1.1027956,"('irrational', 'rational')",-2.2212112,-2.5146186,-0.29165894,-0.37581354,-1.1727403,-1.3310759,-0.1583356
53,-0.538984,-0.49304074,"('uncreative', 'creative')",-0.35722908,-0.32179096,0.7230079,0.69612277,-0.057735,-0.0395697,0.0181653
54,-0.5252487,-0.5718711,"('incapable', 'capable')",-0.92235786,-0.9994924,1.0837259,1.1705654,-0.1212935,-0.1335994,-0.0123059
55,0.5636374,0.551267,"('incompetent', 'clever')",1.6628737,1.7438791,0.012736933,0.049940072,0.746416,0.7816954,0.0352794
56,2.159412,2.212202,"('impractical', 'practical')",1.7325877,1.9106729,-0.56918365,-0.5239737,1.1076054,1.1996338,0.0920284
57,0.02849301,-0.026727196,"('unimaginative', 'imaginative')",0.16939402,0.08982404,-2.9079928,-3.003242,-0.9033686,-0.9800484,-0.0766798
58,0.17856908,0.16330703,"('undiscriminating', 'discriminating')",0.86129963,0.8532592,0.297229,0.22398123,0.4456992,0.4135158,-0.0321834
59,-0.36448205,-0.39389953,"('foolish', 'wise')",-1.1502708,-1.2148485,0.33108175,0.40056682,-0.394557,-0.4027271,-0.0081701
60,1.5170066,1.6148032,"('inefficient', 'efficient')",2.8650975,3.1588721,-0.020305108,0.08151515,1.4539329,1.6183969,0.164464
61,-0.005552482,-0.06897305,"('illogical', 'logical')",-0.24808553,-0.3533799,0.42364195,0.26421273,0.056668,-0.0527134,-0.1093814
62,0.26833624,0.3719141,"('incompetent', 'brilliant')",1.4182689,1.7022392,-0.23790456,-0.040551733,0.4829002,0.6778672,0.194967
63,0.7363119,0.7605659,"('unperceptive', 'insightful')",1.5295687,1.656388,1.0938917,1.1717714,1.1199241,1.1962419,0.0763178
64,0.5784991,0.54425436,"('shy', 'confident')",1.4229054,1.4700054,-6.78926,-6.8950033,-1.5959517,-1.6269145,-0.0309628
65,0.8656335,0.74818045,"('insecure', 'secure')",0.99062055,0.97724384,-0.17351224,-0.1954079,0.560914,0.5100055,-0.0509085
66,-0.94992006,-0.95103675,"('inactive', 'active')",-0.038975906,-0.10521563,1.318431,1.1993232,0.109845,0.0476903,-0.0621547
67,-0.5050551,-0.5375444,"('doubtful', 'determined')",-0.13632467,-0.21467173,-0.7822225,-0.77739525,-0.4745341,-0.5098704,-0.0353363
68,-1.5816793,-1.7060019,"('dependent', 'independent')",-0.105388306,-0.10690944,-0.11637457,-0.16180569,-0.6011474,-0.658239,-0.0570916
69,-0.4078885,-0.37888023,"('lazy', 'industrious')",-0.22436887,-0.19685733,-0.68346775,-0.69376445,-0.438575,-0.4231673,0.0154077
70,0.52019405,0.46527565,"('lethargic', 'energetic')",1.2340223,1.3244729,0.4460146,0.44832817,0.7334103,0.7460256,0.0126153
71,1.7322282,1.8179469,"('diffident', 'self-confident')",-0.2532915,-0.05374013,0.23203795,0.28142563,0.5703249,0.6818775,0.1115526
72,0.9418459,1.0059351,"('unambitious', 'ambitious')",-0.20602185,-0.15440524,-0.781085,-0.7136267,-0.015087,0.0459677,0.0610547
73,1.1473978,1.1442305,"('helpless', 'self-reliant')",0.5351855,0.55883473,-3.3910477,-3.3025453,-0.5694881,-0.5331601,0.036328
74,0.97800773,0.97736436,"('undedicated', 'dedicated')",1.2722907,1.3788561,0.4296024,0.31094348,0.8933003,0.8890546,-0.0042457
75,-1.072824,-1.0015247,"('meek', 'impulsive')",-0.85378367,-0.9017442,-0.32974547,-0.28659523,-0.7521177,-0.7299547,0.022163
76,0.35765004,0.34694633,"('anxious', 'daring')",1.2999986,1.5269419,0.095469005,0.119868904,0.5843726,0.6645857,0.0802131
77,0.3917009,0.51330686,"('unmotivated', 'motivated')",0.5421565,0.7160092,-1.228726,-1.1221331,-0.0982895,0.0357276,0.1340171
78,0.53488475,0.6384501,"('nonresilient', 'resilient')",1.0695274,1.2658417,0.058293954,0.120266564,0.5542353,0.6748528,0.1206175
79,-0.77983797,-0.82100964,"('wavering', 'unwavering')",-1.5171112,-1.7275708,0.12637879,0.12705898,-0.7235235,-0.8071738,-0.0836503
80,0.6323851,0.6358337,"('dominated', 'dominating')",2.1041846,2.2959197,-0.74202025,-0.73316383,0.6648498,0.7328632,0.0680134
81,0.42987657,0.35420063,"('submissive', 'aggressive')",1.7291521,1.6443591,-0.50684726,-0.55351776,0.5507271,0.4816806,-0.0690465
82,-0.6581563,-0.7144722,"('poor', 'rich')",0.1692935,0.119858444,6.19926,6.350059,1.9034657,1.9184818,0.0150161
83,0.035146154,0.061983034,"('powerless', 'powerful')",0.061700583,0.021945527,-0.9277247,-0.9595995,-0.2769593,-0.2918903,-0.014931
84,-0.21286242,-0.19596629,"('inferior', 'superior')",-0.88521826,-0.8292934,0.5528576,0.5096462,-0.181741,-0.1718711,0.0098699
85,-0.19569992,-0.10160512,"('insignificant', 'prestigious')",-0.69625694,-0.7929622,0.6516036,0.6809226,-0.0801178,-0.0712149,0.0089029
86,0.62592703,0.48847377,"('uninfluential', 'influential')",1.0363367,0.8446881,0.41903445,0.22394636,0.693766,0.5190361,-0.1747299
87,0.07655692,0.037970025,"('unsuccessful', 'successful')",1.7988185,1.8415169,0.7801776,0.83140284,0.8851843,0.9036299,0.0184456
88,-0.02093759,-0.100904904,"('low', 'eminent')",0.43572772,0.2440116,0.16462618,0.09755048,0.1931388,0.0802191,-0.1129197
