,carefusion_male,carefusion_female,tuple,corp_male,corp_female,average_male,average_female,female-male
32,2.0748558,2.0572522,"('unkind', 'kind')",1.2160559,1.168157,1.6454558,1.6127045,-0.0327513
33,1.2187126,1.1909139,"('wrong', 'right')",-0.57220334,-0.64679104,0.3232546,0.2720614,-0.0511932
34,0.13642143,0.3236104,"('mean', 'honorable')",5.4939537,5.744682,2.8151875,3.0341461,0.2189586
35,-0.9283389,-1.0758381,"('corrupt', 'incorrupt')",-0.36644518,-0.3807307,-0.647392,-0.7282844,-0.0808924
36,-1.3698624,-1.266745,"('hostile', 'amicable')",-0.33025604,-0.43623728,-0.8500593,-0.8514911,-0.0014318
37,0.24948417,0.31726584,"('fake', 'genuine')",0.111424826,0.12440211,0.1804545,0.220834,0.0403795
38,0.59037936,0.7623191,"('untruthful', 'truthful')",-0.19081007,-0.05402777,0.1997846,0.3541456,0.154361
39,1.0367911,1.0211641,"('exploitative', 'cooperative')",0.28606814,0.3314938,0.6614296,0.6763289,0.0148993
40,0.88484216,0.99404013,"('stingy', 'generous')",-1.9253734,-2.0515077,-0.5202656,-0.5287338,-0.0084682
41,1.4432933,1.7096283,"('unforgiving', 'forgiving')",0.17128967,0.115986094,0.8072915,0.9128072,0.1055157
42,1.1099066,1.3145049,"('unreliable', 'reliable')",-3.1577246,-3.137911,-1.0239091,-0.9117031,0.112206
43,1.1351217,1.3727789,"('irresponsible', 'responsible')",0.48698688,0.5390541,0.8110543,0.9559165,0.1448622
44,-0.3516969,-0.4404006,"('prejudiced', 'unprejudiced')",-1.2917261,-1.3394899,-0.8217115,-0.8899453,-0.0682338
45,0.15370743,0.61948,"('incompetent', 'competent')",0.10970236,0.10928325,0.1317049,0.3643816,0.2326767
46,-0.2066672,0.089504,"('uncompetitive', 'competitive')",-1.0058997,-1.0052891,-0.6062834,-0.4578925,0.1483909
47,0.5765489,0.5992226,"('stupid', 'smart')",5.625478,5.7440424,3.1010134,3.1716325,0.0706191
48,0.41206092,0.48389882,"('unintelligent', 'intelligent')",0.8299872,0.881242,0.6210241,0.6825704,0.0615463
49,0.5329173,0.6479945,"('unable', 'able')",-0.0067841224,0.10878603,0.2630666,0.3783903,0.1153237
50,0.10803297,0.11711708,"('clumsy', 'skillful')",0.011597708,-0.016192416,0.0598153,0.0504623,-0.009353
51,-0.335805,-0.40177363,"('uneducated', 'educated')",0.11632479,0.08574122,-0.1097401,-0.1580162,-0.0482761
52,-0.28039736,-0.5680874,"('irrational', 'rational')",0.022240845,-0.15124696,-0.1290783,-0.3596672,-0.2305889
53,-1.4773511,-1.3965325,"('uncreative', 'creative')",0.29405338,0.25116688,-0.5916488,-0.5726829,0.0189659
54,-0.2203263,-0.23727083,"('incapable', 'capable')",0.680799,0.75429505,0.2302364,0.2585121,0.0282757
55,-0.2979575,-0.06795475,"('incompetent', 'clever')",0.36612725,0.34915164,0.0340849,0.1405984,0.1065135
56,1.3688369,1.537866,"('impractical', 'practical')",-0.5992247,-0.50141656,0.3848061,0.5182247,0.1334186
57,-0.35540104,-0.09733736,"('unimaginative', 'imaginative')",-3.3145142,-3.3081129,-1.8349576,-1.7027251,0.1322325
58,-1.146925,-0.98067826,"('undiscriminating', 'discriminating')",-0.13032706,-0.17544128,-0.638626,-0.5780598,0.0605662
59,0.7613516,0.6241493,"('foolish', 'wise')",0.31853768,0.33835998,0.5399446,0.4812546,-0.05869
60,1.244775,1.3965614,"('inefficient', 'efficient')",0.11800787,0.25860754,0.6813915,0.8275844,0.1461929
61,0.21022293,0.13168761,"('illogical', 'logical')",0.70195353,0.5390142,0.4560882,0.3353509,-0.1207373
62,0.9835527,1.2302755,"('incompetent', 'brilliant')",0.3682987,0.47398657,0.6759257,0.852131,0.1762053
63,0.61402386,0.8784126,"('unperceptive', 'insightful')",0.5513949,0.6221766,0.5827094,0.7502946,0.1675852
64,0.42235333,0.36718142,"('shy', 'confident')",-6.366118,-6.4861383,-2.9718823,-3.0594785,-0.0875962
65,-0.32003742,-0.50875723,"('insecure', 'secure')",-0.01955297,0.0050705895,-0.1697952,-0.2518433,-0.0820481
66,-0.9178394,-0.9977535,"('inactive', 'active')",0.37701976,0.4218006,-0.2704098,-0.2879764,-0.0175666
67,0.70085764,0.63867134,"('doubtful', 'determined')",-0.52645254,-0.542319,0.0872025,0.0481762,-0.0390263
68,-0.89860195,-1.0283453,"('dependent', 'independent')",-0.82044786,-0.8278392,-0.8595249,-0.9280922,-0.0685673
69,1.1556183,1.0558424,"('lazy', 'industrious')",-0.41830614,-0.42160538,0.3686561,0.3171185,-0.0515376
70,-0.043283023,0.122353554,"('lethargic', 'energetic')",0.026963107,0.05256051,-0.00816,0.087457,0.095617
71,1.2998126,1.4795035,"('diffident', 'self-confident')",0.59514517,0.6236097,0.9474789,1.0515566,0.1040777
72,0.027904363,-0.033925273,"('unambitious', 'ambitious')",-0.36904296,-0.31423518,-0.1705693,-0.1740802,-0.0035109
73,0.054552265,-0.040365815,"('helpless', 'self-reliant')",-3.4691353,-3.5280395,-1.7072915,-1.7842026,-0.0769111
74,0.2525078,0.48939177,"('undedicated', 'dedicated')",-0.34908584,-0.36699182,-0.048289,0.0612,0.109489
75,-0.7397162,-0.653252,"('meek', 'impulsive')",-0.99933004,-0.9265519,-0.8695231,-0.789902,0.0796211
76,-0.36579007,-0.2712474,"('anxious', 'daring')",-0.49413335,-0.40953848,-0.4299617,-0.3403929,0.0895688
77,0.19862406,0.37626442,"('unmotivated', 'motivated')",-1.1993004,-1.0717757,-0.5003382,-0.3477556,0.1525826
78,0.9649678,1.2518181,"('nonresilient', 'resilient')",0.23427328,0.32196525,0.5996205,0.7868916,0.1872711
79,-0.75631833,-0.68516666,"('wavering', 'unwavering')",-0.5055429,-0.38892484,-0.6309306,-0.5370457,0.0938849
80,0.3282293,0.28618085,"('dominated', 'dominating')",-0.87298775,-0.7598508,-0.2723792,-0.236835,0.0355442
81,0.72103226,0.68403447,"('submissive', 'aggressive')",-0.6546898,-0.5302177,0.0331712,0.0769084,0.0437372
82,-0.81195676,-0.72253716,"('poor', 'rich')",6.306784,6.411425,2.7474136,2.844444,0.0970304
83,-0.18209006,-0.07856018,"('powerless', 'powerful')",-1.1919507,-1.2172548,-0.6870204,-0.6479075,0.0391129
84,0.22393368,0.06344421,"('inferior', 'superior')",0.6841239,0.65474147,0.4540288,0.3590928,-0.094936
85,0.13976914,0.11792803,"('insignificant', 'prestigious')",-0.19512849,-0.22498414,-0.0276797,-0.0535281,-0.0258484
86,-0.19022077,0.020000603,"('uninfluential', 'influential')",-0.18473011,-0.2383802,-0.1874754,-0.1091898,0.0782856
87,-0.17825954,-0.18952742,"('unsuccessful', 'successful')",0.58336174,0.6165114,0.2025511,0.213492,0.0109409
88,-0.49656916,-0.49867603,"('low', 'eminent')",-0.447192,-0.43549633,-0.4718806,-0.4670862,0.0047944
