,3m_male,3m_female,tuple,co_male,co_female,average_male,average_female,female-male
42,1.3122864,1.3893371,"('unreliable', 'reliable')",-2.835673,-2.6827705,-0.7616934,-0.6467167,0.1149767
43,0.93727696,1.0638341,"('irresponsible', 'responsible')",1.2387716,1.3581979,1.0880243,1.2110159,0.1229916
44,0.1964905,0.22190335,"('prejudiced', 'unprejudiced')",-1.07554,-1.069024,-0.4395247,-0.4235603,0.0159644
45,1.5153648,1.3560843,"('incompetent', 'competent')",0.68259454,0.6841046,1.0989797,1.0200945,-0.0788852
46,0.61728746,0.6173401,"('uncompetitive', 'competitive')",0.07440715,0.25760168,0.3458473,0.4374709,0.0916236
47,0.5587585,0.529275,"('stupid', 'smart')",5.632511,5.7070475,3.0956349,3.1181612,0.0225263
48,-0.10727313,0.028323896,"('unintelligent', 'intelligent')",0.22837122,0.41537035,0.060549,0.2218471,0.1612981
49,-0.08763292,0.1642267,"('unable', 'able')",-0.34483758,-0.13963635,-0.2162353,0.0122952,0.2285305
50,0.61357284,0.7394869,"('clumsy', 'skillful')",0.37019667,0.4513322,0.4918848,0.5954095,0.1035247
51,0.8913785,0.8190844,"('uneducated', 'educated')",0.67505866,0.6924765,0.7832186,0.7557805,-0.0274381
52,-1.2080648,-1.3003811,"('irrational', 'rational')",-0.74830174,-0.9810762,-0.9781833,-1.1407286,-0.1625453
53,-1.1171471,-1.2981496,"('uncreative', 'creative')",0.6881949,0.5409535,-0.2144761,-0.378598,-0.1641219
54,0.03793437,-0.101519555,"('incapable', 'capable')",1.1310056,1.0182455,0.58447,0.4583629,-0.1261071
55,1.6609973,1.7263938,"('incompetent', 'clever')",1.0900877,1.3509046,1.3755424,1.5386492,0.1631068
56,2.6647756,2.5849478,"('impractical', 'practical')",0.64421237,0.7943099,1.654494,1.6896288,0.0351348
57,0.1339963,-0.12020753,"('unimaginative', 'imaginative')",-2.948895,-2.909874,-1.4074494,-1.5150408,-0.1075914
58,0.40785158,0.34804466,"('undiscriminating', 'discriminating')",0.3042134,0.40433776,0.3560325,0.3761912,0.0201587
59,0.10659114,0.07903396,"('foolish', 'wise')",-0.06868932,-0.1400821,0.0189509,-0.0305241,-0.049475
60,2.2855935,2.4063578,"('inefficient', 'efficient')",0.8454056,1.086329,1.5654995,1.7463434,0.1808439
61,0.8282493,0.7401227,"('illogical', 'logical')",0.33322126,0.23366393,0.5807353,0.4868933,-0.093842
62,2.1976578,2.304177,"('incompetent', 'brilliant')",1.1380577,1.3499854,1.6678578,1.8270812,0.1592234
63,0.8368137,0.95124257,"('unperceptive', 'insightful')",0.88683987,1.1201379,0.8618268,1.0356903,0.1738635
64,1.0113834,0.8056165,"('shy', 'confident')",-6.140095,-5.948047,-2.5643559,-2.5712154,-0.0068595
65,1.5399774,1.4573472,"('insecure', 'secure')",0.50491905,0.70829284,1.0224483,1.0828199,0.0603716
66,-0.8939048,-1.2158833,"('inactive', 'active')",0.023856789,-0.2134592,-0.435024,-0.7146713,-0.2796473
67,1.1411088,1.1346468,"('doubtful', 'determined')",-0.11565109,-0.21331212,0.5127288,0.4606673,-0.0520615
68,-0.4684116,-0.38022283,"('dependent', 'independent')",-1.3321772,-1.157905,-0.9002944,-0.7690639,0.1312305
69,-0.21042116,-0.30161113,"('lazy', 'industrious')",-1.8195584,-1.910983,-1.0149897,-1.106297,-0.0913073
70,0.9481807,0.880211,"('lethargic', 'energetic')",1.1745347,1.2394625,1.0613577,1.0598367,-0.001521
71,-0.39522684,-0.49425277,"('diffident', 'self-confident')",0.8419189,0.66464233,0.223346,0.0851948,-0.1381512
72,0.33357003,0.32903668,"('unambitious', 'ambitious')",-0.3636146,-0.34740564,-0.0150223,-0.0091845,0.0058378
73,0.24055335,0.3322178,"('helpless', 'self-reliant')",-3.647715,-3.50808,-1.7035809,-1.5879312,0.1156497
74,0.9208078,0.78750986,"('undedicated', 'dedicated')",0.5672554,0.5972694,0.7440315,0.6923896,-0.0516419
75,-1.1934003,-1.212512,"('meek', 'impulsive')",-1.0278677,-0.93964213,-1.110634,-1.0760771,0.0345569
76,1.3415396,1.3821288,"('anxious', 'daring')",0.5596389,0.72347295,0.9505893,1.0528009,0.1022116
77,0.12595658,0.25879472,"('unmotivated', 'motivated')",-0.557208,-0.41749808,-0.2156257,-0.0793517,0.136274
78,-0.7441669,-0.54243,"('nonresilient', 'resilient')",0.4435439,0.6057863,-0.1503115,0.0316782,0.1819897
79,-1.3197434,-1.4668971,"('wavering', 'unwavering')",-0.42042735,-0.42917484,-0.8700854,-0.948036,-0.0779506
80,1.1676345,1.0694269,"('dominated', 'dominating')",-0.05211954,0.038473077,0.5577575,0.55395,-0.0038075
81,1.274842,1.2636191,"('submissive', 'aggressive')",-0.0972444,0.12794909,0.5887988,0.6957841,0.1069853
82,0.3076595,0.33253747,"('poor', 'rich')",6.6979456,6.7381783,3.5028026,3.535358,0.0325554
83,0.2037237,0.08917967,"('powerless', 'powerful')",-0.9549535,-1.0223088,-0.3756149,-0.4665646,-0.0909497
84,0.3255605,0.32172108,"('inferior', 'superior')",0.06618184,0.10471644,0.1958712,0.2132188,0.0173476
85,-1.769234,-1.6164446,"('insignificant', 'prestigious')",-0.976427,-1.1463028,-1.3728305,-1.3813736,-0.0085431
86,-0.35305583,-0.44372323,"('uninfluential', 'influential')",-0.16705444,-0.102988675,-0.2600551,-0.273356,-0.0133009
87,1.6918472,1.480133,"('unsuccessful', 'successful')",1.2200747,1.2432939,1.455961,1.3617134,-0.0942476
88,-0.10683466,-0.22639664,"('low', 'eminent')",-0.027742993,-0.09388329,-0.0672888,-0.16014,-0.0928512
