,currant_male,currant_female,tuple,average_male,average_female,female-male
79,-0.51462805,-0.625645,"('wavering', 'unwavering')",-0.5146281,-0.625645,-0.1110169
80,-0.020958886,-0.017161861,"('dominated', 'dominating')",-0.0209589,-0.0171619,0.003797
81,0.019097969,0.06989253,"('submissive', 'aggressive')",0.019098,0.0698925,0.0507945
82,1.8104998,2.0136113,"('poor', 'rich')",1.8104998,2.0136113,0.2031115
83,-0.27396125,-0.2752495,"('powerless', 'powerful')",-0.2739612,-0.2752495,-0.0012883
84,0.18014064,0.31283382,"('inferior', 'superior')",0.1801406,0.3128338,0.1326932
85,-0.48038262,-0.71042114,"('insignificant', 'prestigious')",-0.4803826,-0.7104211,-0.2300385
86,0.055707343,-0.097854294,"('uninfluential', 'influential')",0.0557073,-0.0978543,-0.1535616
87,0.92516357,0.8795312,"('unsuccessful', 'successful')",0.9251636,0.8795312,-0.0456324
88,-0.3687146,-0.4047495,"('low', 'eminent')",-0.3687146,-0.4047495,-0.0360349
