,etsy_male,etsy_female,tuple,inc_male,inc_female,average_male,average_female,female-male
33,-0.033541948,-0.12396106,"('wrong', 'right')",-0.4782922,-0.56102633,-0.2559171,-0.3424937,-0.0865766
34,-0.047909435,0.08815922,"('mean', 'honorable')",5.977884,6.1279006,2.9649873,3.1080298,0.1430425
35,-0.22026578,-0.33131045,"('corrupt', 'incorrupt')",0.4772719,0.3280959,0.1285031,-0.0016073,-0.1301104
36,-0.709555,-0.78662527,"('hostile', 'amicable')",0.84195894,0.62660545,0.066202,-0.0800099,-0.1462119
37,-0.09611657,-0.113613196,"('fake', 'genuine')",0.17187136,0.14029127,0.0378774,0.013339,-0.0245384
38,-1.160069,-1.0379419,"('untruthful', 'truthful')",-0.4272563,-0.36674488,-0.7936627,-0.7023434,0.0913193
39,0.8691141,0.88183063,"('exploitative', 'cooperative')",0.19546054,0.1966621,0.5322873,0.5392464,0.0069591
40,-0.46299216,-0.46965998,"('stingy', 'generous')",-1.4474207,-1.6227168,-0.9552065,-1.0461884,-0.0909819
41,-0.40018648,-0.3088727,"('unforgiving', 'forgiving')",0.024135718,-0.112158425,-0.1880254,-0.2105156,-0.0224902
42,0.0012688264,0.10702832,"('unreliable', 'reliable')",-3.4537716,-3.408154,-1.7262514,-1.6505629,0.0756885
43,-0.68404365,-0.5654411,"('irresponsible', 'responsible')",0.14628771,0.15650797,-0.268878,-0.2044666,0.0644114
44,0.27972093,0.22884935,"('prejudiced', 'unprejudiced')",-1.3346027,-1.3380756,-0.5274409,-0.5546131,-0.0271722
45,-0.6897187,-0.56663674,"('incompetent', 'competent')",-0.5601628,-0.58522785,-0.6249408,-0.5759323,0.0490085
46,-0.9538706,-0.9207222,"('uncompetitive', 'competitive')",-0.94772446,-0.93028337,-0.9507976,-0.9255028,0.0252948
47,0.018774994,0.10384537,"('stupid', 'smart')",5.2895007,5.413157,2.6541378,2.7585013,0.1043635
48,-0.27307075,-0.2693987,"('unintelligent', 'intelligent')",0.58010966,0.62458193,0.1535195,0.1775916,0.0240721
49,0.07373024,0.1774833,"('unable', 'able')",-0.17610037,-0.10750554,-0.0511851,0.0349889,0.086174
50,0.14619227,0.16572961,"('clumsy', 'skillful')",0.06288731,0.015322849,0.1045398,0.0905262,-0.0140136
51,-0.613224,-0.7391761,"('uneducated', 'educated')",0.46387643,0.42402077,-0.0746738,-0.1575777,-0.0829039
52,-0.10642979,-0.32704702,"('irrational', 'rational')",0.67678654,0.47181708,0.2851784,0.072385,-0.2127934
53,-1.1727172,-1.2458094,"('uncreative', 'creative')",0.7530263,0.7019309,-0.2098455,-0.2719393,-0.0620938
54,-0.3776077,-0.45757714,"('incapable', 'capable')",1.1210213,1.1361308,0.3717068,0.3392769,-0.0324299
55,-0.079199515,-0.0042026024,"('incompetent', 'clever')",-0.22999936,-0.20962141,-0.1545994,-0.106912,0.0476874
56,0.58210045,0.61050844,"('impractical', 'practical')",-0.35004193,-0.34809393,0.1160293,0.1312073,0.015178
57,-0.7237596,-0.7260047,"('unimaginative', 'imaginative')",-2.609215,-2.6599333,-1.6664873,-1.6929691,-0.0264818
58,-0.40236646,-0.43715677,"('undiscriminating', 'discriminating')",0.1976334,0.09666117,-0.1023665,-0.1702478,-0.0678813
59,0.12999126,0.15159214,"('foolish', 'wise')",0.59209836,0.55533534,0.3610448,0.3534637,-0.0075811
60,0.36436105,0.45157707,"('inefficient', 'efficient')",-0.7294623,-0.5571244,-0.1825506,-0.0527737,0.1297769
61,0.059328876,-0.16518095,"('illogical', 'logical')",0.30413172,0.15579534,0.1817303,-0.0046928,-0.1864231
62,0.33824337,0.44198176,"('incompetent', 'brilliant')",-0.19043563,-0.048247747,0.0739039,0.196867,0.1229631
63,-0.32585067,-0.18352921,"('unperceptive', 'insightful')",0.54200095,0.65388805,0.1080751,0.2351794,0.1271043
64,-0.21273647,-0.22236454,"('shy', 'confident')",-7.0887685,-7.0315156,-3.6507525,-3.62694,0.0238125
65,0.051740676,0.03768617,"('insecure', 'secure')",-0.94558096,-0.87597734,-0.4469202,-0.4191456,0.0277746
66,-0.30234602,-0.32191998,"('inactive', 'active')",0.88873076,0.923461,0.2931924,0.3007705,0.0075781
67,0.5665332,0.5730315,"('doubtful', 'determined')",-0.5152199,-0.45201316,0.0256566,0.0605092,0.0348526
68,-0.4225852,-0.5144707,"('dependent', 'independent')",-0.6236283,-0.65063643,-0.5231068,-0.5825536,-0.0594468
69,0.8092396,0.82599866,"('lazy', 'industrious')",-0.15629363,-0.17313659,0.326473,0.326431,-4.2e-05
70,-0.5443954,-0.44345385,"('lethargic', 'energetic')",0.28249344,0.32489064,-0.130951,-0.0592816,0.0716694
71,-0.54585636,-0.5686746,"('diffident', 'self-confident')",0.5516147,0.5355674,0.0028792,-0.0165536,-0.0194328
72,-0.65441483,-0.6311603,"('unambitious', 'ambitious')",-1.2106644,-1.1820647,-0.9325396,-0.9066125,0.0259271
73,0.5099495,0.4268419,"('helpless', 'self-reliant')",-2.8119965,-2.8774416,-1.1510235,-1.2252998,-0.0742763
74,0.26429513,0.26839894,"('undedicated', 'dedicated')",-0.08709736,-0.18160446,0.0885989,0.0433972,-0.0452017
75,-0.4220464,-0.35253644,"('meek', 'impulsive')",-0.23597023,-0.17123437,-0.3290083,-0.2618854,0.0671229
76,0.18626875,0.24459006,"('anxious', 'daring')",-0.26567677,-0.1552388,-0.039704,0.0446756,0.0843796
77,-0.9786838,-0.9900352,"('unmotivated', 'motivated')",-1.3268987,-1.1695205,-1.1527913,-1.0797778,0.0730135
78,-0.97524446,-0.91435695,"('nonresilient', 'resilient')",0.16216454,0.23151645,-0.40654,-0.3414202,0.0651198
79,-0.8954667,-0.9066586,"('wavering', 'unwavering')",0.1368672,0.16326176,-0.3792998,-0.3716984,0.0076014
80,0.24008895,0.26275286,"('dominated', 'dominating')",-1.6161433,-1.5212913,-0.6880272,-0.6292692,0.058758
81,0.4200649,0.44911158,"('submissive', 'aggressive')",-1.2857918,-1.1320264,-0.4328634,-0.3414574,0.091406
82,-0.5774088,-0.5942858,"('poor', 'rich')",5.8932877,5.9469476,2.6579394,2.6763308,0.0183914
83,-0.26680493,-0.22598362,"('powerless', 'powerful')",-0.97807944,-0.99411136,-0.6224422,-0.6100475,0.0123947
84,0.07094123,-0.079270855,"('inferior', 'superior')",1.1595768,1.1006435,0.615259,0.5106863,-0.1045727
85,0.06820639,0.03423041,"('insignificant', 'prestigious')",1.446401,1.3497183,0.7573037,0.6919744,-0.0653293
86,-1.1273766,-1.1776941,"('uninfluential', 'influential')",-0.40859225,-0.5411233,-0.7679844,-0.8594087,-0.0914243
87,0.16649821,0.09335099,"('unsuccessful', 'successful')",0.8573831,0.95155,0.5119407,0.5224505,0.0105098
88,0.012207027,-0.21149936,"('low', 'eminent')",0.36631733,0.31450668,0.1892622,0.0515037,-0.1377585
