,bio_male,bio_female,tuple,rad_male,rad_female,laboratories_male,laboratories_female,inc_male,inc_female,average_male,average_female,female-male
51,0.5742309,0.4696988,"('uneducated', 'educated')",-0.3874769,-0.46331233,1.3244591,1.2010751,0.6529182,0.63285106,0.5410328,0.4600782,-0.0809546
52,0.9049101,0.77791786,"('irrational', 'rational')",-0.0466167,-0.15176505,-1.6182853,-1.7338524,-0.25731242,-0.38386157,-0.2543261,-0.3728903,-0.1185642
53,-1.2055377,-1.2479255,"('uncreative', 'creative')",-1.647852,-1.7260411,0.08522268,0.010854162,0.84844005,0.8411008,-0.4799317,-0.5305029,-0.0505712
54,-0.07275322,-0.14652905,"('incapable', 'capable')",-0.44409302,-0.53205925,-0.3234737,-0.33516744,0.9822115,0.966953,0.0354729,-0.0117007,-0.0471736
55,0.47287184,0.42530954,"('incompetent', 'clever')",0.58344454,0.53833896,1.9335014,1.8764011,0.25302017,0.2840561,0.8107095,0.7810264,-0.0296831
56,1.1443217,1.0089406,"('impractical', 'practical')",0.62974054,0.5815002,1.322239,1.247287,0.071989566,0.1023041,0.7920727,0.735008,-0.0570647
57,-0.79051423,-0.89706945,"('unimaginative', 'imaginative')",-0.89567393,-1.0007019,0.014463782,-0.12464875,-2.2098527,-2.2499764,-0.9703943,-1.0680991,-0.0977048
58,-0.66239166,-0.7237015,"('undiscriminating', 'discriminating')",-0.68113637,-0.78225535,0.23083279,0.16400331,-0.23881806,-0.21104231,-0.3378783,-0.388249,-0.0503707
59,0.84400743,0.85080844,"('foolish', 'wise')",-0.04930425,-0.021195613,-0.58908194,-0.5393491,0.16165368,0.18972439,0.0918187,0.119997,0.0281783
60,0.695932,0.72596234,"('inefficient', 'efficient')",0.68590546,0.7008933,1.795055,1.8286412,0.065949656,0.22517315,0.8107105,0.8701675,0.059457
61,0.50867814,0.38898474,"('illogical', 'logical')",-0.68791413,-0.78960955,0.40990224,0.29705092,0.14144951,0.060341097,0.0930289,-0.0108082,-0.1038371
62,0.8232478,0.8850684,"('incompetent', 'brilliant')",0.7122356,0.7401553,1.7927189,1.8734391,0.31091595,0.47385928,0.9097795,0.9931305,0.083351
63,-0.2672696,-0.27027336,"('unperceptive', 'insightful')",-0.78835994,-0.8016597,0.6954123,0.7274085,0.7816206,0.94734824,0.1053509,0.1507059,0.045355
64,-0.5467998,-0.6245719,"('shy', 'confident')",0.6642553,0.61540955,0.28287265,0.20569983,-6.4893384,-6.4660625,-1.5222526,-1.5673813,-0.0451287
65,-0.13181773,-0.21823213,"('insecure', 'secure')",0.38508412,0.36545363,0.28810662,0.22465326,-0.3805527,-0.32763907,0.0402051,0.0110589,-0.0291462
66,-0.5952324,-0.65664315,"('inactive', 'active')",-1.0250427,-1.106809,-0.5677035,-0.5949814,0.94881046,0.91396695,-0.309792,-0.3611166,-0.0513246
67,0.90546054,0.87133336,"('doubtful', 'determined')",0.74853253,0.7741067,-0.46499473,-0.43291736,-0.2039733,-0.16432436,0.2462563,0.2620496,0.0157933
68,-0.25079495,-0.29744205,"('dependent', 'independent')",-0.006075247,-0.06092878,-0.5421522,-0.53604805,-0.5428528,-0.50771785,-0.3354688,-0.3505342,-0.0150654
69,0.19675073,0.24556977,"('lazy', 'industrious')",0.43181372,0.46277615,0.36660048,0.46008587,-0.4135728,-0.4208519,0.1453981,0.186895,0.0414969
70,0.28411642,0.2715033,"('lethargic', 'energetic')",-0.11690436,-0.14080642,0.4361211,0.4686342,1.1189778,1.2395393,0.4305778,0.4597176,0.0291398
71,1.1996983,1.2651308,"('diffident', 'self-confident')",-0.70449126,-0.7389831,-0.03620842,0.045713354,0.2773091,0.24299386,0.1840769,0.2037137,0.0196368
72,0.4497089,0.49185103,"('unambitious', 'ambitious')",-1.0849028,-1.086076,0.29285678,0.3131437,-0.90006965,-0.7777364,-0.3106017,-0.2647044,0.0458973
73,1.0532253,1.0209706,"('helpless', 'self-reliant')",0.5571041,0.5273247,-1.2623162,-1.3308758,-3.3641179,-3.3014865,-0.7540262,-0.7710167,-0.0169905
74,0.18254593,0.18017867,"('undedicated', 'dedicated')",-1.1369869,-1.1774924,-0.15289812,-0.10259892,0.03892682,0.09886421,-0.267103,-0.2502621,0.0168409
75,-0.24868539,-0.2536641,"('meek', 'impulsive')",-0.29838708,-0.30048493,-1.1964653,-1.243117,-0.26118672,-0.20929468,-0.5011811,-0.5016402,-0.0004591
76,-0.1669009,-0.17639683,"('anxious', 'daring')",0.11134565,0.124863416,0.43542165,0.47751325,0.43547714,0.54217154,0.2038359,0.2420378,0.0382019
77,0.22648591,0.15614578,"('unmotivated', 'motivated')",0.05679128,-0.0415916,0.85441357,0.79851943,-1.1715772,-1.0745165,-0.0084716,-0.0403607,-0.0318891
78,0.15025541,0.247562,"('nonresilient', 'resilient')",-0.67855227,-0.6998786,1.1199721,1.2220144,-0.18548532,-0.05840991,0.1015475,0.177822,0.0762745
79,0.10754049,0.034419194,"('wavering', 'unwavering')",-1.14049,-1.2024419,-1.6686379,-1.7347015,-0.12100195,-0.1491811,-0.7056473,-0.7629763,-0.057329
80,-0.20635173,-0.1663473,"('dominated', 'dominating')",0.1592475,0.23015392,0.7377216,0.83034605,-1.0640514,-0.93534535,-0.0933585,-0.0102982,0.0830603
81,0.35502076,0.20431668,"('submissive', 'aggressive')",0.7424082,0.71158516,1.2253628,1.1043936,-0.18664315,-0.10353517,0.5340372,0.4791901,-0.0548471
82,-0.4065599,-0.48096484,"('poor', 'rich')",-0.0320483,-0.092804,1.3361416,1.2890642,6.0985446,6.1287766,1.7490195,1.711018,-0.0380015
83,0.20692673,0.14101492,"('powerless', 'powerful')",-0.14501789,-0.23272318,-0.24754754,-0.31101388,-1.272199,-1.3388981,-0.3644594,-0.435405,-0.0709456
84,0.7318678,0.6997841,"('inferior', 'superior')",0.29299504,0.25286368,0.4540598,0.45195153,0.5505637,0.53496015,0.5073715,0.4848899,-0.0224816
85,1.1271555,1.0894101,"('insignificant', 'prestigious')",-0.14130007,-0.25956014,-0.035675198,-0.098940656,0.4636798,0.32934424,0.353465,0.2650634,-0.0884016
86,-0.108341984,-0.26666248,"('uninfluential', 'influential')",-0.9229857,-1.0619389,0.44509333,0.34819573,0.088166885,0.06407451,-0.1245168,-0.2290828,-0.104566
87,0.55925435,0.4829354,"('unsuccessful', 'successful')",-0.27816176,-0.30604592,0.41890585,0.47024864,0.43991312,0.48568228,0.2849779,0.2832051,-0.0017728
88,0.19135204,0.08952827,"('low', 'eminent')",-0.27091026,-0.43935055,0.2657361,0.14857343,0.2783101,0.2020142,0.116122,0.0001913,-0.1159307
