,te_male,te_female,tuple,connectivity_male,connectivity_female,ltd_male,ltd_female,average_male,average_female,female-male
16,-0.7185732,-0.80053097,"('unpopular', 'popular')",0.024769079,0.02241106,0.52849656,0.45702717,-0.0551025,-0.1070309,-0.0519284
17,-1.0173434,-0.94934916,"('nasty', 'nice')",-0.117076375,-0.06360507,-0.08360359,-0.07772298,-0.4060078,-0.3635591,0.0424487
18,-0.1371323,-0.09233605,"('disagreeable', 'welcoming')",-0.11949441,-0.06148345,-0.77431166,-0.8970399,-0.3436461,-0.3502865,-0.0066404
19,-0.13805687,-0.09183313,"('inhospitable', 'hospitable')",-0.99103165,-0.97718054,-0.4367969,-0.4874147,-0.5219618,-0.5188095,0.0031523
20,-0.051474683,-0.023906162,"('rough', 'thoughtful')",-0.041344892,-0.04544131,0.8857436,0.8962591,0.264308,0.2756372,0.0113292
21,1.2690674,1.3288354,"('immoral', 'moral')",0.05526742,0.027037492,-0.5422396,-0.4841293,0.2606984,0.2905812,0.0298828
22,0.3816073,0.4717738,"('untrustworthy', 'trustworthy')",0.8086211,0.7243039,-0.03704967,-0.009973824,0.3843929,0.3953679,0.010975
23,0.67761695,0.6593829,"('insincere', 'sincere')",0.84780836,0.8017226,4.6990786,4.686593,2.0748347,2.0492328,-0.0256019
24,0.9960519,0.9525456,"('dishonest', 'honest')",0.69532233,0.6766042,0.47104204,0.46324,0.7208055,0.6974633,-0.0233422
25,-0.6895623,-0.8904712,"('egoistic', 'altruistic')",0.52996254,0.5327591,0.8042851,0.66084075,0.2148951,0.1010429,-0.1138522
26,0.92463565,0.88214785,"('hardhearted', 'benevolent')",0.43869227,0.44970942,2.1497033,2.1597764,1.1710104,1.1638779,-0.0071325
27,-0.7583384,-0.8093822,"('hardhearted', 'softhearted')",0.5672457,0.51899946,0.644779,0.4649681,0.1512288,0.0581951,-0.0930337
28,-0.24068907,-0.3374427,"('disloyal', 'loyal')",0.4590897,0.3808651,0.75816596,0.666892,0.3255222,0.2367715,-0.0887507
29,0.3640998,0.3279552,"('unfair', 'fair')",-0.19547573,-0.2535677,-0.82032573,-0.89616245,-0.2172339,-0.273925,-0.0566911
30,0.9880332,0.9966645,"('intolerant', 'tolerant')",2.135348,2.0734036,1.394365,1.3798109,1.5059153,1.4832931,-0.0226222
31,-1.0475198,-0.8999008,"('evil', 'good')",-0.8496577,-0.7343829,-0.35687444,-0.4113207,-0.7513506,-0.6818682,0.0694824
32,0.7646385,0.7013457,"('unkind', 'kind')",0.82488346,0.7961027,0.9494772,0.8620099,0.846333,0.7864861,-0.0598469
33,0.28335476,0.21927232,"('wrong', 'right')",0.98798364,0.94788873,-0.2369151,-0.33637357,0.3448078,0.2769291,-0.0678787
34,0.0453571,0.15069582,"('mean', 'honorable')",0.6474243,0.70461434,4.7793036,4.901579,1.8240283,1.918963,0.0949347
35,-1.1919888,-1.3156458,"('corrupt', 'incorrupt')",-1.2501571,-1.3149347,-0.07092439,-0.28848392,-0.83769,-0.9730214,-0.1353314
36,-1.0131602,-1.0489217,"('hostile', 'amicable')",-0.073336445,-0.10870759,0.53346074,0.32483715,-0.1843453,-0.2775974,-0.0932521
37,-0.41011137,-0.4030697,"('fake', 'genuine')",-0.07255434,-0.13682088,0.06948328,0.07829964,-0.1377275,-0.1538636,-0.0161361
38,-0.116626866,-0.14666668,"('untruthful', 'truthful')",0.3371042,0.3421059,0.69847584,0.7170893,0.3063177,0.3041762,-0.0021415
39,1.7885998,1.8188013,"('exploitative', 'cooperative')",1.5326166,1.5674309,0.37701362,0.4254794,1.2327434,1.2705705,0.0378271
40,0.047813296,0.08543308,"('stingy', 'generous')",0.33989406,0.34324116,-1.7618536,-1.8745247,-0.4580487,-0.4819502,-0.0239015
41,-0.08616695,0.0080963895,"('unforgiving', 'forgiving')",-0.15966336,-0.19100757,0.4149516,0.33580014,0.0563738,0.050963,-0.0054108
42,0.6590503,0.70788395,"('unreliable', 'reliable')",0.7446342,0.68837905,-2.2735786,-2.2342618,-0.2899647,-0.2793329,0.0106318
43,1.5011489,1.5550178,"('irresponsible', 'responsible')",0.9835452,0.9266887,1.0312495,1.0689461,1.1719812,1.1835509,0.0115697
44,0.07333997,0.15287289,"('prejudiced', 'unprejudiced')",-0.011155821,0.02403482,-1.3954188,-1.373222,-0.4444116,-0.3987714,0.0456402
45,0.2503658,0.45032227,"('incompetent', 'competent')",0.4986388,0.5254567,0.431124,0.49671257,0.3933762,0.4908305,0.0974543
46,-0.07264215,0.052631006,"('uncompetitive', 'competitive')",0.9437045,0.9274873,0.15898266,0.19728512,0.3433483,0.3924678,0.0491195
47,0.7342405,0.76331556,"('stupid', 'smart')",0.47431853,0.51734805,4.8455744,4.980657,2.0180445,2.0871069,0.0690624
48,-0.058818303,-0.15138856,"('unintelligent', 'intelligent')",0.5027407,0.48884517,0.29234463,0.30262762,0.2454223,0.2133614,-0.0320609
49,-0.38417667,-0.28204107,"('unable', 'able')",-0.63756156,-0.570448,-0.35071278,-0.29979962,-0.4574837,-0.3840962,0.0733875
50,0.066229105,0.04067405,"('clumsy', 'skillful')",0.55869496,0.5242872,-0.42809758,-0.50502396,0.0656088,0.0199791,-0.0456297
51,0.53416353,0.47494492,"('uneducated', 'educated')",-0.29193404,-0.43796253,-0.22743896,-0.296558,0.0049302,-0.0865252,-0.0914554
52,0.57198215,0.36689958,"('irrational', 'rational')",0.53411466,0.4977681,-0.44050226,-0.6372253,0.2218648,0.0758141,-0.1460507
53,0.17913993,0.051333606,"('uncreative', 'creative')",-0.43934077,-0.49292895,0.23273608,0.09412386,-0.0091549,-0.1158238,-0.1066689
54,-0.08985462,-0.21225922,"('incapable', 'capable')",0.039817523,-0.067181125,0.70429647,0.6711754,0.2180865,0.1305784,-0.0875081
55,-0.03718266,0.08137255,"('incompetent', 'clever')",0.45224425,0.4199332,0.592852,0.6904237,0.3359712,0.3972432,0.061272
56,1.4822036,1.5350991,"('impractical', 'practical')",0.9416741,0.90899545,0.5305761,0.6007034,0.984818,1.0149327,0.0301147
57,0.18460622,0.1693656,"('unimaginative', 'imaginative')",0.15419044,0.13481438,-0.90600026,-0.89625204,-0.1890679,-0.1973574,-0.0082895
58,-0.38967067,-0.34369433,"('undiscriminating', 'discriminating')",0.49795046,0.46601996,0.40853077,0.42277798,0.1722702,0.1817012,0.009431
59,1.199744,1.1802654,"('foolish', 'wise')",0.3112905,0.34066305,0.34177896,0.2870857,0.6176045,0.6026714,-0.0149331
60,1.4377737,1.5087767,"('inefficient', 'efficient')",1.8972341,1.9174606,-0.05752178,0.11453171,1.0924953,1.1802563,0.087761
61,1.8460542,1.6882608,"('illogical', 'logical')",2.101304,1.9561834,0.20672996,0.0627123,1.384696,1.2357188,-0.1489772
62,0.7649334,0.8828038,"('incompetent', 'brilliant')",1.253535,1.3026901,0.1656942,0.27886075,0.7280542,0.8214516,0.0933974
63,-0.18226641,-0.11652072,"('unperceptive', 'insightful')",0.7850658,0.790416,0.83458257,0.8959656,0.4791273,0.523287,0.0441597
64,0.76959234,0.7706416,"('shy', 'confident')",0.89553493,0.8760304,-4.8336263,-4.8305902,-1.0561663,-1.0613061,-0.0051398
65,0.62195015,0.60224366,"('insecure', 'secure')",1.0320137,1.0001528,0.31891608,0.44928402,0.6576266,0.6838935,0.0262669
66,-0.9196948,-0.98993754,"('inactive', 'active')",-0.8370655,-0.9264553,0.86858165,0.7638741,-0.2960596,-0.3841729,-0.0881133
67,0.24243572,0.25983286,"('doubtful', 'determined')",0.5210452,0.5268106,-0.51921463,-0.46540022,0.0814221,0.1070811,0.025659
68,-0.1784021,-0.20212236,"('dependent', 'independent')",-0.53234285,-0.6540993,-0.71898,-0.7579438,-0.476575,-0.5380552,-0.0614802
69,-0.27693555,-0.26130348,"('lazy', 'industrious')",0.5986685,0.6421651,-0.009522423,-0.08834986,0.1040702,0.0975039,-0.0065663
70,0.87007767,0.96541095,"('lethargic', 'energetic')",1.5816535,1.52579,1.0551428,1.1584917,1.168958,1.2165642,0.0476062
71,1.6452632,1.6632185,"('diffident', 'self-confident')",2.1393027,2.0823443,0.5004292,0.45506588,1.4283317,1.4002096,-0.0281221
72,0.8045198,0.79756063,"('unambitious', 'ambitious')",-0.67671835,-0.6832231,-0.29847986,-0.2379733,-0.0568928,-0.0412119,0.0156809
73,1.1231753,1.1292595,"('helpless', 'self-reliant')",0.53797364,0.49712282,-2.4066179,-2.4403036,-0.2484897,-0.2713071,-0.0228174
74,0.7367341,0.86962646,"('undedicated', 'dedicated')",0.6461458,0.60175484,0.34021044,0.29307106,0.5743635,0.5881508,0.0137873
75,-0.83551866,-0.7813912,"('meek', 'impulsive')",0.10166361,0.12166411,-0.27523655,-0.23845744,-0.3363639,-0.2993948,0.0369691
76,0.30539122,0.35443798,"('anxious', 'daring')",0.35548168,0.33336315,-0.023765067,0.041822873,0.2123693,0.243208,0.0308387
77,-0.28591102,-0.22210416,"('unmotivated', 'motivated')",0.39996374,0.3812644,-0.96198404,-0.85530776,-0.2826438,-0.2320492,0.0505946
78,-1.0888345,-1.004257,"('nonresilient', 'resilient')",-0.11614746,-0.140476,-0.033383217,-0.042891562,-0.4127884,-0.3958748,0.0169136
79,-0.10191158,-0.122371234,"('wavering', 'unwavering')",-0.81367064,-0.83951175,0.008397126,-0.07565025,-0.302395,-0.3458444,-0.0434494
80,0.36281198,0.41084844,"('dominated', 'dominating')",-0.11481499,-0.21116388,-0.756356,-0.6338296,-0.169453,-0.144715,0.024738
81,0.51421994,0.40644324,"('submissive', 'aggressive')",0.7875009,0.70871836,-0.66424936,-0.46310025,0.2124905,0.2173538,0.0048633
82,0.34534192,0.33066794,"('poor', 'rich')",0.728518,0.6916649,5.046769,5.083529,2.0402098,2.0352872,-0.0049226
83,-0.19374287,-0.19247393,"('powerless', 'powerful')",-0.19831172,-0.17647688,-1.3122036,-1.3023983,-0.5680861,-0.5571164,0.0109697
84,0.34397268,0.2764239,"('inferior', 'superior')",0.27086598,0.2561013,0.50674736,0.4201122,0.373862,0.3175458,-0.0563162
85,-0.26110876,-0.3288987,"('insignificant', 'prestigious')",-0.08421645,-0.12587743,0.35968736,0.15707187,0.0047874,-0.0992347,-0.1040221
86,-0.1945444,-0.22219759,"('uninfluential', 'influential')",0.08826808,0.034322254,0.09873946,0.07859994,-0.0025123,-0.0364251,-0.0339128
87,0.17928846,0.09914535,"('unsuccessful', 'successful')",0.6205778,0.5160752,0.6155542,0.69031954,0.4718068,0.43518,-0.0366268
88,0.13373852,-0.056102805,"('low', 'eminent')",1.3276222,1.2486326,0.7549502,0.6224583,0.7387703,0.604996,-0.1337743
