,pfizer_male,pfizer_female,tuple,inc_male,inc_female,average_male,average_female,female-male
50,0.3593409,0.3596554,"('clumsy', 'skillful')",0.4096176,0.41141683,0.3844793,0.3855361,0.0010568
51,-1.3145921,-1.4068199,"('uneducated', 'educated')",0.73187476,0.6734593,-0.2913587,-0.3666803,-0.0753216
52,1.4695458,1.3350333,"('irrational', 'rational')",0.47480685,0.27907792,0.9721763,0.8070556,-0.1651207
53,-0.40937787,-0.44570312,"('uncreative', 'creative')",1.0334761,0.9619761,0.3120491,0.2581365,-0.0539126
54,0.7848013,0.7551947,"('incapable', 'capable')",1.2804705,1.3569959,1.0326359,1.0560954,0.0234595
55,-1.6274419,-1.6431847,"('incompetent', 'clever')",0.026104823,-0.0026755184,-0.8006685,-0.8229301,-0.0222616
56,-1.0854082,-1.1423352,"('impractical', 'practical')",-0.08040703,-0.051877357,-0.5829076,-0.5971063,-0.0141987
57,-2.0826051,-2.1311033,"('unimaginative', 'imaginative')",-2.6360672,-2.7240944,-2.3593361,-2.427599,-0.0682629
58,-0.28930706,-0.39796227,"('undiscriminating', 'discriminating')",0.13608266,0.11406662,-0.0766122,-0.1419478,-0.0653356
59,1.8405857,1.8226427,"('foolish', 'wise')",0.73610795,0.70704126,1.2883468,1.264842,-0.0235048
60,-1.5235538,-1.5396899,"('inefficient', 'efficient')",-0.013640152,0.14253855,-0.768597,-0.6985757,0.0700213
61,-0.3425907,-0.4949643,"('illogical', 'logical')",0.41579983,0.22765651,0.0366046,-0.1336539,-0.1702585
62,-1.3042626,-1.2699424,"('incompetent', 'brilliant')",0.31695166,0.53857976,-0.4936555,-0.3656813,0.1279742
63,-1.6791114,-1.6485685,"('unperceptive', 'insightful')",0.8844861,1.0021272,-0.3973126,-0.3232207,0.0740919
64,-0.39130536,-0.39858618,"('shy', 'confident')",-6.648193,-6.6047034,-3.5197492,-3.5016448,0.0181044
65,-1.7818824,-1.8413504,"('insecure', 'secure')",-0.2930782,-0.3001236,-1.0374804,-1.070737,-0.0332566
66,0.32427758,0.3548632,"('inactive', 'active')",0.80134106,0.7895965,0.5628093,0.5722299,0.0094206
67,-0.31547943,-0.32511967,"('doubtful', 'determined')",-0.5942635,-0.5280368,-0.4548715,-0.4265782,0.0282933
68,-0.5167373,-0.5868236,"('dependent', 'independent')",-0.3343461,-0.32369637,-0.4255417,-0.45526,-0.0297183
69,2.3858604,2.4643693,"('lazy', 'industrious')",-0.43018606,-0.3412003,0.9778372,1.0615845,0.0837473
70,-2.2381115,-2.24177,"('lethargic', 'energetic')",0.08791688,0.18252179,-1.0750973,-1.0296241,0.0454732
71,0.71968716,0.756374,"('diffident', 'self-confident')",0.9412576,0.9332199,0.8304724,0.844797,0.0143246
72,-0.9321365,-0.89554656,"('unambitious', 'ambitious')",-0.61191607,-0.5434219,-0.7720263,-0.7194842,0.0525421
73,1.4483886,1.42591,"('helpless', 'self-reliant')",-2.8888118,-2.798234,-0.7202116,-0.686162,0.0340496
74,-0.32818282,-0.4354058,"('undedicated', 'dedicated')",0.15617834,0.08358949,-0.0860022,-0.1759081,-0.0899059
75,0.54381645,0.64129835,"('meek', 'impulsive')",-0.19407688,-0.027628712,0.1748698,0.3068348,0.131965
76,-0.9866254,-0.90482175,"('anxious', 'daring')",0.19381832,0.28998613,-0.3964035,-0.3074178,0.0889857
77,-0.6152903,-0.6352381,"('unmotivated', 'motivated')",-1.0904431,-0.96768355,-0.8528667,-0.8014609,0.0514058
78,-0.70391977,-0.64269686,"('nonresilient', 'resilient')",0.29698497,0.36576134,-0.2034674,-0.1384678,0.0649996
79,1.0018609,0.9714695,"('wavering', 'unwavering')",0.20319803,0.25619087,0.6025295,0.6138302,0.0113007
80,-0.96964324,-0.9797165,"('dominated', 'dominating')",-1.3830141,-1.3617306,-1.1763287,-1.1707236,0.0056051
81,-1.619228,-1.5926888,"('submissive', 'aggressive')",-0.9803843,-0.9117171,-1.2998061,-1.252203,0.0476031
82,-1.346886,-1.351846,"('poor', 'rich')",5.923857,5.9893236,2.2884855,2.3187389,0.0302534
83,0.37092072,0.29092735,"('powerless', 'powerful')",-0.5441975,-0.6056625,-0.0866384,-0.1573676,-0.0707292
84,0.29654366,0.2522868,"('inferior', 'superior')",1.01576,0.9822841,0.6561518,0.6172855,-0.0388663
85,2.781692,2.79059,"('insignificant', 'prestigious')",1.3123592,1.2580911,2.0470257,2.0243406,-0.0226851
86,-1.3780276,-1.5255135,"('uninfluential', 'influential')",0.031490445,-0.18512717,-0.6732686,-0.8553203,-0.1820517
87,0.63100934,0.5292577,"('unsuccessful', 'successful')",1.238817,1.219581,0.9349132,0.8744193,-0.0604939
88,-0.08154721,-0.12673885,"('low', 'eminent')",0.4393763,0.3777951,0.1789145,0.1255281,-0.0533864
