,sunoco_male,sunoco_female,tuple,inc_male,inc_female,average_male,average_female,female-male
20,-0.4944726,-0.48307356,"('rough', 'thoughtful')",1.0421159,0.9764183,0.2738217,0.2466724,-0.0271493
21,-0.047047555,-0.05162765,"('immoral', 'moral')",-0.61479384,-0.7355105,-0.3309207,-0.3935691,-0.0626484
22,-0.8373559,-0.84216356,"('untrustworthy', 'trustworthy')",-1.1862401,-1.251696,-1.011798,-1.0469298,-0.0351318
23,-0.018177256,-0.025169063,"('insincere', 'sincere')",5.406888,5.2532473,2.6943555,2.6140392,-0.0803163
24,-0.23262666,-0.22770393,"('dishonest', 'honest')",0.6894728,0.6787233,0.2284231,0.2255097,-0.0029134
25,-0.08372755,-0.1006888,"('egoistic', 'altruistic')",1.1992135,1.1901882,0.557743,0.5447497,-0.0129933
26,0.47571558,0.4092129,"('hardhearted', 'benevolent')",1.6191012,1.4856727,1.0474083,0.9474428,-0.0999655
27,-0.5038612,-0.44683963,"('hardhearted', 'softhearted')",0.994552,0.91892236,0.2453454,0.2360414,-0.009304
28,-0.38839355,-0.51012397,"('disloyal', 'loyal')",0.6494347,0.50168973,0.1305206,-0.0042171,-0.1347377
29,-0.29380476,-0.3481947,"('unfair', 'fair')",-0.60421014,-0.706037,-0.4490075,-0.5271158,-0.0781083
30,0.65838754,0.6598649,"('intolerant', 'tolerant')",1.307012,1.193093,0.9826998,0.9264789,-0.0562209
31,-0.5848842,-0.5219358,"('evil', 'good')",-0.95537055,-0.9227778,-0.7701274,-0.7223568,0.0477706
32,0.12754646,0.06483903,"('unkind', 'kind')",0.867193,0.65414286,0.4973697,0.3594909,-0.1378788
33,0.67637986,0.5950146,"('wrong', 'right')",-0.46040875,-0.41962132,0.1079856,0.0876966,-0.020289
34,0.020273566,0.18103153,"('mean', 'honorable')",5.737836,5.8935003,2.8790548,3.037266,0.1582112
35,-0.102048874,-0.23661748,"('corrupt', 'incorrupt')",-0.02211306,-0.02193763,-0.062081,-0.1292776,-0.0671966
36,-0.5275567,-0.5745142,"('hostile', 'amicable')",0.32937258,0.17297523,-0.0990921,-0.2007695,-0.1016774
37,-0.32717362,-0.31783205,"('fake', 'genuine')",-0.12412419,-0.049880255,-0.2256489,-0.1838562,0.0417927
38,0.15548322,0.14042494,"('untruthful', 'truthful')",0.2792886,0.36924422,0.2173859,0.2548346,0.0374487
39,1.0365555,1.1242257,"('exploitative', 'cooperative')",-0.016186504,0.05630631,0.5101845,0.590266,0.0800815
40,-0.20610082,-0.14714095,"('stingy', 'generous')",-1.8348026,-1.956646,-1.0204518,-1.0518935,-0.0314417
41,-0.39423966,-0.32931012,"('unforgiving', 'forgiving')",-0.045451544,-0.17912304,-0.2198456,-0.2542166,-0.034371
42,-0.019986186,0.07268181,"('unreliable', 'reliable')",-3.1809072,-3.1054919,-1.6004467,-1.516405,0.0840417
43,-0.5433708,-0.43075183,"('irresponsible', 'responsible')",0.102212295,0.12722692,-0.2205792,-0.1517625,0.0688167
44,-0.13688704,-0.06895204,"('prejudiced', 'unprejudiced')",-1.5526589,-1.4418706,-0.844773,-0.7554113,0.0893617
45,-1.2793008,-1.1720455,"('incompetent', 'competent')",-0.34458464,-0.45765483,-0.8119427,-0.8148502,-0.0029075
46,-0.81549525,-0.7088619,"('uncompetitive', 'competitive')",-0.61820465,-0.79696053,-0.7168499,-0.7529112,-0.0360613
47,0.116404876,0.22006746,"('stupid', 'smart')",5.1907487,5.298937,2.6535769,2.7595022,0.1059253
48,0.38643327,0.39017156,"('unintelligent', 'intelligent')",0.69896793,0.58220226,0.5427006,0.4861869,-0.0565137
49,0.03833905,0.062427953,"('unable', 'able')",-0.3085457,-0.21562657,-0.1351033,-0.0765993,0.058504
50,0.0420407,0.04145908,"('clumsy', 'skillful')",0.35749632,0.34222367,0.1997685,0.1918414,-0.0079271
51,-0.5816293,-0.664233,"('uneducated', 'educated')",0.56181854,0.39933816,-0.0099054,-0.1324474,-0.122542
52,0.06870392,-0.14517337,"('irrational', 'rational')",0.31891397,0.2629333,0.1938089,0.05888,-0.1349289
53,-0.6176454,-0.6585984,"('uncreative', 'creative')",0.69704264,0.59952575,0.0396986,-0.0295363,-0.0692349
54,-0.10563857,-0.20791966,"('incapable', 'capable')",1.1002022,1.1648927,0.4972818,0.4784865,-0.0187953
55,-0.98175275,-0.88699913,"('incompetent', 'clever')",-0.22819296,-0.34761113,-0.6049728,-0.6173052,-0.0123324
56,0.09635225,0.041557796,"('impractical', 'practical')",0.08634293,-0.0016176924,0.0913476,0.0199701,-0.0713775
57,-0.71700466,-0.7915176,"('unimaginative', 'imaginative')",-2.5342062,-2.7160702,-1.6256053,-1.753794,-0.1281887
58,0.0639733,0.08266999,"('undiscriminating', 'discriminating')",-0.0020938255,-0.059255574,0.0309397,0.0117072,-0.0192325
59,0.18937042,0.082628086,"('foolish', 'wise')",0.5309358,0.59259486,0.3601531,0.3376115,-0.0225416
60,0.11211881,0.24492809,"('inefficient', 'efficient')",-0.15926266,-0.10359592,-0.0235719,0.0706661,0.094238
61,-0.1782502,-0.286817,"('illogical', 'logical')",0.22522537,0.07518217,0.0234876,-0.1058174,-0.129305
62,0.21511233,0.3693841,"('incompetent', 'brilliant')",0.4987731,0.6308174,0.3569427,0.5001007,0.143158
63,-0.3060259,-0.1894199,"('unperceptive', 'insightful')",0.67071974,0.6901153,0.1823469,0.2503477,0.0680008
64,-0.046511985,-0.12073586,"('shy', 'confident')",-6.2459097,-6.2626643,-3.1462109,-3.1917,-0.0454891
65,-0.1187424,-0.179734,"('insecure', 'secure')",-0.5222642,-0.60892004,-0.3205033,-0.394327,-0.0738237
66,0.11172363,0.098018035,"('inactive', 'active')",0.77614003,0.8070821,0.4439318,0.4525501,0.0086183
67,0.49736992,0.44798625,"('doubtful', 'determined')",-0.28930816,-0.24583484,0.1040309,0.1010757,-0.0029552
68,-1.1134337,-1.1609136,"('dependent', 'independent')",-0.6628936,-0.67762715,-0.8881637,-0.9192704,-0.0311067
69,0.7051044,0.69783175,"('lazy', 'industrious')",-0.54524237,-0.3971189,0.079931,0.1503564,0.0704254
70,-1.1454653,-0.9941229,"('lethargic', 'energetic')",0.19304582,0.18687442,-0.4762097,-0.4036242,0.0725855
71,0.6481861,0.6622647,"('diffident', 'self-confident')",0.40348053,0.40398175,0.5258333,0.5331233,0.00729
72,0.12792629,0.13527742,"('unambitious', 'ambitious')",-1.041792,-0.9637792,-0.4569329,-0.4142509,0.042682
73,1.2187927,1.1313527,"('helpless', 'self-reliant')",-2.8890417,-2.739348,-0.8351245,-0.8039976,0.0311269
74,0.123000965,0.1260815,"('undedicated', 'dedicated')",-0.21996218,-0.3180051,-0.0484806,-0.0959618,-0.0474812
75,-0.18645905,-0.18455945,"('meek', 'impulsive')",0.0014474094,0.13172576,-0.0925058,-0.0264168,0.066089
76,0.11784754,0.25452366,"('anxious', 'daring')",0.13999549,0.19135495,0.1289215,0.2229393,0.0940178
77,-0.45919803,-0.43720663,"('unmotivated', 'motivated')",-0.98698187,-0.97672045,-0.7230899,-0.7069635,0.0161264
78,-0.98302996,-0.85867524,"('nonresilient', 'resilient')",0.19306321,0.16331086,-0.3949834,-0.3476822,0.0473012
79,-0.10329665,-0.1811949,"('wavering', 'unwavering')",0.08289443,0.14226289,-0.0102011,-0.019466,-0.0092649
80,0.11616683,0.11668583,"('dominated', 'dominating')",-1.2225634,-1.2510636,-0.5531983,-0.5671889,-0.0139906
81,-0.26694652,-0.2383177,"('submissive', 'aggressive')",-0.7086277,-0.7697619,-0.4877871,-0.5040398,-0.0162527
82,-1.039113,-0.97388685,"('poor', 'rich')",5.9447083,5.8902035,2.4527977,2.4581583,0.0053606
83,0.8495442,0.7689557,"('powerless', 'powerful')",-0.72875917,-0.8141688,0.0603925,-0.0226066,-0.0829991
84,0.54767936,0.38176596,"('inferior', 'superior')",0.7635515,0.7439532,0.6556154,0.5628596,-0.0927558
85,1.163478,1.0947775,"('insignificant', 'prestigious')",0.76201123,0.85867107,0.9627446,0.9767243,0.0139797
86,-0.42511645,-0.5271534,"('uninfluential', 'influential')",-0.27113473,-0.53548163,-0.3481256,-0.5313175,-0.1831919
87,0.49872136,0.44869828,"('unsuccessful', 'successful')",0.9313112,0.9336601,0.7150162,0.6911792,-0.023837
88,0.39048916,0.28156,"('low', 'eminent')",0.44594872,0.36580297,0.4182189,0.3236815,-0.0945374
