,synopsys_male,synopsys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
19,-1.7865189,-1.8888439,"('inhospitable', 'hospitable')",-0.11259138,-0.17624599,-0.9495552,-1.032545,-0.0829898
20,0.7383449,0.697837,"('rough', 'thoughtful')",1.2299851,1.2104654,0.984165,0.9541512,-0.0300138
21,0.4455645,0.48962918,"('immoral', 'moral')",-0.9241951,-0.839883,-0.2393153,-0.1751269,0.0641884
22,0.60550505,0.5263357,"('untrustworthy', 'trustworthy')",-0.8571985,-0.9134738,-0.1258467,-0.193569,-0.0677223
23,-0.39113855,-0.51564145,"('insincere', 'sincere')",5.5315366,5.5236607,2.570199,2.5040097,-0.0661893
24,-1.2329044,-1.3598065,"('dishonest', 'honest')",0.9908557,0.887795,-0.1210244,-0.2360058,-0.1149814
25,0.12756333,0.005957471,"('egoistic', 'altruistic')",1.578016,1.4522302,0.8527897,0.7290938,-0.1236959
26,-0.16992104,-0.46220076,"('hardhearted', 'benevolent')",1.7677948,1.5645612,0.7989369,0.5511802,-0.2477567
27,-0.03975609,-0.03545978,"('hardhearted', 'softhearted')",1.4246302,1.3229973,0.6924371,0.6437688,-0.0486683
28,-1.0528028,-1.1939889,"('disloyal', 'loyal')",0.6325398,0.55950606,-0.2101315,-0.3172414,-0.1071099
29,0.521924,0.48062056,"('unfair', 'fair')",-0.4197604,-0.63031584,0.0510818,-0.0748476,-0.1259294
30,0.24751052,0.17738694,"('intolerant', 'tolerant')",1.2372029,1.1847516,0.7423567,0.6810693,-0.0612874
31,-0.5534379,-0.73217916,"('evil', 'good')",-0.57297605,-0.77562064,-0.563207,-0.7538999,-0.1906929
32,-0.4084757,-0.42112362,"('unkind', 'kind')",0.68657017,0.5563606,0.1390472,0.0676185,-0.0714287
33,-0.060908172,-0.25739664,"('wrong', 'right')",-0.3250664,-0.4039616,-0.1929873,-0.3306791,-0.1376918
34,-0.35306686,-0.30536994,"('mean', 'honorable')",5.943371,6.06309,2.7951519,2.87886,0.0837081
35,-0.104916826,-0.23883626,"('corrupt', 'incorrupt')",-0.019369615,-0.18123177,-0.0621432,-0.210034,-0.1478908
36,-0.9958057,-1.24812,"('hostile', 'amicable')",0.4078046,0.15118273,-0.2940005,-0.5484686,-0.2544681
37,-0.075203024,0.045076616,"('fake', 'genuine')",0.09829929,0.1117385,0.0115481,0.0784076,0.0668595
38,-0.6719299,-0.8305661,"('untruthful', 'truthful')",0.022048349,0.04058148,-0.3249408,-0.3949923,-0.0700515
39,0.73453355,0.6284556,"('exploitative', 'cooperative')",0.053136397,0.005655892,0.393835,0.3170557,-0.0767793
40,0.46498972,0.46469355,"('stingy', 'generous')",-0.93950534,-1.0182033,-0.2372578,-0.2767549,-0.0394971
41,0.24460137,0.06260574,"('unforgiving', 'forgiving')",0.23704201,0.09786344,0.2408217,0.0802346,-0.1605871
42,0.25559586,0.4339914,"('unreliable', 'reliable')",-2.8997548,-2.812787,-1.3220794,-1.1893978,0.1326816
43,-1.3018562,-1.3455516,"('irresponsible', 'responsible')",0.17939745,0.16643903,-0.5612293,-0.5895563,-0.028327
44,0.6508357,0.78011066,"('prejudiced', 'unprejudiced')",-1.5436717,-1.5526376,-0.446418,-0.3862635,0.0601545
45,-0.38608107,-0.39236566,"('incompetent', 'competent')",0.027172916,0.023078986,-0.1794541,-0.1846433,-0.0051892
46,-0.13660388,-0.11939881,"('uncompetitive', 'competitive')",-0.74593574,-0.69068044,-0.4412698,-0.4050396,0.0362302
47,-0.18075998,-0.20583214,"('stupid', 'smart')",5.6718354,5.786107,2.7455378,2.7901375,0.0445997
48,0.4960765,0.3771692,"('unintelligent', 'intelligent')",1.1511235,1.0979774,0.8236,0.7375733,-0.0860267
49,0.34879565,0.40729198,"('unable', 'able')",0.04836347,0.21957934,0.1985796,0.3134357,0.1148561
50,-0.042716324,0.037874617,"('clumsy', 'skillful')",0.008565865,0.08199918,-0.0170752,0.0599369,0.0770121
51,-0.07613074,-0.11358318,"('uneducated', 'educated')",0.81951773,0.7794236,0.3716935,0.3329202,-0.0387733
52,0.08952464,-0.18404046,"('irrational', 'rational')",0.23348406,0.0756021,0.1615044,-0.0542192,-0.2157236
53,-0.89533496,-1.1574663,"('uncreative', 'creative')",1.0296117,0.96216154,0.0671384,-0.0976524,-0.1647908
54,-0.9247075,-1.0907769,"('incapable', 'capable')",1.2367549,1.2381748,0.1560237,0.0736989,-0.0823248
55,0.5958447,0.6170271,"('incompetent', 'clever')",0.30067688,0.33330637,0.4482608,0.4751667,0.0269059
56,0.2661818,0.26262185,"('impractical', 'practical')",-0.13268417,-0.08409456,0.0667488,0.0892636,0.0225148
57,-0.84055567,-0.97118145,"('unimaginative', 'imaginative')",-2.322725,-2.4816284,-1.5816404,-1.7264049,-0.1447645
58,0.28453067,0.13509277,"('undiscriminating', 'discriminating')",0.1326775,0.11325486,0.2086041,0.1241738,-0.0844303
59,-0.70061344,-0.88669175,"('foolish', 'wise')",0.42832145,0.40138248,-0.136146,-0.2426546,-0.1065086
60,0.9307805,0.98415655,"('inefficient', 'efficient')",0.019466307,0.19465563,0.4751234,0.5894061,0.1142827
61,0.6146672,0.3712758,"('illogical', 'logical')",0.286053,0.14764287,0.4503601,0.2594593,-0.1909008
62,0.42816398,0.54678273,"('incompetent', 'brilliant')",0.25919628,0.5289346,0.3436801,0.5378587,0.1941786
63,-0.20254004,-0.3005902,"('unperceptive', 'insightful')",1.0795664,1.193998,0.4385132,0.4467039,0.0081907
64,-0.29443073,-0.29103866,"('shy', 'confident')",-6.4818125,-6.4695606,-3.3881216,-3.3802996,0.007822
65,0.109519795,0.15640497,"('insecure', 'secure')",-0.52327454,-0.45175794,-0.2068774,-0.1476765,0.0592009
66,-1.1619768,-1.1523508,"('inactive', 'active')",0.9311254,0.8606781,-0.1154257,-0.1458364,-0.0304107
67,0.31734788,0.29110637,"('doubtful', 'determined')",-0.38678023,-0.34425765,-0.0347162,-0.0265756,0.0081406
68,0.29620734,0.3043909,"('dependent', 'independent')",-0.24618697,-0.21007079,0.0250102,0.0471601,0.0221499
69,0.81787115,0.79237306,"('lazy', 'industrious')",-0.22120944,-0.25256768,0.2983308,0.2699027,-0.0284281
70,-0.61729467,-0.50201803,"('lethargic', 'energetic')",0.42737952,0.5208216,-0.0949576,0.0094018,0.1043594
71,0.019125517,-0.17636915,"('diffident', 'self-confident')",0.7294262,0.6660746,0.3742759,0.2448527,-0.1294232
72,-0.7786199,-0.7397956,"('unambitious', 'ambitious')",-0.6612124,-0.56258965,-0.7199161,-0.6511927,0.0687234
73,0.36523193,0.4340244,"('helpless', 'self-reliant')",-3.0345051,-2.9814527,-1.3346366,-1.2737142,0.0609224
74,-0.16941994,-0.15853202,"('undedicated', 'dedicated')",0.24393699,0.1679881,0.0372585,0.004728,-0.0325305
75,-0.2419343,-0.20049973,"('meek', 'impulsive')",-0.14716874,-0.09100906,-0.1945515,-0.1457544,0.0487971
76,0.72005993,0.9555199,"('anxious', 'daring')",0.2883755,0.45827356,0.5042177,0.7068967,0.202679
77,0.26950648,0.20071846,"('unmotivated', 'motivated')",-0.92341065,-0.82203716,-0.3269521,-0.3106593,0.0162928
78,0.11158274,0.093388975,"('nonresilient', 'resilient')",0.105333395,0.27789742,0.1084581,0.1856432,0.0771851
79,-1.0177605,-1.1271341,"('wavering', 'unwavering')",0.10593464,0.1034745,-0.4559129,-0.5118298,-0.0559169
80,1.0744945,1.2824465,"('dominated', 'dominating')",-1.3573774,-1.1824971,-0.1414415,0.0499747,0.1914162
81,-0.09765283,0.0112083,"('submissive', 'aggressive')",-0.6613287,-0.52260196,-0.3794908,-0.2556968,0.123794
82,-0.7621792,-0.73207134,"('poor', 'rich')",6.036524,6.2011857,2.6371722,2.7345572,0.097385
83,0.19299786,-0.008556921,"('powerless', 'powerful')",-0.67993647,-0.7270887,-0.2434693,-0.3678228,-0.1243535
84,0.5944956,0.56124914,"('inferior', 'superior')",1.1086558,1.1143898,0.8515757,0.8378195,-0.0137562
85,-0.3085097,-0.5753548,"('insignificant', 'prestigious')",0.9413084,0.7668125,0.3163993,0.0957288,-0.2206705
86,-1.1103932,-1.3578517,"('uninfluential', 'influential')",0.17946886,0.025518768,-0.4654621,-0.6661665,-0.2007044
87,0.19034204,0.22142741,"('unsuccessful', 'successful')",0.9283432,1.0729997,0.5593426,0.6472136,0.087871
88,-0.40894404,-0.5193031,"('low', 'eminent')",0.120289996,0.07497574,-0.144327,-0.2221637,-0.0778367
