,envision_male,envision_female,tuple,healthcare_male,healthcare_female,corp_male,corp_female,average_male,average_female,female-male
18,0.2148225,0.18972099,"('disagreeable', 'welcoming')",0.51740533,0.56457293,-0.24242204,-0.23449202,0.1632686,0.1732673,0.0099987
19,-1.1314787,-1.0567446,"('inhospitable', 'hospitable')",0.78078616,0.80970764,-0.43325433,-0.29019362,-0.2613156,-0.1790769,0.0822387
20,-0.1583355,-0.16144852,"('rough', 'thoughtful')",0.036561534,0.057222236,0.4571432,0.43637976,0.1117897,0.1107178,-0.0010719
21,-0.08181174,-0.18329126,"('immoral', 'moral')",1.0865052,1.0378677,-0.14678793,-0.21453403,0.2859685,0.2133475,-0.072621
22,-0.7170484,-0.72825664,"('untrustworthy', 'trustworthy')",0.15213192,0.08925274,-0.6530292,-0.7256723,-0.4059819,-0.4548921,-0.0489102
23,-0.24933547,-0.3230673,"('insincere', 'sincere')",0.83226985,0.84089375,5.2515993,5.193544,1.9448446,1.9037902,-0.0410544
24,0.26413345,0.24078304,"('dishonest', 'honest')",0.48421618,0.42632827,0.63017905,0.61183715,0.4595096,0.4263161,-0.0331935
25,-0.6676401,-0.6634568,"('egoistic', 'altruistic')",0.37148032,0.31991634,1.3647823,1.3473699,0.3562075,0.3346098,-0.0215977
26,-0.3737373,-0.40389106,"('hardhearted', 'benevolent')",1.7569493,1.7620414,1.8662573,1.8090489,1.0831564,1.055733,-0.0274234
27,-0.74303603,-0.6964647,"('hardhearted', 'softhearted')",0.6490096,0.67134273,0.8090104,0.8162233,0.238328,0.2637004,0.0253724
28,-1.0056901,-1.1322988,"('disloyal', 'loyal')",0.05793215,-0.09413011,1.0669743,0.9184275,0.0397388,-0.1026672,-0.142406
29,-0.8095967,-0.83878785,"('unfair', 'fair')",-0.8651284,-0.86200243,-0.6318702,-0.7126577,-0.7688651,-0.8044826,-0.0356175
30,0.22290419,0.120839894,"('intolerant', 'tolerant')",1.0028048,0.96809447,1.1767528,1.0459119,0.8008206,0.7116154,-0.0892052
31,-1.3505938,-1.1902847,"('evil', 'good')",-0.4846397,-0.35851732,-1.174477,-1.0711751,-1.0032368,-0.8733257,0.1299111
32,0.29608092,0.1577122,"('unkind', 'kind')",1.8381966,1.7524036,1.4180155,1.2958056,1.1840977,1.0686405,-0.1154572
33,-0.042272817,-0.0555564,"('wrong', 'right')",0.76106185,0.7769701,-0.577084,-0.5908975,0.047235,0.0435054,-0.0037296
34,-0.092695154,0.03393601,"('mean', 'honorable')",0.3410219,0.5009073,4.7428284,4.9180903,1.6637184,1.8176446,0.1539262
35,-0.28302264,-0.28752026,"('corrupt', 'incorrupt')",-0.817808,-0.81820303,-0.59675103,-0.620194,-0.5658605,-0.5753058,-0.0094453
36,-0.98270214,-0.98498195,"('hostile', 'amicable')",-0.81087744,-0.7842042,-0.49574274,-0.5258985,-0.7631075,-0.7650282,-0.0019207
37,-0.23068598,-0.17725855,"('fake', 'genuine')",0.09429517,0.151374,-0.16651784,-0.11340493,-0.1009696,-0.0464298,0.0545398
38,-0.8445444,-0.7689844,"('untruthful', 'truthful')",0.20934726,0.26286724,-0.0074459724,0.06239953,-0.2142144,-0.1479059,0.0663085
39,0.7233569,0.66741705,"('exploitative', 'cooperative')",1.0036119,0.9505643,0.37953413,0.38741237,0.7021677,0.6684646,-0.0337031
40,0.38874817,0.39947087,"('stingy', 'generous')",0.7486851,0.85552424,-1.8363734,-1.8459162,-0.2329801,-0.1969737,0.0360064
41,0.088511765,0.073733546,"('unforgiving', 'forgiving')",0.7652121,0.8295578,0.3522782,0.3196157,0.4020007,0.4076357,0.005635
42,0.5640226,0.57407707,"('unreliable', 'reliable')",1.4886373,1.5433086,-2.3758466,-2.3607092,-0.1077289,-0.0811079,0.026621
43,-0.4719999,-0.39553928,"('irresponsible', 'responsible')",1.2218369,1.2896681,0.39399552,0.43242073,0.3812775,0.4421832,0.0609057
44,1.1909524,1.196538,"('prejudiced', 'unprejudiced')",-0.7005165,-0.6441407,-1.2543287,-1.2354232,-0.2546309,-0.2276753,0.0269556
45,-1.0359693,-0.93956,"('incompetent', 'competent')",0.068042785,0.20162989,-0.1736463,-0.23794733,-0.3805243,-0.3252925,0.0552318
46,-0.72899145,-0.7495779,"('uncompetitive', 'competitive')",0.008384019,0.046654217,-0.7243212,-0.80087805,-0.4816429,-0.5012672,-0.0196243
47,-0.22595629,-0.122480266,"('stupid', 'smart')",1.3353395,1.3483195,4.917454,5.040901,2.0089456,2.0889134,0.0799678
48,-0.38817742,-0.44558537,"('unintelligent', 'intelligent')",0.510564,0.53211725,0.48118463,0.4476571,0.2011904,0.178063,-0.0231274
49,0.19726443,0.23092839,"('unable', 'able')",0.5923727,0.6618441,-0.1736527,-0.11831245,0.2053281,0.2581533,0.0528252
50,0.7741669,0.69948494,"('clumsy', 'skillful')",0.9512685,0.93991286,-0.11897638,-0.18416941,0.5354863,0.4850761,-0.0504102
51,-0.3916271,-0.51973605,"('uneducated', 'educated')",0.98099566,0.8505073,0.722957,0.5592795,0.4374419,0.2966836,-0.1407583
52,0.12231038,-0.08745111,"('irrational', 'rational')",0.041214302,-0.14041686,0.11342637,0.04841804,0.092317,-0.0598166,-0.1521336
53,-2.0060103,-2.028851,"('uncreative', 'creative')",0.15354088,0.12019417,0.22924769,0.17956074,-0.5410739,-0.5763654,-0.0352915
54,-0.43691248,-0.45828,"('incapable', 'capable')",0.66474426,0.5938558,0.59780973,0.663223,0.2752138,0.2662663,-0.0089475
55,-0.54107654,-0.57089156,"('incompetent', 'clever')",-0.25726748,-0.30287033,0.4810117,0.37017336,-0.1057774,-0.1678629,-0.0620855
56,0.42724007,0.39733124,"('impractical', 'practical')",1.0445246,1.0679207,0.019745559,-0.058620874,0.4971701,0.468877,-0.0282931
57,-1.0150142,-1.0140189,"('unimaginative', 'imaginative')",-0.14070636,-0.08909597,-2.5209856,-2.55957,-1.2255687,-1.220895,0.0046737
58,-1.4414502,-1.4059314,"('undiscriminating', 'discriminating')",-0.78157127,-0.71323925,-0.17792046,-0.1620683,-0.8003139,-0.760413,0.0399009
59,-0.22234999,-0.26475096,"('foolish', 'wise')",0.9093172,0.8857044,-0.089631826,-0.021350808,0.1991118,0.1998675,0.0007557
60,0.26256886,0.2713613,"('inefficient', 'efficient')",0.24233401,0.28277388,-0.0066785663,0.045179497,0.1660748,0.1997716,0.0336968
61,-0.43021867,-0.5747811,"('illogical', 'logical')",0.2301372,0.11422807,0.5287654,0.3398558,0.1095613,-0.0402324,-0.1497937
62,0.23898561,0.29437298,"('incompetent', 'brilliant')",0.5435642,0.6392119,0.5218353,0.58026356,0.4347951,0.5046161,0.069821
63,-0.9660164,-0.8582215,"('unperceptive', 'insightful')",0.9160458,0.99935067,0.49136618,0.56603867,0.1471319,0.2357226,0.0885907
64,0.82332784,0.76586324,"('shy', 'confident')",0.42448646,0.39286923,-5.144582,-5.222171,-1.2989225,-1.3544795,-0.055557
65,-0.04806831,-0.25039256,"('insecure', 'secure')",-0.3319328,-0.47284374,0.055143006,-0.058812544,-0.108286,-0.260683,-0.152397
66,-0.07126906,0.0047293156,"('inactive', 'active')",-0.65218997,-0.6160336,0.36939996,0.42921382,-0.1180197,-0.0606968,0.0573229
67,0.727769,0.7051938,"('doubtful', 'determined')",0.21422201,0.17020443,-0.11887367,-0.13700555,0.2743725,0.2461309,-0.0282416
68,-0.33506745,-0.40802515,"('dependent', 'independent')",-0.8775581,-0.94287944,-1.1638899,-1.1906186,-0.7921718,-0.8471744,-0.0550026
69,0.59531987,0.6767986,"('lazy', 'industrious')",0.8066032,0.8895067,-0.9565419,-0.8426366,0.1484604,0.2412229,0.0927625
70,-0.15909414,-0.14193346,"('lethargic', 'energetic')",-0.18556966,-0.15309396,0.26388276,0.29830998,-0.026927,0.0010942,0.0280212
71,-0.49969548,-0.3959594,"('diffident', 'self-confident')",2.3193142,2.4005187,0.36033922,0.39845413,0.7266526,0.8010045,0.0743519
72,0.14982434,0.15859355,"('unambitious', 'ambitious')",-0.25332978,-0.23602003,-0.5994395,-0.5473279,-0.234315,-0.2082515,0.0260635
73,0.85551745,0.79139435,"('helpless', 'self-reliant')",0.66040635,0.64128435,-3.0701406,-3.0357664,-0.5180723,-0.5343626,-0.0162903
74,-0.29714814,-0.24754623,"('undedicated', 'dedicated')",0.8039116,0.83524996,0.24008624,0.25598457,0.2489499,0.2812294,0.0322795
75,0.2585541,0.3443724,"('meek', 'impulsive')",-0.89642614,-0.80161613,-0.8123623,-0.7076846,-0.4834115,-0.3883094,0.0951021
76,0.9084449,0.9128147,"('anxious', 'daring')",-0.17130488,-0.17972475,-0.13518228,-0.19771637,0.2006526,0.1784579,-0.0221947
77,-0.8034343,-0.82729834,"('unmotivated', 'motivated')",-0.13743114,-0.0924678,-1.5653929,-1.4765149,-0.8354194,-0.7987603,0.0366591
78,-0.8870273,-0.75915414,"('nonresilient', 'resilient')",1.2707547,1.418007,-0.16650206,-0.08888936,0.0724084,0.1899878,0.1175794
79,0.018542849,0.04748131,"('wavering', 'unwavering')",-0.3881799,-0.36452797,-0.58355784,-0.47931746,-0.3177316,-0.2654547,0.0522769
80,0.9495084,0.89010996,"('dominated', 'dominating')",-0.0032664612,-0.07029707,-0.26810375,-0.30431712,0.2260461,0.1718319,-0.0542142
81,0.2213111,0.11174376,"('submissive', 'aggressive')",0.3436389,0.23698415,-0.31008872,-0.38188514,0.0849538,-0.0110524,-0.0960062
82,-0.687357,-0.6841655,"('poor', 'rich')",0.06475487,0.05688562,5.560712,5.485275,1.6460366,1.6193317,-0.0267049
83,-0.48138386,-0.5302901,"('powerless', 'powerful')",0.3158378,0.34332296,-0.8842685,-0.92500407,-0.3499382,-0.3706571,-0.0207189
84,0.14935312,-0.0010237386,"('inferior', 'superior')",0.66015506,0.49733275,0.52551454,0.41568977,0.4450076,0.3039996,-0.141008
85,-0.11704924,-0.13473248,"('insignificant', 'prestigious')",1.0457724,1.059273,0.106413096,0.13070017,0.3450454,0.3517469,0.0067015
86,-1.5402962,-1.5838698,"('uninfluential', 'influential')",0.4308564,0.35918346,-0.113001466,-0.25628203,-0.4074804,-0.4936562,-0.0861758
87,0.16028419,0.10437322,"('unsuccessful', 'successful')",0.7388907,0.7135801,0.80464756,0.7630197,0.5679408,0.526991,-0.0409498
88,-0.04043082,-0.1867843,"('low', 'eminent')",0.4403524,0.34099284,0.2513806,0.12949845,0.2171007,0.094569,-0.1225317
