,newmont_male,newmont_female,tuple,corp_male,corp_female,average_male,average_female,female-male
20,0.07324459,0.20936443,"('rough', 'thoughtful')",0.86650336,0.8295743,0.469874,0.5194694,0.0495954
21,0.55769193,0.39776394,"('immoral', 'moral')",-0.33549622,-0.3537987,0.1110979,0.0219826,-0.0891153
22,0.51730317,0.4900393,"('untrustworthy', 'trustworthy')",-0.62005967,-0.6882975,-0.0513783,-0.0991291,-0.0477508
23,0.31272978,0.24680182,"('insincere', 'sincere')",5.63584,5.6881895,2.9742849,2.9674957,-0.0067892
24,0.24759705,0.23893294,"('dishonest', 'honest')",0.5632922,0.6269573,0.4054446,0.4329451,0.0275005
25,-0.8712226,-0.67184955,"('egoistic', 'altruistic')",1.4632715,1.4927951,0.2960244,0.4104728,0.1144484
26,-0.6282742,-0.88819593,"('hardhearted', 'benevolent')",1.8935292,1.5908681,0.6326275,0.3513361,-0.2812914
27,-1.1513104,-0.9827818,"('hardhearted', 'softhearted')",1.2031875,1.1332853,0.0259385,0.0752517,0.0493132
28,-0.40107316,-0.5638367,"('disloyal', 'loyal')",1.0730876,0.9935561,0.3360072,0.2148597,-0.1211475
29,-0.24093936,-0.25521505,"('unfair', 'fair')",0.03261725,-0.08003378,-0.1041611,-0.1676244,-0.0634633
30,0.5332252,0.31581888,"('intolerant', 'tolerant')",0.8582511,0.7754526,0.6957381,0.5456358,-0.1501023
31,-1.6399735,-1.5867132,"('evil', 'good')",-0.50904953,-0.56120986,-1.0745115,-1.0739615,0.00055
32,-0.54611236,-0.7148447,"('unkind', 'kind')",0.85125077,0.6265797,0.1525692,-0.0441325,-0.1967017
33,-0.0487675,0.009392349,"('wrong', 'right')",-0.464409,-0.48310766,-0.2565883,-0.2368577,0.0197306
34,-0.156348,-0.013081666,"('mean', 'honorable')",5.4003267,5.6124806,2.6219893,2.7996995,0.1777102
35,-0.75811934,-0.63576776,"('corrupt', 'incorrupt')",-0.59834445,-0.6236802,-0.6782319,-0.629724,0.0485079
36,-1.2220671,-1.1662409,"('hostile', 'amicable')",-0.22124764,-0.40455782,-0.7216574,-0.7853994,-0.063742
37,0.5913145,0.5461353,"('fake', 'genuine')",0.28597185,0.3084162,0.4386432,0.4272757,-0.0113675
38,-0.2662076,-0.18711296,"('untruthful', 'truthful')",-0.06415433,0.050904833,-0.165181,-0.0681041,0.0970769
39,0.6186512,0.54703504,"('exploitative', 'cooperative')",0.19213831,0.16052498,0.4053948,0.35378,-0.0516148
40,0.3906631,0.4726974,"('stingy', 'generous')",-1.3896983,-1.3919652,-0.4995176,-0.4596339,0.0398837
41,-0.20149732,-0.31831563,"('unforgiving', 'forgiving')",0.090647995,-0.07704436,-0.0554247,-0.19768,-0.1422553
42,0.92121494,0.93936855,"('unreliable', 'reliable')",-3.303368,-3.2874217,-1.1910765,-1.1740266,0.0170499
43,0.039495423,-0.048510697,"('irresponsible', 'responsible')",0.28041,0.17089827,0.1599527,0.0611938,-0.0987589
44,0.52221614,0.48209774,"('prejudiced', 'unprejudiced')",-1.8031664,-1.8781654,-0.6404752,-0.6980338,-0.0575586
45,-0.27824667,-0.45342737,"('incompetent', 'competent')",0.12166403,0.004751876,-0.0782913,-0.2243378,-0.1460465
46,0.28147143,0.17068905,"('uncompetitive', 'competitive')",-0.8163451,-0.8757731,-0.2674368,-0.352542,-0.0851052
47,-0.19139749,-0.17357814,"('stupid', 'smart')",4.9748898,5.044312,2.391746,2.4353669,0.0436209
48,-0.8548934,-0.9646145,"('unintelligent', 'intelligent')",0.63703,0.6020794,-0.1089317,-0.1812676,-0.0723359
49,-0.69842035,-0.5904614,"('unable', 'able')",-0.21752289,-0.11786747,-0.4579716,-0.3541644,0.1038072
50,0.19369395,0.28932247,"('clumsy', 'skillful')",0.009337865,-0.059827514,0.1015159,0.1147475,0.0132316
51,0.37128314,0.2116209,"('uneducated', 'educated')",0.41584483,0.282954,0.393564,0.2472875,-0.1462765
52,-0.8044052,-0.8350907,"('irrational', 'rational')",0.37857345,0.2754326,-0.2129159,-0.2798291,-0.0669132
53,-1.0772382,-0.976873,"('uncreative', 'creative')",0.3047935,0.27995467,-0.3862224,-0.3484592,0.0377632
54,-0.44025528,-0.35212362,"('incapable', 'capable')",0.68250906,0.7437304,0.1211269,0.1958034,0.0746765
55,0.47327334,0.33233893,"('incompetent', 'clever')",0.47739214,0.46316677,0.4753327,0.3977529,-0.0775798
56,0.7487814,0.66856354,"('impractical', 'practical')",-0.5155039,-0.46545577,0.1166387,0.1015539,-0.0150848
57,-0.4902321,-0.6100843,"('unimaginative', 'imaginative')",-2.8411162,-2.9441211,-1.6656742,-1.7771027,-0.1114285
58,0.14682199,0.1896196,"('undiscriminating', 'discriminating')",0.3593706,0.3550307,0.2530963,0.2723252,0.0192289
59,0.2092992,0.31024182,"('foolish', 'wise')",0.18124321,0.23490295,0.1952712,0.2725724,0.0773012
60,0.5794523,0.49157763,"('inefficient', 'efficient')",-0.11313938,-0.0040119705,0.2331564,0.2437828,0.0106264
61,-0.26981074,-0.42563704,"('illogical', 'logical')",0.8660023,0.6508319,0.2980958,0.1125974,-0.1854984
62,0.42895278,0.52719605,"('incompetent', 'brilliant')",0.56108856,0.7180842,0.4950207,0.6226401,0.1276194
63,-0.2766935,-0.31418654,"('unperceptive', 'insightful')",0.68421197,0.71965677,0.2037592,0.2027351,-0.0010241
64,0.5794642,0.40596688,"('shy', 'confident')",-6.036827,-6.0292997,-2.7286816,-2.8116665,-0.0829849
65,0.35008737,0.09201745,"('insecure', 'secure')",-0.2488163,-0.19315726,0.0506355,-0.0505699,-0.1012054
66,-0.16381688,-0.12104354,"('inactive', 'active')",0.19437851,0.16182356,0.0152808,0.02039,0.0051092
67,0.24291137,0.058076374,"('doubtful', 'determined')",-0.49878052,-0.63440233,-0.1279346,-0.288163,-0.1602284
68,0.32889307,0.380882,"('dependent', 'independent')",-0.8011907,-0.72472894,-0.2361488,-0.1719235,0.0642253
69,-0.5386126,-0.3522939,"('lazy', 'industrious')",-0.5372348,-0.5133537,-0.5379237,-0.4328238,0.1050999
70,0.57040036,0.5659758,"('lethargic', 'energetic')",0.020852923,0.050308816,0.2956266,0.3081423,0.0125157
71,0.4367422,0.57760245,"('diffident', 'self-confident')",0.35093963,0.35512072,0.3938409,0.4663616,0.0725207
72,-0.35320303,-0.21759474,"('unambitious', 'ambitious')",-0.5008509,-0.4600889,-0.427027,-0.3388418,0.0881852
73,2.0663533,2.1795366,"('helpless', 'self-reliant')",-2.8652768,-2.7191122,-0.3994617,-0.2697878,0.1296739
74,0.06461729,0.03576884,"('undedicated', 'dedicated')",-0.14252336,-0.27417287,-0.038953,-0.119202,-0.080249
75,-0.23080459,-0.10690679,"('meek', 'impulsive')",-0.907098,-0.8629886,-0.5689513,-0.4849477,0.0840036
76,1.116059,1.0813193,"('anxious', 'daring')",-0.4351659,-0.3490621,0.3404465,0.3661286,0.0256821
77,-0.9303336,-0.8789248,"('unmotivated', 'motivated')",-1.1472456,-0.9707486,-1.0387896,-0.9248367,0.1139529
78,-1.0289274,-0.8390107,"('nonresilient', 'resilient')",0.34498882,0.4145329,-0.3419693,-0.2122389,0.1297304
79,-0.5228955,-0.62955195,"('wavering', 'unwavering')",-0.50380176,-0.48564076,-0.5133486,-0.5575963,-0.0442477
80,0.80036765,0.7457033,"('dominated', 'dominating')",-0.6171736,-0.5206737,0.091597,0.1125148,0.0209178
81,0.71282375,0.39269748,"('submissive', 'aggressive')",-0.7939498,-0.7148027,-0.040563,-0.1610526,-0.1204896
82,0.15693605,0.19098242,"('poor', 'rich')",5.925159,5.95553,3.0410476,3.0732563,0.0322087
83,-0.1367251,-0.27282593,"('powerless', 'powerful')",-0.8594126,-0.83930033,-0.4980689,-0.5560631,-0.0579942
84,0.33971474,0.26453492,"('inferior', 'superior')",0.73623174,0.7935402,0.5379732,0.5290375,-0.0089357
85,-0.79555583,-0.72196114,"('insignificant', 'prestigious')",-0.15567815,-0.2695817,-0.475617,-0.4957714,-0.0201544
86,-1.1455884,-1.3465201,"('uninfluential', 'influential')",-0.045887157,-0.23514336,-0.5957378,-0.7908317,-0.1950939
87,0.5931383,0.43990475,"('unsuccessful', 'successful')",1.1791801,1.2630218,0.8861592,0.8514633,-0.0346959
88,-0.879859,-0.9718115,"('low', 'eminent')",-0.4504992,-0.47345367,-0.6651791,-0.7226326,-0.0574535
