,tiffany_male,tiffany_female,tuple,&_male,&_female,co_male,co_female,average_male,average_female,female-male
15,1.4322468,1.3467684,"('boring', 'funny')",0.6275352,0.5793724,0.13777088,0.11856993,0.7325176,0.6815702,-0.0509474
16,0.22247185,0.3452082,"('unpopular', 'popular')",1.059721,1.1720096,1.285266,1.3671061,0.8558196,0.9614413,0.1056217
17,0.5537567,0.6083753,"('nasty', 'nice')",0.5101586,0.48430106,0.1402708,0.21257082,0.4013954,0.4350824,0.033687
18,-0.7918214,-0.7299973,"('disagreeable', 'welcoming')",0.7188731,0.7108702,-1.3791966,-1.5176165,-0.4840483,-0.5122479,-0.0281996
19,0.7302847,0.77916175,"('inhospitable', 'hospitable')",-0.42715606,-0.33259574,0.3881225,0.39262217,0.2304171,0.2797294,0.0493123
20,0.08948913,0.15862277,"('rough', 'thoughtful')",0.9906505,1.0431545,0.053655084,0.09990309,0.3779316,0.4338934,0.0559618
21,-1.3850164,-1.3738984,"('immoral', 'moral')",-0.9625691,-0.8925426,-1.5976971,-1.5180253,-1.3150943,-1.2614888,0.0536055
22,-2.5212517,-2.5054734,"('untrustworthy', 'trustworthy')",-1.8547684,-1.9210008,-2.528986,-2.492387,-2.3016686,-2.3062871,-0.0046185
23,-0.5028428,-0.40343487,"('insincere', 'sincere')",-0.9555542,-0.8623887,3.697057,3.2979994,0.74622,0.6773919,-0.0688281
24,-1.05515,-1.0762165,"('dishonest', 'honest')",-0.682784,-0.6844086,-1.1305285,-1.2857227,-0.9561542,-1.0154493,-0.0592951
25,2.5097108,2.7244077,"('egoistic', 'altruistic')",1.5788171,1.6640644,1.8127942,1.8491025,1.9671073,2.0791915,0.1120842
26,3.0831313,3.0847602,"('hardhearted', 'benevolent')",2.9619346,2.8145914,1.5546149,1.3822056,2.533227,2.4271857,-0.1060413
27,0.9114104,0.801673,"('hardhearted', 'softhearted')",0.15186095,0.08974586,0.94150233,0.7927221,0.6682579,0.5613803,-0.1068776
28,0.37098542,0.4840768,"('disloyal', 'loyal')",-0.5864826,-0.51084167,-0.06681022,-0.24264778,-0.0941025,-0.0898042,0.0042983
29,-0.7617889,-0.67391837,"('unfair', 'fair')",-0.5888363,-0.51266,-1.0891421,-1.1548562,-0.8132558,-0.7804782,0.0327776
30,-0.68692803,-0.75095075,"('intolerant', 'tolerant')",-0.83007777,-0.9095618,-0.99404603,-1.072552,-0.8370173,-0.9110216,-0.0740043
31,1.3910985,1.6782731,"('evil', 'good')",0.5831464,0.76186085,0.33885112,0.38646024,0.771032,0.9421981,0.1711661
32,0.5542296,0.51862836,"('unkind', 'kind')",-0.15411952,-0.29062626,0.07815726,-0.13292122,0.1594225,0.0316936,-0.1277289
33,1.8487737,1.8796403,"('wrong', 'right')",1.6860545,1.790979,0.1885843,0.24312016,1.2411375,1.3045799,0.0634424
34,0.48957524,0.5951954,"('mean', 'honorable')",-0.23012146,-0.1612496,4.509461,4.2760835,1.5896382,1.5700097,-0.0196285
35,2.15795,2.1480496,"('corrupt', 'incorrupt')",0.6517385,0.64613605,0.5127162,0.5561077,1.1074683,1.1167645,0.0092962
36,2.147412,2.5145442,"('hostile', 'amicable')",0.70761,0.87960494,0.96509653,1.0626452,1.2733728,1.4855982,0.2122254
37,-0.17367567,-0.1268622,"('fake', 'genuine')",-0.6049809,-0.4994974,-0.22895624,-0.33033556,-0.3358709,-0.3188984,0.0169725
38,-0.25485554,-0.15299125,"('untruthful', 'truthful')",-0.13363333,-0.0024531595,0.638119,0.6864664,0.08321,0.1770073,0.0937973
39,0.22816467,0.24265474,"('exploitative', 'cooperative')",-0.32671297,-0.3805436,-0.333777,-0.22413175,-0.1441084,-0.1206735,0.0234349
40,-0.4198208,-0.15138261,"('stingy', 'generous')",-0.053503923,0.10896215,-1.7870449,-1.7548655,-0.7534565,-0.5990953,0.1543612
41,-0.34505066,-0.11737602,"('unforgiving', 'forgiving')",-0.16990754,-0.075909264,-0.28545383,-0.3368832,-0.266804,-0.1767228,0.0900812
42,-0.18361002,-0.046403468,"('unreliable', 'reliable')",-0.021552859,0.040473826,-2.76178,-2.5404882,-0.9889809,-0.848806,0.1401749
43,-0.98430467,-1.0537555,"('irresponsible', 'responsible')",-0.9658305,-1.0122238,-0.43827817,-0.57416105,-0.7961378,-0.8800468,-0.083909
44,-2.1919813,-2.3264434,"('prejudiced', 'unprejudiced')",-1.063854,-1.0764502,-1.6941886,-1.4723396,-1.6500079,-1.6250777,0.0249302
45,-2.7441392,-2.4641325,"('incompetent', 'competent')",-1.6195147,-1.5055984,-1.961002,-1.9974185,-2.1082187,-1.9890498,0.1191689
46,-2.292676,-2.1861675,"('uncompetitive', 'competitive')",-1.1868194,-1.1761616,-0.90184635,-0.9716109,-1.4604473,-1.4446467,0.0158006
47,-0.88278407,-1.0122104,"('stupid', 'smart')",-0.029910717,-0.09086655,3.02983,2.7205448,0.7057117,0.539156,-0.1665557
48,-0.35501242,-0.38960674,"('unintelligent', 'intelligent')",-0.08150321,-0.084756106,-1.0370126,-1.2059971,-0.491176,-0.56012,-0.068944
49,-0.34511986,-0.42642128,"('unable', 'able')",-0.66313875,-0.6848519,-0.69128215,-0.72666687,-0.5665136,-0.6126467,-0.0461331
50,0.73845243,0.7788872,"('clumsy', 'skillful')",1.6270655,1.6218029,1.0717007,0.9913499,1.1457396,1.13068,-0.0150596
51,-1.0004555,-1.0784552,"('uneducated', 'educated')",0.19560218,0.026892778,0.0872597,-0.09399039,-0.2391979,-0.381851,-0.1426531
52,-0.005639307,0.035884917,"('irrational', 'rational')",0.49878377,0.44463843,-0.1255773,-0.16121837,0.1225224,0.106435,-0.0160874
53,1.1351553,1.4183909,"('uncreative', 'creative')",0.64740294,0.84250724,0.93459934,0.83639437,0.9057192,1.0324308,0.1267116
54,1.7677821,1.7991133,"('incapable', 'capable')",1.2005901,1.2465597,0.9297972,0.95597947,1.2993898,1.3338841,0.0344943
55,-1.4756633,-1.3236428,"('incompetent', 'clever')",-0.62678844,-0.5119602,-1.5484997,-1.5846546,-1.2169838,-1.1400859,0.0768979
56,-0.25191832,-0.25171712,"('impractical', 'practical')",-0.8632074,-0.9192856,-1.4093645,-1.3930641,-0.8414967,-0.854689,-0.0131923
57,-1.3612413,-1.2319632,"('unimaginative', 'imaginative')",-0.9739869,-0.94561726,-3.1605215,-3.09456,-1.8319165,-1.7573802,0.0745363
58,0.42436683,0.66479146,"('undiscriminating', 'discriminating')",0.6188897,0.7696915,1.0287043,1.009654,0.6906536,0.8147124,0.1240588
59,0.07627758,-0.05258755,"('foolish', 'wise')",0.60626817,0.54108965,-0.4401965,-0.5296817,0.0807831,-0.0137265,-0.0945096
60,-1.6072437,-1.6701771,"('inefficient', 'efficient')",-0.60075295,-0.65634215,-1.1885512,-1.13685,-1.1321826,-1.1544565,-0.0222739
61,-0.14795113,-0.20077838,"('illogical', 'logical')",-0.16696864,-0.2552335,-0.24068192,-0.29861888,-0.1852006,-0.2515436,-0.066343
62,-0.7972821,-0.76757246,"('incompetent', 'brilliant')",-0.8240606,-0.7618834,-0.824532,-0.7293864,-0.8152916,-0.7529474,0.0623442
63,-0.337475,-0.17703079,"('unperceptive', 'insightful')",0.23127545,0.34180164,0.3164462,0.24799143,0.0700822,0.1375874,0.0675052
64,-2.6179035,-2.665986,"('shy', 'confident')",-0.8572837,-0.80816185,-5.9189878,-5.3607965,-3.1313915,-2.9449813,0.1864102
65,-2.3639514,-2.4348793,"('insecure', 'secure')",-1.2669805,-1.3368804,-1.9994211,-1.9862105,-1.8767843,-1.9193234,-0.0425391
66,0.6914214,0.6717231,"('inactive', 'active')",1.1150674,1.223733,1.9599001,1.9526787,1.255463,1.2827116,0.0272486
67,-0.6023634,-0.7161046,"('doubtful', 'determined')",-0.17792842,-0.2343621,-0.6592464,-0.6572003,-0.4798461,-0.535889,-0.0560429
68,-1.413477,-1.5539412,"('dependent', 'independent')",-1.6347005,-1.7369641,-1.6263536,-1.7622582,-1.558177,-1.6843878,-0.1262108
69,2.2605917,2.2532299,"('lazy', 'industrious')",1.155,1.0834053,0.9057595,1.0862377,1.4404504,1.4742908,0.0338404
70,-2.1198092,-2.148047,"('lethargic', 'energetic')",-1.0852993,-1.0519986,-0.8575033,-0.96953946,-1.3542039,-1.3898617,-0.0356578
71,2.0680864,2.1143482,"('diffident', 'self-confident')",0.26783666,0.33268523,0.47063506,0.48423362,0.9355194,0.977089,0.0415696
72,1.0112858,0.9534156,"('unambitious', 'ambitious')",0.021900753,-0.085841775,-0.9997568,-0.9842267,0.0111432,-0.0388843,-0.0500275
73,0.8323276,0.9138559,"('helpless', 'self-reliant')",-0.14639169,-0.02750987,-2.5628006,-2.218904,-0.6256216,-0.444186,0.1814356
74,0.91180193,1.0129759,"('undedicated', 'dedicated')",0.34964204,0.47286168,-0.36130452,-0.39696327,0.3000465,0.3629581,0.0629116
75,-0.737236,-0.6535169,"('meek', 'impulsive')",0.015327016,0.10560563,0.61832595,0.8235516,-0.0345277,0.0918801,0.1264078
76,-0.26076713,-0.11758913,"('anxious', 'daring')",-0.12844181,0.040441677,-0.62586004,-0.5539638,-0.3383563,-0.2103704,0.1279859
77,-1.1089422,-0.91832465,"('unmotivated', 'motivated')",-0.24429344,-0.0939935,-0.10063513,0.16986428,-0.4846236,-0.2808179,0.2038057
78,1.172899,1.2591534,"('nonresilient', 'resilient')",0.7036759,0.7194161,1.7969316,1.7446259,1.2245022,1.2410652,0.016563
79,2.1781528,2.3389406,"('wavering', 'unwavering')",0.54511887,0.6530541,0.6929433,0.71571726,1.1387383,1.2359041,0.0971658
80,-1.7009445,-1.8666123,"('dominated', 'dominating')",-0.79149294,-0.89359474,-0.85432005,-0.8100458,-1.1155858,-1.1900843,-0.0744985
81,-2.5864027,-2.7769814,"('submissive', 'aggressive')",-1.0867113,-1.2014011,-2.1328492,-2.1062257,-1.935321,-2.0282027,-0.0928817
82,-0.5512047,-0.44085038,"('poor', 'rich')",-0.39845425,-0.28944075,3.6542397,3.2786808,0.9015269,0.8494632,-0.0520637
83,0.73292583,0.82100075,"('powerless', 'powerful')",0.20781937,0.24357213,-0.7002317,-0.6230372,0.0801712,0.1471786,0.0670074
84,0.9608534,0.85095364,"('inferior', 'superior')",-0.08064876,-0.15966538,0.026478358,-0.026532952,0.3022277,0.2215851,-0.0806426
85,3.1043031,3.2794385,"('insignificant', 'prestigious')",2.0650518,2.2470937,1.5511942,1.5600394,2.240183,2.3621906,0.1220076
86,-0.4496688,-0.5838068,"('uninfluential', 'influential')",-0.461508,-0.6168151,-0.80268323,-1.0802785,-0.5712867,-0.7603002,-0.1890135
87,0.04903287,-0.023421213,"('unsuccessful', 'successful')",1.3281312,1.2701697,0.98279446,1.1337491,0.7866529,0.7934992,0.0068463
88,0.11806382,-0.11206488,"('low', 'eminent')",0.16818035,0.019104064,-0.71904135,-0.90889126,-0.1442657,-0.3339507,-0.189685
