,huntington_male,huntington_female,tuple,ingalls_male,ingalls_female,inds_male,inds_female,inc_male,inc_female,average_male,average_female,female-male
23,1.3771721,1.4341003,"('insincere', 'sincere')",-1.1668195,-1.2534293,-0.37370974,-0.39180207,5.2460217,5.1350513,1.2706661,1.23098,-0.0396861
24,0.97338396,0.9677971,"('dishonest', 'honest')",-1.1074448,-1.1020089,-0.34911606,-0.32051873,0.80548686,0.77742696,0.0805775,0.0806741,9.66e-05
25,-0.51195294,-0.45648992,"('egoistic', 'altruistic')",0.22442424,0.19404513,-0.20400472,-0.17955719,1.2019618,1.1909306,0.1776071,0.1872322,0.0096251
26,1.0939419,1.0826,"('hardhearted', 'benevolent')",-0.04054024,-0.044460893,0.87446404,0.79251593,1.3713733,1.1757934,0.8248098,0.7516121,-0.0731977
27,0.81247497,0.86018455,"('hardhearted', 'softhearted')",-1.3736675,-1.2775813,-0.7761703,-0.7011594,1.3000458,1.2650281,-0.0093292,0.036618,0.0459472
28,-0.14737003,-0.18807581,"('disloyal', 'loyal')",-1.5664308,-1.7063338,-1.2411819,-1.380793,0.59479344,0.36626986,-0.5900474,-0.7272332,-0.1371858
29,-0.6086485,-0.6638727,"('unfair', 'fair')",-0.67393583,-0.71182525,-1.7335666,-1.7512221,-0.968246,-1.0481366,-0.9960992,-1.0437642,-0.047665
30,0.81062746,0.8692682,"('intolerant', 'tolerant')",-0.5503941,-0.5529004,0.6151117,0.6187269,1.1822143,1.1844811,0.5143898,0.529894,0.0155042
31,-1.8417478,-1.8808055,"('evil', 'good')",0.015012347,0.024713255,-1.5846343,-1.5591995,-1.3702302,-1.4413832,-1.1954,-1.2141688,-0.0187688
32,0.25756776,0.26543826,"('unkind', 'kind')",-0.91563517,-0.9645495,0.3391426,0.25364512,0.60752225,0.46346575,0.0721494,0.0044999,-0.0676495
33,-0.05779251,-0.15753238,"('wrong', 'right')",0.86578053,0.77189106,0.19833848,0.21207902,-0.48814496,-0.5076364,0.1295454,0.0797003,-0.0498451
34,-0.028974488,0.14814273,"('mean', 'honorable')",-0.19732101,-0.1250326,0.29317212,0.32218567,5.693143,5.831062,1.4400048,1.5440894,0.1040846
35,-1.4530655,-1.6552167,"('corrupt', 'incorrupt')",1.4317949,1.4466509,-0.38176614,-0.43267214,-0.0043245554,-0.10405052,-0.1018403,-0.1863221,-0.0844818
36,-1.385518,-1.3714038,"('hostile', 'amicable')",0.22921914,0.15890111,-0.84688663,-0.90304935,-0.08951851,-0.15383463,-0.523176,-0.5673466,-0.0441706
37,0.7456528,0.7269605,"('fake', 'genuine')",-0.35174304,-0.30642402,-0.7077995,-0.590739,0.129282,0.17639272,-0.0461519,0.0015475,0.0476994
38,-0.0713397,-0.14098793,"('untruthful', 'truthful')",-0.6776793,-0.76850003,-0.9074871,-0.9393023,0.18694754,0.15230541,-0.3673896,-0.4241212,-0.0567316
39,1.3864995,1.4924062,"('exploitative', 'cooperative')",-0.038847424,0.043862708,0.1272448,0.30763882,-0.30450973,-0.23669522,0.2925968,0.4018032,0.1092064
40,1.3327316,1.3976599,"('stingy', 'generous')",-0.06954819,-0.07249913,-0.0980446,-0.056905493,-1.1563148,-1.1970781,0.002206,0.0177943,0.0155883
41,0.48299652,0.57423747,"('unforgiving', 'forgiving')",-0.6794699,-0.6543016,-0.23290509,-0.17696258,-0.0031440705,-0.019705966,-0.1081306,-0.0691832,0.0389474
42,0.2015631,0.30405644,"('unreliable', 'reliable')",0.47342408,0.5738808,0.16603404,0.25196844,-3.0183113,-2.894485,-0.5443225,-0.4411448,0.1031777
43,0.6159166,0.7060889,"('irresponsible', 'responsible')",-1.5025364,-1.4832966,-0.9233468,-0.8241363,0.34175903,0.3102116,-0.3670519,-0.3227831,0.0442688
44,-1.0943059,-1.0067847,"('prejudiced', 'unprejudiced')",-0.08061451,0.0033750646,0.11805223,0.2031452,-1.7076045,-1.6173056,-0.6911181,-0.6043925,0.0867256
45,-0.028922483,0.089213245,"('incompetent', 'competent')",-0.7496896,-0.8220443,-0.27746645,-0.2783114,-0.27781552,-0.29813147,-0.3334735,-0.3273185,0.006155
46,0.54135334,0.687826,"('uncompetitive', 'competitive')",-0.98143584,-1.0762401,-0.672528,-0.6579835,-0.5176841,-0.54310995,-0.4075737,-0.3973769,0.0101968
47,-0.14396138,-0.087490454,"('stupid', 'smart')",-0.11768921,0.028936416,0.31069577,0.3717937,4.7000117,4.734997,1.1872642,1.2620591,0.0747949
48,0.3833003,0.4098216,"('unintelligent', 'intelligent')",-1.9465752,-1.9797449,-0.26129553,-0.3072484,0.48513505,0.4129657,-0.3348588,-0.3660515,-0.0311927
49,-0.6880405,-0.6204315,"('unable', 'able')",-1.5104393,-1.4195881,-1.2892914,-1.2206347,-0.9669947,-0.8126614,-1.1136914,-1.0183289,0.0953625
50,-0.6272642,-0.6483905,"('clumsy', 'skillful')",0.6654341,0.66437703,0.3810283,0.27582622,0.27441248,0.20691416,0.1734027,0.1246817,-0.048721
51,-0.5696424,-0.68737555,"('uneducated', 'educated')",-0.48784304,-0.55906045,0.21938425,0.09891582,0.29301327,0.22226171,-0.136272,-0.2313146,-0.0950426
52,-0.5170926,-0.6669408,"('irrational', 'rational')",-0.8174987,-0.8889013,-1.3827883,-1.3818706,-0.22880499,-0.26488468,-0.7365462,-0.8006493,-0.0641031
53,0.21983963,0.23740152,"('uncreative', 'creative')",-1.3783854,-1.4110358,-0.668692,-0.6815349,0.7307372,0.6305966,-0.2741251,-0.3061432,-0.0320181
54,-0.2236579,-0.28612676,"('incapable', 'capable')",-0.8248276,-0.85970056,-1.1866174,-1.1317803,0.55326164,0.5502728,-0.4204603,-0.4318337,-0.0113734
55,0.68345684,0.818425,"('incompetent', 'clever')",-1.18455,-1.1651328,-0.6240059,-0.5743548,-0.20657644,-0.19936708,-0.3329189,-0.2801074,0.0528115
56,0.64124495,0.65680623,"('impractical', 'practical')",-0.22050937,-0.2485751,0.7443546,0.72161174,-0.25311103,-0.23699483,0.2279948,0.223212,-0.0047828
57,0.13360372,0.15330599,"('unimaginative', 'imaginative')",-1.2266635,-1.3456852,-0.39517358,-0.49193826,-2.3138225,-2.4076602,-0.950514,-1.0229944,-0.0724804
58,-0.24757293,-0.18663275,"('undiscriminating', 'discriminating')",-0.8918124,-0.8934761,-1.0908597,-1.1249399,-0.17292094,-0.23601887,-0.6007915,-0.6102669,-0.0094754
59,-0.86128604,-1.0504231,"('foolish', 'wise')",0.47190303,0.4445098,-0.6560592,-0.73950416,0.09197134,0.09161276,-0.2383677,-0.3134512,-0.0750835
60,1.3975471,1.599322,"('inefficient', 'efficient')",-1.2000626,-1.126643,0.8558036,0.967522,0.08934245,0.18450908,0.2856576,0.4061775,0.1205199
61,0.57592285,0.51201385,"('illogical', 'logical')",-0.86929727,-0.9456275,-0.45431077,-0.48554295,0.02685507,-0.056466796,-0.1802075,-0.2439059,-0.0636984
62,0.6332182,0.78979224,"('incompetent', 'brilliant')",-1.0685393,-1.0327784,-0.6020675,-0.4851571,-0.019702608,0.12856954,-0.2642728,-0.1498934,0.1143794
63,0.025129737,0.0763017,"('unperceptive', 'insightful')",-0.8884842,-0.9649114,-0.6606871,-0.67497146,0.83600533,0.9027475,-0.1720091,-0.1652084,0.0068007
64,-0.32364178,-0.36460674,"('shy', 'confident')",0.04997978,0.057711102,-0.59379965,-0.53864604,-6.718742,-6.6653695,-1.8965509,-1.8777277,0.0188232
65,0.57794046,0.6243761,"('insecure', 'secure')",-0.94820094,-0.9234052,0.3299101,0.4453282,-0.809343,-0.7207706,-0.2124233,-0.1436179,0.0688054
66,-0.36542085,-0.44592643,"('inactive', 'active')",0.49864998,0.44419953,0.07934427,0.00966429,0.9399227,0.92401826,0.288124,0.2329889,-0.0551351
67,0.7050604,0.607983,"('doubtful', 'determined')",0.5711621,0.6160961,0.8465549,0.904383,0.09047394,0.13800962,0.5533128,0.5666179,0.0133051
68,-0.27224883,-0.3919914,"('dependent', 'independent')",-0.6280777,-0.6573261,-1.0261586,-1.0841931,-0.80206764,-0.8030497,-0.6821382,-0.73414,-0.0520018
69,-0.77219117,-0.81680924,"('lazy', 'industrious')",2.081999,2.1061738,1.4087734,1.3670369,0.0344538,0.04673739,0.6882588,0.6757848,-0.012474
70,1.3868502,1.4668392,"('lethargic', 'energetic')",-0.5037923,-0.4655898,0.07619242,0.13232952,0.49170658,0.6134093,0.3627392,0.4367471,0.0740079
71,1.0326942,1.0074351,"('diffident', 'self-confident')",0.2736739,0.19105369,-0.51415324,-0.4590767,0.25682017,0.22639462,0.2622588,0.2414517,-0.0208071
72,0.97631216,1.0179939,"('unambitious', 'ambitious')",-1.3099114,-1.3152448,-0.3918448,-0.39314649,-0.8275301,-0.85335195,-0.3882435,-0.3859373,0.0023062
73,0.124959484,0.08011853,"('helpless', 'self-reliant')",0.94751406,0.94949424,-0.46402338,-0.43448925,-3.5095878,-3.389145,-0.7252844,-0.6985053,0.0267791
74,0.6579541,0.68890625,"('undedicated', 'dedicated')",-0.6964687,-0.69898176,-0.5422046,-0.54468507,-0.17396595,-0.17022163,-0.1886713,-0.1812456,0.0074257
75,-0.13849105,-0.13097548,"('meek', 'impulsive')",0.94260854,0.9192143,-0.70177436,-0.7339947,-0.16618477,-0.04253969,-0.0159604,0.0029261,0.0188865
76,0.6701508,0.8266321,"('anxious', 'daring')",-0.33609772,-0.21588337,0.6119237,0.71426934,0.09019752,0.26848722,0.2590436,0.3983763,0.1393327
77,0.12680437,0.2485354,"('unmotivated', 'motivated')",-1.2838708,-1.3609147,-0.61118114,-0.5868226,-0.7954832,-0.7551701,-0.6409327,-0.613593,0.0273397
78,-0.7067389,-0.575379,"('nonresilient', 'resilient')",-0.6951061,-0.75153786,-0.8925297,-0.94325083,0.2757341,0.28694448,-0.5046601,-0.4958058,0.0088543
79,-1.3860562,-1.4698766,"('wavering', 'unwavering')",0.7252435,0.6670777,-0.92723984,-1.0052767,0.19311629,0.16045792,-0.3487341,-0.4119044,-0.0631703
80,-0.21971817,-0.21977459,"('dominated', 'dominating')",-0.0075869635,0.02290488,0.28020898,0.3482282,-1.3209021,-1.2719716,-0.3169996,-0.2801533,0.0368463
81,1.2697663,1.2384748,"('submissive', 'aggressive')",-0.49595,-0.553197,0.7191001,0.735047,-0.6890613,-0.63049304,0.2009638,0.1974579,-0.0035059
82,-0.6800071,-0.59684926,"('poor', 'rich')",-0.112685755,-0.117407314,0.45852008,0.3993857,5.5966563,5.633797,1.3156209,1.3297316,0.0141107
83,0.13313103,0.14888868,"('powerless', 'powerful')",-0.2647429,-0.28768867,-1.1010969,-1.0477592,-0.9410241,-1.0476767,-0.5434332,-0.5585589,-0.0151257
84,-0.44052365,-0.4981437,"('inferior', 'superior')",-0.27581906,-0.31474453,-0.021956313,-0.037033968,0.8204339,0.8929366,0.0205337,0.0107536,-0.0097801
85,-0.25389332,-0.25044313,"('insignificant', 'prestigious')",0.3463839,0.29657382,-1.7670212,-1.8297023,0.37208086,0.3868538,-0.3256124,-0.3491794,-0.023567
86,-0.08257191,-0.18124871,"('uninfluential', 'influential')",-1.865507,-2.0329313,-1.1181532,-1.2027308,-0.2746202,-0.4505461,-0.8352131,-0.9668642,-0.1316511
87,0.55853057,0.46275604,"('unsuccessful', 'successful')",0.33990374,0.25207835,0.19059004,0.17465143,0.4478026,0.5243071,0.3842067,0.3534482,-0.0307585
88,-0.33246005,-0.37092778,"('low', 'eminent')",-0.51134586,-0.5864495,-0.3102466,-0.44320843,0.07870892,-0.020459125,-0.2688359,-0.3552612,-0.0864253
