,athlete_male,athlete_female,tuple,average_male,average_female,female-male
22,-0.5072558,-0.5644885,"('untrustworthy', 'trustworthy')",-0.5072558,-0.5644885,-0.0572327
23,6.9394774,6.773537,"('insincere', 'sincere')",6.9394774,6.7735372,-0.1659402
24,1.7980332,1.7161237,"('dishonest', 'honest')",1.7980332,1.7161237,-0.0819095
25,-0.062603965,-0.124070704,"('egoistic', 'altruistic')",-0.062604,-0.1240707,-0.0614667
26,-0.1250494,-0.23786673,"('hardhearted', 'benevolent')",-0.1250494,-0.2378667,-0.1128173
27,0.78923845,0.69774383,"('hardhearted', 'softhearted')",0.7892385,0.6977438,-0.0914947
28,1.2893715,1.1639634,"('disloyal', 'loyal')",1.2893715,1.1639634,-0.1254081
29,-0.9822683,-1.1685843,"('unfair', 'fair')",-0.9822683,-1.1685843,-0.186316
30,1.3834506,1.3921955,"('intolerant', 'tolerant')",1.3834506,1.3921955,0.0087449
31,-2.653883,-2.665637,"('evil', 'good')",-2.653883,-2.665637,-0.011754
32,1.4570354,1.3679949,"('unkind', 'kind')",1.4570354,1.3679949,-0.0890405
33,-0.7394925,-0.8228456,"('wrong', 'right')",-0.7394925,-0.8228456,-0.0833531
34,5.1315393,5.1394267,"('mean', 'honorable')",5.1315393,5.1394267,0.0078874
35,-1.4670266,-1.6705734,"('corrupt', 'incorrupt')",-1.4670266,-1.6705734,-0.2035468
36,-1.600468,-1.7476587,"('hostile', 'amicable')",-1.600468,-1.7476587,-0.1471907
37,0.9730079,0.9792314,"('fake', 'genuine')",0.9730079,0.9792314,0.0062235
38,0.21620512,0.2005812,"('untruthful', 'truthful')",0.2162051,0.2005812,-0.0156239
39,0.14390326,0.10195829,"('exploitative', 'cooperative')",0.1439033,0.1019583,-0.041945
40,-2.0659962,-2.1345685,"('stingy', 'generous')",-2.0659962,-2.1345685,-0.0685723
41,-0.042388685,-0.1682559,"('unforgiving', 'forgiving')",-0.0423887,-0.1682559,-0.1258672
42,-2.2188792,-2.015058,"('unreliable', 'reliable')",-2.2188792,-2.015058,0.2038212
43,1.549714,1.5769416,"('irresponsible', 'responsible')",1.549714,1.5769416,0.0272276
44,-1.4258296,-1.4170356,"('prejudiced', 'unprejudiced')",-1.4258296,-1.4170356,0.008794
45,0.25029892,0.27832133,"('incompetent', 'competent')",0.2502989,0.2783213,0.0280224
46,0.33131737,0.43472993,"('uncompetitive', 'competitive')",0.3313174,0.4347299,0.1034125
47,5.1927657,5.1537833,"('stupid', 'smart')",5.1927657,5.1537833,-0.0389824
48,1.3231591,1.318236,"('unintelligent', 'intelligent')",1.3231591,1.318236,-0.0049231
49,0.5680995,0.8045808,"('unable', 'able')",0.5680995,0.8045808,0.2364813
50,0.020018969,0.082705915,"('clumsy', 'skillful')",0.020019,0.0827059,0.0626869
51,1.0389012,1.057724,"('uneducated', 'educated')",1.0389012,1.057724,0.0188228
52,-1.5277497,-1.6552,"('irrational', 'rational')",-1.5277497,-1.6552,-0.1274503
53,-0.16749853,-0.12034382,"('uncreative', 'creative')",-0.1674985,-0.1203438,0.0471547
54,0.8246222,1.0107428,"('incapable', 'capable')",0.8246222,1.0107428,0.1861206
55,1.3728161,1.4882405,"('incompetent', 'clever')",1.3728161,1.4882405,0.1154244
56,1.5648803,1.5743734,"('impractical', 'practical')",1.5648803,1.5743734,0.0094931
57,-2.5565953,-2.368149,"('unimaginative', 'imaginative')",-2.5565953,-2.368149,0.1884463
58,0.0019432455,0.037654538,"('undiscriminating', 'discriminating')",0.0019432,0.0376545,0.0357113
59,-0.6795863,-0.7647257,"('foolish', 'wise')",-0.6795863,-0.7647257,-0.0851394
60,1.9012803,2.005592,"('inefficient', 'efficient')",1.9012803,2.0055921,0.1043118
61,0.32796657,0.10631938,"('illogical', 'logical')",0.3279666,0.1063194,-0.2216472
62,1.4873315,1.7171568,"('incompetent', 'brilliant')",1.4873315,1.7171568,0.2298253
63,0.98599786,1.0743717,"('unperceptive', 'insightful')",0.9859979,1.0743717,0.0883738
64,-5.59463,-5.4666147,"('shy', 'confident')",-5.5946298,-5.4666147,0.1280151
65,0.851814,0.8339963,"('insecure', 'secure')",0.851814,0.8339963,-0.0178177
66,-0.63606715,-0.6864162,"('inactive', 'active')",-0.6360672,-0.6864162,-0.050349
67,-0.19239816,-0.22993678,"('doubtful', 'determined')",-0.1923982,-0.2299368,-0.0375386
68,-0.14935116,-0.13840425,"('dependent', 'independent')",-0.1493512,-0.1384043,0.0109469
69,-2.4264333,-2.4671168,"('lazy', 'industrious')",-2.4264333,-2.4671168,-0.0406835
70,1.7645059,1.857143,"('lethargic', 'energetic')",1.7645059,1.857143,0.0926371
71,0.01580391,-0.021763127,"('diffident', 'self-confident')",0.0158039,-0.0217631,-0.037567
72,0.80968404,0.9283345,"('unambitious', 'ambitious')",0.809684,0.9283345,0.1186505
73,-3.1740057,-3.0703158,"('helpless', 'self-reliant')",-3.1740057,-3.0703158,0.1036899
74,0.04668407,-0.047111236,"('undedicated', 'dedicated')",0.0466841,-0.0471112,-0.0937953
75,-1.4300796,-1.2659715,"('meek', 'impulsive')",-1.4300796,-1.2659715,0.1641081
76,0.9793054,1.0253843,"('anxious', 'daring')",0.9793054,1.0253843,0.0460789
77,-0.688221,-0.5879326,"('unmotivated', 'motivated')",-0.688221,-0.5879326,0.1002884
78,-0.4519731,-0.40953353,"('nonresilient', 'resilient')",-0.4519731,-0.4095335,0.0424396
79,-0.8106475,-0.7391405,"('wavering', 'unwavering')",-0.8106475,-0.7391405,0.071507
80,0.48870948,0.4986956,"('dominated', 'dominating')",0.4887095,0.4986956,0.0099861
81,0.85176325,1.0547035,"('submissive', 'aggressive')",0.8517632,1.0547035,0.2029403
82,6.3304515,6.5128803,"('poor', 'rich')",6.3304515,6.5128803,0.1824288
83,-0.12996382,-0.056677468,"('powerless', 'powerful')",-0.1299638,-0.0566775,0.0732863
84,0.10106813,0.13788657,"('inferior', 'superior')",0.1010681,0.1378866,0.0368185
85,-2.059546,-2.1423597,"('insignificant', 'prestigious')",-2.059546,-2.1423597,-0.0828137
86,0.9130708,1.0212241,"('uninfluential', 'influential')",0.9130708,1.0212241,0.1081533
87,-0.08114204,0.11508408,"('unsuccessful', 'successful')",-0.081142,0.1150841,0.1962261
88,0.30524454,0.40735012,"('low', 'eminent')",0.3052445,0.4073501,0.1021056
