,tegna_male,tegna_female,tuple,inc_male,inc_female,average_male,average_female,female-male
65,0.9624576,0.9566324,"('insecure', 'secure')",-0.19291615,-0.24883188,0.3847707,0.3539003,-0.0308704
66,-1.1165456,-1.1124632,"('inactive', 'active')",0.15994501,0.12850076,-0.4783003,-0.4919812,-0.0136809
67,0.68018675,0.5663295,"('doubtful', 'determined')",0.046076506,-0.008248426,0.3631316,0.2790405,-0.0840911
68,-0.64551586,-0.5352318,"('dependent', 'independent')",-0.48894987,-0.4533064,-0.5672328,-0.4942691,0.0729637
69,-0.3796748,-0.34476587,"('lazy', 'industrious')",-0.8203175,-0.77538055,-0.5999961,-0.5600732,0.0399229
70,0.58790284,0.76581573,"('lethargic', 'energetic')",0.5685372,0.6448114,0.57822,0.7053136,0.1270936
71,-0.7969482,-0.82583284,"('diffident', 'self-confident')",-0.0114884935,-0.06834547,-0.4042183,-0.4470892,-0.0428709
72,0.25188008,0.15957703,"('unambitious', 'ambitious')",-0.6076126,-0.64423317,-0.1778663,-0.2423281,-0.0644618
73,0.57114685,0.5444077,"('helpless', 'self-reliant')",-3.039559,-2.9735548,-1.234206,-1.2145736,0.0196324
74,0.44738606,0.4932908,"('undedicated', 'dedicated')",0.01886955,-0.031231891,0.2331278,0.2310295,-0.0020983
75,-0.15851045,-0.22725129,"('meek', 'impulsive')",-0.44640893,-0.37425885,-0.3024597,-0.3007551,0.0017046
76,0.95772827,1.1555452,"('anxious', 'daring')",0.36149693,0.4881879,0.6596126,0.8218666,0.162254
77,-0.5469116,-0.43678987,"('unmotivated', 'motivated')",-1.0790713,-0.95732296,-0.8129914,-0.6970564,0.115935
78,-0.92052627,-0.8443146,"('nonresilient', 'resilient')",-0.13630405,-0.028355727,-0.5284151,-0.4363351,0.09208
79,-1.1242883,-1.2081026,"('wavering', 'unwavering')",-0.33798733,-0.29467285,-0.7311378,-0.7513877,-0.0202499
80,0.82056516,0.6355252,"('dominated', 'dominating')",-1.3119097,-1.3571953,-0.2456723,-0.360835,-0.1151627
81,0.7769711,0.66633135,"('submissive', 'aggressive')",-0.6031153,-0.5181494,0.0869279,0.074091,-0.0128369
82,0.3986787,0.5402864,"('poor', 'rich')",6.2275314,6.219813,3.3131051,3.3800497,0.0669446
83,0.27682072,0.07472113,"('powerless', 'powerful')",-0.6657146,-0.7694766,-0.194447,-0.3473777,-0.1529307
84,1.066157,0.8272488,"('inferior', 'superior')",1.0599644,1.0586386,1.0630608,0.9429437,-0.1201171
85,-0.43321687,-0.40506372,"('insignificant', 'prestigious')",0.04133846,0.044162802,-0.1959392,-0.1804505,0.0154887
86,-0.8356311,-0.863126,"('uninfluential', 'influential')",-0.1562937,-0.30344272,-0.4959624,-0.5832844,-0.087322
87,0.10371147,0.045356266,"('unsuccessful', 'successful')",0.35639524,0.32903957,0.2300534,0.1871979,-0.0428555
88,0.035744034,-0.06104243,"('low', 'eminent')",0.38908413,0.4197765,0.2124141,0.179367,-0.0330471
