,raytheon_male,raytheon_female,tuple,co_male,co_female,average_male,average_female,female-male
24,-1.4231024,-1.5480665,"('dishonest', 'honest')",1.2423499,1.1400999,-0.0903763,-0.2039833,-0.113607
25,1.3414705,1.477732,"('egoistic', 'altruistic')",0.9926372,0.93319756,1.1670538,1.2054647,0.0384109
26,1.3903413,1.1834959,"('hardhearted', 'benevolent')",2.065457,1.8695047,1.7278992,1.5265002,-0.201399
27,-0.9610472,-0.93385804,"('hardhearted', 'softhearted')",0.9865651,0.85154575,0.012759,-0.0411561,-0.0539151
28,-0.91688436,-1.1845436,"('disloyal', 'loyal')",1.1412776,0.8917143,0.1121966,-0.1464147,-0.2586113
29,-0.705245,-0.7793392,"('unfair', 'fair')",-0.74059445,-0.89253056,-0.7229197,-0.8359349,-0.1130152
30,-1.2291257,-1.3363761,"('intolerant', 'tolerant')",0.4809477,0.6806364,-0.374089,-0.3278698,0.0462192
31,0.85801,0.95304596,"('evil', 'good')",-0.9340739,-1.0904007,-0.038032,-0.0686774,-0.0306454
32,-0.5261713,-0.5928766,"('unkind', 'kind')",1.1518718,0.86401916,0.3128502,0.1355713,-0.1772789
33,1.055944,1.0031055,"('wrong', 'right')",-0.81581974,-0.6959079,0.1200621,0.1535988,0.0335367
34,-0.8081173,-0.7175096,"('mean', 'honorable')",5.1441126,5.2737565,2.1679976,2.2781234,0.1101258
35,1.575952,1.6448838,"('corrupt', 'incorrupt')",-0.75367504,-0.8420447,0.4111385,0.4014195,-0.009719
36,1.2627562,1.2314243,"('hostile', 'amicable')",-0.009235401,-0.20418923,0.6267604,0.5136176,-0.1131428
37,-0.58977866,-0.55287266,"('fake', 'genuine')",0.18694583,0.23292245,-0.2014164,-0.1599751,0.0414413
38,-0.8621137,-1.0494401,"('untruthful', 'truthful')",0.12179049,0.20629886,-0.3701616,-0.4215707,-0.0514091
39,-0.2597333,-0.24188706,"('exploitative', 'cooperative')",0.624463,0.7276635,0.1823649,0.2428882,0.0605233
40,-0.37731934,-0.32065356,"('stingy', 'generous')",-2.119404,-2.1722035,-1.2483617,-1.2464285,0.0019332
41,-0.94737744,-1.1002078,"('unforgiving', 'forgiving')",0.43365872,0.43939808,-0.2568594,-0.3304049,-0.0735455
42,-0.6882888,-0.5350865,"('unreliable', 'reliable')",-2.8232949,-2.807901,-1.7557919,-1.6714938,0.0842981
43,-1.9258261,-2.0082676,"('irresponsible', 'responsible')",0.7263329,0.790172,-0.5997466,-0.6090478,-0.0093012
44,-0.22570802,0.00911132,"('prejudiced', 'unprejudiced')",-1.5338205,-1.4489069,-0.8797643,-0.7198978,0.1598665
45,-1.9865305,-2.2577257,"('incompetent', 'competent')",-0.12101733,-0.18682255,-1.0537739,-1.2222742,-0.1685003
46,-1.1000012,-1.2490828,"('uncompetitive', 'competitive')",-0.6158716,-0.6225597,-0.8579364,-0.9358213,-0.0778849
47,-0.35621622,-0.33609468,"('stupid', 'smart')",5.318659,5.459041,2.4812212,2.5614731,0.0802519
48,-0.5711171,-0.68852484,"('unintelligent', 'intelligent')",0.21031763,0.3117767,-0.1803997,-0.1883741,-0.0079744
49,-0.39131036,-0.33144814,"('unable', 'able')",-0.87447274,-0.6826683,-0.6328915,-0.5070583,0.1258332
50,0.40555057,0.45142174,"('clumsy', 'skillful')",-0.51631355,-0.6209509,-0.0553815,-0.0847646,-0.0293831
51,-0.958619,-1.1054375,"('uneducated', 'educated')",0.37185538,0.29807517,-0.2933818,-0.4036812,-0.1102994
52,0.46961516,0.4062317,"('irrational', 'rational')",-0.3646504,-0.32163298,0.0524824,0.0422994,-0.010183
53,-0.056068104,-0.05920918,"('uncreative', 'creative')",0.8230617,0.7746124,0.3834968,0.3577016,-0.0257952
54,0.23478772,0.17608306,"('incapable', 'capable')",0.7866834,0.74208266,0.5107356,0.4590828,-0.0516528
55,-1.6678873,-1.7046893,"('incompetent', 'clever')",0.1872846,0.33606344,-0.7403014,-0.6843129,0.0559885
56,-0.83694935,-1.0654948,"('impractical', 'practical')",-0.012813941,0.11489654,-0.4248816,-0.4752991,-0.0504175
57,-0.8856958,-1.0904571,"('unimaginative', 'imaginative')",-2.985192,-3.0754821,-1.9354439,-2.0829697,-0.1475258
58,0.5213858,0.30068606,"('undiscriminating', 'discriminating')",0.43557355,0.45297372,0.4784797,0.3768299,-0.1016498
59,0.5769209,0.6192191,"('foolish', 'wise')",-0.07663536,-0.018356044,0.2501428,0.3004315,0.0502887
60,-1.3168954,-1.3206643,"('inefficient', 'efficient')",-0.0044719223,0.3621126,-0.6606836,-0.4792758,0.1814078
61,-0.12973268,-0.23207384,"('illogical', 'logical')",0.1636298,0.113854386,0.0169486,-0.0591097,-0.0760583
62,-0.5742801,-0.6036509,"('incompetent', 'brilliant')",0.048776776,0.3206611,-0.2627516,-0.1414949,0.1212567
63,-1.0915356,-1.1783537,"('unperceptive', 'insightful')",0.30264044,0.43131888,-0.3944476,-0.3735174,0.0209302
64,-0.331851,-0.2718488,"('shy', 'confident')",-6.225159,-6.015179,-3.2785051,-3.1435139,0.1349912
65,-1.1650141,-1.1322471,"('insecure', 'secure')",0.33910528,0.39979172,-0.4129544,-0.3662277,0.0467267
66,0.5494662,0.56121695,"('inactive', 'active')",0.7038452,0.6034228,0.6266557,0.5823199,-0.0443358
67,-0.12096747,-0.1111183,"('doubtful', 'determined')",-0.3977539,-0.28317332,-0.2593607,-0.1971458,0.0622149
68,-1.211151,-1.1295644,"('dependent', 'independent')",-1.754558,-1.6396961,-1.4828545,-1.3846302,0.0982243
69,2.4719434,2.5680766,"('lazy', 'industrious')",-1.0364965,-0.93686044,0.7177234,0.8156081,0.0978847
70,-1.8767065,-1.8870523,"('lethargic', 'energetic')",0.601993,0.45102885,-0.6373568,-0.7180117,-0.0806549
71,0.6895735,0.718022,"('diffident', 'self-confident')",0.4153135,0.46174008,0.5524435,0.5898811,0.0374376
72,-0.27897432,-0.32315078,"('unambitious', 'ambitious')",-0.2089271,-0.087929174,-0.2439507,-0.20554,0.0384107
73,0.9781079,1.0775309,"('helpless', 'self-reliant')",-3.5952654,-3.3805625,-1.3085787,-1.1515158,0.1570629
74,-0.55050063,-0.6889945,"('undedicated', 'dedicated')",0.15883663,0.120938495,-0.195832,-0.284028,-0.088196
75,1.2480434,1.2615066,"('meek', 'impulsive')",-0.56383026,-0.5436309,0.3421066,0.3589378,0.0168312
76,-1.1322751,-0.9107797,"('anxious', 'daring')",-0.048468713,0.059653904,-0.5903719,-0.4255629,0.164809
77,-0.44561258,-0.4545163,"('unmotivated', 'motivated')",-1.2669058,-0.99968535,-0.8562592,-0.7271008,0.1291584
78,0.0058330223,-0.0075511485,"('nonresilient', 'resilient')",-0.20074816,-0.06844999,-0.0974576,-0.0380006,0.059457
79,0.8078751,0.7285868,"('wavering', 'unwavering')",-0.33633837,-0.47314715,0.2357684,0.1277198,-0.1080486
80,-0.3369367,-0.37537578,"('dominated', 'dominating')",-0.4899609,-0.3660301,-0.4134488,-0.3707029,0.0427459
81,-0.99042434,-1.0032699,"('submissive', 'aggressive')",-0.47828287,-0.39469576,-0.7343536,-0.6989828,0.0353708
82,-0.75211006,-0.7295741,"('poor', 'rich')",5.954013,5.788127,2.6009514,2.5292764,-0.071675
83,0.4881897,0.4280135,"('powerless', 'powerful')",-1.3925351,-1.340573,-0.4521727,-0.4562797,-0.004107
84,-0.036035284,-0.06767785,"('inferior', 'superior')",0.23988333,0.2228881,0.101924,0.0776051,-0.0243189
85,2.1877286,2.2766192,"('insignificant', 'prestigious')",-0.5898632,-0.65824336,0.7989327,0.8091879,0.0102552
86,-1.0199839,-1.3915918,"('uninfluential', 'influential')",-0.33684742,-0.453243,-0.6784157,-0.9224174,-0.2440017
87,0.4891114,0.45710576,"('unsuccessful', 'successful')",0.416276,0.54819036,0.4526937,0.5026481,0.0499544
88,0.7813425,0.6987288,"('low', 'eminent')",-0.44493985,-0.6065051,0.1682013,0.0461119,-0.1220894
