,allergan_male,allergan_female,tuple,plc_male,plc_female,average_male,average_female,female-male
23,-1.0627307,-1.0900877,"('insincere', 'sincere')",4.2512755,3.9855065,1.5942724,1.4477094,-0.146563
24,-0.6582589,-0.69445795,"('dishonest', 'honest')",0.5227011,0.48604196,-0.0677789,-0.104208,-0.0364291
25,0.57906616,0.49966496,"('egoistic', 'altruistic')",1.6625313,1.5370152,1.1207987,1.0183401,-0.1024586
26,0.33335283,0.14455721,"('hardhearted', 'benevolent')",2.8409252,2.7640262,1.587139,1.4542917,-0.1328473
27,-0.6382193,-0.71529037,"('hardhearted', 'softhearted')",0.5599316,0.2844093,-0.0391439,-0.2154405,-0.1762966
28,-0.59606415,-0.6171951,"('disloyal', 'loyal')",1.0026908,0.822864,0.2033133,0.1028344,-0.1004789
29,-0.5498134,-0.59977716,"('unfair', 'fair')",-0.10556676,-0.29232308,-0.3276901,-0.4460501,-0.11836
30,0.26390588,0.3675633,"('intolerant', 'tolerant')",0.27501404,0.4029941,0.26946,0.3852787,0.1158187
31,0.09050074,-0.029963978,"('evil', 'good')",0.29929516,0.18756196,0.1948979,0.078799,-0.1160989
32,-0.43392473,-0.51970136,"('unkind', 'kind')",0.52501935,0.31059527,0.0455473,-0.104553,-0.1501003
33,0.30899322,0.2256312,"('wrong', 'right')",0.4076049,0.28696233,0.3582991,0.2562968,-0.1020023
34,-0.40378165,-0.29783008,"('mean', 'honorable')",3.5493333,3.577646,1.5727758,1.639908,0.0671322
35,0.4786588,0.299382,"('corrupt', 'incorrupt')",-0.02206762,-0.32136565,0.2282956,-0.0109918,-0.2392874
36,-0.1632306,-0.38172013,"('hostile', 'amicable')",1.3782475,1.080615,0.6075084,0.3494475,-0.2580609
37,0.9272658,0.9529527,"('fake', 'genuine')",0.88098264,0.81831217,0.9041243,0.8856324,-0.0184919
38,-0.5054925,-0.54361516,"('untruthful', 'truthful')",0.2645489,0.26725414,-0.1204718,-0.1381805,-0.0177087
39,0.14496097,0.23554435,"('exploitative', 'cooperative')",0.45448637,0.50144345,0.2997237,0.3684939,0.0687702
40,0.4359551,0.43565607,"('stingy', 'generous')",-1.3021336,-1.3246465,-0.4330892,-0.4444952,-0.011406
41,-0.29046682,-0.33692443,"('unforgiving', 'forgiving')",0.52449805,0.5374267,0.1170156,0.1002511,-0.0167645
42,0.13155298,0.29289573,"('unreliable', 'reliable')",-2.1395874,-1.9461844,-1.0040172,-0.8266443,0.1773729
43,-0.7594379,-0.6619157,"('irresponsible', 'responsible')",0.84846205,0.9226283,0.0445121,0.1303563,0.0858442
44,0.98152566,1.0620962,"('prejudiced', 'unprejudiced')",-1.6773621,-1.656481,-0.3479182,-0.2971924,0.0507258
45,0.06234406,-0.011158485,"('incompetent', 'competent')",0.8759241,0.98806953,0.4691341,0.4884555,0.0193214
46,-0.7180307,-0.6236389,"('uncompetitive', 'competitive')",-0.6610915,-0.5931386,-0.6895611,-0.6083888,0.0811723
47,-0.22839502,-0.19520213,"('stupid', 'smart')",3.9308965,3.9215975,1.8512508,1.8631977,0.0119469
48,-1.1569988,-1.0602906,"('unintelligent', 'intelligent')",-0.39211416,-0.24868909,-0.7745565,-0.6544898,0.1200667
49,-0.5921482,-0.35600933,"('unable', 'able')",-0.6206133,-0.49378914,-0.6063807,-0.4248992,0.1814815
50,0.120373994,0.107562564,"('clumsy', 'skillful')",-0.2543688,-0.4689521,-0.0669974,-0.1806948,-0.1136974
51,-1.2023996,-1.1952896,"('uneducated', 'educated')",-0.28188923,-0.24734795,-0.7421444,-0.7213188,0.0208256
52,-0.07116959,-0.19775683,"('irrational', 'rational')",0.4124154,0.20993689,0.1706229,0.00609,-0.1645329
53,-1.7336092,-1.7373923,"('uncreative', 'creative')",0.894476,0.8032598,-0.4195666,-0.4670663,-0.0474997
54,-0.37392178,-0.5827236,"('incapable', 'capable')",0.9023147,0.71353316,0.2641965,0.0654048,-0.1987917
55,-0.5701769,-0.440942,"('incompetent', 'clever')",-0.5336713,-0.27963316,-0.5519241,-0.3602876,0.1916365
56,-0.037471913,0.10534507,"('impractical', 'practical')",0.022720182,0.29179323,-0.0073759,0.1985691,0.205945
57,-0.5252131,-0.6044349,"('unimaginative', 'imaginative')",-1.1513777,-0.92055243,-0.8382954,-0.7624937,0.0758017
58,-0.35591513,-0.37674978,"('undiscriminating', 'discriminating')",1.0122651,1.0905493,0.328175,0.3568998,0.0287248
59,0.2708529,0.20597813,"('foolish', 'wise')",0.27887654,0.14048532,0.2748647,0.1732317,-0.101633
60,-0.5885653,-0.23331428,"('inefficient', 'efficient')",-0.9290986,-0.4990716,-0.758832,-0.3661929,0.3926391
61,-0.8506303,-0.9054711,"('illogical', 'logical')",0.92666507,0.77265114,0.0380174,-0.06641,-0.1044274
62,-0.20834059,-0.013007838,"('incompetent', 'brilliant')",0.040189274,0.28607243,-0.0840757,0.1365323,0.220608
63,-1.1750661,-1.1696584,"('unperceptive', 'insightful')",0.9649609,1.0463617,-0.1050526,-0.0616484,0.0434042
64,0.45497322,0.60314274,"('shy', 'confident')",-4.732433,-4.362611,-2.1387298,-1.879734,0.2589958
65,-0.19669202,-0.2188167,"('insecure', 'secure')",-0.08352463,0.090937115,-0.1401083,-0.0639398,0.0761685
66,-0.22584762,-0.3135928,"('inactive', 'active')",0.7469282,0.5503435,0.2605403,0.1183754,-0.1421649
67,-0.06497423,0.04120616,"('doubtful', 'determined')",-0.68622214,-0.63414234,-0.3755982,-0.2964681,0.0791301
68,-0.4340215,-0.4177048,"('dependent', 'independent')",-1.0491452,-1.0281324,-0.7415833,-0.7229186,0.0186647
69,0.96900946,0.94196385,"('lazy', 'industrious')",0.19740991,0.09949124,0.5832097,0.5207275,-0.0624822
70,-0.4887389,-0.47176957,"('lethargic', 'energetic')",0.23824543,0.29550597,-0.1252467,-0.0881318,0.0371149
71,-0.66042334,-0.73980665,"('diffident', 'self-confident')",0.8097726,0.67823,0.0746746,-0.0307883,-0.1054629
72,-0.18812104,-0.19620565,"('unambitious', 'ambitious')",0.55067545,0.63237214,0.1812772,0.2180832,0.036806
73,1.066326,1.0449286,"('helpless', 'self-reliant')",-1.7355368,-1.6471488,-0.3346054,-0.3011101,0.0334953
74,-0.27023837,-0.2496747,"('undedicated', 'dedicated')",0.9407587,0.96247214,0.3352602,0.3563987,0.0211385
75,0.5144679,0.36452273,"('meek', 'impulsive')",-0.6200739,-0.66894084,-0.052803,-0.1522091,-0.0994061
76,-0.6535319,-0.45936927,"('anxious', 'daring')",-0.8768778,-0.68718827,-0.7652048,-0.5732788,0.191926
77,-1.50549,-1.2835907,"('unmotivated', 'motivated')",-1.0234336,-0.854513,-1.2644618,-1.0690519,0.1954099
78,-0.94608235,-0.9101897,"('nonresilient', 'resilient')",0.70640945,0.6777479,-0.1198364,-0.1162209,0.0036155
79,0.571208,0.3724514,"('wavering', 'unwavering')",0.33970666,0.13730465,0.4554573,0.254878,-0.2005793
80,0.7066777,0.7891511,"('dominated', 'dominating')",0.05117923,0.24397323,0.3789285,0.5165622,0.1376337
81,-0.5303398,-0.37808385,"('submissive', 'aggressive')",-1.4404782,-1.1346513,-0.985409,-0.7563676,0.2290414
82,-0.7696049,-0.838226,"('poor', 'rich')",4.241569,4.111661,1.7359821,1.6367174,-0.0992647
83,0.054420315,0.20818457,"('powerless', 'powerful')",-0.7560918,-0.6473412,-0.3508357,-0.2195783,0.1312574
84,-0.2179062,-0.09918243,"('inferior', 'superior')",0.52992654,0.51555675,0.1560102,0.2081872,0.052177
85,-0.44373336,-0.5663649,"('insignificant', 'prestigious')",0.6283835,0.39516503,0.0923251,-0.0855999,-0.177925
86,-1.4323794,-1.5150024,"('uninfluential', 'influential')",0.2765352,0.29152527,-0.5779221,-0.6117386,-0.0338165
87,-0.25907844,-0.3364594,"('unsuccessful', 'successful')",1.3710381,1.4426029,0.5559798,0.5530717,-0.0029081
88,-0.73525643,-0.71056205,"('low', 'eminent')",0.14859685,0.14611703,-0.2933298,-0.2822225,0.0111073
