,salsa_male,salsa_female,tuple,average_male,average_female,female-male
35,-1.3680831,-1.6811005,"('corrupt', 'incorrupt')",-1.3680831,-1.6811005,-0.3130174
36,-1.0896877,-1.207684,"('hostile', 'amicable')",-1.0896877,-1.207684,-0.1179963
37,1.0655094,1.0380014,"('fake', 'genuine')",1.0655094,1.0380014,-0.027508
38,-0.579568,-0.46086544,"('untruthful', 'truthful')",-0.579568,-0.4608654,0.1187026
39,0.613773,0.60647845,"('exploitative', 'cooperative')",0.613773,0.6064785,-0.0072945
40,-0.5941788,-0.69480795,"('stingy', 'generous')",-0.5941788,-0.6948079,-0.1006291
41,0.5269568,0.37703967,"('unforgiving', 'forgiving')",0.5269568,0.3770397,-0.1499171
42,-1.6587386,-1.6677052,"('unreliable', 'reliable')",-1.6587386,-1.6677052,-0.0089666
43,1.2502742,1.370288,"('irresponsible', 'responsible')",1.2502742,1.370288,0.1200138
44,-1.0287646,-1.1946968,"('prejudiced', 'unprejudiced')",-1.0287646,-1.1946968,-0.1659322
45,0.5073295,0.36049888,"('incompetent', 'competent')",0.5073295,0.3604989,-0.1468306
46,-0.088787094,-0.067526266,"('uncompetitive', 'competitive')",-0.0887871,-0.0675263,0.0212608
47,4.4950256,4.721974,"('stupid', 'smart')",4.4950256,4.7219739,0.2269483
48,0.48843473,0.56263435,"('unintelligent', 'intelligent')",0.4884347,0.5626343,0.0741996
49,-0.30159467,-0.14919938,"('unable', 'able')",-0.3015947,-0.1491994,0.1523953
50,-0.36850625,-0.3195064,"('clumsy', 'skillful')",-0.3685063,-0.3195064,0.0489999
51,0.64623326,0.6891146,"('uneducated', 'educated')",0.6462333,0.6891146,0.0428813
52,-0.39816207,-0.48801148,"('irrational', 'rational')",-0.3981621,-0.4880115,-0.0898494
53,-0.20700702,-0.1748559,"('uncreative', 'creative')",-0.207007,-0.1748559,0.0321511
54,0.63742244,0.79495215,"('incapable', 'capable')",0.6374224,0.7949522,0.1575298
55,1.3259151,1.413309,"('incompetent', 'clever')",1.3259151,1.413309,0.0873939
56,0.4951778,0.5756258,"('impractical', 'practical')",0.4951778,0.5756258,0.080448
57,-1.7417728,-1.8698454,"('unimaginative', 'imaginative')",-1.7417728,-1.8698454,-0.1280726
58,0.47635397,0.44293168,"('undiscriminating', 'discriminating')",0.476354,0.4429317,-0.0334223
59,-0.21951874,-0.17146325,"('foolish', 'wise')",-0.2195187,-0.1714633,0.0480554
60,0.74467206,0.97056806,"('inefficient', 'efficient')",0.7446721,0.9705681,0.225896
61,0.38384968,0.3012359,"('illogical', 'logical')",0.3838497,0.3012359,-0.0826138
62,0.79787904,1.0130517,"('incompetent', 'brilliant')",0.797879,1.0130517,0.2151727
63,0.34167296,0.49563974,"('unperceptive', 'insightful')",0.341673,0.4956397,0.1539667
64,-5.6644053,-5.632668,"('shy', 'confident')",-5.6644053,-5.632668,0.0317373
65,1.0335929,1.2220932,"('insecure', 'secure')",1.0335929,1.2220932,0.1885003
66,-0.2623468,-0.41536355,"('inactive', 'active')",-0.2623468,-0.4153636,-0.1530168
67,-0.84773666,-0.81588244,"('doubtful', 'determined')",-0.8477367,-0.8158824,0.0318543
68,-0.6461268,-0.5320248,"('dependent', 'independent')",-0.6461268,-0.5320248,0.114102
69,-2.0717194,-2.1353867,"('lazy', 'industrious')",-2.0717194,-2.1353867,-0.0636673
70,1.9722059,1.9423754,"('lethargic', 'energetic')",1.9722059,1.9423754,-0.0298305
71,0.13308825,0.20736717,"('diffident', 'self-confident')",0.1330882,0.2073672,0.074279
72,1.0049698,1.1754776,"('unambitious', 'ambitious')",1.0049698,1.1754776,0.1705078
73,-2.6432095,-2.5601482,"('helpless', 'self-reliant')",-2.6432095,-2.5601482,0.0830613
74,0.40350673,0.293967,"('undedicated', 'dedicated')",0.4035067,0.293967,-0.1095397
75,-0.96979517,-0.955569,"('meek', 'impulsive')",-0.9697952,-0.955569,0.0142262
76,0.8047867,0.8382596,"('anxious', 'daring')",0.8047867,0.8382596,0.0334729
77,-1.4588702,-1.2832961,"('unmotivated', 'motivated')",-1.4588702,-1.2832961,0.1755741
78,-1.0215722,-1.0277213,"('nonresilient', 'resilient')",-1.0215722,-1.0277213,-0.0061491
79,-0.43600762,-0.42874897,"('wavering', 'unwavering')",-0.4360076,-0.428749,0.0072586
80,0.34423396,0.23689847,"('dominated', 'dominating')",0.344234,0.2368985,-0.1073355
81,0.34205848,0.40277535,"('submissive', 'aggressive')",0.3420585,0.4027753,0.0607168
82,5.85684,6.079634,"('poor', 'rich')",5.8568401,6.0796342,0.2227941
83,-0.37508628,-0.33879143,"('powerless', 'powerful')",-0.3750863,-0.3387914,0.0362949
84,0.19604033,0.20821024,"('inferior', 'superior')",0.1960403,0.2082102,0.0121699
85,-1.3681216,-1.4487877,"('insignificant', 'prestigious')",-1.3681216,-1.4487877,-0.0806661
86,0.8791707,0.8722691,"('uninfluential', 'influential')",0.8791707,0.8722691,-0.0069016
87,0.017662913,0.10212766,"('unsuccessful', 'successful')",0.0176629,0.1021277,0.0844648
88,-0.024852784,-0.013583469,"('low', 'eminent')",-0.0248528,-0.0135835,0.0112693
