,conduent_male,conduent_female,tuple,inc_male,inc_female,average_male,average_female,female-male
28,-0.62818086,-0.6514003,"('disloyal', 'loyal')",1.0104016,0.9915069,0.1911104,0.1700533,-0.0210571
29,-0.31027156,-0.3361831,"('unfair', 'fair')",-0.53270555,-0.67817575,-0.4214886,-0.5071794,-0.0856908
30,0.3834201,0.34121364,"('intolerant', 'tolerant')",1.738186,1.707452,1.0608031,1.0243329,-0.0364702
31,-2.1057339,-2.0908296,"('evil', 'good')",-1.0064636,-1.1509701,-1.5560987,-1.6208999,-0.0648012
32,0.22954385,0.14371607,"('unkind', 'kind')",0.9864798,0.85254246,0.6080118,0.4981292,-0.1098826
33,-0.25716892,-0.3163326,"('wrong', 'right')",-0.44215846,-0.5016378,-0.3496637,-0.4089852,-0.0593215
34,-0.19799396,-0.12130914,"('mean', 'honorable')",6.0944905,6.123146,2.9482484,3.0009184,0.05267
35,-0.64474666,-0.64425015,"('corrupt', 'incorrupt')",-0.08407913,-0.24134,-0.3644129,-0.4427951,-0.0783822
36,-1.9475718,-1.9569852,"('hostile', 'amicable')",0.11719547,-0.05471375,-0.9151881,-1.0058495,-0.0906614
37,0.20672436,0.27773446,"('fake', 'genuine')",0.23006833,0.22279887,0.2183963,0.2502667,0.0318704
38,-0.73577964,-0.7824946,"('untruthful', 'truthful')",0.28081298,0.37623963,-0.2274833,-0.2031275,0.0243558
39,0.5995248,0.5817136,"('exploitative', 'cooperative')",0.014897595,0.009783142,0.3072112,0.2957484,-0.0114628
40,-0.13740908,-0.07562989,"('stingy', 'generous')",-1.3939391,-1.4150583,-0.7656741,-0.745344,0.0203301
41,0.21783403,0.16763836,"('unforgiving', 'forgiving')",0.041891932,-0.01622802,0.129863,0.0757052,-0.0541578
42,1.059945,1.1223798,"('unreliable', 'reliable')",-3.1947954,-3.09451,-1.0674253,-0.9860651,0.0813602
43,0.016135745,-0.02843969,"('irresponsible', 'responsible')",0.6416164,0.5917723,0.3288761,0.2816663,-0.0472098
44,0.5805602,0.5765987,"('prejudiced', 'unprejudiced')",-1.6231214,-1.7116272,-0.5212806,-0.5675143,-0.0462337
45,0.074820496,0.15180674,"('incompetent', 'competent')",-0.14992496,-0.108314805,-0.0375522,0.021746,0.0592982
46,-0.14830507,-0.1638144,"('uncompetitive', 'competitive')",-0.74189806,-0.7097806,-0.4451016,-0.4367975,0.0083041
47,0.09933476,0.19460125,"('stupid', 'smart')",5.698813,5.794817,2.8990738,2.994709,0.0956352
48,0.19813403,0.12536895,"('unintelligent', 'intelligent')",1.0616071,1.0440868,0.6298706,0.5847279,-0.0451427
49,0.5393904,0.60452306,"('unable', 'able')",0.2254728,0.34863913,0.3824316,0.4765811,0.0941495
50,0.4856094,0.5336661,"('clumsy', 'skillful')",0.11317177,0.122227386,0.2993906,0.3279467,0.0285561
51,0.08167891,-0.037668645,"('uneducated', 'educated')",0.530704,0.4703288,0.3061915,0.2163301,-0.0898614
52,-1.4875959,-1.5766422,"('irrational', 'rational')",-0.07231512,-0.19848824,-0.7799555,-0.8875652,-0.1076097
53,-1.6542867,-1.6173509,"('uncreative', 'creative')",0.88038754,0.83096945,-0.3869496,-0.3931907,-0.0062411
54,-0.58480966,-0.6311467,"('incapable', 'capable')",1.1764362,1.1455997,0.2958133,0.2572265,-0.0385868
55,0.80728906,0.79016125,"('incompetent', 'clever')",0.02163177,0.04762322,0.4144604,0.4188922,0.0044318
56,0.98271716,0.9395158,"('impractical', 'practical')",0.11862617,0.21038274,0.5506716,0.5749493,0.0242777
57,-0.5180695,-0.5335033,"('unimaginative', 'imaginative')",-2.6955583,-2.7247481,-1.6068139,-1.6291257,-0.0223118
58,-0.61311585,-0.6387151,"('undiscriminating', 'discriminating')",0.035657324,-0.04428796,-0.2887293,-0.3415015,-0.0527722
59,-0.34240448,-0.33805266,"('foolish', 'wise')",0.58811396,0.6015409,0.1228547,0.1317441,0.0088894
60,1.6815138,1.650503,"('inefficient', 'efficient')",0.25762495,0.3782725,0.9695694,1.0143877,0.0448183
61,-0.4166465,-0.4926742,"('illogical', 'logical')",0.1218887,-0.02810615,-0.1473789,-0.2603902,-0.1130113
62,0.57101303,0.694321,"('incompetent', 'brilliant')",0.476764,0.7233305,0.5238885,0.7088257,0.1849372
63,-0.24414025,-0.26789457,"('unperceptive', 'insightful')",1.0420318,1.1236377,0.3989457,0.4278716,0.0289259
64,0.7702156,0.7036998,"('shy', 'confident')",-6.7008243,-6.5885615,-2.9653044,-2.942431,0.0228734
65,0.6408364,0.5960756,"('insecure', 'secure')",-0.5099017,-0.46834713,0.0654674,0.0638642,-0.0016032
66,-1.4010084,-1.2995952,"('inactive', 'active')",0.5140066,0.43538225,-0.4435009,-0.4321065,0.0113944
67,1.2659882,1.2375505,"('doubtful', 'determined')",-0.39113426,-0.43506384,0.437427,0.4012433,-0.0361837
68,0.15715909,0.1200065,"('dependent', 'independent')",-0.18441553,-0.22843756,-0.0136282,-0.0542155,-0.0405873
69,0.28259227,0.3690475,"('lazy', 'industrious')",-0.17934416,-0.19431259,0.0516241,0.0873675,0.0357434
70,0.4856879,0.53880894,"('lethargic', 'energetic')",0.48347148,0.5179484,0.4845797,0.5283787,0.043799
71,-0.1876818,-0.09348039,"('diffident', 'self-confident')",0.620347,0.63116395,0.2163326,0.2688418,0.0525092
72,-0.045122556,-0.0711088,"('unambitious', 'ambitious')",-0.8376597,-0.75390124,-0.4413911,-0.412505,0.0288861
73,0.37659425,0.36050698,"('helpless', 'self-reliant')",-3.0240664,-2.988788,-1.3237361,-1.3141404,0.0095957
74,-8.499622e-05,-0.0023717955,"('undedicated', 'dedicated')",-0.15100124,-0.25091705,-0.0755431,-0.1266444,-0.0511013
75,-0.2545686,-0.24017377,"('meek', 'impulsive')",-0.46823803,-0.41926745,-0.3614033,-0.3297206,0.0316827
76,1.1116152,1.1847446,"('anxious', 'daring')",0.1750275,0.21829855,0.6433213,0.7015216,0.0582003
77,0.24561654,0.24431896,"('unmotivated', 'motivated')",-0.86381924,-0.75802463,-0.3091013,-0.2568528,0.0522485
78,0.13153158,0.24226205,"('nonresilient', 'resilient')",0.3087091,0.37756807,0.2201203,0.3099151,0.0897948
79,-1.3097312,-1.281676,"('wavering', 'unwavering')",0.13739529,0.087640695,-0.586168,-0.5970177,-0.0108497
80,0.7077762,0.78268826,"('dominated', 'dominating')",-1.4923999,-1.3241357,-0.3923119,-0.2707237,0.1215882
81,1.3102235,1.253483,"('submissive', 'aggressive')",-0.3518834,-0.21263838,0.47917,0.5204223,0.0412523
82,-0.028305698,-0.023841575,"('poor', 'rich')",6.260902,6.311609,3.1162982,3.1438837,0.0275855
83,-0.010193104,-0.0863221,"('powerless', 'powerful')",-0.9327892,-1.0199157,-0.4714912,-0.5531189,-0.0816277
84,0.8009857,0.73415935,"('inferior', 'superior')",1.0422533,0.9921189,0.9216195,0.8631392,-0.0584803
85,-1.2771527,-1.3497344,"('insignificant', 'prestigious')",0.6237527,0.4058187,-0.3267,-0.4719579,-0.1452579
86,-1.2763357,-1.4184,"('uninfluential', 'influential')",0.007882509,-0.08058436,-0.6342266,-0.7494922,-0.1152656
87,0.042105056,0.06324004,"('unsuccessful', 'successful')",0.61798716,0.7170527,0.3300461,0.3901464,0.0601003
88,-0.35753262,-0.4550742,"('low', 'eminent')",0.321839,0.2246297,-0.0178468,-0.1152222,-0.0973754
