,incyte_male,incyte_female,tuple,corp_male,corp_female,average_male,average_female,female-male
65,0.18982846,0.08664556,"('insecure', 'secure')",-0.2314462,-0.19309494,-0.0208089,-0.0532247,-0.0324158
66,-1.3668453,-1.406809,"('inactive', 'active')",0.059176106,0.069173895,-0.6538346,-0.6688175,-0.0149829
67,0.7752053,0.74121636,"('doubtful', 'determined')",-0.4515802,-0.4586636,0.1618126,0.1412764,-0.0205362
68,-0.34773916,-0.4253054,"('dependent', 'independent')",-0.87275994,-0.8724317,-0.6102495,-0.6488686,-0.0386191
69,0.85986805,0.862072,"('lazy', 'industrious')",-0.60417753,-0.641385,0.1278453,0.1103435,-0.0175018
70,-0.0797669,-0.030448394,"('lethargic', 'energetic')",0.1430543,0.17207019,0.0316437,0.0708109,0.0391672
71,0.29502618,0.33601534,"('diffident', 'self-confident')",0.327325,0.29646388,0.3111756,0.3162396,0.005064
72,-0.42791322,-0.4783853,"('unambitious', 'ambitious')",-0.38374633,-0.32586664,-0.4058298,-0.402126,0.0037038
73,0.8767187,0.85967493,"('helpless', 'self-reliant')",-3.2024949,-3.235672,-1.1628881,-1.1879985,-0.0251104
74,-0.020330876,0.0910186,"('undedicated', 'dedicated')",-0.18403609,-0.28725114,-0.1021835,-0.0981163,0.0040672
75,0.0027067456,0.009492239,"('meek', 'impulsive')",-0.68344486,-0.60803306,-0.340369,-0.2992704,0.0410986
76,0.1407566,0.2495965,"('anxious', 'daring')",-0.35632262,-0.27244452,-0.107783,-0.011424,0.096359
77,-0.37505808,-0.32364857,"('unmotivated', 'motivated')",-1.130512,-1.050418,-0.752785,-0.6870333,0.0657517
78,-0.4971682,-0.39650694,"('nonresilient', 'resilient')",-0.1463117,-0.16849414,-0.32174,-0.2825005,0.0392395
79,-1.4003875,-1.3545516,"('wavering', 'unwavering')",-0.8104873,-0.72304547,-1.1054374,-1.0387986,0.0666388
80,-0.095348254,-0.17936811,"('dominated', 'dominating')",-0.93778837,-0.8855757,-0.5165683,-0.5324719,-0.0159036
81,0.5415778,0.4244607,"('submissive', 'aggressive')",-0.57474566,-0.47324726,-0.0165839,-0.0243933,-0.0078094
82,-0.4456579,-0.38780898,"('poor', 'rich')",6.347607,6.501568,2.9509747,3.0568795,0.1059048
83,0.14159596,0.103310406,"('powerless', 'powerful')",-0.8334986,-0.8458935,-0.3459513,-0.3712915,-0.0253402
84,0.5913001,0.5170951,"('inferior', 'superior')",0.8662749,0.84606165,0.7287875,0.6815784,-0.0472091
85,-0.7407366,-0.7492982,"('insignificant', 'prestigious')",0.048364483,-0.018880516,-0.3461861,-0.3840894,-0.0379033
86,-1.1619596,-1.2092382,"('uninfluential', 'influential')",-0.15839703,-0.26640597,-0.6601784,-0.7378221,-0.0776437
87,0.27449766,0.16571632,"('unsuccessful', 'successful')",0.8179244,0.8220916,0.546211,0.4939039,-0.0523071
88,-0.24450167,-0.37187564,"('low', 'eminent')",-0.35633475,-0.3601014,-0.3004182,-0.3659885,-0.0655703
