,total_male,total_female,tuple,system_male,system_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
60,0.68523437,0.8631545,"('inefficient', 'efficient')",0.26021075,0.37877774,1.8302504,1.9911909,-0.37660864,-0.2200493,0.5997717,0.7532684,0.1534967
61,1.5625716,1.4727328,"('illogical', 'logical')",1.0586431,0.9639352,0.89034534,0.771213,0.16523825,0.0937773,0.9191996,0.8254145,-0.0937851
62,0.93201786,1.086536,"('incompetent', 'brilliant')",0.28674543,0.38545093,1.2135675,1.3810343,0.05211129,0.10411086,0.6211106,0.739283,0.1181724
63,0.3192882,0.30545604,"('unperceptive', 'insightful')",0.056241192,0.06739265,1.4989381,1.624583,0.6633625,0.7098825,0.6344575,0.6768286,0.0423711
64,0.42170465,0.42842424,"('shy', 'confident')",0.54111236,0.60424584,0.34367973,0.37438267,-6.8164816,-6.73356,-1.3774962,-1.3316269,0.0458693
65,1.2904463,1.5432717,"('insecure', 'secure')",-0.1023589,-0.026961118,0.45203185,0.51984996,-0.6649114,-0.5813846,0.243802,0.363694,0.119892
66,-0.23410863,-0.3396539,"('inactive', 'active')",-0.5621576,-0.7151403,0.35633367,0.2319005,1.4385836,1.4307287,0.2496628,0.1519587,-0.0977041
67,0.9614969,0.9185399,"('doubtful', 'determined')",1.0263194,0.9720094,0.88638115,0.87755525,-0.44495225,-0.43596733,0.6073113,0.5830343,-0.024277
68,-0.07995703,-0.047370583,"('dependent', 'independent')",-0.58423805,-0.6748413,0.16349041,0.114680976,-0.7431591,-0.74907327,-0.310966,-0.339151,-0.028185
69,0.29451418,0.08579475,"('lazy', 'industrious')",1.1552162,1.0847375,0.49440756,0.45675963,-0.16663848,-0.17632562,0.4443749,0.3627416,-0.0816333
70,0.54616135,0.6474162,"('lethargic', 'energetic')",-0.07989193,-0.0541832,1.2518306,1.3906653,0.66607744,0.7202919,0.5960444,0.6760476,0.0800032
71,0.866426,0.7004264,"('diffident', 'self-confident')",1.1484696,1.105056,0.93351734,0.90876263,0.689058,0.660773,0.9093677,0.8437545,-0.0656132
72,1.0401752,1.1224536,"('unambitious', 'ambitious')",-0.25806302,-0.186167,-0.7412328,-0.7070234,-0.9891744,-0.9387407,-0.2370738,-0.1773694,0.0597044
73,1.1388072,1.1259595,"('helpless', 'self-reliant')",1.1795988,1.2218248,-0.3652442,-0.31250194,-3.3008635,-3.2031388,-0.3369254,-0.2919641,0.0449613
74,0.5595353,0.5542138,"('undedicated', 'dedicated')",0.24416429,0.24047527,0.35404152,0.41618377,0.11690124,0.12532145,0.3186606,0.3340486,0.015388
75,-0.7510364,-0.87102437,"('meek', 'impulsive')",-0.0739464,-0.16019487,-0.93669415,-1.0300725,-0.18109372,-0.22316438,-0.4856927,-0.571114,-0.0854213
76,0.37109607,0.5635763,"('anxious', 'daring')",-0.9890939,-0.902748,1.4020394,1.5300773,-0.027748162,0.13767277,0.1890734,0.3321446,0.1430712
77,-0.18738082,-0.23580441,"('unmotivated', 'motivated')",-0.049952246,-0.10556893,0.30758756,0.36496484,-1.0642787,-1.0198206,-0.2485061,-0.2490573,-0.0005512
78,-1.6459396,-1.6592443,"('nonresilient', 'resilient')",-0.87091166,-0.7953523,-0.045979924,0.103800096,-0.460489,-0.36468908,-0.75583,-0.6788714,0.0769586
79,0.053203084,-0.1318957,"('wavering', 'unwavering')",-0.3818178,-0.57555336,-0.92703676,-1.103209,0.42743656,0.32905903,-0.2070537,-0.3703998,-0.1633461
80,0.5986078,0.7982186,"('dominated', 'dominating')",-0.17943978,-0.024759851,1.1231406,1.2819908,-1.2136365,-1.1428168,0.082168,0.2281582,0.1459902
81,0.6895453,0.81668955,"('submissive', 'aggressive')",0.22162361,0.16180651,1.3473167,1.3434345,-0.6706213,-0.5571275,0.3969661,0.4412007,0.0442346
82,-0.8240115,-0.7416285,"('poor', 'rich')",-1.0392021,-1.079514,0.4252448,0.3823732,6.4421306,6.351895,1.2510405,1.2282814,-0.0227591
83,0.78782696,0.6912395,"('powerless', 'powerful')",0.55210876,0.46473682,0.017345421,-0.044453077,-1.1979285,-1.2405106,0.0398382,-0.0322468,-0.072085
84,1.7465932,1.788608,"('inferior', 'superior')",0.82889694,0.7988361,0.2068007,0.17171216,0.5025205,0.46701688,0.8212029,0.8065433,-0.0146596
85,-0.53122187,-0.7814175,"('insignificant', 'prestigious')",1.0625381,0.9222397,-0.07028696,-0.20827398,1.1331757,1.0324343,0.3985513,0.2412457,-0.1573056
86,-0.47928062,-0.51205474,"('uninfluential', 'influential')",-0.42639542,-0.5199892,-0.2897331,-0.28365645,-0.097483814,-0.100015916,-0.3232232,-0.3539291,-0.0307059
87,0.41294155,0.4323468,"('unsuccessful', 'successful')",-0.05042275,-0.14581412,1.5746381,1.5206237,0.7104052,0.72105384,0.6618905,0.6320525,-0.029838
88,0.5188926,0.40371567,"('low', 'eminent')",0.50292724,0.24410582,1.0027714,0.7686738,0.78428125,0.6267121,0.7022181,0.5108019,-0.1914162
