,ingevity_male,ingevity_female,tuple,corp_male,corp_female,average_male,average_female,female-male
64,0.5134316,0.50321376,"('shy', 'confident')",-6.976526,-7.025947,-3.2315471,-3.2613666,-0.0298195
65,-0.18028295,-0.2983999,"('insecure', 'secure')",-0.7126152,-0.71070504,-0.4464491,-0.5045525,-0.0581034
66,-0.2766497,-0.20387146,"('inactive', 'active')",0.34384188,0.38831174,0.0335961,0.0922201,0.058624
67,0.82956415,0.8267069,"('doubtful', 'determined')",-0.43031222,-0.43361804,0.199626,0.1965444,-0.0030816
68,-0.30665812,-0.3527769,"('dependent', 'independent')",-0.7347023,-0.7231098,-0.5206802,-0.5379434,-0.0172632
69,1.5175499,1.6070606,"('lazy', 'industrious')",-0.31757465,-0.26083288,0.5999876,0.6731138,0.0731262
70,-0.30768296,-0.2849867,"('lethargic', 'energetic')",-0.41469827,-0.4040135,-0.3611906,-0.3445001,0.0166905
71,-0.1280907,-0.0714917,"('diffident', 'self-confident')",0.74271566,0.7668725,0.3073125,0.3476904,0.0403779
72,-1.0145292,-1.0059003,"('unambitious', 'ambitious')",-0.7061113,-0.71040535,-0.8603203,-0.8581528,0.0021675
73,0.9416587,0.9378738,"('helpless', 'self-reliant')",-3.1641107,-3.198698,-1.111226,-1.1304121,-0.0191861
74,-0.6152536,-0.62554437,"('undedicated', 'dedicated')",-0.40844586,-0.50619745,-0.5118498,-0.5658709,-0.0540211
75,0.23559262,0.30522344,"('meek', 'impulsive')",-0.70526344,-0.6158335,-0.2348354,-0.155305,0.0795304
76,0.48745948,0.5066688,"('anxious', 'daring')",-0.7211872,-0.6750474,-0.1168638,-0.0841893,0.0326745
77,-0.38737434,-0.34598714,"('unmotivated', 'motivated')",-1.5384067,-1.3879731,-0.9628905,-0.8669801,0.0959104
78,-1.3877205,-1.3176227,"('nonresilient', 'resilient')",0.16310593,0.1703385,-0.6123073,-0.5736421,0.0386652
79,-0.62444806,-0.59481895,"('wavering', 'unwavering')",-0.2237379,-0.13645291,-0.424093,-0.3656359,0.0584571
80,0.42607775,0.37041494,"('dominated', 'dominating')",-1.0688456,-0.96240073,-0.321384,-0.2959929,0.0253911
81,0.5862286,0.5114002,"('submissive', 'aggressive')",-1.0231333,-0.95521986,-0.2184523,-0.2219098,-0.0034575
82,-0.70605236,-0.6988315,"('poor', 'rich')",6.147239,6.165885,2.7205935,2.7335267,0.0129332
83,0.21929075,0.22536899,"('powerless', 'powerful')",-0.9661952,-0.9739635,-0.3734522,-0.3742973,-0.0008451
84,0.568914,0.49132854,"('inferior', 'superior')",0.89718753,0.8788385,0.7330508,0.6850835,-0.0479673
85,-0.4668253,-0.43794537,"('insignificant', 'prestigious')",0.89601207,0.8552692,0.2145934,0.2086619,-0.0059315
86,-2.0459704,-2.1048644,"('uninfluential', 'influential')",-0.36144796,-0.47606623,-1.2037092,-1.2904654,-0.0867562
87,0.24046977,0.21485664,"('unsuccessful', 'successful')",0.72268486,0.8212354,0.4815773,0.518046,0.0364687
88,0.1110155,0.0077193854,"('low', 'eminent')",-0.182968,-0.2089723,-0.0359763,-0.1006265,-0.0646502
