,week_male,week_female,tuple,average_male,average_female,female-male
26,0.9588024,0.85167354,"('hardhearted', 'benevolent')",0.9588024,0.8516735,-0.1071289
27,1.8144965,1.6306487,"('hardhearted', 'softhearted')",1.8144965,1.6306487,-0.1838478
28,1.172018,1.1808118,"('disloyal', 'loyal')",1.1720181,1.1808118,0.0087937
29,-0.30556092,-0.42809275,"('unfair', 'fair')",-0.3055609,-0.4280927,-0.1225318
30,0.38382405,0.42663136,"('intolerant', 'tolerant')",0.3838241,0.4266314,0.0428073
31,-1.0422387,-1.0779496,"('evil', 'good')",-1.0422387,-1.0779496,-0.0357109
32,1.2585468,1.2401655,"('unkind', 'kind')",1.2585468,1.2401655,-0.0183813
33,-0.453508,-0.41810375,"('wrong', 'right')",-0.453508,-0.4181038,0.0354042
34,4.764507,4.9844356,"('mean', 'honorable')",4.7645068,4.9844356,0.2199288
35,-0.68145955,-0.8179028,"('corrupt', 'incorrupt')",-0.6814595,-0.8179028,-0.1364433
36,-0.35196325,-0.3877878,"('hostile', 'amicable')",-0.3519633,-0.3877878,-0.0358245
37,0.8365251,0.81677383,"('fake', 'genuine')",0.8365251,0.8167738,-0.0197513
38,-0.30046338,-0.14179355,"('untruthful', 'truthful')",-0.3004634,-0.1417935,0.1586699
39,0.25562778,0.26733476,"('exploitative', 'cooperative')",0.2556278,0.2673348,0.011707
40,-1.6919029,-2.038091,"('stingy', 'generous')",-1.6919029,-2.0380909,-0.346188
41,0.20243092,0.18955928,"('unforgiving', 'forgiving')",0.2024309,0.1895593,-0.0128716
42,-2.258049,-2.3504558,"('unreliable', 'reliable')",-2.258049,-2.3504558,-0.0924068
43,1.1519923,1.2719185,"('irresponsible', 'responsible')",1.1519923,1.2719185,0.1199262
44,-1.1075993,-1.162968,"('prejudiced', 'unprejudiced')",-1.1075993,-1.162968,-0.0553687
45,0.42795464,0.4305882,"('incompetent', 'competent')",0.4279546,0.4305882,0.0026336
46,-0.51018244,-0.49444377,"('uncompetitive', 'competitive')",-0.5101824,-0.4944438,0.0157386
47,5.187238,5.404882,"('stupid', 'smart')",5.1872382,5.404882,0.2176438
48,0.49989238,0.49723917,"('unintelligent', 'intelligent')",0.4998924,0.4972392,-0.0026532
49,-0.12015712,-0.013113551,"('unable', 'able')",-0.1201571,-0.0131136,0.1070435
50,-0.310656,-0.35689113,"('clumsy', 'skillful')",-0.310656,-0.3568911,-0.0462351
51,0.015771504,-0.02060496,"('uneducated', 'educated')",0.0157715,-0.020605,-0.0363765
52,-0.4230598,-0.64130455,"('irrational', 'rational')",-0.4230598,-0.6413046,-0.2182448
53,0.14618216,0.11825257,"('uncreative', 'creative')",0.1461822,0.1182526,-0.0279296
54,0.854677,0.9536238,"('incapable', 'capable')",0.854677,0.9536238,0.0989468
55,0.66154385,0.7249311,"('incompetent', 'clever')",0.6615438,0.7249311,0.0633873
56,0.51659405,0.619419,"('impractical', 'practical')",0.5165941,0.619419,0.1028249
57,-2.6358492,-2.7191126,"('unimaginative', 'imaginative')",-2.6358492,-2.7191126,-0.0832634
58,0.2845304,0.21516544,"('undiscriminating', 'discriminating')",0.2845304,0.2151654,-0.069365
59,-0.1514192,-0.14261109,"('foolish', 'wise')",-0.1514192,-0.1426111,0.0088081
60,0.42266467,0.61735845,"('inefficient', 'efficient')",0.4226647,0.6173584,0.1946937
61,0.5110181,0.36365843,"('illogical', 'logical')",0.5110181,0.3636584,-0.1473597
62,0.40092504,0.48578733,"('incompetent', 'brilliant')",0.400925,0.4857873,0.0848623
63,0.21707982,0.31177372,"('unperceptive', 'insightful')",0.2170798,0.3117737,0.0946939
64,-6.2609315,-6.318781,"('shy', 'confident')",-6.2609315,-6.3187809,-0.0578494
65,0.40329257,0.406937,"('insecure', 'secure')",0.4032926,0.406937,0.0036444
66,0.39812794,0.3416289,"('inactive', 'active')",0.3981279,0.3416289,-0.056499
67,-0.5831469,-0.42396858,"('doubtful', 'determined')",-0.5831469,-0.4239686,0.1591783
68,-0.6911738,-0.65517604,"('dependent', 'independent')",-0.6911738,-0.655176,0.0359978
69,-1.6549664,-1.6183699,"('lazy', 'industrious')",-1.6549664,-1.6183699,0.0365965
70,1.0431038,0.96213484,"('lethargic', 'energetic')",1.0431038,0.9621348,-0.080969
71,0.8856258,0.90177834,"('diffident', 'self-confident')",0.8856258,0.9017783,0.0161525
72,0.5628161,0.59089184,"('unambitious', 'ambitious')",0.5628161,0.5908918,0.0280757
73,-3.0095155,-3.0986204,"('helpless', 'self-reliant')",-3.0095155,-3.0986204,-0.0891049
74,-0.04508108,-0.10295641,"('undedicated', 'dedicated')",-0.0450811,-0.1029564,-0.0578753
75,-0.8157677,-0.7601438,"('meek', 'impulsive')",-0.8157677,-0.7601438,0.0556239
76,0.574485,0.49919775,"('anxious', 'daring')",0.574485,0.4991978,-0.0752872
77,-1.312331,-1.124966,"('unmotivated', 'motivated')",-1.312331,-1.124966,0.187365
78,-0.6447957,-0.6356694,"('nonresilient', 'resilient')",-0.6447957,-0.6356694,0.0091263
79,-0.22110662,-0.16957879,"('wavering', 'unwavering')",-0.2211066,-0.1695788,0.0515278
80,-0.31332403,-0.40178254,"('dominated', 'dominating')",-0.313324,-0.4017825,-0.0884585
81,-0.31168813,-0.23056954,"('submissive', 'aggressive')",-0.3116881,-0.2305695,0.0811186
82,6.308583,6.4487176,"('poor', 'rich')",6.3085828,6.4487176,0.1401348
83,-0.58157897,-0.49479458,"('powerless', 'powerful')",-0.581579,-0.4947946,0.0867844
84,0.24265356,0.25791803,"('inferior', 'superior')",0.2426536,0.257918,0.0152644
85,-0.66753244,-0.78375435,"('insignificant', 'prestigious')",-0.6675324,-0.7837543,-0.1162219
86,0.39518443,0.44043475,"('uninfluential', 'influential')",0.3951844,0.4404348,0.0452504
87,-0.07296445,-0.03790242,"('unsuccessful', 'successful')",-0.0729645,-0.0379024,0.0350621
88,-0.2831685,-0.23837772,"('low', 'eminent')",-0.2831685,-0.2383777,0.0447908
