,macerich_male,macerich_female,tuple,co_male,co_female,average_male,average_female,female-male
26,-0.06585633,-0.2652107,"('hardhearted', 'benevolent')",1.708701,1.5055116,0.8214223,0.6201504,-0.2012719
27,-1.6167277,-1.5696332,"('hardhearted', 'softhearted')",0.6700852,0.676303,-0.4733213,-0.4466651,0.0266562
28,0.42279303,0.107736126,"('disloyal', 'loyal')",1.0716965,0.825507,0.7472448,0.4666215,-0.2806233
29,-0.48849878,-0.5110059,"('unfair', 'fair')",-0.82148165,-0.8618294,-0.6549902,-0.6864176,-0.0314274
30,0.9143996,0.8065258,"('intolerant', 'tolerant')",0.8784351,0.97847575,0.8964174,0.8925008,-0.0039166
31,-1.2144787,-0.94239056,"('evil', 'good')",-1.5232867,-1.395079,-1.3688827,-1.1687348,0.2001479
32,0.22049531,-0.16115688,"('unkind', 'kind')",1.2106776,0.928914,0.7155865,0.3838786,-0.3317079
33,0.4634136,0.35795924,"('wrong', 'right')",-0.6776095,-0.7710181,-0.107098,-0.2065294,-0.0994314
34,-0.062446885,0.16155544,"('mean', 'honorable')",5.214642,5.505949,2.5760975,2.8337522,0.2576547
35,-0.46405587,-0.47422138,"('corrupt', 'incorrupt')",-0.7145985,-0.89139265,-0.5893272,-0.682807,-0.0934798
36,-1.1385328,-1.1497457,"('hostile', 'amicable')",-0.29750583,-0.4654307,-0.7180193,-0.8075882,-0.0895689
37,0.5897076,0.508126,"('fake', 'genuine')",0.13843544,0.19098456,0.3640715,0.3495553,-0.0145162
38,0.3731521,0.31518587,"('untruthful', 'truthful')",0.18415496,0.22269131,0.2786535,0.2689386,-0.0097149
39,1.0061753,1.0985056,"('exploitative', 'cooperative')",0.66955113,0.7314997,0.8378632,0.9150026,0.0771394
40,0.42347187,0.44258112,"('stingy', 'generous')",-2.433698,-2.3592057,-1.005113,-0.9583123,0.0468007
41,0.091182865,0.06415273,"('unforgiving', 'forgiving')",0.6693691,0.6287379,0.380276,0.3464453,-0.0338307
42,0.12616935,0.07491853,"('unreliable', 'reliable')",-3.465529,-3.4709485,-1.6696798,-1.698015,-0.0283352
43,-0.02866857,-0.05749268,"('irresponsible', 'responsible')",0.5044505,0.65405965,0.237891,0.2982835,0.0603925
44,-0.30803415,-0.275125,"('prejudiced', 'unprejudiced')",-1.5523494,-1.5231718,-0.9301918,-0.8991484,0.0310434
45,0.3101164,0.2617476,"('incompetent', 'competent')",-0.0125683285,-0.021767557,0.148774,0.11999,-0.028784
46,0.39219317,0.23764087,"('uncompetitive', 'competitive')",-0.37622675,-0.40011695,0.0079832,-0.081238,-0.0892212
47,-0.025908645,0.10132176,"('stupid', 'smart')",4.8664794,5.040669,2.4202855,2.5709953,0.1507098
48,0.21634421,0.12620114,"('unintelligent', 'intelligent')",0.0404435,-0.001445285,0.1283939,0.0623779,-0.066016
49,0.18944223,0.2512159,"('unable', 'able')",-0.39193806,-0.36356732,-0.1012479,-0.0561757,0.0450722
50,0.19610338,0.049733546,"('clumsy', 'skillful')",-0.36833504,-0.4941643,-0.0861158,-0.2222154,-0.1360996
51,0.5737022,0.31050864,"('uneducated', 'educated')",0.7597438,0.5145672,0.666723,0.4125379,-0.2541851
52,-0.43033376,-0.44355378,"('irrational', 'rational')",-0.15719737,-0.1784248,-0.2937656,-0.3109893,-0.0172237
53,-0.76063925,-0.8763074,"('uncreative', 'creative')",0.21247688,0.17162822,-0.2740812,-0.3523396,-0.0782584
54,-0.115891024,-0.25414714,"('incapable', 'capable')",0.8505287,0.72049516,0.3673188,0.233174,-0.1341448
55,0.7774581,0.71486425,"('incompetent', 'clever')",0.6478873,0.68660206,0.7126727,0.7007332,-0.0119395
56,0.8749574,0.65761614,"('impractical', 'practical')",0.13242738,0.12069241,0.5036924,0.3891543,-0.1145381
57,-0.40756226,-0.5725151,"('unimaginative', 'imaginative')",-2.9148667,-3.003056,-1.6612145,-1.7877855,-0.126571
58,0.45816505,0.4010822,"('undiscriminating', 'discriminating')",0.5602056,0.5899648,0.5091853,0.4955235,-0.0136618
59,0.109743126,0.2579243,"('foolish', 'wise')",-0.34725586,-0.272594,-0.1187564,-0.0073349,0.1114215
60,0.9056181,0.9050821,"('inefficient', 'efficient')",0.069175325,0.29857618,0.4873967,0.6018292,0.1144325
61,0.008582637,-0.13450804,"('illogical', 'logical')",0.12242426,-0.044832967,0.0655034,-0.0896705,-0.1551739
62,1.4344522,1.541031,"('incompetent', 'brilliant')",0.2968016,0.46071228,0.8656269,1.0008717,0.1352448
63,-0.20419177,-0.20681106,"('unperceptive', 'insightful')",0.24928875,0.33783102,0.0225485,0.06551,0.0429615
64,0.38363466,0.38916597,"('shy', 'confident')",-5.981796,-5.8792434,-2.7990806,-2.7450387,0.0540419
65,-0.17688924,-0.25760013,"('insecure', 'secure')",0.2962808,0.3367518,0.0596958,0.0395758,-0.02012
66,-0.6551722,-0.64447814,"('inactive', 'active')",-0.13588135,-0.17778313,-0.3955268,-0.4111306,-0.0156038
67,0.75770605,0.66695553,"('doubtful', 'determined')",-0.3000335,-0.34045076,0.2288363,0.1632524,-0.0655839
68,-0.43777004,-0.4146086,"('dependent', 'independent')",-1.3959423,-1.3757101,-0.9168562,-0.8951594,0.0216968
69,0.5215911,0.73911846,"('lazy', 'industrious')",-1.4648329,-1.3618953,-0.4716209,-0.3113884,0.1602325
70,-0.007856691,0.01624271,"('lethargic', 'energetic')",0.27809376,0.32778808,0.1351185,0.1720154,0.0368969
71,-0.07317662,-0.06834605,"('diffident', 'self-confident')",-0.020321682,-0.086547054,-0.0467492,-0.0774466,-0.0306974
72,-0.62118196,-0.56306094,"('unambitious', 'ambitious')",-0.63160783,-0.58481336,-0.6263949,-0.5739372,0.0524577
73,1.0587064,1.0598754,"('helpless', 'self-reliant')",-3.2021532,-3.1400945,-1.0717235,-1.0401096,0.0316139
74,0.9281035,0.7241338,"('undedicated', 'dedicated')",0.2552795,0.11697542,0.5916915,0.4205546,-0.1711369
75,-0.17610672,0.01672391,"('meek', 'impulsive')",-0.8826301,-0.761204,-0.5293684,-0.37224,0.1571284
76,0.22537711,0.14696415,"('anxious', 'daring')",-0.13376033,-0.05641871,0.0458084,0.0452727,-0.0005357
77,0.018236931,0.044199724,"('unmotivated', 'motivated')",-0.9483574,-0.8513348,-0.4650602,-0.4035676,0.0614926
78,-0.4754515,-0.50270003,"('nonresilient', 'resilient')",0.054917924,0.04031131,-0.2102668,-0.2311944,-0.0209276
79,-0.9138164,-0.95540863,"('wavering', 'unwavering')",-0.6545951,-0.6770128,-0.7842057,-0.8162107,-0.032005
80,0.6200507,0.5895159,"('dominated', 'dominating')",-0.10193271,-0.28898123,0.259059,0.1502673,-0.1087917
81,1.2021133,1.0599098,"('submissive', 'aggressive')",-0.34436414,-0.40908015,0.4288746,0.3254148,-0.1034598
82,-0.54158115,-0.5763206,"('poor', 'rich')",5.6935124,5.6814604,2.5759656,2.5525699,-0.0233957
83,0.6582883,0.589374,"('powerless', 'powerful')",-1.1414963,-1.2722684,-0.241604,-0.3414472,-0.0998432
84,0.755211,0.6151838,"('inferior', 'superior')",0.56613344,0.57687926,0.6606722,0.5960315,-0.0646407
85,0.44549274,0.50450224,"('insignificant', 'prestigious')",-0.638638,-0.6767074,-0.0965726,-0.0861026,0.01047
86,-0.25945026,-0.47854215,"('uninfluential', 'influential')",0.029437158,-0.17823076,-0.1150066,-0.3283865,-0.2133799
87,1.2119588,1.076481,"('unsuccessful', 'successful')",0.98041093,0.79175043,1.0961848,0.9341157,-0.1620691
88,0.32368252,0.049954414,"('low', 'eminent')",0.047903437,-0.22435157,0.185793,-0.0871986,-0.2729916
