,hewlett_male,hewlett_female,tuple,packard_male,packard_female,enterprise_male,enterprise_female,co_male,co_female,average_male,average_female,female-male
30,-2.8795235,-2.9884815,"('intolerant', 'tolerant')",0.10024602,0.020025112,0.88012594,0.8449318,0.5949008,0.59066355,-0.3260627,-0.3832153,-0.0571526
31,2.2969723,2.3250675,"('evil', 'good')",0.2450912,0.27444264,-0.7221105,-0.71961856,-1.2733968,-1.2603884,0.136639,0.1548758,0.0182368
32,-2.1978354,-2.2007883,"('unkind', 'kind')",-0.17569502,-0.20547996,-0.3311662,-0.35834113,1.1978092,1.1419265,-0.3767219,-0.4056707,-0.0289488
33,1.6242125,1.5763478,"('wrong', 'right')",1.4475753,1.398918,0.8087141,0.8714519,-0.58054644,-0.6315098,0.8249889,0.803802,-0.0211869
34,-0.580487,-0.5027959,"('mean', 'honorable')",0.06603982,0.14918894,0.70737696,0.6632757,5.1418033,5.193974,1.3336833,1.3759108,0.0422275
35,4.261297,4.219492,"('corrupt', 'incorrupt')",0.8417487,0.73275584,-0.22388375,-0.28550515,-0.39703858,-0.47234592,1.120531,1.0485991,-0.0719319
36,2.730279,2.6772957,"('hostile', 'amicable')",0.8983507,0.81970584,0.19625138,0.010355234,0.16356674,0.022426963,0.997112,0.8824459,-0.1146661
37,-1.4892826,-1.4164609,"('fake', 'genuine')",0.22523172,0.28687665,-0.077024326,-0.024932917,0.2235482,0.254983,-0.2793818,-0.2248835,0.0544983
38,-1.254526,-1.2690156,"('untruthful', 'truthful')",0.2358854,0.27947998,-0.48747712,-0.42963493,-0.07480507,-0.036599625,-0.3952307,-0.3639425,0.0312882
39,0.210816,0.19747934,"('exploitative', 'cooperative')",2.0051281,2.027971,1.3444477,1.428294,1.200083,1.233117,1.1901188,1.2217153,0.0315965
40,0.29312363,0.26754427,"('stingy', 'generous')",-0.19789657,-0.1890983,-0.4616827,-0.37580407,-2.2526677,-2.2724705,-0.6547808,-0.6424571,0.0123237
41,-1.8845229,-1.9680735,"('unforgiving', 'forgiving')",-0.16498785,-0.23816371,-0.7935826,-0.89693177,0.41051963,0.331188,-0.6081434,-0.6929953,-0.0848519
42,-1.6755911,-1.5650197,"('unreliable', 'reliable')",-1.2164688,-1.1455034,-1.3944874,-1.3132839,-2.8931904,-2.825759,-1.7949344,-1.7123915,0.0825429
43,-3.6789994,-3.640035,"('irresponsible', 'responsible')",0.16627857,0.2071023,-1.61537,-1.5217184,0.28888047,0.3662911,-1.2098026,-1.14709,0.0627126
44,1.5879769,1.6513903,"('prejudiced', 'unprejudiced')",-0.78560114,-0.6520582,-0.055286575,0.018850978,-1.0226974,-0.9597439,-0.0689021,0.0146098,0.0835119
45,-3.9345403,-3.9656487,"('incompetent', 'competent')",-1.4027988,-1.4801047,-1.4757961,-1.5815434,-0.8418597,-0.8581496,-1.9137487,-1.9713615,-0.0576128
46,-3.564533,-3.6476698,"('uncompetitive', 'competitive')",-0.5646835,-0.5639864,0.51728773,0.44192702,-0.88364017,-0.9151567,-1.1238923,-1.1712215,-0.0473292
47,-1.923279,-1.8029451,"('stupid', 'smart')",-0.76676834,-0.706231,-0.08527465,-0.036072034,5.358287,5.3804207,0.6457412,0.7087931,0.0630519
48,-2.891208,-2.9677467,"('unintelligent', 'intelligent')",-0.20892271,-0.27934954,-0.34236452,-0.3311444,-0.3475745,-0.38939926,-0.9475174,-0.99191,-0.0443926
49,-0.5538765,-0.46942908,"('unable', 'able')",-0.103955105,-0.08038759,-0.2806872,-0.26590535,-0.4934698,-0.4346259,-0.3579971,-0.312587,0.0454101
50,0.8256117,0.87653756,"('clumsy', 'skillful')",0.27565044,0.30804113,-0.5093626,-0.5484651,-0.47580686,-0.48339826,0.0290232,0.0381788,0.0091556
51,-1.701938,-1.859244,"('uneducated', 'educated')",-0.5055257,-0.60065174,-0.542988,-0.5937731,0.76488256,0.63646406,-0.4963923,-0.6043012,-0.1079089
52,1.7315843,1.7285281,"('irrational', 'rational')",1.4493177,1.3231814,0.11025219,0.009893931,0.24879551,0.13791218,0.8849874,0.799879,-0.0851084
53,-0.54932845,-0.56715935,"('uncreative', 'creative')",1.698721,1.659964,1.0262439,0.9490155,0.90729004,0.85206383,0.7707316,0.723471,-0.0472606
54,-0.015453035,0.0021423046,"('incapable', 'capable')",0.80337936,0.83275515,0.06377711,0.08875824,0.558022,0.53570086,0.3524314,0.3648391,0.0124077
55,-3.770302,-3.837943,"('incompetent', 'clever')",-0.9843221,-1.0253786,-0.026483715,-0.052823707,0.31849402,0.3108451,-1.1156535,-1.1513251,-0.0356716
56,-2.9520185,-2.9813063,"('impractical', 'practical')",-0.08714603,-0.11517793,0.5342924,0.5490933,-0.13209598,-0.124954395,-0.659242,-0.6680863,-0.0088443
57,-2.5901887,-2.6255507,"('unimaginative', 'imaginative')",-0.11243082,-0.14660665,0.04029511,-0.002310045,-2.9998581,-2.97727,-1.4155457,-1.4379344,-0.0223887
58,-1.3034573,-1.3152479,"('undiscriminating', 'discriminating')",0.7346577,0.6972126,-0.086298436,-0.10660432,-0.062880665,-0.07520603,-0.1794946,-0.1999614,-0.0204668
59,2.1523137,2.227636,"('foolish', 'wise')",0.5531555,0.5466737,-0.28292012,-0.20149274,-0.059373304,-0.07014987,0.5907939,0.6256668,0.0348729
60,-4.2040963,-4.190291,"('inefficient', 'efficient')",0.10589753,0.12708735,1.0743625,1.1091242,0.012303244,0.12938882,-0.7528833,-0.7061727,0.0467106
61,-1.3919015,-1.4784634,"('illogical', 'logical')",0.9304115,0.7306306,0.12504482,0.07774611,0.1355142,0.0024849586,-0.0502327,-0.1669004,-0.1166677
62,-2.9433756,-2.920226,"('incompetent', 'brilliant')",-0.84905076,-0.7576719,-0.1566689,-0.037811056,-0.28706142,-0.1443052,-1.0590391,-0.9650036,0.0940355
63,-2.5959167,-2.5671833,"('unperceptive', 'insightful')",-0.5559193,-0.5335267,-0.607538,-0.5913178,0.030801604,0.09087227,-0.9321431,-0.9002888,0.0318543
64,0.24988186,0.21511573,"('shy', 'confident')",-0.8798968,-0.91547555,0.44985664,0.46658188,-5.300492,-5.254437,-1.3701625,-1.3720537,-0.0018912
65,-2.7477,-2.802618,"('insecure', 'secure')",-0.35835528,-0.4454128,-0.66938466,-0.71908426,0.20491663,0.17955896,-0.8926308,-0.946889,-0.0542582
66,1.6171681,1.7381951,"('inactive', 'active')",0.32862368,0.3987183,-0.08145729,-0.0046481565,0.2681275,0.2521161,0.5331155,0.5960953,0.0629798
67,0.28607857,0.34264106,"('doubtful', 'determined')",-0.013726648,0.0035960563,0.19688721,0.25999275,-0.041167133,-0.015199326,0.107018,0.1477576,0.0407396
68,-0.33449018,-0.33856186,"('dependent', 'independent')",-0.23163593,-0.2913772,-0.6286224,-0.6781404,-1.5596734,-1.5452974,-0.6886055,-0.7133442,-0.0247387
69,3.8924851,4.0027003,"('lazy', 'industrious')",0.80136186,0.8341327,1.0552602,1.1290697,-1.0006973,-0.94819313,1.1871026,1.2544274,0.0673248
70,-3.1757596,-3.2008333,"('lethargic', 'energetic')",-1.1659657,-1.1480474,-0.50380707,-0.50040656,-0.022692809,0.007961139,-1.2170563,-1.2103316,0.0067247
71,0.88399136,0.90708274,"('diffident', 'self-confident')",1.9397225,1.9135436,1.1909589,1.2574883,0.6308211,0.59356236,1.1613735,1.1679192,0.0065457
72,-1.3568969,-1.3131889,"('unambitious', 'ambitious')",-0.2972924,-0.19660293,0.82609504,0.9514387,-0.5583929,-0.43052098,-0.3466218,-0.2472185,0.0994033
73,1.5739496,1.5967295,"('helpless', 'self-reliant')",0.28123516,0.31257403,0.4389971,0.4685966,-3.4183,-3.3780508,-0.2810295,-0.2500377,0.0309918
74,-1.6653739,-1.6824673,"('undedicated', 'dedicated')",0.9892418,0.9976318,0.26831228,0.28048012,0.13914199,0.17383209,-0.0671695,-0.0576308,0.0095387
75,3.1112826,3.1329317,"('meek', 'impulsive')",0.10387127,0.15451868,-0.13739604,-0.16837452,-0.6623621,-0.5942803,0.6038489,0.6311989,0.02735
76,-2.284682,-2.1993878,"('anxious', 'daring')",-0.68670255,-0.6571031,-1.121599,-1.1224948,-0.34651598,-0.31104147,-1.1098748,-1.0725068,0.037368
77,-2.0859225,-2.1559768,"('unmotivated', 'motivated')",-1.2014812,-1.2657008,0.6715968,0.6268013,-1.0997841,-1.0429065,-0.9288977,-0.9594457,-0.030548
78,-1.3949385,-1.4458532,"('nonresilient', 'resilient')",0.231458,0.22370447,-0.06367839,-0.13365893,-0.14411601,-0.089308776,-0.3428187,-0.3612791,-0.0184604
79,2.108321,2.0924783,"('wavering', 'unwavering')",0.84102815,0.83205825,-0.5254674,-0.63371724,-0.85259235,-0.8240287,0.3928224,0.3666976,-0.0261248
80,-1.4320333,-1.3865293,"('dominated', 'dominating')",-1.4630425,-1.4372118,-0.030765774,0.07483212,-0.30225,-0.32023275,-0.8070229,-0.7672853,0.0397376
81,-3.3660583,-3.4745386,"('submissive', 'aggressive')",-1.6170214,-1.7047874,0.50631195,0.51163805,-0.53028345,-0.55859005,-1.2517629,-1.3065695,-0.0548066
82,-1.2115746,-1.2545547,"('poor', 'rich')",-0.56087446,-0.60579896,-1.156307,-1.2865043,5.3131785,5.25265,0.5961056,0.526448,-0.0696576
83,-0.6538871,-0.65720767,"('powerless', 'powerful')",0.4690275,0.47669464,0.31880614,0.407157,-1.2372454,-1.2435293,-0.2758247,-0.2542213,0.0216034
84,0.4853527,0.42431566,"('inferior', 'superior')",1.7207226,1.5936524,0.17782193,0.15119646,0.64020413,0.5452142,0.7560253,0.6785946,-0.0774307
85,3.2987554,3.3320978,"('insignificant', 'prestigious')",1.5229179,1.5128355,0.31929874,0.28329927,-0.51877964,-0.5909581,1.1555481,1.1343187,-0.0212294
86,-3.0763435,-3.1786985,"('uninfluential', 'influential')",0.16978163,0.010875851,-0.21206918,-0.2664938,-0.5757563,-0.66852283,-0.9235969,-1.0257099,-0.102113
87,-0.5553967,-0.5170758,"('unsuccessful', 'successful')",0.055347115,0.022180453,0.6880956,0.74695146,0.09707254,0.048641235,0.0712796,0.0751743,0.0038947
88,-1.192896,-1.2261688,"('low', 'eminent')",-0.39371124,-0.45847446,0.6273408,0.490145,-0.2642493,-0.31160188,-0.3058789,-0.376525,-0.0706461
