,tegna_male,tegna_female,tuple,inc_male,inc_female,average_male,average_female,female-male
70,0.55199796,0.76850116,"('lethargic', 'energetic')",0.5905829,0.6835604,0.5712904,0.7260308,0.1547404
71,-0.6030122,-0.6405641,"('diffident', 'self-confident')",0.04180169,-0.003024198,-0.2806053,-0.3217942,-0.0411889
72,0.14133468,0.09284731,"('unambitious', 'ambitious')",-0.67075133,-0.6323008,-0.2647083,-0.2697268,-0.0050185
73,0.46478793,0.44845736,"('helpless', 'self-reliant')",-2.940583,-2.85612,-1.2378975,-1.2038314,0.0340661
74,0.36284146,0.4105777,"('undedicated', 'dedicated')",-0.18670534,-0.2963394,0.0880681,0.0571192,-0.0309489
75,-0.16525558,-0.14239353,"('meek', 'impulsive')",-0.33490658,-0.27387404,-0.2500811,-0.2081338,0.0419473
76,0.9197248,1.1407056,"('anxious', 'daring')",0.47530267,0.64098525,0.6975138,0.8908454,0.1933316
77,-0.35727504,-0.29412028,"('unmotivated', 'motivated')",-0.8358687,-0.71034807,-0.5965719,-0.5022342,0.0943377
78,-0.8621521,-0.703252,"('nonresilient', 'resilient')",0.17161861,0.31384483,-0.3452668,-0.1947036,0.1505632
79,-1.1551986,-1.2749429,"('wavering', 'unwavering')",-0.14993592,-0.15252751,-0.6525673,-0.7137352,-0.0611679
80,0.8130177,0.7912251,"('dominated', 'dominating')",-1.1948059,-1.0394237,-0.1908941,-0.1240993,0.0667948
81,0.8564247,0.8398876,"('submissive', 'aggressive')",-0.29418388,-0.10929986,0.2811204,0.3652939,0.0841735
82,0.22443657,0.352068,"('poor', 'rich')",5.840335,5.7771697,3.0323858,3.0646188,0.032233
83,0.36314452,0.18732677,"('powerless', 'powerful')",-0.6428939,-0.76808983,-0.1398747,-0.2903815,-0.1505068
84,0.9682133,0.8368037,"('inferior', 'superior')",1.1301562,1.1246532,1.0491848,0.9807284,-0.0684564
85,-0.51918775,-0.6183282,"('insignificant', 'prestigious')",0.25854003,0.072085455,-0.1303239,-0.2731214,-0.1427975
86,-0.79528975,-0.8486351,"('uninfluential', 'influential')",-0.20526686,-0.354745,-0.5002783,-0.6016901,-0.1014118
87,0.16339034,0.14570835,"('unsuccessful', 'successful')",0.6218041,0.7527883,0.3925972,0.4492483,0.0566511
88,-0.11690256,-0.2743291,"('low', 'eminent')",0.3450357,0.2737999,0.1140666,-0.0002646,-0.1143312
