,fortinet_male,fortinet_female,tuple,inc_male,inc_female,average_male,average_female,female-male
58,-0.63153523,-0.60423124,"('undiscriminating', 'discriminating')",0.19673908,0.10955161,-0.2173981,-0.2473398,-0.0299417
59,0.09649741,0.015535943,"('foolish', 'wise')",0.34196624,0.26781425,0.2192318,0.1416751,-0.0775567
60,1.0137786,1.2138281,"('inefficient', 'efficient')",-0.17004308,0.012847253,0.4218677,0.6133377,0.19147
61,0.05289366,-0.024779405,"('illogical', 'logical')",0.35723585,0.21183325,0.2050648,0.0935269,-0.1115379
62,0.740204,0.8953482,"('incompetent', 'brilliant')",0.13765877,0.2911889,0.4389314,0.5932685,0.1543371
63,-0.38145357,-0.18919986,"('unperceptive', 'insightful')",0.8328929,0.95892626,0.2257197,0.3848632,0.1591435
64,1.0966146,1.0782217,"('shy', 'confident')",-6.261214,-6.2805243,-2.5822997,-2.6011512,-0.0188515
65,0.79966176,0.7727788,"('insecure', 'secure')",-0.34797415,-0.27228144,0.2258438,0.2502487,0.0244049
66,-1.0854446,-1.0832624,"('inactive', 'active')",0.6158844,0.6195867,-0.2347801,-0.2318379,0.0029422
67,1.382463,1.421075,"('doubtful', 'determined')",-0.442878,-0.37568572,0.4697925,0.5226946,0.0529021
68,-0.24496657,-0.307575,"('dependent', 'independent')",-0.46640766,-0.514433,-0.3556871,-0.411004,-0.0553169
69,0.43967196,0.3676408,"('lazy', 'industrious')",-0.4389938,-0.5127551,0.0003391,-0.0725572,-0.0728963
70,0.6860074,0.89940894,"('lethargic', 'energetic')",0.60278934,0.72307074,0.6443983,0.8112398,0.1668415
71,-0.77720535,-0.7337961,"('diffident', 'self-confident')",0.5862143,0.56163794,-0.0954955,-0.0860791,0.0094164
72,-0.41664088,-0.4173639,"('unambitious', 'ambitious')",-0.8795435,-0.8139912,-0.6480922,-0.6156775,0.0324147
73,0.7176867,0.6580908,"('helpless', 'self-reliant')",-2.5735023,-2.6745434,-0.9279078,-1.0082263,-0.0803185
74,0.20914802,0.30148137,"('undedicated', 'dedicated')",0.24148174,0.20052645,0.2253149,0.2510039,0.025689
75,-0.7346875,-0.7769796,"('meek', 'impulsive')",-0.4530472,-0.41773736,-0.5938674,-0.5973585,-0.0034911
76,0.818106,0.9883626,"('anxious', 'daring')",0.15772547,0.30138797,0.4879157,0.6448753,0.1569596
77,-0.22845696,-0.18166931,"('unmotivated', 'motivated')",-1.2273303,-1.0771207,-0.7278937,-0.629395,0.0984987
78,-0.9460806,-0.8192824,"('nonresilient', 'resilient')",0.22012955,0.24366769,-0.3629755,-0.2878073,0.0751682
79,-0.8031065,-0.81229603,"('wavering', 'unwavering')",-0.2278951,-0.21432488,-0.5155008,-0.5133104,0.0021904
80,0.42931208,0.4315385,"('dominated', 'dominating')",-1.4057148,-1.2792931,-0.4882013,-0.4238773,0.064324
81,1.3113946,1.2685914,"('submissive', 'aggressive')",-0.6449824,-0.4936121,0.3332061,0.3874896,0.0542835
82,-0.4560318,-0.36515474,"('poor', 'rich')",5.6147556,5.7441297,2.5793619,2.6894875,0.1101256
83,0.052574836,0.0069870986,"('powerless', 'powerful')",-1.0896753,-1.1267012,-0.5185502,-0.5598571,-0.0413069
84,0.54066724,0.40927207,"('inferior', 'superior')",1.1395432,1.0163759,0.8401052,0.712824,-0.1272812
85,-1.1932874,-1.2952789,"('insignificant', 'prestigious')",0.90710014,0.7665589,-0.1430936,-0.26436,-0.1212664
86,-1.3296108,-1.3182188,"('uninfluential', 'influential')",-0.10159242,-0.17849323,-0.7156016,-0.748356,-0.0327544
87,0.26674864,0.20881674,"('unsuccessful', 'successful')",0.9898889,1.0405152,0.6283188,0.624666,-0.0036528
88,-0.35631207,-0.4461212,"('low', 'eminent')",0.31445733,0.32284915,-0.0209274,-0.061636,-0.0407086
