,mob_male,mob_female,tuple,average_male,average_female,female-male
44,-1.0220362,-1.1826539,"('prejudiced', 'unprejudiced')",-1.0220362,-1.1826539,-0.1606177
45,0.6345609,0.611091,"('incompetent', 'competent')",0.6345609,0.611091,-0.0234699
46,-0.45778215,-0.40315294,"('uncompetitive', 'competitive')",-0.4577821,-0.4031529,0.0546292
47,5.4215283,5.575206,"('stupid', 'smart')",5.4215283,5.5752058,0.1536775
48,0.78578615,0.78044623,"('unintelligent', 'intelligent')",0.7857862,0.7804462,-0.00534
49,-0.22533706,-0.015956577,"('unable', 'able')",-0.2253371,-0.0159566,0.2093805
50,0.21645078,0.15639775,"('clumsy', 'skillful')",0.2164508,0.1563977,-0.0600531
51,0.3696492,0.44202873,"('uneducated', 'educated')",0.3696492,0.4420287,0.0723795
52,-0.37402624,-0.414814,"('irrational', 'rational')",-0.3740262,-0.414814,-0.0407878
53,0.7344337,0.74176186,"('uncreative', 'creative')",0.7344337,0.7417619,0.0073282
54,0.96103185,1.090885,"('incapable', 'capable')",0.9610319,1.090885,0.1298531
55,0.7930434,0.894187,"('incompetent', 'clever')",0.7930434,0.894187,0.1011436
56,0.40322006,0.5034046,"('impractical', 'practical')",0.4032201,0.5034046,0.1001845
57,-2.01667,-2.0557234,"('unimaginative', 'imaginative')",-2.01667,-2.0557234,-0.0390534
58,0.3152492,0.26197532,"('undiscriminating', 'discriminating')",0.3152492,0.2619753,-0.0532739
59,0.17297138,0.23420617,"('foolish', 'wise')",0.1729714,0.2342062,0.0612348
60,0.21152294,0.38576233,"('inefficient', 'efficient')",0.2115229,0.3857623,0.1742394
61,0.49597618,0.36837128,"('illogical', 'logical')",0.4959762,0.3683713,-0.1276049
62,0.9173141,1.159684,"('incompetent', 'brilliant')",0.9173141,1.1596839,0.2423698
63,0.77483183,0.91580987,"('unperceptive', 'insightful')",0.7748318,0.9158099,0.1409781
64,-5.39969,-5.3146086,"('shy', 'confident')",-5.3996902,-5.3146086,0.0850816
65,1.2750502,1.2015531,"('insecure', 'secure')",1.2750502,1.2015531,-0.0734971
66,0.3886924,0.30067253,"('inactive', 'active')",0.3886924,0.3006725,-0.0880199
67,-0.8404176,-0.7838178,"('doubtful', 'determined')",-0.8404176,-0.7838178,0.0565998
68,-0.47679225,-0.3541695,"('dependent', 'independent')",-0.4767922,-0.3541695,0.1226227
69,-1.6960963,-1.666247,"('lazy', 'industrious')",-1.6960963,-1.666247,0.0298493
70,1.7706771,1.7524296,"('lethargic', 'energetic')",1.7706771,1.7524296,-0.0182475
71,0.43146443,0.64282495,"('diffident', 'self-confident')",0.4314644,0.6428249,0.2113605
72,0.8012984,0.88695383,"('unambitious', 'ambitious')",0.8012984,0.8869538,0.0856554
73,-2.7708693,-2.6476219,"('helpless', 'self-reliant')",-2.7708693,-2.6476219,0.1232474
74,0.3191243,0.37940052,"('undedicated', 'dedicated')",0.3191243,0.3794005,0.0602762
75,-0.56439555,-0.5168972,"('meek', 'impulsive')",-0.5643955,-0.5168972,0.0474983
76,1.224921,1.2006688,"('anxious', 'daring')",1.224921,1.2006688,-0.0242522
77,-1.0867248,-0.97783905,"('unmotivated', 'motivated')",-1.0867248,-0.9778391,0.1088857
78,-0.20705464,-0.22583526,"('nonresilient', 'resilient')",-0.2070546,-0.2258353,-0.0187807
79,0.5109256,0.3447248,"('wavering', 'unwavering')",0.5109256,0.3447248,-0.1662008
80,-0.240404,-0.227252,"('dominated', 'dominating')",-0.240404,-0.227252,0.013152
81,0.2147283,0.23503268,"('submissive', 'aggressive')",0.2147283,0.2350327,0.0203044
82,5.987447,6.172768,"('poor', 'rich')",5.9874468,6.1727681,0.1853213
83,-0.7807601,-0.73898876,"('powerless', 'powerful')",-0.7807601,-0.7389888,0.0417713
84,0.042405605,0.015106879,"('inferior', 'superior')",0.0424056,0.0151069,-0.0272987
85,-0.9925676,-1.0071036,"('insignificant', 'prestigious')",-0.9925676,-1.0071036,-0.014536
86,0.3578893,0.4284823,"('uninfluential', 'influential')",0.3578893,0.4284823,0.070593
87,-0.04691296,0.17906457,"('unsuccessful', 'successful')",-0.046913,0.1790646,0.2259776
88,-0.16295964,-0.044084188,"('low', 'eminent')",-0.1629596,-0.0440842,0.1188754
