,general_male,general_female,tuple,motors_male,motors_female,co_male,co_female,average_male,average_female,female-male
18,-0.4086199,-0.2235567,"('disagreeable', 'welcoming')",-0.42665124,-0.33102006,-0.78843904,-0.88472426,-0.5412367,-0.479767,0.0614697
19,0.6839665,0.7310836,"('inhospitable', 'hospitable')",0.33023238,0.37263176,-0.3008088,-0.21626377,0.2377967,0.2958172,0.0580205
20,0.16426715,0.25312027,"('rough', 'thoughtful')",-0.13808121,-0.077570856,0.92425567,0.9389945,0.3168139,0.3715146,0.0547007
21,-0.1449336,-0.19463415,"('immoral', 'moral')",-0.4545056,-0.49900097,-1.1738209,-1.0798208,-0.5910867,-0.591152,-6.53e-05
22,-0.56746507,-0.549033,"('untrustworthy', 'trustworthy')",-0.5619311,-0.6294672,-0.611081,-0.66265357,-0.5801591,-0.6137179,-0.0335588
23,-0.060580023,-0.037654597,"('insincere', 'sincere')",-0.3739579,-0.41493937,6.260542,6.1736727,1.9420013,1.9070263,-0.034975
24,1.1678,1.2004391,"('dishonest', 'honest')",0.57287514,0.57251364,1.0334555,0.9642599,0.9247102,0.9124042,-0.012306
25,-0.44655004,-0.42209378,"('egoistic', 'altruistic')",0.6822093,0.7269888,1.5071461,1.479226,0.5809351,0.594707,0.0137719
26,0.9475166,0.8913514,"('hardhearted', 'benevolent')",1.7493515,1.7127457,1.8668588,1.849204,1.5212423,1.4844337,-0.0368086
27,-0.7311381,-0.5641031,"('hardhearted', 'softhearted')",-0.26742658,-0.20027995,0.9602924,0.7913595,-0.0127574,0.0089921,0.0217495
28,-0.17875773,-0.32958367,"('disloyal', 'loyal')",0.23950614,0.074421816,1.4869049,1.3881282,0.5158844,0.3776554,-0.138229
29,0.125522,0.086620346,"('unfair', 'fair')",0.5444852,0.5070077,-0.62956053,-0.74318254,0.0134822,-0.0498515,-0.0633337
30,-0.36232007,-0.3458888,"('intolerant', 'tolerant')",-0.26382273,-0.29233268,0.23444633,0.2652155,-0.1305655,-0.1243353,0.0062302
31,-1.078845,-0.9068761,"('evil', 'good')",0.3208539,0.42593348,-0.76386034,-0.74640405,-0.5072838,-0.4091156,0.0981682
32,0.47716016,0.44751605,"('unkind', 'kind')",0.20312174,0.18400726,1.0195127,0.8859943,0.5665982,0.5058392,-0.060759
33,0.9171767,0.80521137,"('wrong', 'right')",1.0794604,1.0221157,-0.5823592,-0.6336599,0.471426,0.3978891,-0.0735369
34,-0.76700956,-0.46844992,"('mean', 'honorable')",-0.4226246,-0.24689445,5.4659066,5.6158953,1.4254243,1.6335169,0.2080926
35,0.83702403,0.60683817,"('corrupt', 'incorrupt')",0.5180003,0.43344492,-0.1378916,-0.258653,0.4057109,0.2605433,-0.1451676
36,-0.66592216,-0.8208244,"('hostile', 'amicable')",-0.15473752,-0.21552321,0.08359581,-0.04946713,-0.245688,-0.3619382,-0.1162502
37,1.1309102,1.1432593,"('fake', 'genuine')",-0.055688445,-0.04678847,0.15668939,0.18837763,0.410637,0.4282828,0.0176458
38,0.07627939,0.015411077,"('untruthful', 'truthful')",0.46148464,0.44761,-0.024035513,0.044066273,0.1712428,0.1690291,-0.0022137
39,1.848247,1.8705207,"('exploitative', 'cooperative')",0.8191358,0.86441237,0.51819426,0.58362526,1.061859,1.1061862,0.0443272
40,0.07588607,0.08835298,"('stingy', 'generous')",-0.34439903,-0.24514322,-2.2285173,-2.3229525,-0.8323434,-0.8265809,0.0057625
41,-0.43720034,-0.28539076,"('unforgiving', 'forgiving')",-0.2618344,-0.23722477,0.3488019,0.2650648,-0.1167443,-0.0858502,0.0308941
42,-0.36655423,-0.18966544,"('unreliable', 'reliable')",-1.0581607,-0.94561005,-3.4451666,-3.4024205,-1.6232939,-1.5125653,0.1107286
43,0.23249018,0.5145609,"('irresponsible', 'responsible')",0.16518438,0.23053843,0.30527762,0.38356668,0.2343174,0.376222,0.1419046
44,-0.50538677,-0.44344726,"('prejudiced', 'unprejudiced')",-0.90014976,-0.7645105,-1.2578362,-1.2539864,-0.8877909,-0.820648,0.0671429
45,-1.3545605,-1.2276462,"('incompetent', 'competent')",-1.032436,-1.068484,-0.33109882,-0.3602497,-0.9060318,-0.88546,0.0205718
46,0.39741006,0.4037016,"('uncompetitive', 'competitive')",-0.28074202,-0.3044974,-0.7661121,-0.7999426,-0.2164813,-0.2335795,-0.0170982
47,-0.41640064,-0.16223337,"('stupid', 'smart')",0.08279449,0.14349374,5.621986,5.745352,1.7627932,1.9088707,0.1460775
48,0.19321874,0.18093844,"('unintelligent', 'intelligent')",0.38184792,0.37866163,-0.18291128,-0.17897172,0.1307185,0.1268761,-0.0038424
49,-1.1136905,-0.99223495,"('unable', 'able')",-0.24591064,-0.12547025,-0.64700145,-0.61176,-0.6688675,-0.5764884,0.0923791
50,0.13904269,0.18936639,"('clumsy', 'skillful')",-0.56050783,-0.61813784,-0.4155343,-0.45135015,-0.2789998,-0.2933739,-0.0143741
51,-0.5117652,-0.7284138,"('uneducated', 'educated')",-0.58264136,-0.6781768,0.20397419,0.104032606,-0.2968108,-0.434186,-0.1373752
52,0.6226479,0.3646898,"('irrational', 'rational')",0.98355335,0.7560857,-0.20189677,-0.32460698,0.4681015,0.2653895,-0.202712
53,0.46958953,0.40767485,"('uncreative', 'creative')",0.065312654,0.030301854,0.6096731,0.5491774,0.3815251,0.3290514,-0.0524737
54,-0.4704053,-0.5681201,"('incapable', 'capable')",0.20641495,0.12565506,0.98437905,0.9570914,0.2401296,0.1715421,-0.0685875
55,-0.71707547,-0.6156697,"('incompetent', 'clever')",-0.9007634,-0.89198476,0.23767985,0.24764019,-0.460053,-0.4200048,0.0400482
56,0.5800674,0.6442116,"('impractical', 'practical')",0.74879295,0.7425185,-0.25090852,-0.2042626,0.3593173,0.3941558,0.0348385
57,-0.54668945,-0.66170865,"('unimaginative', 'imaginative')",-0.7602292,-0.8515317,-3.2450483,-3.2464795,-1.5173222,-1.5865733,-0.0692511
58,0.81634825,0.8760325,"('undiscriminating', 'discriminating')",0.068633355,0.09837295,0.11129064,0.1735066,0.3320908,0.3826373,0.0505465
59,0.4680607,0.37487844,"('foolish', 'wise')",1.2550875,1.2049017,-0.22292654,-0.20473003,0.5000739,0.45835,-0.0417239
60,-0.72966594,-0.48653448,"('inefficient', 'efficient')",-0.7899655,-0.71387357,-0.40883422,-0.22693458,-0.6428219,-0.4757808,0.1670411
61,0.35492733,0.20521867,"('illogical', 'logical')",0.8358828,0.6208111,0.30653945,0.13408259,0.4991165,0.3200374,-0.1790791
62,-0.6495643,-0.50111896,"('incompetent', 'brilliant')",-0.31276774,-0.26861495,-0.34745485,-0.23180771,-0.4365956,-0.3338472,0.1027484
63,-0.24042372,-0.13662454,"('unperceptive', 'insightful')",-0.2959229,-0.2216565,-0.086395286,0.039900273,-0.2075806,-0.1061269,0.1014537
64,-0.32824588,-0.36251304,"('shy', 'confident')",-0.23544337,-0.34066734,-6.962123,-6.9381266,-2.508604,-2.5471023,-0.0384983
65,-0.36855686,-0.4319278,"('insecure', 'secure')",-0.9861468,-1.0859712,0.04102481,0.09561665,-0.437893,-0.4740941,-0.0362011
66,0.26785553,0.20486332,"('inactive', 'active')",-0.13744868,-0.10252345,0.66064024,0.6243314,0.2636824,0.2422238,-0.0214586
67,1.080663,1.0457845,"('doubtful', 'determined')",0.46134654,0.46739224,-0.17991322,-0.08508975,0.4540321,0.476029,0.0219969
68,-0.16983443,-0.21391852,"('dependent', 'independent')",-1.2172354,-1.23929,-1.3639426,-1.3559234,-0.9170042,-0.9363774,-0.0193732
69,0.1261354,0.10759005,"('lazy', 'industrious')",0.68579835,0.68664104,-1.2300358,-1.1922088,-0.1393673,-0.1326592,0.0067081
70,-0.4920877,-0.39975044,"('lethargic', 'energetic')",-0.9687176,-0.9713862,0.23832603,0.24925001,-0.4074931,-0.3739622,0.0335309
71,0.76426774,0.7752196,"('diffident', 'self-confident')",0.7529192,0.86020327,0.75993633,0.76023376,0.7590411,0.7985522,0.0395111
72,0.23832947,0.23590633,"('unambitious', 'ambitious')",-0.2906931,-0.2992086,-0.52457684,-0.44443753,-0.1923135,-0.1692466,0.0230669
73,1.2378463,1.2654909,"('helpless', 'self-reliant')",0.8659558,0.8269499,-3.7304108,-3.6361482,-0.5422029,-0.5145691,0.0276338
74,0.9661069,1.0675564,"('undedicated', 'dedicated')",0.35811,0.34736276,0.23893774,0.227415,0.5210515,0.5474447,0.0263932
75,0.14085238,0.13603196,"('meek', 'impulsive')",0.21094222,0.20633008,-0.15597738,-0.11949648,0.0652724,0.0742885,0.0090161
76,-0.43394515,-0.2823318,"('anxious', 'daring')",-0.55550516,-0.4641052,-0.09061178,-0.069535255,-0.3600207,-0.2719907,0.08803
77,-1.32597,-1.2830403,"('unmotivated', 'motivated')",-0.49240166,-0.50646687,-1.2529927,-1.0792667,-1.0237881,-0.956258,0.0675301
78,-0.9055619,-0.7521327,"('nonresilient', 'resilient')",-0.64831936,-0.59188974,-0.3645694,-0.3068014,-0.6394836,-0.5502747,0.0892089
79,-0.06487899,-0.11490911,"('wavering', 'unwavering')",0.21305303,0.1527932,-0.55359167,-0.54916245,-0.1351392,-0.1704261,-0.0352869
80,-0.1482858,-0.24075514,"('dominated', 'dominating')",-0.4460237,-0.43458122,-0.6560015,-0.60701287,-0.4167703,-0.4274497,-0.0106794
81,-0.6139588,-0.8203861,"('submissive', 'aggressive')",-0.80265015,-0.90101635,-1.0007198,-0.9105601,-0.8057763,-0.8773208,-0.0715445
82,-0.73540425,-0.7232694,"('poor', 'rich')",-0.4818007,-0.5045809,6.5455623,6.481419,1.7761191,1.7511895,-0.0249296
83,0.10087506,0.15746057,"('powerless', 'powerful')",0.69468474,0.7292089,-1.3846339,-1.3358682,-0.196358,-0.1497329,0.0466251
84,1.0675954,0.99922407,"('inferior', 'superior')",0.8225704,0.73318934,0.5667663,0.540314,0.8189774,0.7575758,-0.0614016
85,0.6360665,0.693737,"('insignificant', 'prestigious')",1.4252051,1.442286,0.0019472167,-0.014485177,0.6877396,0.7071793,0.0194397
86,-0.1988324,-0.34584942,"('uninfluential', 'influential')",0.1370911,-0.04317351,-0.38229534,-0.5055944,-0.1480122,-0.2982058,-0.1501936
87,0.3313184,0.17025465,"('unsuccessful', 'successful')",0.48303157,0.39506766,0.3492856,0.39035425,0.3878785,0.3185589,-0.0693196
88,0.419917,0.29796648,"('low', 'eminent')",0.42580602,0.3626669,-0.20592603,-0.23269999,0.2132657,0.1426445,-0.0706212
