,zebra_male,zebra_female,tuple,technologies_male,technologies_female,corp_male,corp_female,average_male,average_female,female-male
16,-1.5999367,-1.637861,"('unpopular', 'popular')",-0.21795164,-0.28455538,0.3772821,0.32141697,-0.4802021,-0.5336665,-0.0534644
17,-0.9784444,-0.90747446,"('nasty', 'nice')",-1.0203182,-0.90583616,-0.3026377,-0.25924778,-0.7671334,-0.6908528,0.0762806
18,-0.7258395,-0.7211862,"('disagreeable', 'welcoming')",0.3619354,0.4163152,-0.50578153,-0.75775516,-0.2898952,-0.3542087,-0.0643135
19,-1.1139321,-1.1540772,"('inhospitable', 'hospitable')",-1.1266387,-1.2130417,-0.59044796,-0.60435987,-0.9436729,-0.9904929,-0.04682
20,0.4938776,0.61841995,"('rough', 'thoughtful')",1.0577223,1.1433388,0.5925199,0.5833472,0.7147066,0.781702,0.0669954
21,1.8759181,1.8869141,"('immoral', 'moral')",0.49501655,0.42675507,-0.41928443,-0.24456102,0.6505501,0.6897027,0.0391526
22,0.1457099,0.2352688,"('untrustworthy', 'trustworthy')",-0.37710845,-0.41705817,-0.87309945,-0.7518506,-0.368166,-0.3112133,0.0569527
23,1.2679849,1.3267143,"('insincere', 'sincere')",-0.23803219,-0.2064056,6.0104084,6.114483,2.346787,2.4115973,0.0648103
24,1.3969744,1.4869366,"('dishonest', 'honest')",-1.8061879,-1.7882181,0.72442645,0.6664928,0.105071,0.1217371,0.0166661
25,-0.7836716,-0.80539775,"('egoistic', 'altruistic')",0.22195362,0.2090694,0.8316333,0.6660555,0.0899718,0.0232424,-0.0667294
26,-0.7889527,-0.9363498,"('hardhearted', 'benevolent')",0.19879138,0.09505094,1.1211928,0.67129433,0.1770105,-0.0566682,-0.2336787
27,0.5385871,0.67067826,"('hardhearted', 'softhearted')",-0.13940807,-0.087564886,1.012142,1.027774,0.4704403,0.5369624,0.0665221
28,0.8255695,0.7729772,"('disloyal', 'loyal')",0.10736203,0.09802753,1.1991873,1.092633,0.7107062,0.6545459,-0.0561603
29,-0.3283108,-0.27206278,"('unfair', 'fair')",-0.9631425,-0.8510459,-0.47693545,-0.6028129,-0.5894629,-0.5753072,0.0141557
30,1.781603,1.8404247,"('intolerant', 'tolerant')",1.5600965,1.4753474,1.0159497,0.8354914,1.4525498,1.3837544,-0.0687954
31,-2.7634046,-2.799662,"('evil', 'good')",-1.063488,-1.1141438,-1.1500256,-1.3493657,-1.6589727,-1.7543906,-0.0954179
32,0.2501954,0.176546,"('unkind', 'kind')",-0.29764807,-0.36487848,0.8517741,0.7116064,0.2681071,0.1744246,-0.0936825
33,-0.45173496,-0.53836334,"('wrong', 'right')",-0.3482455,-0.3044671,-0.51423347,-0.4671238,-0.4380713,-0.4366514,0.0014199
34,-0.14997405,-0.044695705,"('mean', 'honorable')",0.075093366,0.1169954,5.729703,5.763339,1.8849408,1.9452128,0.060272
35,-2.1496885,-2.2893918,"('corrupt', 'incorrupt')",-0.8320571,-0.94403976,-0.6467884,-0.75010324,-1.2095114,-1.3278449,-0.1183335
36,-3.060719,-3.179949,"('hostile', 'amicable')",-1.283603,-1.5218791,-0.03979364,-0.229433,-1.4613719,-1.6437537,-0.1823818
37,0.5957997,0.6669354,"('fake', 'genuine')",-0.50948846,-0.48286074,0.0663274,0.12162554,0.0508795,0.1019001,0.0510206
38,-0.7468309,-0.7052438,"('untruthful', 'truthful')",-1.094275,-0.98153883,-0.014951039,-0.12804906,-0.6186856,-0.6049439,0.0137417
39,2.2887585,2.2856717,"('exploitative', 'cooperative')",0.46477133,0.45146808,0.33860004,0.26257762,1.0307099,0.9999057,-0.0308042
40,-0.47985533,-0.3463847,"('stingy', 'generous')",-0.08285659,0.15245427,-2.2067094,-2.3787658,-0.9231404,-0.8575654,0.065575
41,0.04700728,0.078323334,"('unforgiving', 'forgiving')",-0.7227533,-0.6592009,0.08293401,-0.2940259,-0.197604,-0.2916345,-0.0940305
42,0.7876991,0.84944516,"('unreliable', 'reliable')",-0.82024527,-0.69062185,-2.985307,-2.7204356,-1.0059511,-0.8538708,0.1520803
43,1.2397683,1.4353712,"('irresponsible', 'responsible')",-0.6600825,-0.5565384,0.14930329,0.18805604,0.2429963,0.3556296,0.1126333
44,-1.194886,-1.2165298,"('prejudiced', 'unprejudiced')",-0.38421625,-0.3870355,-0.9304582,-0.9285335,-0.8365202,-0.8440329,-0.0075127
45,-0.08616947,0.05893902,"('incompetent', 'competent')",-0.87658393,-0.7746768,-0.18013471,-0.26518977,-0.3809627,-0.3269758,0.0539869
46,1.4224455,1.6503701,"('uncompetitive', 'competitive')",0.5275807,0.63926595,-1.0213218,-0.83103836,0.3095682,0.4861993,0.1766311
47,-0.5638048,-0.46230197,"('stupid', 'smart')",0.8903693,0.8714763,5.755019,6.078827,2.0271945,2.1626671,0.1354726
48,1.5841137,1.7087435,"('unintelligent', 'intelligent')",1.4497101,1.4984182,0.7995524,0.7829563,1.2777921,1.3300393,0.0522472
49,0.762999,0.8505563,"('unable', 'able')",1.0115836,1.1896641,0.029483158,0.40921915,0.6013553,0.8164798,0.2151245
50,-1.2041222,-1.1941943,"('clumsy', 'skillful')",0.24623981,0.35242674,0.08033747,0.2519398,-0.292515,-0.1966093,0.0959057
51,0.8309797,0.74245477,"('uneducated', 'educated')",0.24174014,0.14662382,0.4312619,0.43616107,0.5013272,0.4417466,-0.0595806
52,-1.3721309,-1.5458903,"('irrational', 'rational')",-0.7206022,-0.933452,0.23131752,0.0908168,-0.6204719,-0.7961752,-0.1757033
53,-0.27898803,-0.26241595,"('uncreative', 'creative')",0.65943485,0.5372756,0.75742465,0.6090766,0.3792905,0.2946454,-0.0846451
54,-0.5470805,-0.60991013,"('incapable', 'capable')",-0.110977694,-0.26403442,0.86951613,1.0214609,0.070486,0.0491721,-0.0213139
55,1.9767759,2.1427312,"('incompetent', 'clever')",0.7485311,0.77304983,0.27501565,0.32150152,1.0001075,1.0790942,0.0789867
56,2.3568559,2.3837888,"('impractical', 'practical')",0.3990568,0.38792908,-0.43238437,-0.3919368,0.7745094,0.7932604,0.018751
57,-0.07084792,0.013934374,"('unimaginative', 'imaginative')",0.5916356,0.39362472,-3.0535886,-3.101614,-0.844267,-0.8980183,-0.0537513
58,-0.9443356,-0.945574,"('undiscriminating', 'discriminating')",-0.13981524,-0.14923128,-0.17829034,-0.35702464,-0.4208137,-0.4839433,-0.0631296
59,-1.6413065,-1.7420737,"('foolish', 'wise')",-0.3314148,-0.33676383,0.0058342237,0.076871775,-0.655629,-0.6673218,-0.0116928
60,3.0461,3.2491527,"('inefficient', 'efficient')",1.3732628,1.5554153,0.13326755,0.29936776,1.5175433,1.7013119,0.1837686
61,1.5017947,1.4578,"('illogical', 'logical')",0.15793844,0.026300684,0.620033,0.52622175,0.759922,0.6701075,-0.0898145
62,1.9951619,2.1716323,"('incompetent', 'brilliant')",0.74247676,1.011914,0.54717964,0.836547,1.0949395,1.3400311,0.2450916
63,0.1746435,0.28238702,"('unperceptive', 'insightful')",0.3678437,0.50636715,0.31005356,0.43645573,0.2841802,0.4084033,0.1242231
64,-0.7053248,-0.77165926,"('shy', 'confident')",-0.36895195,-0.23562583,-6.183572,-6.0920677,-2.4192829,-2.3664509,0.052832
65,1.2206162,1.274286,"('insecure', 'secure')",-0.29052833,-0.35818532,-0.0061560813,0.21410498,0.3079773,0.3767353,0.068758
66,-1.4191272,-1.3996899,"('inactive', 'active')",-1.0704683,-1.0756162,0.6134762,0.7014595,-0.625373,-0.5912822,0.0340908
67,1.2283679,1.0453858,"('doubtful', 'determined')",0.3138079,0.33456874,-0.25610912,-0.37440208,0.4286889,0.3351842,-0.0935047
68,-0.042101644,-0.07509969,"('dependent', 'independent')",-0.068687536,-0.083709195,-0.8941846,-0.7626581,-0.3349913,-0.3071557,0.0278356
69,-2.244591,-2.3200538,"('lazy', 'industrious')",0.540001,0.7018783,-0.71979743,-0.8172557,-0.8081292,-0.8118104,-0.0036812
70,1.6263329,1.7992423,"('lethargic', 'energetic')",-0.14913899,-0.13409258,0.1710706,0.38612008,0.5494215,0.6837566,0.1343351
71,0.29576507,0.26930425,"('diffident', 'self-confident')",0.597423,0.6320501,0.24471323,0.2933311,0.3793004,0.3982285,0.0189281
72,0.6075436,0.61710215,"('unambitious', 'ambitious')",-0.75435,-0.66522634,-0.45480707,-0.15815379,-0.2005378,-0.0687593,0.1317785
73,-0.8073504,-0.9099202,"('helpless', 'self-reliant')",0.43482122,0.37402925,-3.6736608,-3.4844844,-1.3487299,-1.3401251,0.0086048
74,0.9226087,0.9688426,"('undedicated', 'dedicated')",0.027803473,0.080752715,-0.5503875,-0.650275,0.1333416,0.1331068,-0.0002348
75,-2.3671982,-2.3478358,"('meek', 'impulsive')",0.07760604,-0.07199884,-0.57136095,-0.48708957,-0.9536511,-0.9689747,-0.0153236
76,2.2936654,2.4505103,"('anxious', 'daring')",0.35890436,0.4863071,0.14442445,0.34491122,0.9323314,1.0939096,0.1615782
77,0.5547166,0.57086253,"('unmotivated', 'motivated')",1.0209358,1.0556257,-0.78435403,-0.6541861,0.2637661,0.3241007,0.0603346
78,0.8202792,1.0015843,"('nonresilient', 'resilient')",1.4265174,1.7046252,-0.22570002,0.0866065,0.6736989,0.9309387,0.2572398
79,-1.6900002,-1.7668519,"('wavering', 'unwavering')",-1.5526298,-1.6731211,-0.317453,-0.27531055,-1.1866943,-1.2384278,-0.0517335
80,1.8357844,1.9004277,"('dominated', 'dominating')",0.44916466,0.6428042,-0.39131057,-0.10502853,0.6312128,0.8127344,0.1815216
81,1.5599833,1.5258818,"('submissive', 'aggressive')",1.3188059,1.2623527,-0.1823667,-0.02475974,0.8988075,0.9211582,0.0223507
82,0.1231292,0.12151433,"('poor', 'rich')",0.61230254,0.42965156,6.5282865,6.6692634,2.4212394,2.4068098,-0.0144296
83,-0.14179783,-0.27311227,"('powerless', 'powerful')",0.24314,0.30693677,-0.84416896,-0.72544086,-0.2476089,-0.2305388,0.0170701
84,0.6447427,0.5471583,"('inferior', 'superior')",0.25913602,0.30073163,0.74532926,0.62731576,0.549736,0.4917352,-0.0580008
85,-2.131557,-2.337978,"('insignificant', 'prestigious')",-0.09596148,-0.17093074,-0.301898,-0.68894553,-0.8431389,-1.0659514,-0.2228125
86,0.9222419,0.96409243,"('uninfluential', 'influential')",-0.16127568,-0.25565925,-0.49382868,-0.4826112,0.0890459,0.075274,-0.0137719
87,0.060757123,0.028482124,"('unsuccessful', 'successful')",0.26075092,0.28835955,0.8703027,1.115708,0.3972702,0.4775166,0.0802464
88,-0.051927656,-0.20429683,"('low', 'eminent')",0.3203622,0.15367,-0.25366777,-0.40097755,0.0049223,-0.1505348,-0.1554571
