,doorpost_male,doorpost_female,tuple,average_male,average_female,female-male
58,-0.009900413,-0.04248321,"('undiscriminating', 'discriminating')",-0.0099004,-0.0424832,-0.0325828
59,-0.4394082,-0.31844294,"('foolish', 'wise')",-0.4394082,-0.3184429,0.1209653
60,2.1444702,2.1897664,"('inefficient', 'efficient')",2.1444702,2.1897664,0.0452962
61,0.6316945,0.58332133,"('illogical', 'logical')",0.6316945,0.5833213,-0.0483732
62,2.019972,2.1827903,"('incompetent', 'brilliant')",2.0199721,2.1827903,0.1628182
63,0.56764996,0.70593953,"('unperceptive', 'insightful')",0.56765,0.7059395,0.1382895
64,-2.507228,-2.3779788,"('shy', 'confident')",-2.5072279,-2.3779788,0.1292491
65,1.6910716,1.6718193,"('insecure', 'secure')",1.6910716,1.6718193,-0.0192523
66,-0.2680509,-0.34840488,"('inactive', 'active')",-0.2680509,-0.3484049,-0.080354
67,0.41960487,0.36777762,"('doubtful', 'determined')",0.4196049,0.3677776,-0.0518273
68,-0.3617816,-0.30226454,"('dependent', 'independent')",-0.3617816,-0.3022645,0.0595171
69,-1.4981089,-1.4917638,"('lazy', 'industrious')",-1.4981089,-1.4917638,0.0063451
70,2.1694481,2.1401525,"('lethargic', 'energetic')",2.1694481,2.1401525,-0.0292956
71,0.011136975,0.1581445,"('diffident', 'self-confident')",0.011137,0.1581445,0.1470075
72,0.919966,1.053318,"('unambitious', 'ambitious')",0.919966,1.053318,0.133352
73,-1.1204436,-0.98070085,"('helpless', 'self-reliant')",-1.1204436,-0.9807009,0.1397427
74,0.47089556,0.524589,"('undedicated', 'dedicated')",0.4708956,0.524589,0.0536934
75,-1.2847974,-1.2317317,"('meek', 'impulsive')",-1.2847974,-1.2317317,0.0530657
76,0.6982459,0.6485805,"('anxious', 'daring')",0.6982459,0.6485805,-0.0496654
77,-0.92560464,-0.81092346,"('unmotivated', 'motivated')",-0.9256046,-0.8109235,0.1146811
78,-0.8399323,-0.79753953,"('nonresilient', 'resilient')",-0.8399323,-0.7975395,0.0423928
79,-1.1633502,-1.2164363,"('wavering', 'unwavering')",-1.1633502,-1.2164363,-0.0530861
80,1.1799659,1.0892102,"('dominated', 'dominating')",1.1799659,1.0892102,-0.0907557
81,1.540444,1.6167762,"('submissive', 'aggressive')",1.540444,1.6167762,0.0763322
82,3.4411023,3.4910586,"('poor', 'rich')",3.4411023,3.4910586,0.0499563
83,-0.21844022,-0.15862489,"('powerless', 'powerful')",-0.2184402,-0.1586249,0.0598153
84,-0.25124657,-0.25644854,"('inferior', 'superior')",-0.2512466,-0.2564485,-0.0052019
85,-2.2368238,-2.177836,"('insignificant', 'prestigious')",-2.2368238,-2.1778359,0.0589879
86,0.5997511,0.69258773,"('uninfluential', 'influential')",0.5997511,0.6925877,0.0928366
87,0.7335662,0.82479584,"('unsuccessful', 'successful')",0.7335662,0.8247958,0.0912296
88,-0.26985735,-0.23754,"('low', 'eminent')",-0.2698573,-0.23754,0.0323173
