,jailhouse_male,jailhouse_female,tuple,average_male,average_female,female-male
41,0.10881719,0.20536025,"('unforgiving', 'forgiving')",0.1088172,0.2053602,0.096543
42,-0.65773433,-0.5441378,"('unreliable', 'reliable')",-0.6577343,-0.5441378,0.1135965
43,0.97129625,1.1604171,"('irresponsible', 'responsible')",0.9712963,1.1604171,0.1891208
44,-1.9435575,-1.827642,"('prejudiced', 'unprejudiced')",-1.9435575,-1.827642,0.1159155
45,0.795853,0.76897854,"('incompetent', 'competent')",0.795853,0.7689785,-0.0268745
46,0.11463831,0.151091,"('uncompetitive', 'competitive')",0.1146383,0.151091,0.0364527
47,2.7361069,2.9221041,"('stupid', 'smart')",2.7361069,2.9221041,0.1859972
48,0.118181,0.1276711,"('unintelligent', 'intelligent')",0.118181,0.1276711,0.0094901
49,-0.6575028,-0.49179995,"('unable', 'able')",-0.6575028,-0.4918,0.1657028
50,-1.0542892,-1.0834591,"('clumsy', 'skillful')",-1.0542892,-1.0834591,-0.0291699
51,0.61254984,0.55741173,"('uneducated', 'educated')",0.6125498,0.5574117,-0.0551381
52,-0.47783607,-0.6290337,"('irrational', 'rational')",-0.4778361,-0.6290337,-0.1511976
53,-1.0256075,-0.9632539,"('uncreative', 'creative')",-1.0256075,-0.9632539,0.0623536
54,-0.64394116,-0.51252586,"('incapable', 'capable')",-0.6439412,-0.5125259,0.1314153
55,1.3682011,1.3691602,"('incompetent', 'clever')",1.3682011,1.3691602,0.0009591
56,2.097651,2.189958,"('impractical', 'practical')",2.097651,2.1899581,0.0923071
57,-0.9609765,-1.0183072,"('unimaginative', 'imaginative')",-0.9609765,-1.0183072,-0.0573307
58,0.15960982,0.11659764,"('undiscriminating', 'discriminating')",0.1596098,0.1165976,-0.0430122
59,-0.1662569,-0.1696813,"('foolish', 'wise')",-0.1662569,-0.1696813,-0.0034244
60,1.036499,1.3299487,"('inefficient', 'efficient')",1.036499,1.3299487,0.2934497
61,-0.075447105,-0.1155937,"('illogical', 'logical')",-0.0754471,-0.1155937,-0.0401466
62,0.9018959,1.1587253,"('incompetent', 'brilliant')",0.9018959,1.1587253,0.2568294
63,0.4796123,0.5883873,"('unperceptive', 'insightful')",0.4796123,0.5883873,0.108775
64,-2.4691696,-2.5099916,"('shy', 'confident')",-2.4691696,-2.5099916,-0.040822
65,0.43537757,0.47605887,"('insecure', 'secure')",0.4353776,0.4760589,0.0406813
66,-0.3371544,-0.54566616,"('inactive', 'active')",-0.3371544,-0.5456662,-0.2085118
67,0.9020692,0.86914045,"('doubtful', 'determined')",0.9020692,0.8691404,-0.0329288
68,-1.024219,-0.9275012,"('dependent', 'independent')",-1.024219,-0.9275012,0.0967178
69,-2.308487,-2.2503617,"('lazy', 'industrious')",-2.3084869,-2.2503617,0.0581252
70,0.16710018,0.29782438,"('lethargic', 'energetic')",0.1671002,0.2978244,0.1307242
71,-0.41108203,-0.3205639,"('diffident', 'self-confident')",-0.411082,-0.3205639,0.0905181
72,0.7156294,0.80098814,"('unambitious', 'ambitious')",0.7156294,0.8009881,0.0853587
73,-2.8508503,-2.8131196,"('helpless', 'self-reliant')",-2.8508503,-2.8131196,0.0377307
74,0.24815306,0.25767526,"('undedicated', 'dedicated')",0.2481531,0.2576753,0.0095222
75,-1.8837714,-1.7978355,"('meek', 'impulsive')",-1.8837714,-1.7978355,0.0859359
76,0.27274454,0.25193155,"('anxious', 'daring')",0.2727445,0.2519315,-0.020813
77,-0.803467,-0.6904379,"('unmotivated', 'motivated')",-0.803467,-0.6904379,0.1130291
78,0.11678186,0.14882964,"('nonresilient', 'resilient')",0.1167819,0.1488296,0.0320477
79,-0.052020673,-0.25554463,"('wavering', 'unwavering')",-0.0520207,-0.2555446,-0.2035239
80,0.41177702,0.2121909,"('dominated', 'dominating')",0.411777,0.2121909,-0.1995861
81,1.0548989,1.1126479,"('submissive', 'aggressive')",1.0548989,1.1126479,0.057749
82,3.3497074,3.5505455,"('poor', 'rich')",3.3497074,3.5505455,0.2008381
83,0.713858,0.5593642,"('powerless', 'powerful')",0.713858,0.5593642,-0.1544938
84,-0.56755555,-0.6506141,"('inferior', 'superior')",-0.5675555,-0.6506141,-0.0830586
85,-1.0802984,-1.2218962,"('insignificant', 'prestigious')",-1.0802984,-1.2218962,-0.1415978
86,1.2144707,1.0660478,"('uninfluential', 'influential')",1.2144707,1.0660478,-0.1484229
87,0.27612364,0.23507592,"('unsuccessful', 'successful')",0.2761236,0.2350759,-0.0410477
88,0.47025207,0.3810106,"('low', 'eminent')",0.4702521,0.3810106,-0.0892415
