,kimco_male,kimco_female,tuple,realty_male,realty_female,corp_male,corp_female,average_male,average_female,female-male
32,-0.09761848,-0.17667234,"('unkind', 'kind')",-0.41010293,-0.5330581,0.9510054,0.71508914,0.1477613,0.0017862,-0.1459751
33,0.29152212,0.30971006,"('wrong', 'right')",1.0596535,1.1044039,-0.69111353,-0.6546929,0.2200207,0.2531403,0.0331196
34,0.08812879,0.17128861,"('mean', 'honorable')",0.3649309,0.46763688,6.2169,6.3238716,2.2233198,2.3209324,0.0976126
35,-0.49425697,-0.42421466,"('corrupt', 'incorrupt')",0.734834,0.72945523,-0.49021226,-0.43013617,-0.0832117,-0.0416319,0.0415798
36,-1.2507263,-1.1280332,"('hostile', 'amicable')",1.1942729,1.1954995,-0.045784555,-0.22060181,-0.0340793,-0.0510451,-0.0169658
37,-0.064230055,-0.07317927,"('fake', 'genuine')",-1.3186616,-1.2971953,0.08177728,0.15601912,-0.4337048,-0.4047852,0.0289196
38,0.11725227,0.22328474,"('untruthful', 'truthful')",0.0761609,0.06453048,0.29956403,0.44701165,0.1643257,0.2449423,0.0806166
39,1.1838856,1.1647456,"('exploitative', 'cooperative')",0.17055064,0.12292032,0.048391547,0.09507396,0.4676092,0.4609133,-0.0066959
40,-0.7135071,-0.6541854,"('stingy', 'generous')",-0.42999116,-0.33143938,-2.4716055,-2.54098,-1.2050346,-1.175535,0.0294996
41,-0.49119648,-0.36955068,"('unforgiving', 'forgiving')",-0.4714614,-0.5201542,-0.112637475,-0.2067622,-0.3584318,-0.365489,-0.0070572
42,0.3088056,0.40544486,"('unreliable', 'reliable')",0.19371112,0.33920074,-3.2486637,-3.1901374,-0.9153823,-0.8151639,0.1002184
43,0.13412489,0.20483662,"('irresponsible', 'responsible')",-1.4710785,-1.3932441,0.40110964,0.41976961,-0.311948,-0.2562126,0.0557354
44,-0.0002941303,-0.021604516,"('prejudiced', 'unprejudiced')",0.08809973,0.12661989,-1.5138755,-1.5227753,-0.4753566,-0.4725866,0.00277
45,-0.7865958,-0.6541371,"('incompetent', 'competent')",-2.138006,-2.0076563,0.02178504,-0.05453605,-0.9676056,-0.9054432,0.0621624
46,0.3172979,0.35369197,"('uncompetitive', 'competitive')",-1.814833,-1.7511532,-0.9368065,-0.9397498,-0.8114472,-0.7790704,0.0323768
47,-0.21986952,-0.16704513,"('stupid', 'smart')",0.33584115,0.29065394,5.9959164,6.0163417,2.037296,2.0466501,0.0093541
48,-0.25503594,-0.2842235,"('unintelligent', 'intelligent')",-0.835493,-0.87307614,0.5052029,0.4722639,-0.1951087,-0.2283452,-0.0332365
49,-0.48595992,-0.312253,"('unable', 'able')",-1.1588622,-1.0077673,-0.17668808,-0.09026031,-0.6071701,-0.4700935,0.1370766
50,-0.13729036,-0.04774344,"('clumsy', 'skillful')",1.0572227,1.090293,0.25823367,0.19485241,0.392722,0.4124673,0.0197453
51,-0.49717596,-0.61402947,"('uneducated', 'educated')",-1.2545114,-1.3153379,0.32738653,0.22048798,-0.4747669,-0.5696265,-0.0948596
52,-0.60510874,-0.6873801,"('irrational', 'rational')",0.9797133,0.8295755,0.09285711,-0.0059742834,0.1558206,0.045407,-0.1104136
53,-1.0062381,-0.82123065,"('uncreative', 'creative')",0.03270462,0.055017665,0.53117925,0.40397453,-0.1474514,-0.1207462,0.0267052
54,-0.12361376,-0.07636459,"('incapable', 'capable')",0.8981038,0.88914305,0.94511074,0.997879,0.5732002,0.6035525,0.0303523
55,0.094616495,0.08610051,"('incompetent', 'clever')",-1.9582336,-1.8856455,0.1468525,0.10911484,-0.5722549,-0.5634767,0.0087782
56,0.34625107,0.32202256,"('impractical', 'practical')",-0.46602625,-0.50996876,-0.52097553,-0.49786747,-0.2135836,-0.2286046,-0.015021
57,-0.73489124,-0.7200342,"('unimaginative', 'imaginative')",-0.80593175,-0.8240906,-3.6199095,-3.6241593,-1.7202441,-1.7227615,-0.0025174
58,-0.5217069,-0.41145363,"('undiscriminating', 'discriminating')",-0.70968735,-0.71302986,-0.07432591,-0.048598953,-0.4352401,-0.3910275,0.0442126
59,-0.12094981,-0.06957136,"('foolish', 'wise')",1.3467556,1.351191,0.22715667,0.26182142,0.4843208,0.5144804,0.0301596
60,0.77668387,0.74917054,"('inefficient', 'efficient')",-1.2797475,-1.1982186,-0.009054907,0.12530349,-0.1707062,-0.1079148,0.0627914
61,-0.16207063,-0.21624885,"('illogical', 'logical')",-0.49651882,-0.54332536,0.628881,0.48126248,-0.0099028,-0.0927706,-0.0828678
62,0.610653,0.6946311,"('incompetent', 'brilliant')",-0.9698297,-0.79794604,0.5370775,0.6849167,0.0593003,0.1938672,0.1345669
63,0.1794348,0.2645757,"('unperceptive', 'insightful')",-0.49280897,-0.4833868,0.7028546,0.71007323,0.1298268,0.163754,0.0339272
64,-0.34761357,-0.45660374,"('shy', 'confident')",-0.36901388,-0.43244177,-6.851184,-6.769529,-2.5226038,-2.552858,-0.0302542
65,-0.5580638,-0.80958533,"('insecure', 'secure')",-1.3277346,-1.4590846,-0.33044413,-0.28624216,-0.7387475,-0.8516374,-0.1128899
66,-0.9387341,-0.9017182,"('inactive', 'active')",0.7144452,0.7196098,0.854214,0.83335054,0.209975,0.2170807,0.0071057
67,0.6559208,0.53367144,"('doubtful', 'determined')",0.8702389,0.73912364,-0.27400857,-0.33977163,0.4173838,0.3110078,-0.106376
68,-0.7349255,-0.7250246,"('dependent', 'independent')",-1.6559374,-1.6307757,-0.8456561,-0.7856388,-1.0788397,-1.0471463,0.0316934
69,-0.48908556,-0.36741206,"('lazy', 'industrious')",2.2137513,2.3049836,-0.8133723,-0.7198541,0.3037645,0.4059058,0.1021413
70,0.51935905,0.5206122,"('lethargic', 'energetic')",-1.8547225,-1.7703918,0.061178718,0.074595496,-0.4247282,-0.3917281,0.0330001
71,-0.6399761,-0.53407407,"('diffident', 'self-confident')",1.3119957,1.4572662,0.4533919,0.40734076,0.3751372,0.443511,0.0683738
72,-0.6271681,-0.64404947,"('unambitious', 'ambitious')",0.19152115,0.16468503,-0.48757213,-0.39450967,-0.3077397,-0.2912914,0.0164483
73,0.8126942,0.7908146,"('helpless', 'self-reliant')",1.1817982,1.1834472,-3.8038917,-3.6507032,-0.6031331,-0.5588138,0.0443193
74,0.0045564286,0.12024382,"('undedicated', 'dedicated')",-1.6701413,-1.5316415,-0.71420133,-0.7638978,-0.7932621,-0.7250985,0.0681636
75,0.26389766,0.34953684,"('meek', 'impulsive')",0.22432694,0.25268832,-0.77535474,-0.69430673,-0.09571,-0.0306938,0.0650162
76,0.6947479,0.6759801,"('anxious', 'daring')",-0.08618089,-0.0470403,-0.40990224,-0.3631389,0.0662216,0.0886003,0.0223787
77,0.021287166,0.025821734,"('unmotivated', 'motivated')",-0.38055927,-0.31748182,-1.035426,-0.9369672,-0.4648994,-0.4095424,0.055357
78,-0.3594271,-0.1810601,"('nonresilient', 'resilient')",0.77587414,0.9688356,0.2119991,0.21286961,0.2094821,0.3335484,0.1240663
79,-0.82519156,-0.7362034,"('wavering', 'unwavering')",0.6463621,0.61931837,-0.3627398,-0.3027568,-0.1805231,-0.1398806,0.0406425
80,0.13332635,-0.069866836,"('dominated', 'dominating')",-1.5234897,-1.5961483,-0.98342115,-0.9028137,-0.7911948,-0.8562763,-0.0650815
81,0.56369144,0.23140693,"('submissive', 'aggressive')",-1.127549,-1.3251275,-0.86913985,-0.7962607,-0.4776658,-0.6299938,-0.152328
82,-0.14022931,-0.09798304,"('poor', 'rich')",-0.6471164,-0.5988443,7.0589423,6.9485054,2.0905321,2.0838927,-0.0066394
83,-0.6855857,-0.74500453,"('powerless', 'powerful')",0.4103958,0.36651188,-1.1916704,-1.1862786,-0.4889534,-0.5215904,-0.032637
84,0.11699527,0.0460667,"('inferior', 'superior')",-0.8821555,-0.9115446,0.8270056,0.8522201,0.0206151,-0.0044193,-0.0250344
85,-0.20765883,-0.095402725,"('insignificant', 'prestigious')",2.2007427,2.1324675,0.10900109,0.0031751422,0.700695,0.68008,-0.020615
86,-0.6870341,-0.76294976,"('uninfluential', 'influential')",-2.3564148,-2.375104,-0.35772413,-0.43998346,-1.1337244,-1.192679,-0.0589546
87,-0.0020124093,-0.10880262,"('unsuccessful', 'successful')",0.98290825,0.8705487,0.846185,0.8096131,0.6090269,0.5237864,-0.0852405
88,-0.41662914,-0.47486103,"('low', 'eminent')",-0.82977736,-0.9050158,-0.2886021,-0.39630228,-0.5116696,-0.5920597,-0.0803901
