,hospira_male,hospira_female,tuple,inc_male,inc_female,average_male,average_female,female-male
57,-0.9484334,-0.88422525,"('unimaginative', 'imaginative')",-2.724137,-2.7196028,-1.8362852,-1.801914,0.0343712
58,-0.29142112,-0.21601105,"('undiscriminating', 'discriminating')",0.16566812,0.11833966,-0.0628765,-0.0488357,0.0140408
59,0.035491176,-0.07001732,"('foolish', 'wise')",0.5646276,0.5028989,0.3000594,0.2164408,-0.0836186
60,0.5607231,0.81547034,"('inefficient', 'efficient')",-0.047985166,0.19715336,0.256369,0.5063118,0.2499428
61,-0.903087,-0.93458724,"('illogical', 'logical')",0.50560546,0.34865314,-0.1987408,-0.2929671,-0.0942263
62,-0.1840384,0.061167963,"('incompetent', 'brilliant')",0.2899912,0.53027195,0.0529764,0.29572,0.2427436
63,-0.8040325,-0.598121,"('unperceptive', 'insightful')",0.65872777,0.8012057,-0.0726524,0.1015424,0.1741948
64,0.33557191,0.33473474,"('shy', 'confident')",-6.8103075,-6.857931,-3.2373679,-3.2615981,-0.0242302
65,0.49865514,0.48995006,"('insecure', 'secure')",-0.3757427,-0.31679806,0.0614562,0.086576,0.0251198
66,-1.2062311,-1.3191401,"('inactive', 'active')",0.5726563,0.50030166,-0.3167874,-0.4094192,-0.0926318
67,0.3668366,0.37400925,"('doubtful', 'determined')",-0.41055253,-0.3784561,-0.021858,-0.0022234,0.0196346
68,-0.34867808,-0.34489718,"('dependent', 'independent')",-0.54246306,-0.525124,-0.4455706,-0.4350106,0.01056
69,0.1311523,0.11346075,"('lazy', 'industrious')",-0.60037756,-0.6507392,-0.2346126,-0.2686392,-0.0340266
70,-0.131893,0.104693666,"('lethargic', 'energetic')",0.30434704,0.40491873,0.086227,0.2548062,0.1685792
71,-0.8992499,-0.9348698,"('diffident', 'self-confident')",0.70976895,0.676427,-0.0947405,-0.1292214,-0.0344809
72,-0.13386013,-0.16117974,"('unambitious', 'ambitious')",-0.37888962,-0.33814892,-0.2563749,-0.2496643,0.0067106
73,1.127646,1.0600088,"('helpless', 'self-reliant')",-2.9369051,-2.955054,-0.9046296,-0.9475226,-0.042893
74,-0.4724632,-0.3507497,"('undedicated', 'dedicated')",-0.16274789,-0.18592621,-0.3176056,-0.268338,0.0492676
75,0.37817037,0.28789106,"('meek', 'impulsive')",-0.5953224,-0.5478284,-0.108576,-0.1299687,-0.0213927
76,0.53927815,0.708181,"('anxious', 'daring')",0.24152324,0.39019445,0.3904007,0.5491877,0.158787
77,-0.7499675,-0.61672515,"('unmotivated', 'motivated')",-1.3602161,-1.2196592,-1.0550919,-0.9181921,0.1368998
78,-0.926712,-0.7665103,"('nonresilient', 'resilient')",0.050855488,0.118158236,-0.4379283,-0.324176,0.1137523
79,-1.3107942,-1.3181301,"('wavering', 'unwavering')",-0.21729186,-0.21066505,-0.764043,-0.7643976,-0.0003546
80,-0.026208319,0.0025979737,"('dominated', 'dominating')",-1.4587415,-1.3295423,-0.7424749,-0.6634722,0.0790027
81,0.25209332,0.20173419,"('submissive', 'aggressive')",-0.8317861,-0.6295186,-0.2898464,-0.2138922,0.0759542
82,-0.34063503,-0.32884902,"('poor', 'rich')",6.3002515,6.42964,2.9798083,3.0503955,0.0705872
83,-0.3251216,-0.36316103,"('powerless', 'powerful')",-0.7985217,-0.82898337,-0.5618216,-0.5960722,-0.0342506
84,0.55003834,0.41107926,"('inferior', 'superior')",0.9328119,0.89301527,0.7414252,0.6520473,-0.0893779
85,-0.32482404,-0.41274187,"('insignificant', 'prestigious')",0.66129297,0.56817937,0.1682345,0.0777187,-0.0905158
86,-1.3949693,-1.3960526,"('uninfluential', 'influential')",-0.22242637,-0.2825007,-0.8086979,-0.8392767,-0.0305788
87,-0.4644712,-0.5292987,"('unsuccessful', 'successful')",0.6399048,0.7562155,0.0877168,0.1134584,0.0257416
88,-0.61684555,-0.65027845,"('low', 'eminent')",0.16456218,0.20199153,-0.2261417,-0.2241435,0.0019982
