,eaton_male,eaton_female,tuple,corp_male,corp_female,plc_male,plc_female,average_male,average_female,female-male
32,-0.2707922,-0.25335848,"('unkind', 'kind')",-1.2020333,-1.2176541,0.5414104,0.422027,-0.3104717,-0.3496619,-0.0391902
33,0.8104773,0.67696947,"('wrong', 'right')",0.93612295,0.7910489,0.6687313,0.5199728,0.8051105,0.6626637,-0.1424468
34,-0.34873584,-0.097881466,"('mean', 'honorable')",-0.9019476,-0.6370161,4.7280726,4.898259,1.1591298,1.3877872,0.2286574
35,0.66972625,0.28951478,"('corrupt', 'incorrupt')",1.3230942,1.1154366,0.7142411,0.52779514,0.9023538,0.6442488,-0.258105
36,0.7249031,0.5776729,"('hostile', 'amicable')",1.3406714,1.0425116,2.0126812,1.7511767,1.3594186,1.1237871,-0.2356315
37,-0.8419572,-0.79727066,"('fake', 'genuine')",-1.5081177,-1.4414806,0.51980525,0.525353,-0.6100899,-0.5711328,0.0389571
38,-0.28279683,-0.28019515,"('untruthful', 'truthful')",-0.91045433,-0.91079307,0.27842936,0.33007416,-0.3049406,-0.2869713,0.0179693
39,1.1778553,1.3102019,"('exploitative', 'cooperative')",0.49583656,0.666333,-0.031067643,-0.03681394,0.5475414,0.6465736,0.0990322
40,0.40734014,0.4984347,"('stingy', 'generous')",1.0146878,0.9444341,-1.5287274,-1.721106,-0.0355665,-0.0927457,-0.0571792
41,0.17954193,0.29427588,"('unforgiving', 'forgiving')",-0.14829084,-0.14878331,0.3874415,0.31649467,0.1395642,0.1539958,0.0144316
42,0.021088578,0.13363993,"('unreliable', 'reliable')",-0.04602934,0.09940755,-3.0599222,-3.0440786,-1.0282876,-0.9370104,0.0912772
43,0.6269023,0.78166527,"('irresponsible', 'responsible')",-1.4292194,-1.238594,0.51096576,0.53694,-0.0971171,0.0266704,0.1237875
44,-1.9138528,-1.9217012,"('prejudiced', 'unprejudiced')",-0.8847354,-0.84444857,-1.6252053,-1.6156318,-1.4745979,-1.4605939,0.014004
45,-0.14224392,0.021776676,"('incompetent', 'competent')",-0.7618117,-0.6981699,0.1310747,0.16453035,-0.2576603,-0.170621,0.0870393
46,-0.75421387,-0.49137104,"('uncompetitive', 'competitive')",-1.1927954,-1.0466199,-1.6273129,-1.5887436,-1.1914407,-1.0422448,0.1491959
47,0.021625314,0.22049592,"('stupid', 'smart')",-1.0243533,-0.86068743,5.3016458,5.437161,1.4329726,1.5989898,0.1660172
48,0.40380827,0.5876928,"('unintelligent', 'intelligent')",-1.3932698,-1.2995174,-0.40213725,-0.36773208,-0.4638663,-0.3598522,0.1040141
49,-0.53590715,-0.4407854,"('unable', 'able')",-1.5028877,-1.290586,-0.52828836,-0.4268571,-0.8556945,-0.7194095,0.136285
50,-0.73421687,-0.70254016,"('clumsy', 'skillful')",-0.2843814,-0.26108232,-0.19877197,-0.27096996,-0.4057901,-0.4115308,-0.0057407
51,-0.584868,-0.45907354,"('uneducated', 'educated')",-0.30301243,-0.20885704,0.02997163,0.06277793,-0.2859696,-0.2017176,0.084252
52,0.023175426,-0.1584129,"('irrational', 'rational')",0.3154618,0.17503014,0.8365466,0.65365684,0.3917279,0.2234247,-0.1683032
53,0.5406043,0.5113687,"('uncreative', 'creative')",-0.41361982,-0.51909107,1.3721054,1.1901572,0.4996966,0.3941449,-0.1055517
54,-0.38118023,-0.5256101,"('incapable', 'capable')",-0.50737655,-0.5489003,1.3599246,1.3199079,0.1571226,0.0817992,-0.0753234
55,-0.7921016,-0.4552961,"('incompetent', 'clever')",-1.7088593,-1.4790287,-0.9564892,-0.7887329,-1.1524833,-0.9076859,0.2447974
56,0.53011006,0.6636691,"('impractical', 'practical')",-1.7632455,-1.6143899,-0.6894072,-0.51296383,-0.6408476,-0.4878949,0.1529527
57,-0.16115388,-0.24724016,"('unimaginative', 'imaginative')",-0.6217424,-0.7950533,-2.3013835,-2.3251357,-1.0280933,-1.1224764,-0.0943831
58,1.4083351,1.4059268,"('undiscriminating', 'discriminating')",0.9955963,0.911441,0.75377494,0.73180693,1.0525688,1.0163916,-0.0361772
59,0.32505134,0.17153344,"('foolish', 'wise')",0.6023456,0.57506424,0.86071473,0.8179636,0.5960372,0.5215204,-0.0745168
60,-0.6707224,-0.20029458,"('inefficient', 'efficient')",-3.0822983,-2.7161973,-1.3777243,-1.0866841,-1.7102483,-1.3343919,0.3758564
61,1.5695288,1.5335156,"('illogical', 'logical')",0.4153807,0.30819166,0.9306883,0.8009262,0.971866,0.8808778,-0.0909882
62,-0.804177,-0.4911199,"('incompetent', 'brilliant')",-1.0082914,-0.73491776,-0.53742915,-0.32302496,-0.7832991,-0.5163542,0.2669449
63,0.5053044,0.6512045,"('unperceptive', 'insightful')",-0.13980368,-0.037945516,0.66958517,0.78804356,0.3450286,0.4671009,0.1220723
64,-0.530361,-0.4951267,"('shy', 'confident')",0.20844881,0.29398173,-6.745434,-6.6505365,-2.355782,-2.2838939,0.0718881
65,-0.5648474,-0.43839818,"('insecure', 'secure')",-1.5012299,-1.3505471,-0.91317105,-0.73271525,-0.9930828,-0.8405534,0.1525294
66,-0.19590375,-0.41031295,"('inactive', 'active')",1.0328802,0.98663926,1.5041131,1.4004223,0.7803632,0.6589162,-0.121447
67,0.27995545,0.2532337,"('doubtful', 'determined')",-0.24242389,-0.1930023,-0.7873363,-0.6554416,-0.2499349,-0.1984034,0.0515315
68,0.16257226,0.1732912,"('dependent', 'independent')",-1.4637033,-1.4155633,-0.99558324,-0.9377985,-0.7655714,-0.7266902,0.0388812
69,0.3115599,0.11559565,"('lazy', 'industrious')",1.8174613,1.7219377,0.28366175,0.17542587,0.8042277,0.6709864,-0.1332413
70,-0.63940024,-0.46937022,"('lethargic', 'energetic')",-1.0588845,-0.9760498,-0.2944195,-0.23653379,-0.6642348,-0.5606513,0.1035835
71,2.22162,2.1590524,"('diffident', 'self-confident')",0.42677402,0.41755718,1.0124004,0.8816321,1.2202648,1.1527472,-0.0675176
72,0.35685754,0.3803299,"('unambitious', 'ambitious')",-1.0720296,-1.0729278,0.18766913,0.22905536,-0.1758343,-0.1545142,0.0213201
73,0.58040726,0.55326664,"('helpless', 'self-reliant')",1.8229003,1.7185141,-2.9181302,-2.9716208,-0.1716076,-0.23328,-0.0616724
74,1.2923329,1.3628196,"('undedicated', 'dedicated')",0.5219886,0.58783066,0.36229056,0.30505255,0.7255374,0.7519009,0.0263635
75,-0.902701,-1.0557402,"('meek', 'impulsive')",0.49044406,0.435794,-0.52413857,-0.51504225,-0.3121318,-0.3783295,-0.0661977
76,-1.1335031,-0.8880034,"('anxious', 'daring')",-1.6063869,-1.3265201,-1.0682602,-0.9028013,-1.2693834,-1.0391083,0.2302751
77,-1.6387849,-1.3437295,"('unmotivated', 'motivated')",-1.5501052,-1.3791947,-1.5661143,-1.3690698,-1.5850015,-1.3639981,0.2210034
78,-0.19434264,-0.053494416,"('nonresilient', 'resilient')",-0.04111991,-0.0050659254,0.5546307,0.5264246,0.1063894,0.1559547,0.0495653
79,-0.17513049,-0.3808837,"('wavering', 'unwavering')",-0.060684822,-0.23165712,0.578406,0.50184184,0.1141969,-0.0368997,-0.1510966
80,-0.6849524,-0.6648661,"('dominated', 'dominating')",-0.4971404,-0.36184636,-0.6862253,-0.5171828,-0.6227727,-0.5146317,0.108141
81,-0.71776676,-0.5564671,"('submissive', 'aggressive')",-1.6301788,-1.437294,-2.0009732,-1.716068,-1.4496396,-1.2366097,0.2130299
82,0.3990594,0.50732374,"('poor', 'rich')",-0.79276353,-0.7165618,5.695546,5.7713685,1.7672807,1.8540435,0.0867628
83,-0.26518,-0.13728261,"('powerless', 'powerful')",-0.45052597,-0.35197756,-0.9265043,-0.8943236,-0.5474034,-0.4611946,0.0862088
84,0.098864704,0.014725732,"('inferior', 'superior')",0.7250782,0.71846145,0.6958568,0.6630683,0.5065999,0.4654185,-0.0411814
85,0.005842723,-0.10315867,"('insignificant', 'prestigious')",1.5023106,1.3335273,1.4843923,1.2927167,0.9975152,0.8410285,-0.1564867
86,0.787932,0.8099181,"('uninfluential', 'influential')",-0.7901296,-0.82363707,0.037880145,-0.033961162,0.0118942,-0.0158934,-0.0277876
87,1.0188013,0.98085034,"('unsuccessful', 'successful')",1.9409901,1.9908786,1.4218154,1.5014966,1.4605357,1.4910752,0.0305395
88,0.4259613,0.44957665,"('low', 'eminent')",-1.1061352,-1.1427791,-0.012688405,0.015467108,-0.2309541,-0.2259118,0.0050423
