,cigarette_male,cigarette_female,tuple,average_male,average_female,female-male
20,0.5962548,0.50672007,"('rough', 'thoughtful')",0.5962548,0.5067201,-0.0895347
21,-0.5046509,-0.14231871,"('immoral', 'moral')",-0.5046509,-0.1423187,0.3623322
22,-0.5728537,-0.55503553,"('untrustworthy', 'trustworthy')",-0.5728537,-0.5550355,0.0178182
23,6.6489334,6.8217707,"('insincere', 'sincere')",6.6489334,6.8217707,0.1728373
24,1.5403792,1.5131309,"('dishonest', 'honest')",1.5403792,1.5131309,-0.0272483
25,0.93366075,0.8314543,"('egoistic', 'altruistic')",0.9336607,0.8314543,-0.1022064
26,2.156327,1.8151685,"('hardhearted', 'benevolent')",2.156327,1.8151685,-0.3411585
27,1.4872468,1.2998365,"('hardhearted', 'softhearted')",1.4872468,1.2998365,-0.1874103
28,1.4387285,1.2673132,"('disloyal', 'loyal')",1.4387285,1.2673132,-0.1714153
29,-0.40815622,-0.59680486,"('unfair', 'fair')",-0.4081562,-0.5968049,-0.1886487
30,0.6172887,0.7725799,"('intolerant', 'tolerant')",0.6172887,0.7725799,0.1552912
31,-1.2536366,-1.4983203,"('evil', 'good')",-1.2536366,-1.4983203,-0.2446837
32,0.859543,0.8262949,"('unkind', 'kind')",0.859543,0.8262949,-0.0332481
33,-0.10782449,-0.22007039,"('wrong', 'right')",-0.1078245,-0.2200704,-0.1122459
34,4.478456,4.696777,"('mean', 'honorable')",4.478456,4.6967769,0.2183209
35,-0.48972937,-0.90758425,"('corrupt', 'incorrupt')",-0.4897294,-0.9075842,-0.4178548
36,-0.3520381,-0.7830589,"('hostile', 'amicable')",-0.3520381,-0.7830589,-0.4310208
37,0.99263334,0.98453826,"('fake', 'genuine')",0.9926333,0.9845383,-0.008095
38,0.15645902,0.117048115,"('untruthful', 'truthful')",0.156459,0.1170481,-0.0394109
39,0.33652914,0.43703723,"('exploitative', 'cooperative')",0.3365291,0.4370372,0.1005081
40,-1.5820175,-1.6702696,"('stingy', 'generous')",-1.5820175,-1.6702696,-0.0882521
41,0.7063106,0.52623546,"('unforgiving', 'forgiving')",0.7063106,0.5262355,-0.1800751
42,-3.198692,-2.9780002,"('unreliable', 'reliable')",-3.1986921,-2.9780002,0.2206919
43,1.3736751,1.4777591,"('irresponsible', 'responsible')",1.3736751,1.4777591,0.104084
44,-1.6151437,-1.5126159,"('prejudiced', 'unprejudiced')",-1.6151437,-1.5126159,0.1025278
45,0.45649904,0.36330605,"('incompetent', 'competent')",0.456499,0.363306,-0.093193
46,-0.79804224,-0.74948716,"('uncompetitive', 'competitive')",-0.7980422,-0.7494872,0.048555
47,5.321127,5.411988,"('stupid', 'smart')",5.3211269,5.4119878,0.0908609
48,0.5599465,0.61070406,"('unintelligent', 'intelligent')",0.5599465,0.6107041,0.0507576
49,-0.47453123,-0.38538858,"('unable', 'able')",-0.4745312,-0.3853886,0.0891426
50,-0.66531366,-0.6573754,"('clumsy', 'skillful')",-0.6653137,-0.6573754,0.0079383
51,0.14099148,0.33347982,"('uneducated', 'educated')",0.1409915,0.3334798,0.1924883
52,0.13022369,-0.06381336,"('irrational', 'rational')",0.1302237,-0.0638134,-0.1940371
53,0.36177063,0.1609354,"('uncreative', 'creative')",0.3617706,0.1609354,-0.2008352
54,1.1300431,1.1942005,"('incapable', 'capable')",1.1300431,1.1942005,0.0641574
55,0.33757877,0.62317324,"('incompetent', 'clever')",0.3375788,0.6231732,0.2855944
56,0.16603912,0.37557507,"('impractical', 'practical')",0.1660391,0.3755751,0.209536
57,-2.2465682,-2.3141646,"('unimaginative', 'imaginative')",-2.2465682,-2.3141646,-0.0675964
58,0.4481783,0.4154747,"('undiscriminating', 'discriminating')",0.4481783,0.4154747,-0.0327036
59,0.10831886,0.037690006,"('foolish', 'wise')",0.1083189,0.03769,-0.0706289
60,0.011223543,0.4191722,"('inefficient', 'efficient')",0.0112235,0.4191722,0.4079487
61,0.20556685,0.09580426,"('illogical', 'logical')",0.2055669,0.0958043,-0.1097626
62,0.5019456,0.8315829,"('incompetent', 'brilliant')",0.5019456,0.8315829,0.3296373
63,0.24317002,0.31865504,"('unperceptive', 'insightful')",0.24317,0.318655,0.075485
64,-7.233013,-6.9685287,"('shy', 'confident')",-7.2330132,-6.9685287,0.2644845
65,-0.2351659,0.08790785,"('insecure', 'secure')",-0.2351659,0.0879079,0.3230738
66,-0.13299716,-0.37046978,"('inactive', 'active')",-0.1329972,-0.3704698,-0.2374726
67,-0.43998098,-0.3350724,"('doubtful', 'determined')",-0.439981,-0.3350724,0.1049086
68,-1.5979289,-1.4327953,"('dependent', 'independent')",-1.5979289,-1.4327953,0.1651336
69,-1.8416055,-2.0569775,"('lazy', 'industrious')",-1.8416055,-2.0569775,-0.215372
70,0.8132949,0.982754,"('lethargic', 'energetic')",0.8132949,0.982754,0.1694591
71,0.7995081,0.67791766,"('diffident', 'self-confident')",0.7995081,0.6779177,-0.1215904
72,0.4913506,0.6878688,"('unambitious', 'ambitious')",0.4913506,0.6878688,0.1965182
73,-3.076509,-2.9423268,"('helpless', 'self-reliant')",-3.076509,-2.9423268,0.1341822
74,0.25277588,0.14517461,"('undedicated', 'dedicated')",0.2527759,0.1451746,-0.1076013
75,-0.6129588,-0.68627626,"('meek', 'impulsive')",-0.6129588,-0.6862763,-0.0733175
76,0.08254409,0.309644,"('anxious', 'daring')",0.0825441,0.309644,0.2270999
77,-1.4600003,-1.2642417,"('unmotivated', 'motivated')",-1.4600003,-1.2642417,0.1957586
78,-0.37135968,-0.5289751,"('nonresilient', 'resilient')",-0.3713597,-0.5289751,-0.1576154
79,0.19686207,0.004789021,"('wavering', 'unwavering')",0.1968621,0.004789,-0.1920731
80,0.14413959,0.148267,"('dominated', 'dominating')",0.1441396,0.148267,0.0041274
81,-0.62675947,-0.2985397,"('submissive', 'aggressive')",-0.6267595,-0.2985397,0.3282198
82,6.1070323,6.2074766,"('poor', 'rich')",6.1070323,6.2074766,0.1004443
83,-0.3890871,-0.30447155,"('powerless', 'powerful')",-0.3890871,-0.3044716,0.0846155
84,0.23244429,0.19975606,"('inferior', 'superior')",0.2324443,0.1997561,-0.0326882
85,-0.14123464,-0.4408514,"('insignificant', 'prestigious')",-0.1412346,-0.4408514,-0.2996168
86,0.89518344,0.8159697,"('uninfluential', 'influential')",0.8951834,0.8159697,-0.0792137
87,0.23021995,0.28895733,"('unsuccessful', 'successful')",0.2302199,0.2889573,0.0587374
88,-0.31307027,-0.31600466,"('low', 'eminent')",-0.3130703,-0.3160047,-0.0029344
