,mckesson_male,mckesson_female,tuple,inc_male,inc_female,average_male,average_female,female-male
71,0.35388815,0.3172781,"('diffident', 'self-confident')",0.669701,0.63941675,0.5117946,0.4783474,-0.0334472
72,-0.9934928,-0.9845489,"('unambitious', 'ambitious')",-0.53186494,-0.53669935,-0.7626789,-0.7606242,0.0020547
73,1.3979517,1.4944866,"('helpless', 'self-reliant')",-2.3637536,-2.1824293,-0.4829009,-0.3439714,0.1389295
74,0.5125831,0.48366913,"('undedicated', 'dedicated')",0.4931265,0.40222618,0.5028548,0.4429477,-0.0599071
75,1.0760667,1.1031883,"('meek', 'impulsive')",-0.12647519,-0.06279607,0.4747958,0.5201961,0.0454003
76,-0.4130927,-0.20924188,"('anxious', 'daring')",0.3103816,0.57812995,-0.0513556,0.184444,0.2357996
77,-0.39719158,-0.44057253,"('unmotivated', 'motivated')",-0.69430363,-0.67217064,-0.5457476,-0.5563716,-0.010624
78,-0.36062577,-0.3230126,"('nonresilient', 'resilient')",0.8356678,0.8957006,0.237521,0.286344,0.048823
79,0.8719272,0.8519952,"('wavering', 'unwavering')",0.36646864,0.31567106,0.6191979,0.5838332,-0.0353647
80,-0.33008122,-0.29271412,"('dominated', 'dominating')",-0.9105605,-0.7969947,-0.6203209,-0.5448544,0.0754665
81,-1.2795675,-1.3258774,"('submissive', 'aggressive')",-0.46919316,-0.35073122,-0.8743804,-0.8383043,0.0360761
82,-0.3028677,-0.29177058,"('poor', 'rich')",5.134372,5.10199,2.4157522,2.4051099,-0.0106423
83,-0.5167868,-0.61862326,"('powerless', 'powerful')",-0.6547607,-0.7596621,-0.5857738,-0.6891427,-0.1033689
84,0.2231718,0.148432,"('inferior', 'superior')",1.2201916,1.1529936,0.7216817,0.6507128,-0.0709689
85,1.7847459,1.8347116,"('insignificant', 'prestigious')",0.7244754,0.6794132,1.2546107,1.2570624,0.0024517
86,-1.5632318,-1.7946242,"('uninfluential', 'influential')",0.3453474,0.103078455,-0.6089422,-0.8457729,-0.2368307
87,0.65846306,0.6077495,"('unsuccessful', 'successful')",1.3900713,1.4460015,1.0242672,1.0268755,0.0026083
88,-0.45512998,-0.48871845,"('low', 'eminent')",0.27544796,0.2232067,-0.089841,-0.1327559,-0.0429149
