,bristol_male,bristol_female,tuple,myers_male,myers_female,squibb_male,squibb_female,co_male,co_female,average_male,average_female,female-male
59,0.16033022,0.19480252,"('foolish', 'wise')",0.9445181,1.0200914,1.0922705,1.0766336,-0.117108375,-0.15205334,0.5200026,0.5348685,0.0148659
60,0.9186159,0.88404953,"('inefficient', 'efficient')",0.14555328,0.03555042,-1.6894535,-1.6356479,0.3378672,0.5094357,-0.0718543,-0.0516531,0.0202012
61,-0.26105788,-0.40511948,"('illogical', 'logical')",-0.16128492,-0.33432388,-1.1999991,-1.2696308,0.043732792,-0.062717915,-0.3946523,-0.517948,-0.1232957
62,0.54472446,0.5933067,"('incompetent', 'brilliant')",-0.4797721,-0.4522276,-1.3563052,-1.2696629,0.06991118,0.23739387,-0.3053604,-0.2227975,0.0825629
63,0.066029504,0.038078103,"('unperceptive', 'insightful')",-0.24739926,-0.22628891,-1.5616305,-1.4874249,0.32918364,0.406541,-0.3534542,-0.3172737,0.0361805
64,0.5733654,0.57991195,"('shy', 'confident')",-0.05785545,-0.023306504,-0.9063449,-0.8789648,-6.234842,-6.0877957,-1.6564192,-1.6025388,0.0538804
65,0.6386769,0.5289836,"('insecure', 'secure')",-0.56633127,-0.7492111,-1.1070163,-1.1414758,0.4983303,0.5269752,-0.1340851,-0.208682,-0.0745969
66,-0.07966135,-0.040757112,"('inactive', 'active')",-0.552826,-0.48088416,0.5901142,0.5936949,0.31234273,0.27025375,0.0674924,0.0855769,0.0180845
67,0.25692818,0.27502444,"('doubtful', 'determined')",-0.54415685,-0.54231447,0.2893212,0.26783273,-0.3094791,-0.24100065,-0.0768466,-0.0601145,0.0167321
68,-0.26057136,-0.30148757,"('dependent', 'independent')",-0.31048423,-0.33954856,0.12067086,0.08024141,-1.2060422,-1.2614819,-0.4141067,-0.4555691,-0.0414624
69,-0.4973033,-0.31288287,"('lazy', 'industrious')",1.1059964,1.2714915,1.8489991,1.8896053,-1.248437,-1.2395116,0.3023138,0.4021756,0.0998618
70,-0.5180986,-0.54407555,"('lethargic', 'energetic')",-1.2005234,-1.2825037,-0.96693283,-0.9082009,0.4779922,0.5744674,-0.5518906,-0.5400782,0.0118124
71,0.4068274,0.4410265,"('diffident', 'self-confident')",1.8791634,1.8971882,0.90647674,0.8945496,0.656566,0.6242458,0.9622583,0.9642525,0.0019942
72,-0.017735727,0.043131538,"('unambitious', 'ambitious')",-1.038712,-1.0335015,-2.086238,-2.1177595,-0.65019184,-0.51674867,-0.9482194,-0.9062195,0.0419999
73,1.2645786,1.3299646,"('helpless', 'self-reliant')",0.6649388,0.6937318,0.58616054,0.5861819,-3.430122,-3.3790958,-0.228611,-0.1923044,0.0363066
74,0.7983928,0.7261105,"('undedicated', 'dedicated')",0.48095933,0.32279658,-0.2334445,-0.21936008,0.21261576,0.19511986,0.3146308,0.2561667,-0.0584641
75,-0.25746974,-0.13254905,"('meek', 'impulsive')",-0.47890672,-0.34822467,0.5679682,0.62558115,-0.8651323,-0.8018542,-0.2583851,-0.1642617,0.0941234
76,-0.042251624,-0.0278053,"('anxious', 'daring')",-0.2974879,-0.37538826,-0.5226414,-0.4742106,-0.04516376,0.029220568,-0.2268862,-0.2120459,0.0148403
77,-0.7780857,-0.6944522,"('unmotivated', 'motivated')",-0.034640804,0.0111179985,-1.3821028,-1.3265402,-0.9301211,-0.7630105,-0.7812377,-0.6932212,0.0880165
78,-0.4234748,-0.42315263,"('nonresilient', 'resilient')",1.0052184,1.0297668,-0.38221288,-0.31981102,0.1659944,0.17857637,0.0913813,0.1163449,0.0249636
79,-1.0339718,-0.97656006,"('wavering', 'unwavering')",-0.23361866,-0.21878186,0.45693395,0.461029,-0.66384727,-0.632469,-0.3686259,-0.3416955,0.0269304
80,0.70306563,0.59278655,"('dominated', 'dominating')",-0.8148189,-0.84515727,-0.43717796,-0.43067563,-0.8144782,-0.77171344,-0.3408524,-0.36369,-0.0228376
81,0.10532436,-0.088078454,"('submissive', 'aggressive')",-0.15835854,-0.31438547,-1.3180367,-1.3056152,-0.63951445,-0.56415474,-0.5026463,-0.5680585,-0.0654122
82,-0.28902143,-0.28226122,"('poor', 'rich')",-1.1236099,-1.1875029,-0.8919456,-0.80674344,5.819406,5.7618494,0.8787073,0.8713354,-0.0073719
83,0.77325624,0.7531021,"('powerless', 'powerful')",0.20114514,0.20384309,-0.48565978,-0.49999306,-0.9652443,-0.92558163,-0.1191257,-0.1171574,0.0019683
84,0.1423967,0.08122982,"('inferior', 'superior')",0.47649434,0.41879168,0.5344089,0.44512713,1.0173302,0.9163119,0.5426576,0.4653651,-0.0772925
85,0.50254834,0.5992024,"('insignificant', 'prestigious')",1.8466002,1.9382273,0.7716894,0.76217014,-0.38441953,-0.5374183,0.6841046,0.6905454,0.0064408
86,-0.009132609,-0.21910566,"('uninfluential', 'influential')",-0.2971785,-0.5508641,-2.2112346,-2.2120612,-0.37254634,-0.48089248,-0.722523,-0.8657308,-0.1432078
87,1.4796286,1.4105744,"('unsuccessful', 'successful')",0.7857998,0.7567689,0.24943277,0.28171808,0.5925211,0.55000925,0.7768456,0.7497677,-0.0270779
88,0.36829856,0.2895891,"('low', 'eminent')",-0.04111247,-0.1514087,-0.3189392,-0.3264966,-0.01614901,-0.07745336,-0.0019755,-0.0664424,-0.0644669
