,rockwell_male,rockwell_female,tuple,collins_male,collins_female,inc_male,inc_female,average_male,average_female,female-male
20,0.0669907,0.13174598,"('rough', 'thoughtful')",0.99055487,1.0347944,1.3861381,1.3032391,0.8145612,0.8232598,0.0086986
21,-0.6454933,-0.7149511,"('immoral', 'moral')",0.29934156,0.22126117,-0.8627432,-0.89047647,-0.402965,-0.4613888,-0.0584238
22,-0.35116714,-0.40841022,"('untrustworthy', 'trustworthy')",0.3748955,0.2561082,-1.0057396,-1.1161097,-0.3273371,-0.4228039,-0.0954668
23,-0.50618774,-0.5177352,"('insincere', 'sincere')",0.1871782,0.14670092,5.49063,5.321981,1.7238735,1.6503156,-0.0735579
24,0.45743155,0.39446178,"('dishonest', 'honest')",0.16592726,0.086384825,0.51414686,0.37504858,0.3791686,0.2852984,-0.0938702
25,1.1890277,1.1715791,"('egoistic', 'altruistic')",0.6437931,0.61546004,1.2938526,1.2894303,1.0422244,1.0254898,-0.0167346
26,1.6747758,1.6846137,"('hardhearted', 'benevolent')",1.9018219,1.76192,1.7884157,1.6634841,1.7883377,1.7033393,-0.0849984
27,-0.37982592,-0.3806885,"('hardhearted', 'softhearted')",-0.48380905,-0.46750638,1.2321676,1.0943968,0.1228442,0.0820673,-0.0407769
28,-0.47021097,-0.6288626,"('disloyal', 'loyal')",0.001609968,-0.17046714,0.7895109,0.6132027,0.10697,-0.0620424,-0.1690124
29,0.47830066,0.39680564,"('unfair', 'fair')",0.15029135,0.115982324,-0.3452591,-0.4730127,0.0944443,0.0132584,-0.0811859
30,-1.0275038,-1.0578024,"('intolerant', 'tolerant')",-1.0146713,-1.0922027,0.8736184,0.7666057,-0.389519,-0.4611332,-0.0716142
31,0.7232543,0.749324,"('evil', 'good')",0.3254787,0.3606641,-1.057124,-1.0473846,-0.002797,0.0208678,0.0236648
32,-0.052486952,-0.15466931,"('unkind', 'kind')",0.2666024,0.19995174,0.71114075,0.54945034,0.3084187,0.1982443,-0.1101744
33,1.7759582,1.6296878,"('wrong', 'right')",0.9200573,0.76335937,-0.7108988,-0.70895463,0.6617055,0.5613642,-0.1003413
34,0.02463517,0.15065777,"('mean', 'honorable')",0.31347692,0.38075438,5.8521166,5.8555365,2.0634095,2.1289829,0.0655734
35,0.91863817,0.7856773,"('corrupt', 'incorrupt')",0.47221214,0.4070903,-0.13144992,-0.20347384,0.4198001,0.3297646,-0.0900355
36,1.1137723,1.0484179,"('hostile', 'amicable')",0.8263357,0.72228396,0.3171213,0.17820507,0.7524098,0.6496356,-0.1027742
37,-0.12038995,-0.13086782,"('fake', 'genuine')",0.022957414,-0.01527876,0.018013977,-0.03030792,-0.0264729,-0.0588182,-0.0323453
38,-0.34123194,-0.3831166,"('untruthful', 'truthful')",0.2895874,0.24510977,-0.109176055,-0.13763958,-0.0536069,-0.0918821,-0.0382752
39,0.910769,0.91889936,"('exploitative', 'cooperative')",1.7487143,1.7692603,0.19984001,0.2221705,0.9531078,0.9701101,0.0170023
40,0.21024069,0.21296224,"('stingy', 'generous')",-0.32202852,-0.3459583,-1.4107925,-1.5431399,-0.5075268,-0.558712,-0.0511852
41,-0.18016705,-0.20872214,"('unforgiving', 'forgiving')",0.9537268,0.8468262,-0.090998575,-0.21449263,0.2275204,0.1412038,-0.0863166
42,-0.53526914,-0.52224195,"('unreliable', 'reliable')",-0.17897561,-0.19989133,-3.1152165,-3.1119301,-1.276487,-1.2780212,-0.0015342
43,-0.4106945,-0.3222772,"('irresponsible', 'responsible')",-0.12354487,-0.10629288,0.2303067,0.2282798,-0.1013109,-0.0667634,0.0345475
44,-0.36748067,-0.35581252,"('prejudiced', 'unprejudiced')",-0.23753098,-0.19912122,-1.4115697,-1.3747922,-0.6721938,-0.643242,0.0289518
45,-1.3285884,-1.2756296,"('incompetent', 'competent')",0.2377259,0.089331254,-0.4942027,-0.60200524,-0.5283551,-0.5961012,-0.0677461
46,-0.8264439,-0.8005315,"('uncompetitive', 'competitive')",0.4327325,0.40470213,-0.042805936,-0.13022158,-0.1455058,-0.1753503,-0.0298445
47,0.08909762,0.25655505,"('stupid', 'smart')",0.3267597,0.45327473,5.167507,5.223974,1.8611215,1.9779347,0.1168132
48,-0.4186177,-0.44140342,"('unintelligent', 'intelligent')",0.079584,0.097621,0.34429026,0.29581922,0.0017522,-0.0159877,-0.0177399
49,-0.28562304,-0.2595343,"('unable', 'able')",0.14549546,0.1851026,-0.094032094,-0.045011126,-0.0780532,-0.0398143,0.0382389
50,-0.719875,-0.71410567,"('clumsy', 'skillful')",-0.27070186,-0.19768532,0.14578803,0.07129971,-0.2815963,-0.2801637,0.0014326
51,-0.9901597,-1.0304774,"('uneducated', 'educated')",-0.113582626,-0.1296846,0.73579633,0.6306295,-0.1226487,-0.1765108,-0.0538621
52,0.52853143,0.40176588,"('irrational', 'rational')",-0.62462175,-0.6466414,-0.049905796,-0.11696159,-0.0486654,-0.1206124,-0.071947
53,1.3076249,1.2606616,"('uncreative', 'creative')",0.4151026,0.33389333,0.9529156,0.8334651,0.8918811,0.80934,-0.0825411
54,0.545593,0.52751935,"('incapable', 'capable')",1.3060905,1.3004023,1.155664,1.2119697,1.0024492,1.0132971,0.0108479
55,-1.2131683,-1.1391938,"('incompetent', 'clever')",-0.47633848,-0.4882834,-0.04439422,-0.12252274,-0.577967,-0.5833333,-0.0053663
56,-0.06290871,-0.052144136,"('impractical', 'practical')",0.8053958,0.7347408,-0.26364505,-0.2619502,0.159614,0.1402155,-0.0193985
57,-1.2548654,-1.2421432,"('unimaginative', 'imaginative')",-0.3248104,-0.3779304,-2.3109467,-2.3885093,-1.2968742,-1.3361944,-0.0393202
58,0.90835094,0.9519511,"('undiscriminating', 'discriminating')",1.2771835,1.2134616,0.29611912,0.2425121,0.8272179,0.8026416,-0.0245763
59,0.3762026,0.3361814,"('foolish', 'wise')",0.05658245,0.09221148,0.16776268,0.1859588,0.2001826,0.2047839,0.0046013
60,-1.0702796,-1.025561,"('inefficient', 'efficient')",0.46995744,0.48573825,0.022443317,0.05380595,-0.1926263,-0.1620056,0.0306207
61,0.4733188,0.32710633,"('illogical', 'logical')",0.83990395,0.6562306,0.36565745,0.23484364,0.5596267,0.4060602,-0.1535665
62,-0.71040523,-0.62622094,"('incompetent', 'brilliant')",0.0013144389,0.02476497,-0.049830265,0.056859188,-0.2529737,-0.1815323,0.0714414
63,0.1335721,0.18729058,"('unperceptive', 'insightful')",1.1471106,1.1066554,1.0918604,1.079177,0.7908477,0.791041,0.0001933
64,-0.71880865,-0.81651586,"('shy', 'confident')",-0.63956016,-0.6588791,-6.3334317,-6.2687836,-2.5639335,-2.5813929,-0.0174594
65,-1.3923857,-1.4130405,"('insecure', 'secure')",-0.72167724,-0.76713216,-0.4225011,-0.47043818,-0.8455214,-0.883537,-0.0380156
66,0.24185199,0.2673934,"('inactive', 'active')",0.3353176,0.29593185,1.197184,1.1974331,0.5914512,0.5869195,-0.0045317
67,0.10256915,0.14130557,"('doubtful', 'determined')",0.08753051,0.1068989,-0.6847841,-0.58590275,-0.1648948,-0.1125661,0.0523287
68,-0.685314,-0.7215907,"('dependent', 'independent')",-0.69510365,-0.7367801,-0.4940363,-0.48915792,-0.624818,-0.6491762,-0.0243582
69,2.0179224,1.9392517,"('lazy', 'industrious')",1.3897249,1.3756907,-0.6764609,-0.56111646,0.9103954,0.917942,0.0075466
70,-1.7345159,-1.6763377,"('lethargic', 'energetic')",-0.7467364,-0.7306532,0.3889968,0.37187645,-0.6974185,-0.6783715,0.019047
71,2.0118248,2.0298681,"('diffident', 'self-confident')",2.074093,1.9680185,0.6331787,0.63006675,1.5730322,1.5426512,-0.030381
72,-0.8282163,-0.77924275,"('unambitious', 'ambitious')",-0.24887468,-0.25516608,-1.3054991,-1.2920841,-0.7941967,-0.7754976,0.0186991
73,0.6556737,0.692467,"('helpless', 'self-reliant')",-0.0894436,-0.06851334,-3.2355852,-3.1634111,-0.8897851,-0.8464859,0.0432992
74,0.40163812,0.43013725,"('undedicated', 'dedicated')",1.1312348,1.0458122,0.44691917,0.33432114,0.6599307,0.6034236,-0.0565071
75,-0.8373086,-0.7931298,"('meek', 'impulsive')",-0.37147698,-0.35476676,-0.31932512,-0.22670892,-0.5093702,-0.4582018,0.0511684
76,-0.5939433,-0.4830667,"('anxious', 'daring')",0.4721504,0.54104316,0.44370958,0.44412324,0.1073056,0.1673666,0.060061
77,-1.445394,-1.4717451,"('unmotivated', 'motivated')",-0.25521752,-0.29057544,-1.0377358,-0.90069026,-0.9127825,-0.8876703,0.0251122
78,0.068799764,0.08907856,"('nonresilient', 'resilient')",0.66918623,0.68229276,0.89900094,0.9504157,0.5456623,0.573929,0.0282667
79,0.006976519,-0.018396102,"('wavering', 'unwavering')",0.28571603,0.23547532,0.016058775,0.053716034,0.1029171,0.0902651,-0.012652
80,-0.33241954,-0.30803424,"('dominated', 'dominating')",0.14994326,0.12979704,-0.92417896,-0.9103808,-0.3688851,-0.3628727,0.0060124
81,-2.1873264,-2.2226806,"('submissive', 'aggressive')",-0.7191294,-0.71826315,-0.852412,-0.8522409,-1.2529559,-1.2643949,-0.011439
82,-1.1533002,-1.1249952,"('poor', 'rich')",-1.1022693,-1.0821958,5.506138,5.4001913,1.0835228,1.0643334,-0.0191894
83,0.35121676,0.4252623,"('powerless', 'powerful')",0.51299906,0.5410742,-0.7072114,-0.67759967,0.0523348,0.0962456,0.0439108
84,0.46646854,0.38433394,"('inferior', 'superior')",0.31014228,0.2268936,1.1573393,1.1125705,0.6446501,0.5745993,-0.0700508
85,1.2870737,1.286025,"('insignificant', 'prestigious')",0.8240727,0.8487991,0.8259613,0.8552393,0.9790359,0.9966879,0.017652
86,-0.057899646,-0.17634757,"('uninfluential', 'influential')",0.5387992,0.36921504,0.028092626,-0.15892923,0.1696641,0.0113127,-0.1583514
87,0.6523778,0.70053416,"('unsuccessful', 'successful')",1.5489975,1.5498097,0.9781108,1.0436993,1.0598287,1.0980144,0.0381857
88,0.022569567,-0.027328359,"('low', 'eminent')",0.063931644,0.03532035,0.13975838,0.082522444,0.0754199,0.0301715,-0.0452484
