,patrimony_male,patrimony_female,tuple,average_male,average_female,female-male
40,-0.08536926,-0.25472653,"('stingy', 'generous')",-0.0853693,-0.2547265,-0.1693572
41,0.14982264,0.022125691,"('unforgiving', 'forgiving')",0.1498226,0.0221257,-0.1276969
42,0.09420036,0.14320225,"('unreliable', 'reliable')",0.0942004,0.1432022,0.0490018
43,-1.3551776,-1.1933469,"('irresponsible', 'responsible')",-1.3551776,-1.1933469,0.1618307
44,-0.015224513,0.18525353,"('prejudiced', 'unprejudiced')",-0.0152245,0.1852535,0.200478
45,-0.7221986,-0.77249444,"('incompetent', 'competent')",-0.7221986,-0.7724944,-0.0502958
46,-1.6978457,-1.6831267,"('uncompetitive', 'competitive')",-1.6978457,-1.6831267,0.014719
47,1.6043644,1.7146014,"('stupid', 'smart')",1.6043644,1.7146014,0.110237
48,-1.2975937,-1.2668571,"('unintelligent', 'intelligent')",-1.2975937,-1.2668571,0.0307366
49,-1.0240285,-0.90996385,"('unable', 'able')",-1.0240285,-0.9099638,0.1140647
50,0.70848966,0.63488036,"('clumsy', 'skillful')",0.7084897,0.6348804,-0.0736093
51,-1.328434,-1.3401449,"('uneducated', 'educated')",-1.328434,-1.3401449,-0.0117109
52,-0.9736382,-1.1503397,"('irrational', 'rational')",-0.9736382,-1.1503397,-0.1767015
53,-0.9579954,-1.2081603,"('uncreative', 'creative')",-0.9579954,-1.2081603,-0.2501649
54,-0.6108014,-0.7038686,"('incapable', 'capable')",-0.6108014,-0.7038686,-0.0930672
55,-1.3577303,-1.2080443,"('incompetent', 'clever')",-1.3577303,-1.2080443,0.149686
56,-0.099831216,-0.078092046,"('impractical', 'practical')",-0.0998312,-0.078092,0.0217392
57,-1.7001231,-1.8672782,"('unimaginative', 'imaginative')",-1.7001231,-1.8672782,-0.1671551
58,0.89027184,0.62268656,"('undiscriminating', 'discriminating')",0.8902718,0.6226866,-0.2675852
59,0.033328753,0.050282083,"('foolish', 'wise')",0.0333288,0.0502821,0.0169533
60,-1.1820549,-0.88219655,"('inefficient', 'efficient')",-1.1820549,-0.8821965,0.2998584
61,-1.1458611,-1.216707,"('illogical', 'logical')",-1.1458611,-1.216707,-0.0708459
62,-1.392387,-1.2130911,"('incompetent', 'brilliant')",-1.392387,-1.2130911,0.1792959
63,-0.96441257,-0.8673406,"('unperceptive', 'insightful')",-0.9644126,-0.8673406,0.097072
64,-2.5815556,-2.4464207,"('shy', 'confident')",-2.5815556,-2.4464207,0.1351349
65,0.036492947,0.069211766,"('insecure', 'secure')",0.0364929,0.0692118,0.0327189
66,1.1904315,0.94914836,"('inactive', 'active')",1.1904315,0.9491484,-0.2412831
67,0.38902494,0.47684062,"('doubtful', 'determined')",0.3890249,0.4768406,0.0878157
68,-1.6225789,-1.4630845,"('dependent', 'independent')",-1.6225789,-1.4630845,0.1594944
69,0.8419348,0.8065494,"('lazy', 'industrious')",0.8419348,0.8065494,-0.0353854
70,-0.19246615,-0.24188255,"('lethargic', 'energetic')",-0.1924662,-0.2418825,-0.0494163
71,-0.16516738,-0.16648394,"('diffident', 'self-confident')",-0.1651674,-0.1664839,-0.0013165
72,-0.43938467,-0.5033906,"('unambitious', 'ambitious')",-0.4393847,-0.5033906,-0.0640059
73,-0.6385766,-0.6478702,"('helpless', 'self-reliant')",-0.6385766,-0.6478702,-0.0092936
74,-0.49174607,-0.50916153,"('undedicated', 'dedicated')",-0.4917461,-0.5091615,-0.0174154
75,0.6366797,0.54721457,"('meek', 'impulsive')",0.6366797,0.5472146,-0.0894651
76,0.0708109,0.22963195,"('anxious', 'daring')",0.0708109,0.2296319,0.158821
77,-1.4255381,-1.3300596,"('unmotivated', 'motivated')",-1.4255381,-1.3300596,0.0954785
78,-0.46029788,-0.4649199,"('nonresilient', 'resilient')",-0.4602979,-0.4649199,-0.004622
79,0.97337353,0.7434042,"('wavering', 'unwavering')",0.9733735,0.7434042,-0.2299693
80,-0.32424206,-0.23448858,"('dominated', 'dominating')",-0.3242421,-0.2344886,0.0897535
81,-1.2606002,-1.1447873,"('submissive', 'aggressive')",-1.2606002,-1.1447873,0.1158129
82,1.9394785,1.8340384,"('poor', 'rich')",1.9394785,1.8340384,-0.1054401
83,0.22565487,0.09443437,"('powerless', 'powerful')",0.2256549,0.0944344,-0.1312205
84,0.23389317,0.20487578,"('inferior', 'superior')",0.2338932,0.2048758,-0.0290174
85,0.65018994,0.5639188,"('insignificant', 'prestigious')",0.6501899,0.5639188,-0.0862711
86,-2.2064269,-2.3648539,"('uninfluential', 'influential')",-2.2064269,-2.3648539,-0.158427
87,-0.13488835,-0.11016344,"('unsuccessful', 'successful')",-0.1348884,-0.1101634,0.024725
88,-0.9845648,-0.91474265,"('low', 'eminent')",-0.9845648,-0.9147426,0.0698222
