,tattoo_male,tattoo_female,tuple,average_male,average_female,female-male
39,0.0142843,0.03713491,"('exploitative', 'cooperative')",0.0142843,0.0371349,0.0228506
40,-2.069993,-2.1007159,"('stingy', 'generous')",-2.069993,-2.1007159,-0.0307229
41,0.103764564,-0.106130496,"('unforgiving', 'forgiving')",0.1037646,-0.1061305,-0.2098951
42,-2.8829877,-2.7592354,"('unreliable', 'reliable')",-2.8829877,-2.7592354,0.1237523
43,1.0525167,0.9518866,"('irresponsible', 'responsible')",1.0525167,0.9518866,-0.1006301
44,-2.0669248,-2.0764484,"('prejudiced', 'unprejudiced')",-2.0669248,-2.0764484,-0.0095236
45,-0.3424689,-0.4146164,"('incompetent', 'competent')",-0.3424689,-0.4146164,-0.0721475
46,-1.2997136,-1.3380181,"('uncompetitive', 'competitive')",-1.2997136,-1.3380181,-0.0383045
47,5.0521107,4.986005,"('stupid', 'smart')",5.0521107,4.9860048,-0.0661059
48,0.81720734,0.74140453,"('unintelligent', 'intelligent')",0.8172073,0.7414045,-0.0758028
49,0.016535848,0.059771888,"('unable', 'able')",0.0165358,0.0597719,0.0432361
50,-0.063579395,-0.030234426,"('clumsy', 'skillful')",-0.0635794,-0.0302344,0.033345
51,0.26660267,0.23483224,"('uneducated', 'educated')",0.2666027,0.2348322,-0.0317705
52,-0.26905906,-0.15417029,"('irrational', 'rational')",-0.2690591,-0.1541703,0.1148888
53,0.65804267,0.58891463,"('uncreative', 'creative')",0.6580427,0.5889146,-0.0691281
54,1.5257497,1.627189,"('incapable', 'capable')",1.5257497,1.627189,0.1014393
55,0.37730908,0.33451346,"('incompetent', 'clever')",0.3773091,0.3345135,-0.0427956
56,0.7228802,0.75910336,"('impractical', 'practical')",0.7228802,0.7591034,0.0362232
57,-2.7530673,-2.7814186,"('unimaginative', 'imaginative')",-2.7530673,-2.7814186,-0.0283513
58,-0.12424553,-0.1093884,"('undiscriminating', 'discriminating')",-0.1242455,-0.1093884,0.0148571
59,0.0370118,0.19572434,"('foolish', 'wise')",0.0370118,0.1957243,0.1587125
60,0.6796112,0.6541934,"('inefficient', 'efficient')",0.6796112,0.6541934,-0.0254178
61,0.017787257,-0.15015161,"('illogical', 'logical')",0.0177873,-0.1501516,-0.1679389
62,0.8040452,0.89785844,"('incompetent', 'brilliant')",0.8040452,0.8978584,0.0938132
63,0.031401873,-0.021243446,"('unperceptive', 'insightful')",0.0314019,-0.0212434,-0.0526453
64,-7.018681,-6.8051777,"('shy', 'confident')",-7.018681,-6.8051777,0.2135033
65,-0.0074667186,0.0510588,"('insecure', 'secure')",-0.0074667,0.0510588,0.0585255
66,-1.3149797,-1.409757,"('inactive', 'active')",-1.3149797,-1.409757,-0.0947773
67,-0.5948079,-0.7015478,"('doubtful', 'determined')",-0.5948079,-0.7015478,-0.1067399
68,-1.0862536,-1.0610307,"('dependent', 'independent')",-1.0862536,-1.0610307,0.0252229
69,-1.5621514,-1.4567225,"('lazy', 'industrious')",-1.5621514,-1.4567225,0.1054289
70,-0.11551349,-0.21005514,"('lethargic', 'energetic')",-0.1155135,-0.2100551,-0.0945416
71,0.8053173,0.8473391,"('diffident', 'self-confident')",0.8053173,0.8473391,0.0420218
72,0.8739772,0.8859162,"('unambitious', 'ambitious')",0.8739772,0.8859162,0.011939
73,-2.6556191,-2.3749158,"('helpless', 'self-reliant')",-2.6556191,-2.3749158,0.2807033
74,0.10659528,-0.022312392,"('undedicated', 'dedicated')",0.1065953,-0.0223124,-0.1289077
75,-1.1852154,-1.1781008,"('meek', 'impulsive')",-1.1852154,-1.1781008,0.0071146
76,0.0623191,-0.049107775,"('anxious', 'daring')",0.0623191,-0.0491078,-0.1114269
77,-1.3073579,-1.1617943,"('unmotivated', 'motivated')",-1.3073579,-1.1617943,0.1455636
78,-0.57642907,-0.5540788,"('nonresilient', 'resilient')",-0.5764291,-0.5540788,0.0223503
79,-0.11781981,-0.1420527,"('wavering', 'unwavering')",-0.1178198,-0.1420527,-0.0242329
80,-0.971672,-0.9190599,"('dominated', 'dominating')",-0.971672,-0.9190599,0.0526121
81,-0.7116024,-0.6927391,"('submissive', 'aggressive')",-0.7116024,-0.6927391,0.0188633
82,5.9112635,5.9000945,"('poor', 'rich')",5.9112635,5.9000945,-0.011169
83,-0.50840104,-0.58068335,"('powerless', 'powerful')",-0.508401,-0.5806834,-0.0722824
84,0.415896,0.4285235,"('inferior', 'superior')",0.415896,0.4285235,0.0126275
85,0.16672516,0.07885924,"('insignificant', 'prestigious')",0.1667252,0.0788592,-0.087866
86,0.24715088,-0.0342857,"('uninfluential', 'influential')",0.2471509,-0.0342857,-0.2814366
87,-0.141941,0.019037504,"('unsuccessful', 'successful')",-0.141941,0.0190375,0.1609785
88,0.25544685,0.23574488,"('low', 'eminent')",0.2554469,0.2357449,-0.019702
