,goodrich_male,goodrich_female,tuple,corp_male,corp_female,average_male,average_female,female-male
20,0.4661224,0.37073123,"('rough', 'thoughtful')",1.1954441,1.0548618,0.8307832,0.7127965,-0.1179867
21,0.6509067,0.5354326,"('immoral', 'moral')",-0.22294317,-0.29376432,0.2139817,0.1208341,-0.0931476
22,0.2062436,0.14454228,"('untrustworthy', 'trustworthy')",-1.0034158,-1.0602859,-0.3985861,-0.4578718,-0.0592857
23,0.36104187,0.35757628,"('insincere', 'sincere')",5.9101086,6.0588884,3.1355753,3.2082324,0.0726571
24,0.4787974,0.34339896,"('dishonest', 'honest')",0.8441953,0.93944985,0.6614963,0.6414244,-0.0200719
25,0.2836704,0.22586957,"('egoistic', 'altruistic')",0.9155938,0.81082463,0.5996321,0.5183471,-0.081285
26,-0.3149949,-0.6399932,"('hardhearted', 'benevolent')",1.5289083,1.2020897,0.6069567,0.2810482,-0.3259085
27,-0.8664644,-0.9642677,"('hardhearted', 'softhearted')",1.2016791,1.1110412,0.1676074,0.0733868,-0.0942206
28,-0.10433716,-0.28210285,"('disloyal', 'loyal')",1.2860374,1.226975,0.5908501,0.4724361,-0.118414
29,-0.17055988,-0.15035805,"('unfair', 'fair')",-0.19994733,-0.34273797,-0.1852536,-0.246548,-0.0612944
30,0.8662767,0.8240944,"('intolerant', 'tolerant')",0.8436561,0.7929466,0.8549664,0.8085205,-0.0464459
31,-1.9345816,-1.9034966,"('evil', 'good')",-1.045313,-1.1213696,-1.4899473,-1.5124331,-0.0224858
32,-0.1226825,-0.31193662,"('unkind', 'kind')",0.7804105,0.5908996,0.328864,0.1394815,-0.1893825
33,0.649073,0.722113,"('wrong', 'right')",-0.8514382,-0.82858354,-0.1011826,-0.0532353,0.0479473
34,-0.004410114,0.17059791,"('mean', 'honorable')",5.8658395,6.1745515,2.9307146,3.1725748,0.2418602
35,-0.3745579,-0.3491286,"('corrupt', 'incorrupt')",-0.5974962,-0.5669632,-0.4860271,-0.4580459,0.0279812
36,-1.5374274,-1.5863858,"('hostile', 'amicable')",-0.14631677,-0.273207,-0.8418721,-0.9297965,-0.0879244
37,0.796464,0.6820043,"('fake', 'genuine')",0.31317347,0.41058815,0.5548187,0.5462962,-0.0085225
38,-0.027558405,0.093572885,"('untruthful', 'truthful')",-0.020190991,0.20668304,-0.0238747,0.150128,0.1740027
39,0.77105796,0.59400636,"('exploitative', 'cooperative')",0.0822241,0.047558166,0.426641,0.3207823,-0.1058587
40,0.77174133,0.8853629,"('stingy', 'generous')",-2.0314102,-2.1612973,-0.6298344,-0.6379672,-0.0081328
41,0.028145587,-0.018738829,"('unforgiving', 'forgiving')",0.091161855,-0.022815233,0.0596537,-0.020777,-0.0804307
42,0.7409992,0.84285253,"('unreliable', 'reliable')",-3.2500196,-3.2556393,-1.2545102,-1.2063934,0.0481168
43,0.29760146,0.2108223,"('irresponsible', 'responsible')",0.5418855,0.50811446,0.4197435,0.3594684,-0.0602751
44,0.18388946,0.08273368,"('prejudiced', 'unprejudiced')",-1.4999989,-1.5904939,-0.6580547,-0.7538801,-0.0958254
45,0.3292189,0.20644051,"('incompetent', 'competent')",0.17566587,0.09025472,0.2524424,0.1483476,-0.1040948
46,0.26778144,0.24151433,"('uncompetitive', 'competitive')",-0.6073126,-0.6647668,-0.1697656,-0.2116262,-0.0418606
47,0.4909482,0.481475,"('stupid', 'smart')",5.5120635,5.7729726,3.0015059,3.1272237,0.1257178
48,0.16070893,-0.0036044046,"('unintelligent', 'intelligent')",0.8748365,0.91477793,0.5177727,0.4555868,-0.0621859
49,0.47774273,0.5270051,"('unable', 'able')",0.17748143,0.2796523,0.3276121,0.4033287,0.0757166
50,0.11216313,0.118496135,"('clumsy', 'skillful')",0.2113437,0.17355092,0.1617534,0.1460235,-0.0157299
51,0.7378814,0.75567687,"('uneducated', 'educated')",0.34884658,0.31578603,0.543364,0.5357314,-0.0076326
52,-0.7834424,-0.87669766,"('irrational', 'rational')",0.137967,0.039534234,-0.3227377,-0.4185817,-0.095844
53,-0.8048321,-0.8049742,"('uncreative', 'creative')",0.49955648,0.43196175,-0.1526378,-0.1865062,-0.0338684
54,-0.44459876,-0.42736655,"('incapable', 'capable')",0.69403815,0.86679846,0.1247197,0.219716,0.0949963
55,0.6869535,0.5124489,"('incompetent', 'clever')",0.50495416,0.43729946,0.5959538,0.4748742,-0.1210796
56,1.1568843,1.1294447,"('impractical', 'practical')",-0.27708775,-0.19710189,0.4398983,0.4661714,0.0262731
57,-0.317666,-0.43543604,"('unimaginative', 'imaginative')",-3.2029717,-3.3400273,-1.7603189,-1.8877317,-0.1274128
58,-0.38000724,-0.32086906,"('undiscriminating', 'discriminating')",0.2744167,0.24169564,-0.0527953,-0.0395867,0.0132086
59,-0.007995412,0.07144003,"('foolish', 'wise')",0.15640633,0.28897005,0.0742055,0.180205,0.1059995
60,1.3619703,1.2605431,"('inefficient', 'efficient')",0.18033727,0.3876992,0.7711538,0.8241211,0.0529673
61,-0.33146203,-0.51733834,"('illogical', 'logical')",0.7252745,0.4985495,0.1969062,-0.0093944,-0.2063006
62,1.6638566,1.8398032,"('incompetent', 'brilliant')",0.6269336,0.91016865,1.145395,1.3749859,0.2295909
63,-0.3502384,-0.17594662,"('unperceptive', 'insightful')",0.5327498,0.63582885,0.0912557,0.2299411,0.1386854
64,0.86053944,0.8091224,"('shy', 'confident')",-6.357305,-6.4734874,-2.7483828,-2.8321824,-0.0837996
65,-0.15471114,-0.35753715,"('insecure', 'secure')",-0.23782745,-0.21407206,-0.1962693,-0.2858046,-0.0895353
66,-0.40487581,-0.33557126,"('inactive', 'active')",0.3721413,0.3980164,-0.0163673,0.0312226,0.0475899
67,0.860296,0.83192945,"('doubtful', 'determined')",-0.35634208,-0.50618553,0.251977,0.162872,-0.089105
68,0.26098397,0.38068944,"('dependent', 'independent')",-0.4856107,-0.42603013,-0.1123134,-0.0226703,0.0896431
69,0.64344245,0.72014636,"('lazy', 'industrious')",-0.8624586,-0.81292254,-0.1095081,-0.0463881,0.06312
70,0.562006,0.65181875,"('lethargic', 'energetic')",0.06703497,0.13161294,0.3145205,0.3917159,0.0771954
71,0.3192311,0.4194101,"('diffident', 'self-confident')",0.3104419,0.2808522,0.3148365,0.3501312,0.0352947
72,-0.40406048,-0.26445487,"('unambitious', 'ambitious')",-0.29897016,-0.16031611,-0.3515153,-0.2123855,0.1391298
73,1.4165268,1.4975349,"('helpless', 'self-reliant')",-3.1560576,-3.122344,-0.8697654,-0.8124046,0.0573608
74,0.7277429,0.64849585,"('undedicated', 'dedicated')",-0.118681885,-0.35231644,0.3045305,0.1480897,-0.1564408
75,0.06330404,0.3012653,"('meek', 'impulsive')",-0.85519075,-0.75005877,-0.3959433,-0.2243967,0.1715466
76,0.41140977,0.42627084,"('anxious', 'daring')",-0.17435715,-0.09950928,0.1185263,0.1633808,0.0448545
77,-0.011781668,0.029500924,"('unmotivated', 'motivated')",-1.0393021,-0.90438455,-0.5255419,-0.4374418,0.0881001
78,-0.48104465,-0.35953343,"('nonresilient', 'resilient')",0.20784143,0.25062767,-0.1366016,-0.0544529,0.0821487
79,-1.0219854,-0.99032015,"('wavering', 'unwavering')",-0.3940071,-0.27179167,-0.7079962,-0.6310559,0.0769403
80,1.1902244,1.1298515,"('dominated', 'dominating')",-0.7660419,-0.72312164,0.2120913,0.2033649,-0.0087264
81,1.3822963,1.3036957,"('submissive', 'aggressive')",-0.6109768,-0.47773635,0.3856598,0.4129797,0.0273199
82,-0.87845504,-0.77048326,"('poor', 'rich')",6.605255,6.7728586,2.8634,3.0011878,0.1377878
83,0.5892059,0.55908364,"('powerless', 'powerful')",-0.72229195,-0.7677087,-0.066543,-0.1043125,-0.0377695
84,0.84730154,0.831363,"('inferior', 'superior')",1.0261276,1.0395114,0.9367145,0.9354372,-0.0012773
85,-0.36182618,-0.30675673,"('insignificant', 'prestigious')",-0.26708516,-0.44643897,-0.3144557,-0.3765979,-0.0621422
86,-0.24205384,-0.46942478,"('uninfluential', 'influential')",-0.06532684,-0.19741125,-0.1536903,-0.333418,-0.1797277
87,1.1927993,1.0733234,"('unsuccessful', 'successful')",0.91945654,0.922673,1.0561279,0.9979982,-0.0581297
88,-0.37824142,-0.405737,"('low', 'eminent')",-0.3164371,-0.36646223,-0.3473393,-0.3860996,-0.0387603
