,pencil_male,pencil_female,tuple,average_male,average_female,female-male
77,-1.6475806,-1.3956597,"('unmotivated', 'motivated')",-1.6475806,-1.3956597,0.2519209
78,-0.63441855,-0.6616869,"('nonresilient', 'resilient')",-0.6344185,-0.6616869,-0.0272684
79,-0.09319781,-0.21742529,"('wavering', 'unwavering')",-0.0931978,-0.2174253,-0.1242275
80,-0.787032,-0.77078336,"('dominated', 'dominating')",-0.787032,-0.7707834,0.0162486
81,-0.75429434,-0.49686265,"('submissive', 'aggressive')",-0.7542943,-0.4968626,0.2574317
82,6.550452,6.775631,"('poor', 'rich')",6.5504522,6.775631,0.2251788
83,-0.52527696,-0.49055552,"('powerless', 'powerful')",-0.525277,-0.4905555,0.0347215
84,0.36243057,0.35770467,"('inferior', 'superior')",0.3624306,0.3577047,-0.0047259
85,-0.34368944,-0.6155381,"('insignificant', 'prestigious')",-0.3436894,-0.6155381,-0.2718487
86,0.37296098,0.4396335,"('uninfluential', 'influential')",0.372961,0.4396335,0.0666725
87,-0.2952141,-0.20447646,"('unsuccessful', 'successful')",-0.2952141,-0.2044765,0.0907376
88,-0.021269707,0.008930274,"('low', 'eminent')",-0.0212697,0.0089303,0.0302
