,express_male,express_female,tuple,scripts_male,scripts_female,holding_male,holding_female,co_male,co_female,average_male,average_female,female-male
14,0.62208974,0.57451123,"('antisocial', 'social')",1.5321935,1.5390704,2.4006965,2.2839804,0.13893372,-0.027570527,1.1734784,1.0924978,-0.0809806
15,1.953301,1.8734815,"('boring', 'funny')",2.5375416,2.4989197,0.74719536,0.7856177,0.46541128,0.47650394,1.4258623,1.4086307,-0.0172316
16,-1.6261456,-1.6872329,"('unpopular', 'popular')",-1.4419067,-1.4709773,-1.3344073,-1.289698,0.046499506,0.008291051,-1.08899,-1.1099043,-0.0209143
17,-0.12977742,-0.11193445,"('nasty', 'nice')",-0.36514404,-0.25067505,-0.57224226,-0.5206045,-0.12962304,-0.10002057,-0.2991967,-0.2458086,0.0533881
18,-0.082944326,-0.036565963,"('disagreeable', 'welcoming')",-0.7261853,-0.71046245,0.31544292,0.41939014,-0.96052057,-1.0005035,-0.3635518,-0.3320355,0.0315163
19,-0.07723436,-0.024975454,"('inhospitable', 'hospitable')",-0.5969087,-0.57339644,-1.3012823,-1.1979421,-0.6499047,-0.605449,-0.6563325,-0.6004407,0.0558918
20,-0.7043917,-0.6923507,"('rough', 'thoughtful')",-0.50341487,-0.49571204,-0.059553757,-0.04044412,0.32937703,0.32055527,-0.2344958,-0.2269879,0.0075079
21,-0.39576435,-0.39699057,"('immoral', 'moral')",1.6514494,1.7863032,-0.24223167,-0.17067291,-0.8298467,-0.84235036,0.0459017,0.0940723,0.0481706
22,1.0598544,1.0301518,"('untrustworthy', 'trustworthy')",1.3566104,1.358724,0.32953298,0.45147204,-0.4940299,-0.5074643,0.562992,0.583221,0.020229
23,0.36034495,0.34147054,"('insincere', 'sincere')",1.3646321,1.3213686,-0.08245139,-0.15028304,5.72258,5.593744,1.8412764,1.776575,-0.0647014
24,1.2517412,1.2128844,"('dishonest', 'honest')",0.90927744,0.91024727,-0.30246022,-0.2719106,0.82389337,0.75746816,0.6706129,0.6521723,-0.0184406
25,-0.07903895,-0.1976422,"('egoistic', 'altruistic')",-0.006942041,-0.10803047,0.5026095,0.47577775,1.421941,1.3966149,0.4596424,0.39168,-0.0679624
26,1.2965938,1.211801,"('hardhearted', 'benevolent')",0.8271081,0.68641484,2.9508615,2.863636,1.6963732,1.6732346,1.692734,1.6087716,-0.0839624
27,-0.34929436,-0.36940834,"('hardhearted', 'softhearted')",0.2548156,0.20260087,-0.15714745,-0.19342579,1.0249557,0.86301357,0.1933324,0.1256951,-0.0676373
28,-0.44761923,-0.61578137,"('disloyal', 'loyal')",0.02944471,-0.06738521,0.009345189,-0.12937725,0.91198176,0.77680504,0.1257881,-0.0089347,-0.1347228
29,-0.8751082,-0.9808046,"('unfair', 'fair')",-0.46153823,-0.50279534,-1.1656445,-1.1708248,-0.9820814,-1.0755922,-0.8710931,-0.9325042,-0.0614111
30,1.0665599,1.0598521,"('intolerant', 'tolerant')",1.4329852,1.4579566,0.6470526,0.6713583,0.5743621,0.5620078,0.9302399,0.9377937,0.0075538
31,-1.2969393,-1.286272,"('evil', 'good')",-1.4088045,-1.3957511,-1.0639241,-0.9706351,-0.6559367,-0.64639306,-1.1064012,-1.0747628,0.0316384
32,-0.6629191,-0.7009703,"('unkind', 'kind')",0.28506517,0.2549143,0.60247487,0.502249,0.8946487,0.78370696,0.2798174,0.209975,-0.0698424
33,0.32915637,0.2873538,"('wrong', 'right')",0.4564202,0.47476667,0.45537528,0.43059784,-0.70601267,-0.70619106,0.1337348,0.1216318,-0.012103
34,-0.63441944,-0.5210954,"('mean', 'honorable')",0.10799332,0.23405375,-0.4916597,-0.28998694,5.206212,5.285973,1.0470315,1.1772361,0.1302046
35,-0.6164008,-0.71082276,"('corrupt', 'incorrupt')",-1.5063827,-1.5754431,-1.2112496,-1.1776953,-0.34504512,-0.3775892,-0.9197695,-0.9603876,-0.0406181
36,-0.18940018,-0.22730936,"('hostile', 'amicable')",-1.1174135,-1.1493816,-0.7717673,-0.8245754,0.08138435,-0.008731574,-0.4992992,-0.5524995,-0.0532003
37,-0.0052039176,0.017974187,"('fake', 'genuine')",0.20318411,0.26062387,-0.88158417,-0.7745061,-0.08229018,-0.062474295,-0.1914735,-0.1395956,0.0518779
38,-0.34051663,-0.33625588,"('untruthful', 'truthful')",0.19525696,0.2341163,-1.0597359,-1.0381627,-0.3825219,-0.31722385,-0.3968793,-0.3643816,0.0324977
39,0.96955866,0.9629832,"('exploitative', 'cooperative')",0.4830097,0.5392873,0.49745065,0.5430121,0.8010676,0.82488567,0.6877716,0.7175421,0.0297705
40,0.2589758,0.2385369,"('stingy', 'generous')",-0.30130365,-0.3120185,0.24706364,0.23077601,-2.3175652,-2.4098935,-0.5282074,-0.5631498,-0.0349424
41,0.27559605,0.27667215,"('unforgiving', 'forgiving')",0.643412,0.64468306,0.81454724,0.79426366,0.37625054,0.30349693,0.5274515,0.5047789,-0.0226726
42,0.97926015,1.0279704,"('unreliable', 'reliable')",0.960562,1.0403425,1.0923532,1.2068555,-2.778958,-2.7593462,0.0633044,0.1289555,0.0656511
43,0.4973276,0.5454342,"('irresponsible', 'responsible')",0.55038136,0.5679898,-0.14811729,-0.10018685,0.43104953,0.4517575,0.3326603,0.3662487,0.0335884
44,-0.058915094,0.0017697383,"('prejudiced', 'unprejudiced')",-1.0315896,-0.9834126,-0.3158949,-0.25743493,-1.0659871,-1.063627,-0.6180967,-0.5756762,0.0424205
45,0.86427444,0.8361527,"('incompetent', 'competent')",1.3915467,1.3734845,1.2626628,1.2422336,0.15869583,0.1178189,0.919295,0.8924224,-0.0268726
46,0.6645857,0.68716186,"('uncompetitive', 'competitive')",0.5211003,0.56878537,0.5739157,0.54326063,-0.4537456,-0.54130656,0.326464,0.3144754,-0.0119886
47,-0.059520327,0.04084787,"('stupid', 'smart')",1.0014857,1.0310906,1.4326208,1.4488488,5.63194,5.687442,2.0016315,2.0520573,0.0504258
48,-0.48877913,-0.5882796,"('unintelligent', 'intelligent')",0.34608668,0.2978668,-1.1310945,-1.1221596,-0.6039592,-0.62484246,-0.4694365,-0.5093537,-0.0399172
49,-0.8557063,-0.82879865,"('unable', 'able')",-0.6868281,-0.6326578,-0.70092356,-0.58059394,-0.6444802,-0.60761696,-0.7219845,-0.6624168,0.0595677
50,-1.4964342,-1.5117143,"('clumsy', 'skillful')",-1.6840502,-1.709181,-1.0383968,-1.063682,-0.82019,-0.8762606,-1.2597678,-1.2902095,-0.0304417
51,0.64227325,0.53770834,"('uneducated', 'educated')",0.0321451,-0.041771617,0.36854374,0.21031442,-0.20551336,-0.3311455,0.2093622,0.0937764,-0.1155858
52,-1.0860736,-1.210352,"('irrational', 'rational')",0.008043319,-0.11849981,-0.25785744,-0.3489148,-0.1992919,-0.31181479,-0.3837949,-0.4973953,-0.1136004
53,-0.73229146,-0.7837249,"('uncreative', 'creative')",0.23923685,0.2214271,-0.06981925,-0.15631855,0.24385968,0.17904238,-0.0797536,-0.1348935,-0.0551399
54,-0.21906783,-0.2874133,"('incapable', 'capable')",0.04963443,-0.042486846,-0.084771246,-0.05392825,0.5158262,0.4962366,0.0654054,0.028102,-0.0373034
55,0.20808704,0.18879302,"('incompetent', 'clever')",1.1692344,1.2135967,0.5376104,0.5677094,0.13311188,0.09869848,0.5120109,0.5171994,0.0051885
56,1.55398,1.5642555,"('impractical', 'practical')",2.156279,2.2557735,1.1414979,1.1119657,-0.45108128,-0.44260356,1.1001689,1.1223477,0.0221788
57,0.9215102,0.9159287,"('unimaginative', 'imaginative')",1.7089882,1.7237949,0.6779748,0.6468099,-2.7472692,-2.732025,0.140301,0.1386272,-0.0016738
58,0.44799763,0.48614195,"('undiscriminating', 'discriminating')",0.8827068,0.8812652,0.7896795,0.789302,0.25793856,0.2986119,0.5945807,0.6138303,0.0192496
59,-1.2818763,-1.3134266,"('foolish', 'wise')",-0.79961526,-0.83440983,-0.29423985,-0.24894609,-0.08121137,-0.09916037,-0.6142356,-0.6239858,-0.0097502
60,0.9671307,1.001445,"('inefficient', 'efficient')",1.7650535,1.8225003,0.48371595,0.46627325,-0.42685714,-0.3294081,0.6972607,0.7402027,0.042942
61,-0.5268523,-0.64739597,"('illogical', 'logical')",1.0039659,0.9348163,-0.12538618,-0.22969511,0.08827104,-0.076247975,0.1099996,-0.0046307,-0.1146303
62,0.9095401,0.96287185,"('incompetent', 'brilliant')",1.6547107,1.7674252,0.71744645,0.8413643,-0.310628,-0.20881855,0.7427673,0.8407108,0.0979435
63,-0.038872506,0.022347385,"('unperceptive', 'insightful')",0.7038168,0.71621555,0.570548,0.6173218,-0.033396777,0.0087457765,0.3005239,0.3411576,0.0406337
64,-0.29896533,-0.2937923,"('shy', 'confident')",-0.18624301,-0.12462844,0.08782759,0.09382516,-6.1182094,-6.1121554,-1.6288975,-1.6091877,0.0197098
65,0.045362853,-0.016052771,"('insecure', 'secure')",1.0284727,1.0377946,1.1458311,1.1305972,0.44255522,0.4307032,0.6655554,0.6457605,-0.0197949
66,-0.09727201,-0.06135773,"('inactive', 'active')",-1.1079065,-1.0348767,0.46735564,0.36328304,0.972079,0.8307265,0.058564,0.0244438,-0.0341202
67,0.7996002,0.8301935,"('doubtful', 'determined')",0.09923244,0.14322002,0.5891855,0.60547787,-0.39281943,-0.35314253,0.2737997,0.3064372,0.0326375
68,-1.2731341,-1.2719717,"('dependent', 'independent')",-1.1066941,-1.1022934,-1.7196573,-1.6393266,-1.6219172,-1.6451061,-1.4303507,-1.4146745,0.0156762
69,-0.5372791,-0.5109397,"('lazy', 'industrious')",-0.7097619,-0.64291525,-0.20729719,-0.17263933,-0.9664159,-0.9263036,-0.6051885,-0.5631995,0.041989
70,1.2510209,1.2603261,"('lethargic', 'energetic')",0.9113544,0.94030094,0.7936381,0.8959916,0.50295603,0.49598414,0.8647424,0.8981507,0.0334083
71,0.09776912,0.05498828,"('diffident', 'self-confident')",0.36999586,0.36942643,-0.25252214,-0.25983655,0.4397596,0.4354151,0.1637506,0.1499983,-0.0137523
72,0.40820536,0.45970404,"('unambitious', 'ambitious')",0.12011774,0.14928576,-0.042399667,-0.022075694,-0.58774644,-0.4611028,-0.0254558,0.0314528,0.0569086
73,0.34503326,0.37331998,"('helpless', 'self-reliant')",0.044804655,0.0761309,-1.1266751,-1.0114173,-3.3916445,-3.3416932,-1.0321205,-0.9759149,0.0562056
74,0.7012113,0.724225,"('undedicated', 'dedicated')",0.73054594,0.7147715,1.0156904,1.0383338,0.12985225,0.08312901,0.644325,0.6401148,-0.0042102
75,0.035670113,0.08375372,"('meek', 'impulsive')",-0.14884292,-0.098651275,-0.7262294,-0.6200094,-0.3967709,-0.2530192,-0.3090433,-0.2219816,0.0870617
76,0.897971,0.89028823,"('anxious', 'daring')",1.2395873,1.2794117,0.54010636,0.56390876,0.0063662585,-0.026897399,0.6710077,0.6766778,0.0056701
77,-0.63964117,-0.62976503,"('unmotivated', 'motivated')",0.47206485,0.45744163,-0.5781482,-0.6438521,-1.1216537,-1.0378987,-0.4668446,-0.4635186,0.003326
78,-1.6720207,-1.6307108,"('nonresilient', 'resilient')",-0.8019679,-0.8281845,-0.71538156,-0.7800892,-0.5041531,-0.45599484,-0.9233808,-0.9237448,-0.000364
79,0.03828159,0.017671412,"('wavering', 'unwavering')",-0.90544677,-0.8935188,-1.0671248,-1.0881871,-0.5119085,-0.44537953,-0.6115496,-0.6023535,0.0091961
80,0.32652524,0.25917077,"('dominated', 'dominating')",0.5923479,0.6004196,0.8760327,0.8433537,-0.68194264,-0.64372057,0.2782408,0.2648059,-0.0134349
81,0.86519116,0.82115644,"('submissive', 'aggressive')",1.2013668,1.2048869,0.86009294,0.838766,-0.434695,-0.360954,0.6229889,0.6259639,0.002975
82,0.0919112,0.10398188,"('poor', 'rich')",0.14503649,0.11322739,0.9156842,0.8542217,6.201982,6.112165,1.8386534,1.7958989,-0.0427545
83,0.007783942,-0.02963404,"('powerless', 'powerful')",0.16554794,0.16651039,0.25439698,0.22380947,-1.2270485,-1.2662847,-0.1998299,-0.2263997,-0.0265698
84,-0.032414727,-0.081240654,"('inferior', 'superior')",-0.6817282,-0.6912124,-0.106732406,-0.1524967,0.34252322,0.29804838,-0.119588,-0.1567253,-0.0371373
85,-0.86421496,-0.8695529,"('insignificant', 'prestigious')",-1.0923892,-1.1133448,0.7308155,0.7039691,0.02130123,0.0060972683,-0.3011219,-0.3182078,-0.0170859
86,0.5989346,0.3929058,"('uninfluential', 'influential')",1.0259591,0.9103606,0.13849513,0.06809121,-0.4096549,-0.505403,0.3384335,0.2164887,-0.1219448
87,0.008200811,-0.06737258,"('unsuccessful', 'successful')",0.63941026,0.5930414,0.90143955,0.8745408,0.5518645,0.5072996,0.5252287,0.4768773,-0.0483514
88,1.001141,0.90040773,"('low', 'eminent')",0.8120068,0.73232144,1.301194,1.1835628,-0.26398954,-0.28021276,0.7125881,0.6340197,-0.0785684
