,hershey_male,hershey_female,tuple,co_male,co_female,average_male,average_female,female-male
56,-0.19385011,-0.30417955,"('impractical', 'practical')",-0.7504149,-0.5941942,-0.4721325,-0.4491869,0.0229456
57,-1.393311,-1.451866,"('unimaginative', 'imaginative')",-3.5788913,-3.6292527,-2.4861012,-2.5405593,-0.0544581
58,-0.6325974,-0.61842227,"('undiscriminating', 'discriminating')",0.17943826,0.20163032,-0.2265796,-0.208396,0.0181836
59,1.1638228,1.1127603,"('foolish', 'wise')",0.2839706,0.26245108,0.7238967,0.6876057,-0.036291
60,-1.0218376,-1.0497626,"('inefficient', 'efficient')",-0.42365465,-0.10161395,-0.7227461,-0.5756883,0.1470578
61,-0.58535266,-0.7709725,"('illogical', 'logical')",0.059632353,-0.073329866,-0.2628601,-0.4221512,-0.1592911
62,-0.7040209,-0.75536376,"('incompetent', 'brilliant')",-0.32377043,-0.118655145,-0.5138957,-0.4370095,0.0768862
63,-0.61044776,-0.62321395,"('unperceptive', 'insightful')",0.10536151,0.19214886,-0.2525431,-0.2155325,0.0370106
64,-0.55597794,-0.66176856,"('shy', 'confident')",-6.9848075,-6.8611703,-3.7703927,-3.7614694,0.0089233
65,-0.98804826,-1.0685184,"('insecure', 'secure')",-0.46700227,-0.38115996,-0.7275252,-0.7248392,0.002686
66,-0.0991696,-0.14529315,"('inactive', 'active')",0.4775401,0.36454004,0.1891853,0.1096234,-0.0795619
67,0.362097,0.23467916,"('doubtful', 'determined')",-0.27449507,-0.27902865,0.043801,-0.0221747,-0.0659757
68,-1.3167504,-1.337394,"('dependent', 'independent')",-1.5725869,-1.4963797,-1.4446687,-1.4168868,0.0277819
69,1.6434618,1.6466419,"('lazy', 'industrious')",-0.8170388,-0.84941936,0.4132115,0.3986112,-0.0146003
70,-1.6004483,-1.5773711,"('lethargic', 'energetic')",-0.26818854,-0.23153406,-0.9343184,-0.9044526,0.0298658
71,1.1565623,1.2162812,"('diffident', 'self-confident')",0.4482052,0.40491068,0.8023838,0.8105959,0.0082121
72,-0.96764,-0.938309,"('unambitious', 'ambitious')",-0.51261824,-0.51329166,-0.7401291,-0.7258003,0.0143288
73,1.0621183,1.0352226,"('helpless', 'self-reliant')",-3.3459418,-3.3192537,-1.1419117,-1.1420155,-0.0001038
74,0.5821283,0.54817694,"('undedicated', 'dedicated')",-0.058747314,-0.095497265,0.2616905,0.2263398,-0.0353507
75,-0.43507677,-0.3418389,"('meek', 'impulsive')",-0.63607246,-0.63990474,-0.5355746,-0.4908718,0.0447028
76,-0.7193591,-0.6783319,"('anxious', 'daring')",-0.51492584,-0.40308136,-0.6171424,-0.5407066,0.0764358
77,-1.1251901,-1.027476,"('unmotivated', 'motivated')",-1.4046826,-1.2088908,-1.2649364,-1.1181834,0.146753
78,-0.31410375,-0.36283833,"('nonresilient', 'resilient')",0.01020994,0.03412404,-0.1519469,-0.1643571,-0.0124102
79,-0.18368192,-0.29041502,"('wavering', 'unwavering')",-0.09955865,-0.14002614,-0.1416203,-0.2152206,-0.0736003
80,0.5282098,0.40199694,"('dominated', 'dominating')",-0.5553515,-0.5756971,-0.0135708,-0.0868501,-0.0732793
81,-1.0204117,-1.1714448,"('submissive', 'aggressive')",-1.2010853,-1.1702685,-1.1107485,-1.1708567,-0.0601082
82,-0.4719331,-0.41463253,"('poor', 'rich')",5.9146047,5.9081497,2.7213359,2.7467587,0.0254228
83,-0.16100107,-0.1231883,"('powerless', 'powerful')",-1.4426032,-1.4139986,-0.8018022,-0.7685934,0.0332088
84,0.048052207,-0.025888436,"('inferior', 'superior')",0.2641132,0.22123048,0.1560827,0.097671,-0.0584117
85,0.92130643,1.0462449,"('insignificant', 'prestigious')",-0.1770656,-0.25806952,0.3721204,0.3940877,0.0219673
86,-0.33605137,-0.40784696,"('uninfluential', 'influential')",-0.06653942,-0.17684098,-0.2012954,-0.292344,-0.0910486
87,0.98429173,0.718605,"('unsuccessful', 'successful')",0.49750006,0.39249325,0.7408959,0.5555491,-0.1853468
88,-0.49096942,-0.6006132,"('low', 'eminent')",-0.45888293,-0.53085303,-0.4749262,-0.5657331,-0.0908069
