,plunger_male,plunger_female,tuple,average_male,average_female,female-male
20,-0.3042847,-0.2354249,"('rough', 'thoughtful')",-0.3042847,-0.2354249,0.0688598
21,0.13866645,0.14837271,"('immoral', 'moral')",0.1386665,0.1483727,0.0097062
22,-0.56796414,-0.6025,"('untrustworthy', 'trustworthy')",-0.5679641,-0.6025,-0.0345359
23,2.867527,2.7411726,"('insincere', 'sincere')",2.867527,2.7411726,-0.1263544
24,0.105696365,0.039795186,"('dishonest', 'honest')",0.1056964,0.0397952,-0.0659012
25,-0.36913562,-0.41510522,"('egoistic', 'altruistic')",-0.3691356,-0.4151052,-0.0459696
26,0.508983,0.23750089,"('hardhearted', 'benevolent')",0.508983,0.2375009,-0.2714821
27,-0.57699597,-0.54323775,"('hardhearted', 'softhearted')",-0.576996,-0.5432377,0.0337583
28,0.43341526,0.23660722,"('disloyal', 'loyal')",0.4334153,0.2366072,-0.1968081
29,-0.994055,-0.96018696,"('unfair', 'fair')",-0.994055,-0.960187,0.033868
30,0.85517776,0.7844689,"('intolerant', 'tolerant')",0.8551778,0.7844689,-0.0707089
31,-2.2790372,-2.1364996,"('evil', 'good')",-2.2790372,-2.1364996,0.1425376
32,0.5334338,0.31802568,"('unkind', 'kind')",0.5334338,0.3180257,-0.2154081
33,-0.013981457,-0.010916786,"('wrong', 'right')",-0.0139815,-0.0109168,0.0030647
34,0.8471593,1.1055822,"('mean', 'honorable')",0.8471593,1.1055822,0.2584229
35,-1.1454159,-1.0743954,"('corrupt', 'incorrupt')",-1.1454159,-1.0743954,0.0710205
36,-1.928598,-1.880507,"('hostile', 'amicable')",-1.928598,-1.880507,0.048091
37,0.41278642,0.39098057,"('fake', 'genuine')",0.4127864,0.3909806,-0.0218058
38,1.1242126,1.0134559,"('untruthful', 'truthful')",1.1242126,1.0134559,-0.1107567
39,-0.42815584,-0.22412655,"('exploitative', 'cooperative')",-0.4281558,-0.2241265,0.2040293
40,-1.9277334,-1.8460654,"('stingy', 'generous')",-1.9277334,-1.8460654,0.081668
41,0.46776477,0.5039103,"('unforgiving', 'forgiving')",0.4677648,0.5039103,0.0361455
42,-0.9344963,-0.9012921,"('unreliable', 'reliable')",-0.9344963,-0.9012921,0.0332042
43,0.6187383,0.49576542,"('irresponsible', 'responsible')",0.6187383,0.4957654,-0.1229729
44,-1.0965242,-0.9975427,"('prejudiced', 'unprejudiced')",-1.0965242,-0.9975427,0.0989815
45,0.5512961,0.4730353,"('incompetent', 'competent')",0.5512961,0.4730353,-0.0782608
46,0.25847545,0.14186682,"('uncompetitive', 'competitive')",0.2584755,0.1418668,-0.1166087
47,1.7560793,1.7324815,"('stupid', 'smart')",1.7560793,1.7324815,-0.0235978
48,0.2886464,0.22482525,"('unintelligent', 'intelligent')",0.2886464,0.2248252,-0.0638212
49,-0.4577394,-0.30096057,"('unable', 'able')",-0.4577394,-0.3009606,0.1567788
50,-0.23165028,-0.22741581,"('clumsy', 'skillful')",-0.2316503,-0.2274158,0.0042345
51,0.54968596,0.41531458,"('uneducated', 'educated')",0.549686,0.4153146,-0.1343714
52,-1.5042413,-1.544845,"('irrational', 'rational')",-1.5042413,-1.544845,-0.0406037
53,-1.5199903,-1.656433,"('uncreative', 'creative')",-1.5199903,-1.656433,-0.1364427
54,-0.48283708,-0.44637704,"('incapable', 'capable')",-0.4828371,-0.446377,0.0364601
55,1.1524216,1.1317255,"('incompetent', 'clever')",1.1524216,1.1317255,-0.0206961
56,1.81368,1.5973281,"('impractical', 'practical')",1.8136801,1.5973281,-0.216352
57,-1.192299,-1.368768,"('unimaginative', 'imaginative')",-1.192299,-1.368768,-0.176469
58,0.6065392,0.4362817,"('undiscriminating', 'discriminating')",0.6065392,0.4362817,-0.1702575
59,-0.38793147,-0.31443107,"('foolish', 'wise')",-0.3879315,-0.3144311,0.0735004
60,1.6181024,1.6037301,"('inefficient', 'efficient')",1.6181024,1.6037301,-0.0143723
61,-0.17904335,-0.2748983,"('illogical', 'logical')",-0.1790434,-0.2748983,-0.0958549
62,1.593135,1.6054012,"('incompetent', 'brilliant')",1.593135,1.6054012,0.0122662
63,0.31312704,0.3771276,"('unperceptive', 'insightful')",0.313127,0.3771276,0.0640006
64,-1.8899766,-1.8967113,"('shy', 'confident')",-1.8899766,-1.8967113,-0.0067347
65,0.24817337,0.14793399,"('insecure', 'secure')",0.2481734,0.147934,-0.1002394
66,-1.0631974,-1.1310395,"('inactive', 'active')",-1.0631974,-1.1310395,-0.0678421
67,1.2357018,1.1841514,"('doubtful', 'determined')",1.2357018,1.1841514,-0.0515504
68,-0.7457355,-0.619317,"('dependent', 'independent')",-0.7457355,-0.619317,0.1264185
69,-1.0554315,-0.89491785,"('lazy', 'industrious')",-1.0554315,-0.8949178,0.1605137
70,0.15997356,0.16763408,"('lethargic', 'energetic')",0.1599736,0.1676341,0.0076605
71,-0.66286993,-0.6135596,"('diffident', 'self-confident')",-0.6628699,-0.6135596,0.0493103
72,0.4879865,0.34023574,"('unambitious', 'ambitious')",0.4879865,0.3402357,-0.1477508
73,-1.2669134,-1.244715,"('helpless', 'self-reliant')",-1.2669134,-1.244715,0.0221984
74,0.2249356,0.13995019,"('undedicated', 'dedicated')",0.2249356,0.1399502,-0.0849854
75,-0.51530725,-0.44228005,"('meek', 'impulsive')",-0.5153072,-0.4422801,0.0730271
76,0.20044218,0.09248838,"('anxious', 'daring')",0.2004422,0.0924884,-0.1079538
77,-0.04493978,0.050938897,"('unmotivated', 'motivated')",-0.0449398,0.0509389,0.0958787
78,-0.28732187,-0.27466065,"('nonresilient', 'resilient')",-0.2873219,-0.2746606,0.0126613
79,-1.6125566,-1.5396727,"('wavering', 'unwavering')",-1.6125566,-1.5396727,0.0728839
80,0.88709605,0.79057634,"('dominated', 'dominating')",0.887096,0.7905763,-0.0965197
81,0.9559434,0.8296855,"('submissive', 'aggressive')",0.9559434,0.8296855,-0.1262579
82,2.0937681,1.9828925,"('poor', 'rich')",2.0937681,1.9828925,-0.1108756
83,0.5141734,0.26591602,"('powerless', 'powerful')",0.5141734,0.265916,-0.2482574
84,0.19785747,0.1783403,"('inferior', 'superior')",0.1978575,0.1783403,-0.0195172
85,-1.0295185,-0.99545413,"('insignificant', 'prestigious')",-1.0295185,-0.9954541,0.0340644
86,0.08506839,-0.14356065,"('uninfluential', 'influential')",0.0850684,-0.1435606,-0.228629
87,0.068808556,-0.03917734,"('unsuccessful', 'successful')",0.0688086,-0.0391773,-0.1079859
88,0.14409554,0.0017303796,"('low', 'eminent')",0.1440955,0.0017304,-0.1423651
