,sunoco_male,sunoco_female,tuple,inc_male,inc_female,average_male,average_female,female-male
16,0.377623,0.43886203,"('unpopular', 'popular')",0.7471963,0.78010637,0.5624096,0.6094842,0.0470746
17,0.012357021,0.079640135,"('nasty', 'nice')",-0.35907525,-0.21770042,-0.1733591,-0.0690301,0.104329
18,-0.73888993,-0.57777566,"('disagreeable', 'welcoming')",-0.51797765,-0.47824416,-0.6284338,-0.5280099,0.1004239
19,-0.45935374,-0.4629129,"('inhospitable', 'hospitable')",0.06288187,0.19712871,-0.1982359,-0.1328921,0.0653438
20,-0.4875826,-0.44936973,"('rough', 'thoughtful')",1.1905693,1.1178555,0.3514934,0.3342429,-0.0172505
21,-0.25510588,-0.2168174,"('immoral', 'moral')",-0.5915342,-0.6339166,-0.4233201,-0.425367,-0.0020469
22,-0.8929519,-0.9145929,"('untrustworthy', 'trustworthy')",-1.2069082,-1.2695062,-1.0499301,-1.0920496,-0.0421195
23,-0.23090282,-0.18428756,"('insincere', 'sincere')",5.8154874,5.6482005,2.7922924,2.7319565,-0.0603359
24,-0.19323581,-0.2286747,"('dishonest', 'honest')",0.90115935,0.8437533,0.3539618,0.3075393,-0.0464225
25,-0.04197092,-0.057979725,"('egoistic', 'altruistic')",1.1524527,1.1608112,0.5552409,0.5514157,-0.0038252
26,0.52517545,0.42015252,"('hardhearted', 'benevolent')",1.5577955,1.405279,1.0414855,0.9127158,-0.1287697
27,-0.4145253,-0.32259047,"('hardhearted', 'softhearted')",1.3055462,1.2245036,0.4455104,0.4509566,0.0054462
28,-0.47256672,-0.5859419,"('disloyal', 'loyal')",0.9337226,0.7510795,0.2305779,0.0825688,-0.1480091
29,-0.25587863,-0.3131838,"('unfair', 'fair')",-0.4075009,-0.57064784,-0.3316898,-0.4419158,-0.110226
30,0.45675543,0.49914503,"('intolerant', 'tolerant')",1.1220646,1.1236793,0.78941,0.8114122,0.0220022
31,-0.4226039,-0.3852055,"('evil', 'good')",-0.9791419,-0.963633,-0.7008729,-0.6744193,0.0264536
32,0.048823923,0.010423861,"('unkind', 'kind')",0.9544299,0.6717432,0.5016269,0.3410835,-0.1605434
33,0.81350124,0.68384635,"('wrong', 'right')",-0.65623987,-0.6580722,0.0786307,0.0128871,-0.0657436
34,0.0074569136,0.25121453,"('mean', 'honorable')",6.091563,6.2920218,3.04951,3.2716181,0.2221081
35,0.13657296,-0.03552445,"('corrupt', 'incorrupt')",-0.08652945,-0.1345726,0.0250218,-0.0850485,-0.1100703
36,-0.34287834,-0.3932466,"('hostile', 'amicable')",0.261082,0.1626676,-0.0408982,-0.1152895,-0.0743913
37,-0.18166463,-0.20607528,"('fake', 'genuine')",0.17967321,0.19287643,-0.0009957,-0.0065994,-0.0056037
38,0.13581753,0.052925915,"('untruthful', 'truthful')",0.20723867,0.28808203,0.1715281,0.170504,-0.0010241
39,0.9766639,1.051373,"('exploitative', 'cooperative')",-0.050087634,0.016190123,0.4632881,0.5337816,0.0704935
40,-0.108892985,-0.078332655,"('stingy', 'generous')",-1.6394625,-1.7600496,-0.8741778,-0.9191911,-0.0450133
41,-0.51017445,-0.40669763,"('unforgiving', 'forgiving')",-0.009248564,-0.0810199,-0.2597115,-0.2438588,0.0158527
42,-0.1179978,0.061074577,"('unreliable', 'reliable')",-3.2645252,-3.1534998,-1.6912615,-1.5462127,0.1450488
43,-0.6220916,-0.48259455,"('irresponsible', 'responsible')",0.42863417,0.42701247,-0.0967287,-0.027791,0.0689377
44,-0.18445931,-0.12872218,"('prejudiced', 'unprejudiced')",-1.6801515,-1.6006728,-0.9323054,-0.8646975,0.0676079
45,-1.4757813,-1.3435379,"('incompetent', 'competent')",-0.13540405,-0.30071527,-0.8055927,-0.8221266,-0.0165339
46,-0.8264551,-0.7106913,"('uncompetitive', 'competitive')",-0.375072,-0.5091707,-0.6007636,-0.609931,-0.0091674
47,0.009507794,0.13333517,"('stupid', 'smart')",5.500147,5.566667,2.7548273,2.8500011,0.0951738
48,0.26963907,0.2739513,"('unintelligent', 'intelligent')",0.66447,0.65393615,0.4670545,0.4639437,-0.0031108
49,-0.06162312,-0.0056272205,"('unable', 'able')",-0.41141957,-0.2872198,-0.2365213,-0.1464235,0.0900978
50,0.08045347,0.11903481,"('clumsy', 'skillful')",0.25485116,0.21470983,0.1676523,0.1668723,-0.00078
51,-0.63032264,-0.6950223,"('uneducated', 'educated')",0.69482845,0.5605302,0.0322529,-0.067246,-0.0994989
52,0.1753838,-0.12054783,"('irrational', 'rational')",0.13931209,0.08813757,0.1573479,-0.0162051,-0.173553
53,-0.5707552,-0.527712,"('uncreative', 'creative')",0.9004416,0.8128449,0.1648432,0.1425664,-0.0222768
54,-0.051708043,-0.16583705,"('incapable', 'capable')",1.0472566,1.1069639,0.4977743,0.4705634,-0.0272109
55,-1.1602271,-1.0348649,"('incompetent', 'clever')",-0.015759401,-0.10024792,-0.5879932,-0.5675564,0.0204368
56,-0.09431587,-0.12504089,"('impractical', 'practical')",0.023964103,-0.044025622,-0.0351759,-0.0845333,-0.0493574
57,-0.8387546,-0.88728774,"('unimaginative', 'imaginative')",-2.6225076,-2.7777007,-1.7306311,-1.8324943,-0.1018632
58,0.16553715,0.21925041,"('undiscriminating', 'discriminating')",0.26709807,0.20847388,0.2163176,0.2138622,-0.0024554
59,0.20893633,0.03910717,"('foolish', 'wise')",0.34506074,0.3756316,0.2769985,0.2073694,-0.0696291
60,-0.1824528,0.017364495,"('inefficient', 'efficient')",-0.10823391,0.03613055,-0.1453433,0.0267475,0.1720908
61,-0.25028694,-0.35633227,"('illogical', 'logical')",0.36979085,0.21793611,0.059752,-0.0691981,-0.1289501
62,-0.033634968,0.1304487,"('incompetent', 'brilliant')",0.41063312,0.57238674,0.1884991,0.3514177,0.1629186
63,-0.37288466,-0.2245795,"('unperceptive', 'insightful')",0.86623317,0.88225245,0.2466743,0.3288365,0.0821622
64,-0.06808775,-0.15089527,"('shy', 'confident')",-6.540912,-6.507286,-3.3044999,-3.3290906,-0.0245907
65,-0.36745644,-0.4319287,"('insecure', 'secure')",-0.4691801,-0.5372416,-0.4183183,-0.4845851,-0.0662668
66,0.24229531,0.2255898,"('inactive', 'active')",0.93052936,0.92628235,0.5864123,0.5759361,-0.0104762
67,0.49499914,0.41673753,"('doubtful', 'determined')",-0.25558013,-0.30799115,0.1197095,0.0543732,-0.0653363
68,-1.1140035,-1.1653324,"('dependent', 'independent')",-0.48031986,-0.44405216,-0.7971617,-0.8046923,-0.0075306
69,0.6999444,0.7188378,"('lazy', 'industrious')",-0.81643,-0.6465758,-0.0582428,0.036131,0.0943738
70,-1.2870212,-1.083562,"('lethargic', 'energetic')",0.3324885,0.34087515,-0.4772663,-0.3713434,0.1059229
71,0.5548369,0.6006947,"('diffident', 'self-confident')",0.3466666,0.29346332,0.4507518,0.447079,-0.0036728
72,0.17418173,0.13264185,"('unambitious', 'ambitious')",-0.7942099,-0.7731194,-0.3100141,-0.3202388,-0.0102247
73,1.3800768,1.2422205,"('helpless', 'self-reliant')",-3.224634,-3.069704,-0.9222786,-0.9137418,0.0085368
74,0.18076889,0.17018124,"('undedicated', 'dedicated')",0.12161046,-0.08176232,0.1511897,0.0442095,-0.1069802
75,0.021190971,-0.016653717,"('meek', 'impulsive')",-0.06735326,0.027561776,-0.0230811,0.005454,0.0285351
76,-0.051591087,0.13839655,"('anxious', 'daring')",0.21199015,0.2926204,0.0801995,0.2155085,0.135309
77,-0.53475296,-0.44714972,"('unmotivated', 'motivated')",-1.1213386,-0.98666376,-0.8280458,-0.7169067,0.1111391
78,-0.9869075,-0.80979306,"('nonresilient', 'resilient')",0.2607873,0.26755595,-0.3630601,-0.2711186,0.0919415
79,0.031678848,-0.0561975,"('wavering', 'unwavering')",0.08098309,0.13320898,0.056331,0.0385057,-0.0178253
80,-0.10343071,-0.15047088,"('dominated', 'dominating')",-1.198776,-1.3054144,-0.6511034,-0.7279426,-0.0768392
81,-0.52984273,-0.5032999,"('submissive', 'aggressive')",-0.72376186,-0.75095433,-0.6268023,-0.6271271,-0.0003248
82,-0.9114256,-0.77457577,"('poor', 'rich')",6.514814,6.4394617,2.8016942,2.832443,0.0307488
83,0.89916056,0.7621238,"('powerless', 'powerful')",-0.7218765,-0.84821546,0.088642,-0.0430458,-0.1316878
84,0.5737665,0.39335504,"('inferior', 'superior')",0.94501257,0.8926905,0.7593895,0.6430228,-0.1163667
85,1.4434,1.3580862,"('insignificant', 'prestigious')",0.52693784,0.63350755,0.9851689,0.9957969,0.010628
86,-0.46085945,-0.5854067,"('uninfluential', 'influential')",0.07828125,-0.21127313,-0.1912891,-0.3983399,-0.2070508
87,0.5010865,0.40797913,"('unsuccessful', 'successful')",0.7945193,0.7213058,0.6478029,0.5646424,-0.0831605
88,0.32726267,0.2524751,"('low', 'eminent')",0.28367034,0.24215785,0.3054665,0.2473165,-0.05815
