,edwards_male,edwards_female,tuple,lifesciences_male,lifesciences_female,corp_male,corp_female,average_male,average_female,female-male
46,0.5785287,0.5912243,"('uncompetitive', 'competitive')",-2.4220593,-2.3860116,-1.4743717,-1.5150898,-1.1059674,-1.1032923,0.0026751
47,-0.13816124,-0.04358811,"('stupid', 'smart')",0.5314359,0.640931,5.3347373,5.5749216,1.9093374,2.0574215,0.1480841
48,1.4155387,1.3749514,"('unintelligent', 'intelligent')",-0.7687789,-0.8627566,0.8158143,0.7680854,0.4875247,0.42676,-0.0607647
49,-0.38911405,-0.41125163,"('unable', 'able')",-0.045017164,0.04905077,-0.48786026,-0.37200418,-0.3073305,-0.244735,0.0625955
50,-0.61388415,-0.5553239,"('clumsy', 'skillful')",1.5354515,1.534956,0.049396597,-0.044468693,0.3236547,0.3117211,-0.0119336
51,-0.1310689,-0.11091997,"('uneducated', 'educated')",-1.0244641,-1.0828756,0.37450987,0.29178354,-0.2603411,-0.3006707,-0.0403296
52,-0.47711572,-0.6491817,"('irrational', 'rational')",1.3561735,1.1983421,0.51326615,0.47949687,0.464108,0.3428857,-0.1212223
53,0.747,0.6357604,"('uncreative', 'creative')",-0.5798728,-0.6435914,0.6465729,0.5197266,0.2712334,0.1706319,-0.1006015
54,0.17146635,0.20079419,"('incapable', 'capable')",0.31511614,0.26815137,0.68569875,0.8055249,0.3907604,0.4248235,0.0340631
55,0.78235,0.79545563,"('incompetent', 'clever')",-1.6970351,-1.7067472,-0.11551407,-0.1481676,-0.3433997,-0.353153,-0.0097533
56,0.40286216,0.47772864,"('impractical', 'practical')",-1.4111222,-1.3241559,-1.2216115,-1.1579912,-0.7432905,-0.6681395,0.075151
57,0.67690384,0.640608,"('unimaginative', 'imaginative')",-1.3256004,-1.3701652,-3.0089982,-3.1243377,-1.2192316,-1.2846316,-0.0654
58,-0.48492956,-0.54579246,"('undiscriminating', 'discriminating')",-1.4905359,-1.5230848,-0.23953512,-0.24977587,-0.7383335,-0.7728844,-0.0345509
59,-0.20796001,-0.15660399,"('foolish', 'wise')",1.7840286,1.7589307,0.30464292,0.38642475,0.6269039,0.6629171,0.0360132
60,0.91937023,1.0016301,"('inefficient', 'efficient')",-1.8364284,-1.7181222,-0.83409727,-0.7286576,-0.5837185,-0.4817166,0.1020019
61,0.5067592,0.37659675,"('illogical', 'logical')",-0.46300146,-0.5622005,0.4728039,0.35006812,0.1721872,0.0548215,-0.1173657
62,-0.11079841,0.0049908906,"('incompetent', 'brilliant')",-0.9435215,-0.865342,-0.1408399,-0.03396416,-0.3983866,-0.2981051,0.1002815
63,0.692362,0.7034406,"('unperceptive', 'insightful')",-1.5497124,-1.4914881,0.44152203,0.42017508,-0.1386095,-0.1226241,0.0159854
64,0.772234,0.8626265,"('shy', 'confident')",-0.029971603,-0.033056583,-6.9133477,-7.054931,-2.0570285,-2.0751204,-0.0180919
65,0.7039348,0.721225,"('insecure', 'secure')",-1.0184181,-1.0647618,-0.5504648,-0.51060647,-0.288316,-0.2847144,0.0036016
66,-0.36940795,-0.40194067,"('inactive', 'active')",0.8329994,0.8363337,0.9032976,0.9620111,0.4556297,0.465468,0.0098383
67,-0.33168668,-0.27272695,"('doubtful', 'determined')",0.08013414,0.1984747,-0.6243902,-0.5689349,-0.2919809,-0.2143957,0.0775852
68,0.18079504,0.12634566,"('dependent', 'independent')",-0.42691973,-0.47071657,-1.0393044,-1.0491452,-0.4284763,-0.4645054,-0.0360291
69,0.108296365,0.13178238,"('lazy', 'industrious')",2.8134992,2.8098385,-0.60443246,-0.58716536,0.7724544,0.7848185,0.0123641
70,0.6062205,0.773521,"('lethargic', 'energetic')",-1.1581305,-1.0617778,-0.08674422,-0.022015128,-0.2128847,-0.103424,0.1094607
71,1.0035114,0.9865651,"('diffident', 'self-confident')",0.8735931,0.91718453,0.633123,0.6458652,0.8367425,0.8498716,0.0131291
72,0.64557123,0.70916384,"('unambitious', 'ambitious')",-1.2816538,-1.2799324,-0.72500956,-0.6489667,-0.4536974,-0.4065784,0.047119
73,0.8599214,0.9077108,"('helpless', 'self-reliant')",1.3829098,1.332658,-3.4397895,-3.4801843,-0.3989861,-0.4132718,-0.0142857
74,1.4280736,1.4159669,"('undedicated', 'dedicated')",-0.65075517,-0.63088834,-0.35191086,-0.4192843,0.1418025,0.1219314,-0.0198711
75,-0.9842162,-0.9336342,"('meek', 'impulsive')",0.6041977,0.59002113,-0.54069227,-0.43914577,-0.3069036,-0.2609196,0.045984
76,0.62055194,0.6953401,"('anxious', 'daring')",-0.6695437,-0.59339064,-0.59351707,-0.5143586,-0.2141696,-0.1374697,0.0766999
77,-0.5875397,-0.5452146,"('unmotivated', 'motivated')",-0.8409386,-0.8684966,-1.4952755,-1.3639512,-0.9745846,-0.9258874,0.0486972
78,0.7915849,0.78534055,"('nonresilient', 'resilient')",-0.17220613,-0.13131937,0.17018889,0.1409611,0.2631892,0.2649941,0.0018049
79,-1.0325164,-1.0818228,"('wavering', 'unwavering')",0.678179,0.6599232,-0.16443998,-0.09423165,-0.1729258,-0.1720437,0.0008821
80,0.55085915,0.60458845,"('dominated', 'dominating')",0.11171067,0.14458986,-0.8335905,-0.7439384,-0.0570069,0.0017466,0.0587535
81,-0.15540421,-0.060103707,"('submissive', 'aggressive')",-1.234193,-1.2971156,-1.3192998,-1.2244326,-0.9029657,-0.8605506,0.0424151
82,-0.6877828,-0.7005693,"('poor', 'rich')",-0.53531873,-0.538931,6.14615,6.278498,1.6410162,1.6796659,0.0386497
83,0.47114652,0.43774477,"('powerless', 'powerful')",-0.43517968,-0.38169655,-1.4041909,-1.3792253,-0.4560747,-0.441059,0.0150157
84,0.86789495,0.86452734,"('inferior', 'superior')",0.26259926,0.19309367,0.92802197,0.8802023,0.6861721,0.6459411,-0.040231
85,-0.13528958,-0.18557549,"('insignificant', 'prestigious')",2.158989,2.0391064,0.7197631,0.68022627,0.9144874,0.8445857,-0.0699017
86,0.94119674,0.8711989,"('uninfluential', 'influential')",-1.9714379,-2.0336592,-0.36920568,-0.4873743,-0.4664823,-0.5499449,-0.0834626
87,-0.6240096,-0.6312209,"('unsuccessful', 'successful')",0.4563609,0.41049892,0.8800101,0.95031416,0.2374538,0.2431974,0.0057436
88,-0.4265191,-0.46024492,"('low', 'eminent')",-0.044520922,-0.13022399,-0.53958935,-0.52298623,-0.3368765,-0.3711517,-0.0342752
