,royal_male,royal_female,tuple,caribbean_male,caribbean_female,cruises_male,cruises_female,ltd_male,ltd_female,average_male,average_female,female-male
53,0.6845381,0.7067245,"('uncreative', 'creative')",0.4610408,0.5936252,1.5128502,1.8293006,0.8765156,0.927258,0.8837362,1.0142272,0.130491
54,0.25890914,0.27832314,"('incapable', 'capable')",0.46943304,0.50121677,1.2076606,1.298262,0.6705247,0.53853995,0.6516318,0.6540855,0.0024537
55,0.5257443,0.5335392,"('incompetent', 'clever')",-0.17480284,-0.12278238,-0.506004,-0.2381593,0.7903429,0.84406567,0.1588201,0.2541658,0.0953457
56,0.71439445,0.66292614,"('impractical', 'practical')",0.69239587,0.6964327,0.14534569,0.2508785,0.3544777,0.32154936,0.4766534,0.4829467,0.0062933
57,1.1348252,1.0050926,"('unimaginative', 'imaginative')",0.19478908,0.23590937,-0.13724548,-0.034563184,-0.6405746,-0.48661742,0.1379485,0.1799553,0.0420068
58,1.3284396,1.3482732,"('undiscriminating', 'discriminating')",0.66375023,0.6927796,0.6411631,0.8571847,0.28976712,0.24687068,0.73078,0.7862771,0.0554971
59,-0.36519122,-0.34366584,"('foolish', 'wise')",-0.10536301,-0.07986662,0.37318164,0.29903486,0.11137542,0.15405425,0.0035007,0.0073892,0.0038885
60,0.61261636,0.6100146,"('inefficient', 'efficient')",-0.11302066,-0.044233657,-0.23490945,0.08048306,0.31033215,0.40817204,0.1437546,0.263609,0.1198544
61,0.7516893,0.7938161,"('illogical', 'logical')",0.060511008,0.056864776,0.12431177,0.19239607,0.4727027,0.48393962,0.3523037,0.3817542,0.0294505
62,0.7608977,0.62944305,"('incompetent', 'brilliant')",0.54042876,0.62582994,0.5971775,0.8042281,0.53036183,0.4304453,0.6072165,0.6224866,0.0152701
63,0.82419914,0.75504035,"('unperceptive', 'insightful')",1.1604228,1.2236675,0.25856847,0.5020938,1.0676497,1.1219404,0.82771,0.9006855,0.0729755
64,0.73739433,0.9153761,"('shy', 'confident')",0.8403638,0.93678325,-0.1931347,-0.21908668,-4.365862,-3.8940835,-0.7453096,-0.5652527,0.1800569
65,1.3198119,1.1910486,"('insecure', 'secure')",0.05419588,0.046478584,-0.3985329,-0.349263,0.84384984,0.98173076,0.4548312,0.4674987,0.0126675
66,1.3010935,1.2366029,"('inactive', 'active')",0.37374562,0.2995617,0.6133405,0.5056727,1.3855518,1.2808856,0.9184328,0.8306807,-0.0877521
67,0.24106377,0.28274262,"('doubtful', 'determined')",-0.6862555,-0.71658975,-0.5758102,-0.54727495,-0.42901388,-0.36857224,-0.3625039,-0.3374236,0.0250803
68,-0.47595987,-0.36825463,"('dependent', 'independent')",-0.81719786,-0.8346736,-1.3567473,-1.2036312,-0.6478348,-0.49324536,-0.8244349,-0.7249512,0.0994837
69,-0.37886903,-0.24873105,"('lazy', 'industrious')",-0.2683249,-0.26101422,-0.23790392,-0.5414201,-0.2583945,-0.061249267,-0.2858731,-0.2781036,0.0077695
70,0.5813571,0.46480674,"('lethargic', 'energetic')",-0.23135355,-0.2697431,-1.1434509,-1.0308658,1.0502962,0.979461,0.0642122,0.0359147,-0.0282975
71,1.1622672,1.2946581,"('diffident', 'self-confident')",1.9165354,1.9886553,1.9744958,1.9887127,0.16172391,0.16693252,1.3037556,1.3597397,0.0559841
72,1.2327238,1.2688203,"('unambitious', 'ambitious')",-0.023384873,-0.027935103,0.29300752,0.07952897,-0.09494758,-0.13057184,0.3518497,0.2974606,-0.0543891
73,0.7921405,0.9503713,"('helpless', 'self-reliant')",0.7098444,0.757461,0.26091135,0.18388584,-2.788358,-2.5515313,-0.2563654,-0.1649533,0.0914121
74,1.3899461,1.3129137,"('undedicated', 'dedicated')",1.5253192,1.5650564,0.29759103,0.35821658,0.32615253,0.19356184,0.8847522,0.8574371,-0.0273151
75,0.14701161,-0.015209613,"('meek', 'impulsive')",0.036005348,-0.0723909,0.14730635,-0.11798468,-0.05698882,-0.14008649,0.0683336,-0.0864179,-0.1547515
76,1.6115916,1.6018807,"('anxious', 'daring')",0.5341628,0.5777629,0.77889436,0.93621325,0.7605289,0.6975918,0.9212945,0.9533622,0.0320677
77,-0.20745121,-0.105568714,"('unmotivated', 'motivated')",0.74479866,0.91328436,-0.032063488,0.36970782,-0.34244722,-0.25207868,0.0407092,0.2313362,0.190627
78,-0.31191856,-0.3526963,"('nonresilient', 'resilient')",-0.011609964,-0.06838486,0.0073293895,0.20911169,-0.09678541,-0.15558174,-0.1032461,-0.0918878,0.0113583
79,-0.11326279,-0.14246832,"('wavering', 'unwavering')",0.42684466,0.44982702,-0.023987973,-0.16128446,-0.18881735,-0.336868,0.0251941,-0.0476984,-0.0728925
80,0.733539,0.6585328,"('dominated', 'dominating')",-0.01783124,0.019132463,-1.129246,-1.2436824,-0.35388115,-0.25514492,-0.1918549,-0.2052905,-0.0134356
81,0.21435775,-0.046332728,"('submissive', 'aggressive')",-0.48004907,-0.5172053,-0.603055,-0.47499925,-0.097481385,0.023163892,-0.2415569,-0.2538433,-0.0122864
82,0.36349016,0.23338345,"('poor', 'rich')",-0.4258067,-0.4133766,0.7656458,1.1578747,5.12803,4.730732,1.4578397,1.4271533,-0.0306864
83,0.450522,0.54232675,"('powerless', 'powerful')",0.3015682,0.3573849,0.17308003,0.2537935,-1.0476364,-1.1635787,-0.0306165,-0.0025184,0.0280981
84,0.7358117,0.81211895,"('inferior', 'superior')",0.52578044,0.5322609,0.38561857,0.3822185,0.5419859,0.5661277,0.5472991,0.5731815,0.0258824
85,0.14222017,0.2914,"('insignificant', 'prestigious')",0.5333799,0.6072624,1.3896538,1.345965,-0.008428276,-0.071429014,0.5142063,0.5432996,0.0290933
86,-0.22388633,-0.25901124,"('uninfluential', 'influential')",-0.4020466,-0.33869758,-0.8995721,-0.9282904,-0.29140693,-0.3787592,-0.454228,-0.4761896,-0.0219616
87,0.54469204,0.592142,"('unsuccessful', 'successful')",0.109404236,0.20519832,0.128139,0.1785827,1.1426961,1.3640805,0.4812329,0.5850009,0.103768
88,0.16293785,0.06577976,"('low', 'eminent')",-0.082137756,-0.054570258,0.4904952,0.58630335,-0.403933,-0.5559083,0.0418406,0.0104011,-0.0314395
