,corning_male,corning_female,tuple,inc_male,inc_female,average_male,average_female,female-male
46,-0.20307317,-0.33236516,"('uncompetitive', 'competitive')",-0.83268374,-0.9828676,-0.5178785,-0.6576164,-0.1397379
47,0.15480939,0.22665681,"('stupid', 'smart')",4.971568,5.1513805,2.5631888,2.6890187,0.1258299
48,-0.05840539,-0.095903896,"('unintelligent', 'intelligent')",0.65169656,0.64375335,0.2966456,0.2739247,-0.0227209
49,-0.39847136,-0.36039883,"('unable', 'able')",0.051396787,0.14370148,-0.1735373,-0.1083487,0.0651886
50,0.027947765,0.05047001,"('clumsy', 'skillful')",0.20823847,0.19638965,0.1180931,0.1234298,0.0053367
51,0.4499455,0.25526413,"('uneducated', 'educated')",0.77968377,0.64449847,0.6148146,0.4498813,-0.1649333
52,0.0937162,-0.068631165,"('irrational', 'rational')",0.5312948,0.40102705,0.3125055,0.1661979,-0.1463076
53,-1.0345755,-1.096649,"('uncreative', 'creative')",0.584043,0.55351436,-0.2252662,-0.2715673,-0.0463011
54,-0.32180792,-0.37124413,"('incapable', 'capable')",1.1015488,1.1431932,0.3898704,0.3859746,-0.0038958
55,0.42166248,0.3869288,"('incompetent', 'clever')",-0.04785334,-0.040360376,0.1869046,0.1732842,-0.0136204
56,0.49984172,0.46976256,"('impractical', 'practical')",-0.55410206,-0.5166949,-0.0271302,-0.0234662,0.003664
57,-0.16075425,-0.28653333,"('unimaginative', 'imaginative')",-2.3718026,-2.5125558,-1.2662784,-1.3995446,-0.1332662
58,0.33112767,0.21010719,"('undiscriminating', 'discriminating')",0.27285007,0.2623552,0.3019889,0.2362312,-0.0657577
59,-0.07996243,-0.068471216,"('foolish', 'wise')",0.5262475,0.51633686,0.2231425,0.2239328,0.0007903
60,0.76433957,0.79390115,"('inefficient', 'efficient')",-0.34996814,-0.20691007,0.2071857,0.2934955,0.0863098
61,0.32033837,0.1450418,"('illogical', 'logical')",0.4574597,0.26500666,0.388899,0.2050242,-0.1838748
62,0.5989025,0.7184201,"('incompetent', 'brilliant')",0.114491045,0.33545995,0.3566968,0.52694,0.1702432
63,-0.29934353,-0.33170906,"('unperceptive', 'insightful')",0.91105306,0.99577224,0.3058548,0.3320316,0.0261768
64,0.14341162,0.0033146013,"('shy', 'confident')",-6.962871,-7.0729547,-3.4097297,-3.5348201,-0.1250904
65,-0.09263687,-0.21893813,"('insecure', 'secure')",-0.7890785,-0.7670735,-0.4408577,-0.4930058,-0.0521481
66,-0.43672487,-0.409341,"('inactive', 'active')",0.73197967,0.690564,0.1476274,0.1406115,-0.0070159
67,0.49679035,0.49267742,"('doubtful', 'determined')",-0.5530147,-0.6137644,-0.0281122,-0.0605435,-0.0324313
68,-0.3869933,-0.41825947,"('dependent', 'independent')",-0.23415142,-0.26909676,-0.3105724,-0.3436781,-0.0331057
69,0.51857936,0.54498506,"('lazy', 'industrious')",-0.37976098,-0.408696,0.0694092,0.0681445,-0.0012647
70,0.560413,0.641825,"('lethargic', 'energetic')",0.33558917,0.4197721,0.4480011,0.5307986,0.0827975
71,0.40282625,0.37718517,"('diffident', 'self-confident')",0.59758276,0.60159045,0.5002045,0.4893878,-0.0108167
72,-0.49557686,-0.4233773,"('unambitious', 'ambitious')",-0.6883758,-0.684265,-0.5919763,-0.5538211,0.0381552
73,0.8360805,0.8299807,"('helpless', 'self-reliant')",-2.8140852,-2.715379,-0.9890023,-0.9426992,0.0463031
74,0.42232382,0.3515908,"('undedicated', 'dedicated')",0.24146366,0.1613923,0.3318937,0.2564915,-0.0754022
75,-0.036405858,0.002859231,"('meek', 'impulsive')",-0.39424762,-0.29580575,-0.2153267,-0.1464733,0.0688534
76,-0.1822181,-0.13621454,"('anxious', 'daring')",-0.28292158,-0.14351693,-0.2325698,-0.1398657,0.0927041
77,-0.3407124,-0.3129748,"('unmotivated', 'motivated')",-1.252424,-1.1295121,-0.7965682,-0.7212434,0.0753248
78,-0.22760576,-0.15948078,"('nonresilient', 'resilient')",0.39838895,0.46016973,0.0853916,0.1503445,0.0649529
79,-0.73455876,-0.73466563,"('wavering', 'unwavering')",0.21231411,0.2694906,-0.2611223,-0.2325875,0.0285348
80,0.83297455,0.9298675,"('dominated', 'dominating')",-1.2547183,-1.184056,-0.2108719,-0.1270943,0.0837776
81,0.34656784,0.26031566,"('submissive', 'aggressive')",-1.0448868,-1.0281289,-0.3491595,-0.3839066,-0.0347471
82,-0.52005327,-0.5128828,"('poor', 'rich')",5.650351,5.8562775,2.5651488,2.6716974,0.1065486
83,-0.18096566,-0.17970839,"('powerless', 'powerful')",-1.052147,-1.1167458,-0.6165563,-0.6482271,-0.0316708
84,0.14762415,0.11553322,"('inferior', 'superior')",0.9397421,0.8987574,0.5436831,0.5071453,-0.0365378
85,-0.036705106,-0.01996887,"('insignificant', 'prestigious')",0.85412973,0.854404,0.4087123,0.4172176,0.0085053
86,-0.24999943,-0.44744363,"('uninfluential', 'influential')",0.32078496,0.06588352,0.0353928,-0.1907801,-0.2261729
87,0.27477953,0.22504824,"('unsuccessful', 'successful')",0.7818066,0.85628927,0.5282931,0.5406687,0.0123756
88,-0.8354527,-0.9109158,"('low', 'eminent')",0.35603935,0.3348178,-0.2397067,-0.288049,-0.0483423
