,reynolds_male,reynolds_female,tuple,american_male,american_female,inc_male,inc_female,average_male,average_female,female-male
41,0.05598864,-0.019769562,"('unforgiving', 'forgiving')",-0.16445293,-0.058574587,-0.27321747,-0.3590601,-0.1272272,-0.1458014,-0.0185742
42,-0.78287053,-0.67849493,"('unreliable', 'reliable')",-0.0006071888,0.23778681,-2.8396723,-2.7630312,-1.2077167,-1.0679131,0.1398036
43,-0.015802376,0.15737082,"('irresponsible', 'responsible')",-0.40361652,-0.06387484,0.09033258,0.17527892,-0.1096954,0.0895916,0.199287
44,-1.3315914,-1.1591145,"('prejudiced', 'unprejudiced')",-0.4013815,-0.25577542,-1.2315409,-1.0880166,-0.9881713,-0.8343022,0.1538691
45,-1.1646892,-1.136623,"('incompetent', 'competent')",-0.5773686,-0.31673938,-0.2252226,-0.31473967,-0.6557601,-0.5893674,0.0663927
46,-0.2751113,-0.13162836,"('uncompetitive', 'competitive')",-0.2752249,-0.058317814,-0.72140443,-0.7514381,-0.4239136,-0.3137948,0.1101188
47,-0.678098,-0.52476275,"('stupid', 'smart')",-0.66482717,-0.39546818,4.9186797,5.0311613,1.1919182,1.3703101,0.1783919
48,0.10843514,0.07068497,"('unintelligent', 'intelligent')",-0.38887233,-0.31458792,0.08004302,0.048088506,-0.0667981,-0.0652715,0.0015266
49,-0.68775237,-0.61006916,"('unable', 'able')",-0.76219887,-0.6606125,-0.5185132,-0.39141327,-0.6561548,-0.5540316,0.1021232
50,-0.48033082,-0.51037407,"('clumsy', 'skillful')",0.841803,0.72094977,0.77244246,0.69375503,0.3779716,0.3014436,-0.076528
51,-1.3172026,-1.3686025,"('uneducated', 'educated')",0.0083578415,0.06657296,-0.28934282,-0.43630713,-0.5327291,-0.5794456,-0.0467165
52,0.20304728,-0.099196404,"('irrational', 'rational')",-0.057275586,-0.38687146,0.6128461,0.4502278,0.2528726,-0.0119467,-0.2648193
53,1.2336951,1.0764999,"('uncreative', 'creative')",-0.5665817,-0.7415477,0.94692785,0.7614287,0.5380138,0.3654603,-0.1725535
54,-0.2576743,-0.29237485,"('incapable', 'capable')",0.06681729,0.0412593,1.0392463,1.0525342,0.2827964,0.2671396,-0.0156568
55,-1.0716556,-0.9834651,"('incompetent', 'clever')",-0.97180855,-0.67717457,-0.40558726,-0.42220604,-0.8163505,-0.6942819,0.1220686
56,-0.20888707,-0.12162253,"('impractical', 'practical')",0.0403351,0.35342374,-0.6366854,-0.5688537,-0.2684125,-0.1123508,0.1560617
57,-0.09339447,-0.16817605,"('unimaginative', 'imaginative')",-0.71184176,-0.67759305,-2.2434611,-2.3588533,-1.0162325,-1.0682075,-0.051975
58,1.0355005,1.0536917,"('undiscriminating', 'discriminating')",0.56778336,0.5148845,0.30582365,0.2328968,0.6363692,0.600491,-0.0358782
59,0.13220783,0.03103152,"('foolish', 'wise')",0.27239683,0.07479939,0.7709489,0.7146537,0.3918512,0.2734949,-0.1183563
60,-0.571547,-0.34291038,"('inefficient', 'efficient')",-0.524838,-0.11543837,-0.7671975,-0.59027594,-0.6211942,-0.3495416,0.2716526
61,-0.09036284,-0.23593065,"('illogical', 'logical')",-0.23393913,-0.35695022,0.08762893,-0.08379401,-0.078891,-0.2255583,-0.1466673
62,-0.6087836,-0.43377095,"('incompetent', 'brilliant')",-0.7087848,-0.37331238,-0.097789995,0.0901959,-0.4717861,-0.2389625,0.2328236
63,-1.212426,-1.2412518,"('unperceptive', 'insightful')",-0.1089028,0.038099162,0.50506026,0.5235144,-0.2720895,-0.2265461,0.0455434
64,0.13448107,0.07067755,"('shy', 'confident')",0.41426954,0.44319418,-6.04521,-5.980412,-1.832153,-1.8221801,0.0099729
65,-0.9775849,-0.9130681,"('insecure', 'secure')",-0.36134422,-0.23241487,-0.87674886,-0.87742925,-0.7385593,-0.6743041,0.0642552
66,-0.45314187,-0.4969421,"('inactive', 'active')",1.1143426,0.94766897,1.3264118,1.2707968,0.6625375,0.5738412,-0.0886963
67,0.12827618,0.08704524,"('doubtful', 'determined')",0.6567456,0.688282,-0.56742835,-0.53653795,0.0725311,0.0795964,0.0070653
68,-1.7882448,-1.7983563,"('dependent', 'independent')",-0.30388108,-0.33847344,-0.83153397,-0.8706727,-0.9745533,-1.0025009,-0.0279476
69,0.83553624,0.749946,"('lazy', 'industrious')",1.6725978,1.5091491,0.13978526,0.19846088,0.8826397,0.8191853,-0.0634544
70,-0.5027798,-0.33929843,"('lethargic', 'energetic')",-0.13824278,0.15935807,0.15412106,0.25375587,-0.1623005,0.0246052,0.1869057
71,1.4899272,1.4694858,"('diffident', 'self-confident')",1.0285794,1.1022341,0.6721548,0.5927504,1.0635538,1.0548234,-0.0087304
72,0.040321253,0.01482967,"('unambitious', 'ambitious')",-0.48411608,-0.44119722,-0.9333273,-0.90473205,-0.4590407,-0.4436999,0.0153408
73,2.035732,2.0685961,"('helpless', 'self-reliant')",1.2277087,1.1020672,-2.4182906,-2.3584716,0.2817167,0.2707306,-0.0109861
74,1.7131318,1.7237082,"('undedicated', 'dedicated')",0.65471184,0.683899,0.37785798,0.26986885,0.9152339,0.892492,-0.0227419
75,-0.26426306,-0.27415317,"('meek', 'impulsive')",0.71459687,0.64937323,-0.020430345,0.09280706,0.1433011,0.156009,0.0127079
76,-0.9452653,-0.7314358,"('anxious', 'daring')",-0.4929946,-0.19856526,-0.164162,-0.043806843,-0.5341406,-0.3246026,0.209538
77,0.042910207,0.0036777072,"('unmotivated', 'motivated')",-0.83041024,-0.74550587,-1.2633952,-1.2106178,-0.6836317,-0.6508153,0.0328164
78,-0.15438122,-0.21564917,"('nonresilient', 'resilient')",-0.249728,-0.21585084,0.52230704,0.5545313,0.0393993,0.0410104,0.0016111
79,-0.064030886,-0.15843907,"('wavering', 'unwavering')",0.49329692,0.34457865,0.39839137,0.38506356,0.2758858,0.190401,-0.0854848
80,-1.3457187,-1.3133447,"('dominated', 'dominating')",-0.4523772,-0.2949628,-1.3301214,-1.3065022,-1.0427391,-0.9716032,0.0711359
81,-1.2186129,-1.212072,"('submissive', 'aggressive')",0.016972598,0.33238456,-1.1434805,-1.0915794,-0.781707,-0.657089,0.124618
82,-1.6223913,-1.6341989,"('poor', 'rich')",-0.69896877,-0.56399673,5.5404735,5.529737,1.0730378,1.1105138,0.037476
83,0.31937346,0.2974869,"('powerless', 'powerful')",-0.2972606,-0.23907474,-0.9042618,-0.92750025,-0.2940497,-0.289696,0.0043537
84,1.0561144,0.94295627,"('inferior', 'superior')",0.7201459,0.54584926,0.86379635,0.76318824,0.8800189,0.7506646,-0.1293543
85,1.5890352,1.4831592,"('insignificant', 'prestigious')",0.11877481,-0.14767092,1.0606133,0.9845952,0.9228077,0.7733612,-0.1494465
86,-0.63923407,-0.8094076,"('uninfluential', 'influential')",-0.39261204,-0.40187234,-0.38409442,-0.6225902,-0.4719802,-0.61129,-0.1393098
87,-0.27630472,-0.36147285,"('unsuccessful', 'successful')",0.7950533,0.7941081,1.1411462,1.066955,0.5532982,0.4998634,-0.0534348
88,-0.20905165,-0.25347778,"('low', 'eminent')",0.0540931,-0.00469866,0.16226658,0.06965552,0.002436,-0.0628403,-0.0652763
