,capital_male,capital_female,tuple,one_male,one_female,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
60,1.2593685,1.1627065,"('inefficient', 'efficient')",0.10433076,0.15766136,0.0068389736,0.08218013,0.5159809,0.5997948,0.4716298,0.5005857,0.0289559
61,1.3826195,1.218908,"('illogical', 'logical')",-0.24680853,-0.3653118,1.2487614,1.1913548,0.52912855,0.39389905,0.7284253,0.6097125,-0.1187128
62,1.7316737,1.771256,"('incompetent', 'brilliant')",1.132936,1.2615247,0.74660635,0.94359386,1.0846704,1.2293941,1.1739717,1.3014421,0.1274704
63,1.5817399,1.5420145,"('unperceptive', 'insightful')",0.5079275,0.5658219,1.0069813,1.0118917,0.8834702,0.9432842,0.9950297,1.015753,0.0207233
64,0.80172586,0.73307234,"('shy', 'confident')",1.1893915,1.048195,0.6141791,0.6101002,-4.5941906,-4.6949873,-0.4972236,-0.5759049,-0.0786813
65,0.48984402,0.29988363,"('insecure', 'secure')",0.037073232,-0.09863195,-0.42873555,-0.5696316,0.43951377,0.32435033,0.1344239,-0.0110074,-0.1454313
66,0.2783116,0.3413489,"('inactive', 'active')",-0.4809973,-0.5230914,0.8280899,0.832323,0.22704826,0.17619044,0.2131131,0.2066927,-0.0064204
67,0.8765532,0.72472477,"('doubtful', 'determined')",1.2112334,1.075133,0.4537971,0.46402597,-0.26288602,-0.31057757,0.5696744,0.4883265,-0.0813479
68,-0.24526197,-0.47231615,"('dependent', 'independent')",0.23162246,0.1116867,-1.9369738,-2.0004258,-1.0302675,-1.0161895,-0.7452202,-0.8443112,-0.099091
69,-0.48014367,-0.24048024,"('lazy', 'industrious')",0.09686539,0.14684048,0.99507415,1.0764259,-1.258756,-1.1287258,-0.16174,-0.0364849,0.1252551
70,1.409904,1.3973155,"('lethargic', 'energetic')",0.1032562,0.111159,0.022822224,0.086721376,0.6880492,0.7230392,0.5560079,0.5795588,0.0235509
71,0.9129476,0.90022695,"('diffident', 'self-confident')",1.021766,1.0131105,1.7188303,1.7344519,0.33329165,0.29784945,0.9967089,0.9864097,-0.0102992
72,1.1864051,1.1348541,"('unambitious', 'ambitious')",-0.29590717,-0.25817794,-0.27629003,-0.22301817,-0.8474443,-0.7516472,-0.0583091,-0.0244973,0.0338118
73,1.058731,1.0979304,"('helpless', 'self-reliant')",1.0626862,1.0011209,1.3707479,1.3282161,-3.1630726,-3.0430775,0.0822731,0.0960475,0.0137744
74,1.7643619,1.739696,"('undedicated', 'dedicated')",0.3457168,0.33283955,0.7102661,0.76396483,-0.13509151,-0.05378787,0.6713133,0.6956781,0.0243648
75,-0.43037608,-0.26786882,"('meek', 'impulsive')",-0.26773918,-0.17446935,-0.53337955,-0.41427472,-0.6882673,-0.52319074,-0.4799405,-0.3449509,0.1349896
76,1.65239,1.6391755,"('anxious', 'daring')",0.4346343,0.50583655,-0.023864582,0.012854602,0.52028924,0.47382435,0.6458622,0.6579227,0.0120605
77,0.66654944,0.6413525,"('unmotivated', 'motivated')",-0.49448752,-0.53400326,0.82441056,0.7941368,-0.9317471,-0.9658732,0.0161813,-0.0160968,-0.0322781
78,-0.5458521,-0.42102987,"('nonresilient', 'resilient')",-0.8543362,-0.7491961,0.68438363,0.7380004,-0.2558556,-0.11396314,-0.2429151,-0.1365472,0.1063679
79,0.07884872,0.12881476,"('wavering', 'unwavering')",0.1192976,0.036457617,-0.2657527,-0.27766308,-0.7032759,-0.6567684,-0.1927206,-0.1922898,0.0004308
80,0.8211378,0.68152255,"('dominated', 'dominating')",0.55178326,0.58132756,-0.17396864,-0.16972458,0.08131383,0.077216014,0.3200665,0.2925854,-0.0274811
81,1.2434536,1.0090089,"('submissive', 'aggressive')",0.021790102,-0.015767798,0.67171705,0.6301504,0.10285706,0.0057946444,0.5099545,0.4072965,-0.102658
82,-0.27390492,-0.32069942,"('poor', 'rich')",-0.41613325,-0.4046522,-0.07787495,-0.10724668,6.0519075,6.0295005,1.3209985,1.2992256,-0.0217729
83,1.9274428,1.7995052,"('powerless', 'powerful')",0.22798413,0.16236967,1.0553019,1.0589293,-0.40403873,-0.40855396,0.7016726,0.6530626,-0.04861
84,0.36813203,0.23816812,"('inferior', 'superior')",0.39074883,0.22545703,0.26307568,0.22799882,0.2155935,0.15706167,0.3093875,0.2121714,-0.0972161
85,0.46914235,0.61753905,"('insignificant', 'prestigious')",-0.76873773,-0.8070301,1.7900603,1.7427542,-0.66082245,-0.656234,0.2074106,0.2242573,0.0168467
86,0.4036583,0.20541325,"('uninfluential', 'influential')",-0.70580614,-0.83099973,-0.10088016,-0.19415602,-0.122773334,-0.27856243,-0.1314503,-0.2745762,-0.1431259
87,0.9025283,0.7625533,"('unsuccessful', 'successful')",0.60589594,0.5347034,1.2145998,1.133993,0.9966676,0.9369522,0.9299229,0.8420504,-0.0878725
88,0.36537856,0.18243904,"('low', 'eminent')",0.3505043,0.17452827,-0.34630272,-0.42478946,0.45414546,0.35513243,0.2059314,0.0718276,-0.1341038
