,mbia_male,mbia_female,tuple,inc_male,inc_female,average_male,average_female,female-male
64,0.81349283,0.75283444,"('shy', 'confident')",-6.458355,-6.4306173,-2.8224311,-2.8388915,-0.0164604
65,0.73898494,0.8068495,"('insecure', 'secure')",-0.6402652,-0.5728889,0.0493599,0.1169803,0.0676204
66,-1.1299462,-1.1853868,"('inactive', 'active')",0.41531506,0.35735506,-0.3573156,-0.4140159,-0.0567003
67,1.0235589,0.96763104,"('doubtful', 'determined')",-0.10772226,-0.1314299,0.4579183,0.4181006,-0.0398177
68,-0.26123244,-0.27804866,"('dependent', 'independent')",-0.44737217,-0.4400226,-0.3543023,-0.3590356,-0.0047333
69,-0.58462125,-0.6600524,"('lazy', 'industrious')",-0.3562787,-0.31718612,-0.47045,-0.4886193,-0.0181693
70,1.1819254,1.3486925,"('lethargic', 'energetic')",0.88627005,1.0021535,1.0340977,1.175423,0.1413253
71,0.6846755,0.5744956,"('diffident', 'self-confident')",0.42085367,0.34236896,0.5527646,0.4584323,-0.0943323
72,-0.65701747,-0.47010714,"('unambitious', 'ambitious')",-1.1332984,-1.0539466,-0.8951579,-0.7620269,0.133131
73,0.37517163,0.2500679,"('helpless', 'self-reliant')",-3.1803024,-3.1684892,-1.4025654,-1.4592106,-0.0566452
74,1.0673192,1.1236165,"('undedicated', 'dedicated')",0.07661225,-0.020146985,0.5719657,0.5517347,-0.020231
75,-0.8836909,-0.79227746,"('meek', 'impulsive')",-0.31971294,-0.2543768,-0.6017019,-0.5233271,0.0783748
76,1.0135702,1.206005,"('anxious', 'daring')",0.41904098,0.5542555,0.7163056,0.8801302,0.1638246
77,0.059575647,0.06751867,"('unmotivated', 'motivated')",-0.8515767,-0.7628034,-0.3960005,-0.3476424,0.0483581
78,-0.4491679,-0.27516502,"('nonresilient', 'resilient')",0.257202,0.36612433,-0.095983,0.0454797,0.1414627
79,-1.2086222,-1.3132014,"('wavering', 'unwavering')",0.08739631,0.05109591,-0.560613,-0.6310527,-0.0704397
80,0.631925,0.65292096,"('dominated', 'dominating')",-1.2439114,-1.1847192,-0.3059932,-0.2658991,0.0400941
81,1.3621877,1.3823196,"('submissive', 'aggressive')",-0.26074654,-0.12049902,0.5507206,0.6309103,0.0801897
82,0.16928606,0.24082866,"('poor', 'rich')",6.147113,6.220586,3.1581995,3.2307072,0.0725077
83,0.27158484,0.17224695,"('powerless', 'powerful')",-0.7439726,-0.88855386,-0.2361939,-0.3581535,-0.1219596
84,0.42031667,0.31447095,"('inferior', 'superior')",0.8394404,0.8345081,0.6298785,0.5744895,-0.055389
85,-0.24117526,-0.36133963,"('insignificant', 'prestigious')",0.7799595,0.69047517,0.2693921,0.1645678,-0.1048243
86,-0.21875799,-0.3080759,"('uninfluential', 'influential')",-0.03393692,-0.17895737,-0.1263475,-0.2435166,-0.1171691
87,0.44249254,0.3594815,"('unsuccessful', 'successful')",0.61905575,0.67898494,0.5307741,0.5192332,-0.0115409
88,0.7043829,0.5673505,"('low', 'eminent')",0.828638,0.73527,0.7665105,0.6513103,-0.1152002
