,agilent_male,agilent_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
30,-0.15061371,-0.15158907,"('intolerant', 'tolerant')",1.0104686,0.9717454,0.7199856,0.6810956,0.5266135,0.5004173,-0.0261962
31,0.8546202,0.8120189,"('evil', 'good')",0.16665338,0.119496964,-0.36100906,-0.40269893,0.2200882,0.1762723,-0.0438159
32,-1.3492522,-1.3237224,"('unkind', 'kind')",-0.7226243,-0.6995375,0.66752106,0.60739666,-0.4681185,-0.4719544,-0.0038359
33,1.5063386,1.4276584,"('wrong', 'right')",0.7281828,0.6829339,-0.23559856,-0.2799897,0.6663076,0.6102009,-0.0561067
34,0.7802492,0.8743066,"('mean', 'honorable')",-0.2122016,-0.14713728,5.818226,5.960012,2.1287578,2.2290605,0.1003027
35,1.4683979,1.3836544,"('corrupt', 'incorrupt')",0.4217035,0.31272006,0.61560464,0.5180062,0.8352353,0.7381269,-0.0971084
36,1.876571,1.6977528,"('hostile', 'amicable')",0.107055806,-0.10033803,1.2658192,1.1114329,1.0831486,0.9029493,-0.1801993
37,-0.36896607,-0.34901035,"('fake', 'genuine')",-0.22539982,-0.22491127,-0.060567077,-0.057238217,-0.218311,-0.2103866,0.0079244
38,-0.8618638,-0.81247455,"('untruthful', 'truthful')",-0.6745362,-0.6662503,-0.1270149,-0.13001168,-0.5544717,-0.5362455,0.0182262
39,0.8985999,0.9320867,"('exploitative', 'cooperative')",0.95084,0.98341537,0.15912883,0.15182304,0.6695229,0.6891084,0.0195855
40,-0.51858485,-0.5637368,"('stingy', 'generous')",0.003817983,0.07003537,-1.2889857,-1.4216442,-0.6012509,-0.6384486,-0.0371977
41,-0.9694831,-1.0765332,"('unforgiving', 'forgiving')",-0.79560095,-0.7650323,0.40307176,0.26425302,-0.4540041,-0.5257708,-0.0717667
42,-0.788018,-0.679416,"('unreliable', 'reliable')",-1.2340274,-1.05513,-3.3289533,-3.3914006,-1.7836663,-1.7086488,0.0750175
43,-1.149582,-1.0573733,"('irresponsible', 'responsible')",-1.4043171,-1.3052973,-0.32225227,-0.31285062,-0.9587172,-0.8918404,0.0668768
44,-0.04829543,0.044388175,"('prejudiced', 'unprejudiced')",-0.018202506,0.044819757,-1.3821179,-1.3851424,-0.4828719,-0.4319782,0.0508937
45,-2.4012015,-2.462581,"('incompetent', 'competent')",-1.3904094,-1.4204848,-0.9649606,-1.0205233,-1.5855238,-1.6345297,-0.0490059
46,-1.0348783,-1.0550386,"('uncompetitive', 'competitive')",0.35270533,0.38427946,-1.001875,-1.0665781,-0.5613493,-0.5791124,-0.0177631
47,0.30082226,0.44226354,"('stupid', 'smart')",0.78911066,0.89965874,5.2183275,5.327912,2.1027535,2.223278,0.1205245
48,-0.5516234,-0.6068091,"('unintelligent', 'intelligent')",0.37349117,0.36054683,0.5834543,0.58073753,0.1351074,0.1114918,-0.0236156
49,0.5661836,0.69287235,"('unable', 'able')",0.5350977,0.6323028,-0.056789525,0.021133512,0.348164,0.4487696,0.1006056
50,0.7183572,0.78264284,"('clumsy', 'skillful')",0.6868376,0.70841867,-0.044674058,-0.1472013,0.4535069,0.4479534,-0.0055535
51,-1.4461201,-1.4920263,"('uneducated', 'educated')",-0.272527,-0.31815985,0.30785543,0.29218364,-0.4702639,-0.5060008,-0.0357369
52,1.7481252,1.5963209,"('irrational', 'rational')",0.5206058,0.32684666,0.88614523,0.75330526,1.0516254,0.8921576,-0.1594678
53,1.096437,1.041947,"('uncreative', 'creative')",1.2851397,1.2401599,1.3388202,1.2681121,1.2401323,1.1834064,-0.0567259
54,0.9767195,0.92844564,"('incapable', 'capable')",0.7262893,0.6340916,1.1324021,1.1900337,0.9451369,0.9175236,-0.0276133
55,-1.8743002,-1.9171914,"('incompetent', 'clever')",-0.4644337,-0.45873636,-0.5054094,-0.5098821,-0.9480478,-0.9619366,-0.0138888
56,-0.798388,-0.72771245,"('impractical', 'practical')",-0.9650573,-0.87328774,-0.7454478,-0.75909483,-0.8362978,-0.7866983,0.0495995
57,-0.33052438,-0.4099231,"('unimaginative', 'imaginative')",0.4006812,0.35399646,-2.198502,-2.2839665,-0.7094484,-0.7799644,-0.070516
58,0.41637594,0.37426296,"('undiscriminating', 'discriminating')",0.72697055,0.69528866,0.15841864,0.11603393,0.4339217,0.3951952,-0.0387265
59,1.1575518,1.1595851,"('foolish', 'wise')",0.6195176,0.5574507,0.5397805,0.5062586,0.7722832,0.7410981,-0.0311851
60,-1.2669975,-1.1812726,"('inefficient', 'efficient')",-0.20085967,-0.122410536,-0.91199493,-0.85108835,-0.793284,-0.7182572,0.0750268
61,0.58711666,0.48813263,"('illogical', 'logical')",0.36246324,0.27262864,0.2337352,0.17155227,0.3944383,0.3107712,-0.0836671
62,-1.56171,-1.471381,"('incompetent', 'brilliant')",-0.04265595,0.06980094,-0.71834445,-0.62221223,-0.7742368,-0.6745974,0.0996394
63,-0.225686,-0.1745444,"('unperceptive', 'insightful')",0.509815,0.5859478,0.56961876,0.59649885,0.2845826,0.3359674,0.0513848
64,-0.6162242,-0.6075489,"('shy', 'confident')",-0.5913768,-0.52585477,-6.390569,-6.4565177,-2.5327234,-2.5299738,0.0027496
65,-1.3752967,-1.3757987,"('insecure', 'secure')",-0.8561006,-0.83510965,-0.9582059,-0.9591039,-1.0632011,-1.0566707,0.0065304
66,0.1211206,0.18380204,"('inactive', 'active')",-0.2023605,-0.19103204,1.3852848,1.4427911,0.4346816,0.4785204,0.0438388
67,0.36929125,0.4502596,"('doubtful', 'determined')",0.40611193,0.4252304,-0.78163224,-0.7265325,-0.0020764,0.0496525,0.0517289
68,0.19090435,0.23151071,"('dependent', 'independent')",0.15142077,0.1602595,-0.5214164,-0.48339796,-0.0596971,-0.0305426,0.0291545
69,2.1600504,2.2015324,"('lazy', 'industrious')",1.4482467,1.5553329,-0.08332838,-0.015166321,1.1749895,1.247233,0.0722435
70,-1.6350291,-1.6058197,"('lethargic', 'energetic')",-0.7474807,-0.6755838,-0.32345235,-0.30386603,-0.9019874,-0.8617565,0.0402309
71,1.5978467,1.6261986,"('diffident', 'self-confident')",1.120272,1.1836426,0.82319456,0.8412876,1.1804377,1.2170429,0.0366052
72,-0.9553788,-0.9354406,"('unambitious', 'ambitious')",-1.3478433,-1.3417542,-1.5686272,-1.5383972,-1.2906165,-1.2718639,0.0187526
73,1.2925713,1.3085108,"('helpless', 'self-reliant')",0.66964173,0.64008963,-3.0301578,-3.1041532,-0.3559816,-0.3851842,-0.0292026
74,-0.36949652,-0.36413413,"('undedicated', 'dedicated')",-0.34485942,-0.29519725,0.13475546,0.060604278,-0.1932002,-0.1995757,-0.0063755
75,-0.0438724,-0.08852063,"('meek', 'impulsive')",0.12965533,0.09683953,-0.22390124,-0.17099397,-0.0460394,-0.054225,-0.0081856
76,-1.7715756,-1.6656184,"('anxious', 'daring')",-0.32665566,-0.20632419,-0.34039906,-0.31064186,-0.8128768,-0.7275282,0.0853486
77,-0.05334337,-0.10815412,"('unmotivated', 'motivated')",0.7439741,0.7555731,-1.3540577,-1.2264222,-0.2211423,-0.1930011,0.0281412
78,0.28946686,0.30279475,"('nonresilient', 'resilient')",1.4826919,1.5562439,0.4374087,0.49922594,0.7365225,0.7860881,0.0495656
79,0.18976164,0.13051851,"('wavering', 'unwavering')",-0.9231771,-1.0082237,0.16279618,0.16388495,-0.1902064,-0.2379401,-0.0477337
80,-1.2212307,-1.0905695,"('dominated', 'dominating')",-0.11040902,0.012591906,-1.4214232,-1.3647783,-0.9176877,-0.8142519,0.1034358
81,-2.056062,-2.0372174,"('submissive', 'aggressive')",-0.26795965,-0.23491865,-1.173553,-1.143384,-1.1658582,-1.1385067,0.0273515
82,-1.7503153,-1.8064506,"('poor', 'rich')",-0.41013986,-0.44045183,5.2048326,5.2531853,1.0147924,1.0020943,-0.0126981
83,0.56577885,0.6215924,"('powerless', 'powerful')",0.2265773,0.28164262,-0.98206556,-0.9552028,-0.0632365,-0.0173226,0.0459139
84,1.4458691,1.3869462,"('inferior', 'superior')",0.70924276,0.6737186,0.9947912,0.9508397,1.0499677,1.0038348,-0.0461329
85,1.8171624,1.7351092,"('insignificant', 'prestigious')",1.135092,1.0857421,1.4689765,1.4330214,1.4737436,1.4179576,-0.055786
86,-1.5326161,-1.6971527,"('uninfluential', 'influential')",-0.41676518,-0.5888277,-0.22742487,-0.35166803,-0.7256021,-0.8792162,-0.1536141
87,0.2570046,0.2879896,"('unsuccessful', 'successful')",0.80114865,0.82839626,0.55069655,0.659857,0.5362833,0.5920809,0.0557976
88,-0.04638332,-0.05126828,"('low', 'eminent')",0.03802221,-0.03148002,0.18088052,0.182722,0.0575065,0.0333246,-0.0241819
