,cemetery_male,cemetery_female,tuple,average_male,average_female,female-male
44,-1.4577249,-1.4099957,"('prejudiced', 'unprejudiced')",-1.4577249,-1.4099957,0.0477292
45,1.0686394,1.1276467,"('incompetent', 'competent')",1.0686394,1.1276467,0.0590073
46,-0.526477,-0.36304024,"('uncompetitive', 'competitive')",-0.526477,-0.3630402,0.1634368
47,4.7523904,4.8871236,"('stupid', 'smart')",4.7523904,4.8871236,0.1347332
48,0.87016016,0.9579104,"('unintelligent', 'intelligent')",0.8701602,0.9579104,0.0877502
49,-0.6825218,-0.5831669,"('unable', 'able')",-0.6825218,-0.5831669,0.0993549
50,-1.3988993,-1.4303651,"('clumsy', 'skillful')",-1.3988993,-1.4303651,-0.0314658
51,-0.031469304,-0.019920398,"('uneducated', 'educated')",-0.0314693,-0.0199204,0.0115489
52,-0.17908502,-0.40397114,"('irrational', 'rational')",-0.179085,-0.4039711,-0.2248861
53,0.20956026,0.14402983,"('uncreative', 'creative')",0.2095603,0.1440298,-0.0655305
54,0.4944195,0.50063956,"('incapable', 'capable')",0.4944195,0.5006396,0.0062201
55,1.2726346,1.4303374,"('incompetent', 'clever')",1.2726346,1.4303374,0.1577028
56,1.1119882,1.1501585,"('impractical', 'practical')",1.1119882,1.1501585,0.0381703
57,-1.4711952,-1.4156814,"('unimaginative', 'imaginative')",-1.4711952,-1.4156814,0.0555138
58,0.4312652,0.45218617,"('undiscriminating', 'discriminating')",0.4312652,0.4521862,0.020921
59,-0.22113466,-0.3583595,"('foolish', 'wise')",-0.2211347,-0.3583595,-0.1372248
60,0.57984006,0.90949637,"('inefficient', 'efficient')",0.5798401,0.9094964,0.3296563
61,0.65337324,0.48292574,"('illogical', 'logical')",0.6533732,0.4829257,-0.1704475
62,0.44127735,0.7084222,"('incompetent', 'brilliant')",0.4412774,0.7084222,0.2671448
63,0.32824636,0.49723807,"('unperceptive', 'insightful')",0.3282464,0.4972381,0.1689917
64,-5.688306,-5.6356645,"('shy', 'confident')",-5.6883059,-5.6356645,0.0526414
65,0.5054058,0.63765293,"('insecure', 'secure')",0.5054058,0.6376529,0.1322471
66,0.27406427,0.12277159,"('inactive', 'active')",0.2740643,0.1227716,-0.1512927
67,-0.21908256,-0.20607504,"('doubtful', 'determined')",-0.2190826,-0.206075,0.0130076
68,-1.0479487,-1.1054672,"('dependent', 'independent')",-1.0479487,-1.1054672,-0.0575185
69,-1.2962754,-1.466862,"('lazy', 'industrious')",-1.2962754,-1.466862,-0.1705866
70,0.69868106,0.7758671,"('lethargic', 'energetic')",0.6986811,0.7758671,0.077186
71,1.2225668,1.239738,"('diffident', 'self-confident')",1.2225668,1.239738,0.0171712
72,0.39254883,0.54409415,"('unambitious', 'ambitious')",0.3925488,0.5440941,0.1515453
73,-2.9800603,-3.0415056,"('helpless', 'self-reliant')",-2.9800603,-3.0415056,-0.0614453
74,0.16434021,0.15074429,"('undedicated', 'dedicated')",0.1643402,0.1507443,-0.0135959
75,-0.701489,-0.7644112,"('meek', 'impulsive')",-0.701489,-0.7644112,-0.0629222
76,0.019879837,0.17336465,"('anxious', 'daring')",0.0198798,0.1733647,0.1534849
77,-0.9674641,-0.7976567,"('unmotivated', 'motivated')",-0.9674641,-0.7976567,0.1698074
78,-0.250774,-0.18537687,"('nonresilient', 'resilient')",-0.250774,-0.1853769,0.0653971
79,-0.29998586,-0.5062375,"('wavering', 'unwavering')",-0.2999859,-0.5062375,-0.2062516
80,-0.03931195,-0.0014739633,"('dominated', 'dominating')",-0.0393119,-0.001474,0.0378379
81,-0.048087165,0.16755152,"('submissive', 'aggressive')",-0.0480872,0.1675515,0.2156387
82,4.8753333,4.9914846,"('poor', 'rich')",4.8753333,4.9914846,0.1161513
83,-0.032179236,-0.036569405,"('powerless', 'powerful')",-0.0321792,-0.0365694,-0.0043902
84,-0.24377857,-0.33707952,"('inferior', 'superior')",-0.2437786,-0.3370795,-0.0933009
85,-0.06261718,-0.2592608,"('insignificant', 'prestigious')",-0.0626172,-0.2592608,-0.1966436
86,0.94845486,0.9211986,"('uninfluential', 'influential')",0.9484549,0.9211986,-0.0272563
87,-0.10592681,-0.035759185,"('unsuccessful', 'successful')",-0.1059268,-0.0357592,0.0701676
88,-0.38030073,-0.31683743,"('low', 'eminent')",-0.3803007,-0.3168374,0.0634633
