,advansix_male,advansix_female,tuple,inc_male,inc_female,average_male,average_female,female-male
18,-0.14415976,-0.13447231,"('disagreeable', 'welcoming')",-0.3318719,-0.36153632,-0.2380158,-0.2480043,-0.0099885
19,-1.7434022,-1.7284728,"('inhospitable', 'hospitable')",-0.23947753,-0.1475146,-0.9914399,-0.9379937,0.0534462
20,0.4037115,0.4275633,"('rough', 'thoughtful')",1.1113979,1.0407354,0.7575547,0.7341493,-0.0234054
21,0.15681475,0.10664451,"('immoral', 'moral')",-0.46854353,-0.52767974,-0.1558644,-0.2105176,-0.0546532
22,-0.012476928,0.017576069,"('untrustworthy', 'trustworthy')",-0.8460563,-0.9204055,-0.4292666,-0.4514147,-0.0221481
23,-0.779461,-0.8054941,"('insincere', 'sincere')",5.0214663,4.9459953,2.1210027,2.0702505,-0.0507522
24,-0.09445399,-0.091072485,"('dishonest', 'honest')",0.4813985,0.46505174,0.1934723,0.1869896,-0.0064827
25,-0.541661,-0.6057348,"('egoistic', 'altruistic')",1.5600314,1.4689025,0.5091852,0.4315838,-0.0776014
26,-0.03451456,-0.119255304,"('hardhearted', 'benevolent')",1.8066589,1.6485837,0.8860722,0.7646642,-0.121408
27,-0.6817171,-0.5888116,"('hardhearted', 'softhearted')",0.9324006,0.8987694,0.1253417,0.1549789,0.0296372
28,-0.7424751,-0.8316145,"('disloyal', 'loyal')",0.8441458,0.68332285,0.0508353,-0.0741458,-0.1249811
29,-0.55870265,-0.5944949,"('unfair', 'fair')",-0.5303396,-0.6786689,-0.5445211,-0.6365819,-0.0920608
30,1.1073058,1.1046124,"('intolerant', 'tolerant')",1.5866024,1.530481,1.3469541,1.3175466,-0.0294075
31,-1.4794785,-1.5062664,"('evil', 'good')",-0.8865947,-1.0070931,-1.1830366,-1.2566798,-0.0736432
32,-0.2879822,-0.32366437,"('unkind', 'kind')",0.87515604,0.73769647,0.2935869,0.2070161,-0.0865708
33,-0.19165766,-0.25467604,"('wrong', 'right')",-0.46544987,-0.5101741,-0.3285538,-0.3824251,-0.0538713
34,-0.033853568,0.10393004,"('mean', 'honorable')",5.7905216,5.9321876,2.878334,3.0180588,0.1397248
35,-0.29116264,-0.42978212,"('corrupt', 'incorrupt')",0.09061124,-0.04516992,-0.1002757,-0.237476,-0.1372003
36,-1.3420604,-1.5255011,"('hostile', 'amicable')",0.45638615,0.18107773,-0.4428371,-0.6722117,-0.2293746
37,-0.28412792,-0.24443714,"('fake', 'genuine')",0.095721304,0.15900783,-0.0942033,-0.0427147,0.0514886
38,-1.2159047,-1.1786804,"('untruthful', 'truthful')",-0.0754078,0.0072937533,-0.6456562,-0.5856934,0.0599628
39,0.96461016,0.96667063,"('exploitative', 'cooperative')",0.07390055,0.07575846,0.5192553,0.5212145,0.0019592
40,0.37160334,0.37355244,"('stingy', 'generous')",-1.7101414,-1.818093,-0.669269,-0.7222703,-0.0530013
41,-0.45632038,-0.4282695,"('unforgiving', 'forgiving')",0.1501629,0.022827268,-0.1530787,-0.2027211,-0.0496424
42,0.296953,0.50591314,"('unreliable', 'reliable')",-3.04946,-2.8953178,-1.3762535,-1.1947024,0.1815511
43,-0.36955532,-0.2221537,"('irresponsible', 'responsible')",0.18632084,0.24252102,-0.0916172,0.0101837,0.1018009
44,1.3158156,1.322954,"('prejudiced', 'unprejudiced')",-1.2493695,-1.1945295,0.033223,0.0642123,0.0309893
45,-0.3405515,-0.24953015,"('incompetent', 'competent')",-0.23920006,-0.25725415,-0.2898758,-0.2533922,0.0364836
46,-0.23393013,-0.12376773,"('uncompetitive', 'competitive')",-0.61134404,-0.6279325,-0.4226371,-0.3758501,0.046787
47,0.07604706,0.21950457,"('stupid', 'smart')",5.291169,5.423638,2.6836081,2.8215711,0.137963
48,0.22908466,0.18332033,"('unintelligent', 'intelligent')",0.7197881,0.67309237,0.4744364,0.4282064,-0.04623
49,-0.21212795,-0.05260005,"('unable', 'able')",0.08822495,0.24916604,-0.0619515,0.098283,0.1602345
50,-0.117322296,-0.0525148,"('clumsy', 'skillful')",0.20265903,0.24748696,0.0426684,0.0974861,0.0548177
51,-0.68496436,-0.80693966,"('uneducated', 'educated')",0.42990792,0.32425565,-0.1275282,-0.241342,-0.1138138
52,-0.60167533,-0.87108964,"('irrational', 'rational')",0.48209098,0.31597677,-0.0597922,-0.2775564,-0.2177642
53,-1.5135449,-1.5342683,"('uncreative', 'creative')",0.7922913,0.7198009,-0.3606268,-0.4072337,-0.0466069
54,-0.9944062,-1.0880034,"('incapable', 'capable')",1.0124645,1.058561,0.0090292,-0.0147212,-0.0237504
55,0.168754,0.2491133,"('incompetent', 'clever')",-0.118413046,-0.1331501,0.0251705,0.0579816,0.0328111
56,0.49848315,0.5134923,"('impractical', 'practical')",0.14373943,0.19016252,0.3211113,0.3518274,0.0307161
57,-0.4743467,-0.53943765,"('unimaginative', 'imaginative')",-2.2612996,-2.377535,-1.3678231,-1.4584863,-0.0906632
58,-1.0936025,-1.1060363,"('undiscriminating', 'discriminating')",-0.16821305,-0.19241439,-0.6309078,-0.6492254,-0.0183176
59,-0.03847638,-0.07087076,"('foolish', 'wise')",0.76989645,0.7562256,0.36571,0.3426774,-0.0230326
60,0.73465884,0.8858602,"('inefficient', 'efficient')",-0.17553528,-0.003743166,0.2795618,0.4410585,0.1614967
61,-0.9284308,-1.046419,"('illogical', 'logical')",0.26357692,0.07838659,-0.3324269,-0.4840162,-0.1515893
62,0.31419724,0.50528914,"('incompetent', 'brilliant')",0.18502468,0.44175708,0.249611,0.4735231,0.2239121
63,-1.159414,-0.99467224,"('unperceptive', 'insightful')",0.79948884,0.90626574,-0.1799626,-0.0442033,0.1357593
64,0.59574676,0.5608298,"('shy', 'confident')",-6.1854258,-6.212344,-2.7948394,-2.8257573,-0.0309179
65,0.48156083,0.4403448,"('insecure', 'secure')",-0.5068171,-0.5312582,-0.0126281,-0.0454567,-0.0328286
66,-0.9299493,-0.93369323,"('inactive', 'active')",0.50123954,0.4833575,-0.2143549,-0.2251679,-0.010813
67,0.9286694,0.94097155,"('doubtful', 'determined')",-0.30343932,-0.24470162,0.312615,0.348135,0.03552
68,-0.21929866,-0.23650512,"('dependent', 'independent')",-0.4744573,-0.50742847,-0.346878,-0.3719668,-0.0250888
69,0.6024991,0.63401836,"('lazy', 'industrious')",-0.27997768,-0.23029852,0.1612607,0.2018599,0.0405992
70,-0.2533713,-0.09023605,"('lethargic', 'energetic')",0.3875889,0.49222204,0.0671088,0.200993,0.1338842
71,-0.9274205,-0.8872736,"('diffident', 'self-confident')",0.4692445,0.47671157,-0.229088,-0.205281,0.023807
72,-0.5015584,-0.45028695,"('unambitious', 'ambitious')",-1.3509526,-1.2692026,-0.9262555,-0.8597448,0.0665107
73,0.6949236,0.6546265,"('helpless', 'self-reliant')",-2.922136,-2.8315947,-1.1136062,-1.088484,0.0251222
74,-0.228605,-0.16418055,"('undedicated', 'dedicated')",-0.023267455,-0.02036196,-0.1259362,-0.0922713,0.0336649
75,0.039976913,0.09102337,"('meek', 'impulsive')",-0.31042856,-0.18191986,-0.1352258,-0.0454482,0.0897776
76,0.4890392,0.6308863,"('anxious', 'daring')",0.26608777,0.38884106,0.3775635,0.5098637,0.1323002
77,-0.3253438,-0.35363013,"('unmotivated', 'motivated')",-1.0443475,-1.018444,-0.6848457,-0.6860371,-0.0011914
78,-1.0340763,-0.90545905,"('nonresilient', 'resilient')",0.18746088,0.2549032,-0.4233077,-0.3252779,0.0980298
79,-1.2173226,-1.2649263,"('wavering', 'unwavering')",-0.08925431,-0.062287845,-0.6532884,-0.6636071,-0.0103187
80,0.3043053,0.39386615,"('dominated', 'dominating')",-1.5262223,-1.4245932,-0.6109585,-0.5153635,0.095595
81,0.8927871,0.9176669,"('submissive', 'aggressive')",-0.7729099,-0.702034,0.0599386,0.1078165,0.0478779
82,-0.36864012,-0.3375491,"('poor', 'rich')",5.965319,6.0197496,2.7983396,2.8411002,0.0427606
83,-0.016710121,-0.051003933,"('powerless', 'powerful')",-0.75672275,-0.7941231,-0.3867164,-0.4225635,-0.0358471
84,0.54866415,0.4542668,"('inferior', 'superior')",1.1072379,1.0771691,0.8279511,0.7657179,-0.0622332
85,-0.9951644,-1.1172024,"('insignificant', 'prestigious')",0.9202203,0.86646664,-0.037472,-0.1253679,-0.0878959
86,-1.0176104,-1.1607006,"('uninfluential', 'influential')",-0.28946206,-0.45173943,-0.6535363,-0.80622,-0.1526837
87,-0.05456973,-0.09018029,"('unsuccessful', 'successful')",0.9657601,1.0247986,0.4555952,0.4673092,0.011714
88,0.19054398,0.07453148,"('low', 'eminent')",0.5281159,0.5134764,0.3593299,0.2940039,-0.065326
