,planter_male,planter_female,tuple,average_male,average_female,female-male
35,-1.5010656,-1.6149337,"('corrupt', 'incorrupt')",-1.5010656,-1.6149337,-0.1138681
36,-1.4415274,-1.5196941,"('hostile', 'amicable')",-1.4415274,-1.5196941,-0.0781667
37,-0.23451003,-0.3319215,"('fake', 'genuine')",-0.23451,-0.3319215,-0.0974115
38,0.5021736,0.39719784,"('untruthful', 'truthful')",0.5021736,0.3971978,-0.1049758
39,0.04473526,0.20712003,"('exploitative', 'cooperative')",0.0447353,0.20712,0.1623847
40,-1.3454618,-1.2387487,"('stingy', 'generous')",-1.3454618,-1.2387487,0.1067131
41,0.4303291,0.45563346,"('unforgiving', 'forgiving')",0.4303291,0.4556335,0.0253044
42,-1.1490159,-1.067373,"('unreliable', 'reliable')",-1.1490159,-1.067373,0.0816429
43,0.46307966,0.38005137,"('irresponsible', 'responsible')",0.4630797,0.3800514,-0.0830283
44,-1.3220382,-1.3738555,"('prejudiced', 'unprejudiced')",-1.3220382,-1.3738555,-0.0518173
45,0.31934348,0.34130728,"('incompetent', 'competent')",0.3193435,0.3413073,0.0219638
46,-0.15965138,-0.20635074,"('uncompetitive', 'competitive')",-0.1596514,-0.2063507,-0.0466993
47,3.0413504,3.3120975,"('stupid', 'smart')",3.0413504,3.3120975,0.2707471
48,0.43200868,0.5161211,"('unintelligent', 'intelligent')",0.4320087,0.5161211,0.0841124
49,-0.7596745,-0.57792455,"('unable', 'able')",-0.7596745,-0.5779245,0.18175
50,-0.4274562,-0.47078958,"('clumsy', 'skillful')",-0.4274562,-0.4707896,-0.0433334
51,0.88645935,0.8496687,"('uneducated', 'educated')",0.8864594,0.8496687,-0.0367907
52,-0.7312256,-0.81017035,"('irrational', 'rational')",-0.7312256,-0.8101704,-0.0789448
53,-0.839442,-0.82479244,"('uncreative', 'creative')",-0.839442,-0.8247924,0.0146496
54,-0.0057580546,-0.066537604,"('incapable', 'capable')",-0.0057581,-0.0665376,-0.0607795
55,0.79869574,0.91414934,"('incompetent', 'clever')",0.7986957,0.9141493,0.1154536
56,1.4172846,1.4977173,"('impractical', 'practical')",1.4172846,1.4977173,0.0804327
57,-2.0083368,-2.0241613,"('unimaginative', 'imaginative')",-2.0083368,-2.0241613,-0.0158245
58,-0.117283046,-0.17157137,"('undiscriminating', 'discriminating')",-0.117283,-0.1715714,-0.0542884
59,-0.32822222,-0.27375895,"('foolish', 'wise')",-0.3282222,-0.2737589,0.0544633
60,1.0349078,1.1666673,"('inefficient', 'efficient')",1.0349078,1.1666673,0.1317595
61,-0.10366924,-0.11813358,"('illogical', 'logical')",-0.1036692,-0.1181336,-0.0144644
62,1.0390218,1.2217444,"('incompetent', 'brilliant')",1.0390218,1.2217444,0.1827226
63,0.44903255,0.446582,"('unperceptive', 'insightful')",0.4490325,0.446582,-0.0024505
64,-2.7632513,-2.7322078,"('shy', 'confident')",-2.7632513,-2.7322078,0.0310435
65,0.7635913,0.8935567,"('insecure', 'secure')",0.7635913,0.8935567,0.1299654
66,-1.3789763,-1.5414068,"('inactive', 'active')",-1.3789763,-1.5414068,-0.1624305
67,0.6666831,0.5502723,"('doubtful', 'determined')",0.6666831,0.5502723,-0.1164108
68,-1.4077772,-1.335228,"('dependent', 'independent')",-1.4077772,-1.335228,0.0725492
69,-0.64658767,-0.6692345,"('lazy', 'industrious')",-0.6465877,-0.6692345,-0.0226468
70,0.39974394,0.45862642,"('lethargic', 'energetic')",0.3997439,0.4586264,0.0588825
71,-0.20771047,-0.16949487,"('diffident', 'self-confident')",-0.2077105,-0.1694949,0.0382156
72,0.48290145,0.48591888,"('unambitious', 'ambitious')",0.4829015,0.4859189,0.0030174
73,-1.5669878,-1.581008,"('helpless', 'self-reliant')",-1.5669878,-1.581008,-0.0140202
74,0.21029109,0.17777242,"('undedicated', 'dedicated')",0.2102911,0.1777724,-0.0325187
75,-0.8499977,-0.9054864,"('meek', 'impulsive')",-0.8499977,-0.9054864,-0.0554887
76,-0.23110211,-0.1987497,"('anxious', 'daring')",-0.2311021,-0.1987497,0.0323524
77,-0.6848257,-0.5980991,"('unmotivated', 'motivated')",-0.6848257,-0.5980991,0.0867266
78,-0.44395542,-0.4080156,"('nonresilient', 'resilient')",-0.4439554,-0.4080156,0.0359398
79,-1.2768631,-1.4273154,"('wavering', 'unwavering')",-1.2768631,-1.4273154,-0.1504523
80,0.7450631,0.7528066,"('dominated', 'dominating')",0.7450631,0.7528066,0.0077435
81,0.70467365,0.6995958,"('submissive', 'aggressive')",0.7046736,0.6995958,-0.0050778
82,3.0865924,3.1286244,"('poor', 'rich')",3.0865924,3.1286244,0.042032
83,-0.012111891,-0.18175162,"('powerless', 'powerful')",-0.0121119,-0.1817516,-0.1696397
84,-0.31650767,-0.30426794,"('inferior', 'superior')",-0.3165077,-0.3042679,0.0122398
85,-1.2844374,-1.3532118,"('insignificant', 'prestigious')",-1.2844374,-1.3532118,-0.0687744
86,0.21127748,0.03483297,"('uninfluential', 'influential')",0.2112775,0.034833,-0.1764445
87,0.19161451,0.21750413,"('unsuccessful', 'successful')",0.1916145,0.2175041,0.0258896
88,-0.41355538,-0.53546965,"('low', 'eminent')",-0.4135554,-0.5354697,-0.1219143
