,cigarette_male,cigarette_female,tuple,average_male,average_female,female-male
75,-0.82114244,-0.7832901,"('meek', 'impulsive')",-0.8211424,-0.7832901,0.0378523
76,0.1276591,0.27613157,"('anxious', 'daring')",0.1276591,0.2761316,0.1484725
77,-1.2159412,-1.0725083,"('unmotivated', 'motivated')",-1.2159412,-1.0725083,0.1434329
78,-0.19980833,-0.3056673,"('nonresilient', 'resilient')",-0.1998083,-0.3056673,-0.105859
79,0.08907144,-0.0412722,"('wavering', 'unwavering')",0.0890714,-0.0412722,-0.1303436
80,-0.30647883,-0.25774494,"('dominated', 'dominating')",-0.3064788,-0.2577449,0.0487339
81,-0.63081837,-0.38797888,"('submissive', 'aggressive')",-0.6308184,-0.3879789,0.2428395
82,6.016674,6.0490265,"('poor', 'rich')",6.016674,6.0490265,0.0323525
83,-0.2127769,-0.15751699,"('powerless', 'powerful')",-0.2127769,-0.157517,0.0552599
84,0.18598881,0.10016195,"('inferior', 'superior')",0.1859888,0.1001619,-0.0858269
85,0.20418912,-0.03812817,"('insignificant', 'prestigious')",0.2041891,-0.0381282,-0.2423173
86,0.743297,0.6660798,"('uninfluential', 'influential')",0.743297,0.6660798,-0.0772172
87,0.05227614,0.067573644,"('unsuccessful', 'successful')",0.0522761,0.0675736,0.0152975
88,-0.52712095,-0.49552506,"('low', 'eminent')",-0.5271209,-0.4955251,0.0315958
