,hillshire_male,hillshire_female,tuple,brands_male,brands_female,co_male,co_female,average_male,average_female,female-male
25,-1.0705438,-1.1023402,"('egoistic', 'altruistic')",-0.22543359,-0.23308568,1.0130596,0.9494986,-0.0943059,-0.1286424,-0.0343365
26,-0.25987664,-0.38315776,"('hardhearted', 'benevolent')",1.2236542,1.2110765,1.2665172,1.2111366,0.7434316,0.6796851,-0.0637465
27,-0.718168,-0.72421956,"('hardhearted', 'softhearted')",0.11072484,0.072876,0.6280856,0.50602263,0.0068808,-0.0484403,-0.0553211
28,0.1557692,-0.014784234,"('disloyal', 'loyal')",-0.042964473,-0.18433835,1.0711824,0.94585687,0.3946624,0.2489114,-0.145751
29,-0.16404296,-0.14871804,"('unfair', 'fair')",-1.070027,-1.0300435,-0.6103184,-0.6934058,-0.6147961,-0.6240558,-0.0092597
30,0.77335733,0.87794715,"('intolerant', 'tolerant')",1.2232192,1.3693541,0.29888022,0.4324072,0.7651523,0.8932362,0.1280839
31,-1.4326563,-1.1989696,"('evil', 'good')",-1.5481883,-1.3506212,-0.660962,-0.56202155,-1.2139355,-1.0372041,0.1767314
32,-0.09795369,-0.18202242,"('unkind', 'kind')",0.89782286,0.74266446,0.8487251,0.7304454,0.5495314,0.4303625,-0.1191689
33,0.15696755,0.17681414,"('wrong', 'right')",0.82209253,0.88580304,-0.38415202,-0.38008565,0.1983027,0.2275105,0.0292078
34,-0.2314283,-0.015755922,"('mean', 'honorable')",-0.59452564,-0.3179151,5.1211085,5.291279,1.4317182,1.6525359,0.2208177
35,-0.63381064,-0.66017646,"('corrupt', 'incorrupt')",-1.8580058,-1.8174429,-0.35000262,-0.38448063,-0.947273,-0.9540334,-0.0067604
36,-1.5205333,-1.4479214,"('hostile', 'amicable')",-1.6241064,-1.5332483,0.06268813,0.047457755,-1.0273172,-0.977904,0.0494132
37,1.050315,1.0837721,"('fake', 'genuine')",0.09536381,0.155831,0.0115885995,-0.0068396293,0.3857558,0.4109211,0.0251653
38,0.19461137,0.25986117,"('untruthful', 'truthful')",-0.22851828,-0.08150378,-0.09726774,-0.004771566,-0.0437249,0.0578619,0.1015868
39,1.3867278,1.3620228,"('exploitative', 'cooperative')",1.4301562,1.3836167,0.6385933,0.69702375,1.1518257,1.1475544,-0.0042713
40,0.028654143,0.0055559035,"('stingy', 'generous')",-0.5966483,-0.60770047,-2.7865655,-2.8342464,-1.1181866,-1.1454636,-0.027277
41,0.0894572,0.20471759,"('unforgiving', 'forgiving')",-0.4614845,-0.3545157,0.22207749,0.24911,-0.0499833,0.033104,0.0830873
42,1.2102712,1.3317311,"('unreliable', 'reliable')",0.30313098,0.57853353,-2.6492858,-2.565281,-0.3786279,-0.2183388,0.1602891
43,0.5954251,0.62832046,"('irresponsible', 'responsible')",1.4301436,1.5109396,0.34186897,0.4155853,0.7891459,0.8516151,0.0624692
44,-0.06828441,-0.0092689525,"('prejudiced', 'unprejudiced')",-0.017375011,0.11861335,-0.69607496,-0.67186713,-0.2605781,-0.1875076,0.0730705
45,0.9308903,0.96583873,"('incompetent', 'competent')",0.72486883,0.7771884,-0.11402117,-0.20759271,0.5139126,0.5118115,-0.0021011
46,1.1368369,1.0860803,"('uncompetitive', 'competitive')",1.2619454,1.290739,-1.100685,-1.1385474,0.4326991,0.4127573,-0.0199418
47,0.21970713,0.3323921,"('stupid', 'smart')",1.4472886,1.51596,5.3116994,5.443289,2.3262316,2.4305469,0.1043153
48,-0.9918067,-1.0237684,"('unintelligent', 'intelligent')",-0.96957695,-1.0649729,-0.87183154,-0.8567117,-0.9444051,-0.9818176,-0.0374125
49,-0.46933827,-0.31131047,"('unable', 'able')",0.010543857,0.21735549,-0.530702,-0.35099542,-0.3298321,-0.1483168,0.1815153
50,0.186881,0.21039338,"('clumsy', 'skillful')",-0.36717677,-0.2491436,-0.28698596,-0.29142362,-0.1557606,-0.110058,0.0457026
51,-0.39682856,-0.52237993,"('uneducated', 'educated')",-0.66156834,-0.77860934,-0.4927264,-0.5821877,-0.5170411,-0.6277257,-0.1106846
52,-1.0748961,-1.1835146,"('irrational', 'rational')",-0.86989343,-0.9673235,-0.17019954,-0.18778187,-0.7049963,-0.77954,-0.0745437
53,-0.59322894,-0.6156259,"('uncreative', 'creative')",1.0956818,1.1919348,0.51123327,0.5186715,0.3378954,0.3649935,0.0270981
54,-0.39412537,-0.48491085,"('incapable', 'capable')",0.88017476,0.86867404,0.9196017,0.99370366,0.4685504,0.4591556,-0.0093948
55,0.33997196,0.38243446,"('incompetent', 'clever')",0.837657,0.8404489,-0.14961796,-0.1611996,0.3426704,0.3538946,0.0112242
56,1.3014336,1.3756226,"('impractical', 'practical')",1.939007,2.0154881,-0.23035485,-0.2170796,1.0033619,1.0580104,0.0546485
57,0.5552177,0.48576087,"('unimaginative', 'imaginative')",0.09472054,0.12436027,-3.2001402,-3.241715,-0.8500673,-0.8771979,-0.0271306
58,0.35641187,0.41589782,"('undiscriminating', 'discriminating')",0.48164418,0.6312299,-0.053316142,-0.051873833,0.26158,0.3317513,0.0701713
59,0.080075815,0.036446527,"('foolish', 'wise')",0.5325028,0.49919677,0.26833498,0.35846505,0.2936379,0.2980361,0.0043982
60,0.7611013,0.88285154,"('inefficient', 'efficient')",1.0581112,1.0934674,-0.45144707,-0.33699378,0.4559218,0.5464417,0.0905199
61,-0.00462937,-0.13424265,"('illogical', 'logical')",-0.040224865,-0.1802532,0.005503893,-0.13831198,-0.0131168,-0.1509359,-0.1378191
62,0.4647452,0.5520599,"('incompetent', 'brilliant')",1.1516395,1.3089708,-0.27730948,-0.15743409,0.4463584,0.5678655,0.1215071
63,0.46260202,0.5366871,"('unperceptive', 'insightful')",0.6924722,0.8197502,-0.31792173,-0.15384093,0.2790508,0.4008654,0.1218146
64,1.0173967,0.9823422,"('shy', 'confident')",0.022627719,-0.06748062,-5.6404457,-5.597383,-1.5334738,-1.5608404,-0.0273666
65,0.07587362,-0.057316653,"('insecure', 'secure')",0.3937245,0.08162262,0.3716288,0.3622779,0.280409,0.1288613,-0.1515477
66,0.38473806,0.33905485,"('inactive', 'active')",-0.18251337,-0.079866186,0.7436832,0.69565487,0.3153026,0.3182812,0.0029786
67,0.696775,0.713478,"('doubtful', 'determined')",-0.0066795163,0.12137924,-0.21363278,-0.16194092,0.1588209,0.2243055,0.0654846
68,-0.050428733,-0.068248175,"('dependent', 'independent')",-0.9895397,-0.9564046,-1.7238836,-1.6551248,-0.921284,-0.8932592,0.0280248
69,-0.1450666,-0.0326228,"('lazy', 'industrious')",0.21319282,0.31918788,-0.9932683,-0.84938025,-0.3083807,-0.1876051,0.1207756
70,1.2121747,1.2239618,"('lethargic', 'energetic')",0.40420213,0.51608545,0.4459238,0.38514143,0.6874336,0.7083962,0.0209626
71,0.44355366,0.38676786,"('diffident', 'self-confident')",2.3960807,2.4069815,0.64565593,0.66401464,1.1617634,1.152588,-0.0091754
72,-0.16589464,-0.28924105,"('unambitious', 'ambitious')",-0.31090742,-0.4132885,-0.31366447,-0.25964868,-0.2634888,-0.3207261,-0.0572373
73,1.2925248,1.295373,"('helpless', 'self-reliant')",0.8971735,1.0616506,-3.225519,-3.154184,-0.3452736,-0.2657201,0.0795535
74,0.8693016,0.96575576,"('undedicated', 'dedicated')",1.0759801,1.1793325,-0.116861776,-0.1123551,0.6094733,0.6775777,0.0681044
75,0.29309624,0.3146098,"('meek', 'impulsive')",-1.0480443,-0.8337403,-0.14633723,-0.09338507,-0.3004284,-0.2041719,0.0962565
76,1.0102131,1.1565949,"('anxious', 'daring')",0.79248655,0.98181134,0.07744971,0.049373772,0.6267165,0.72926,0.1025435
77,-0.17872791,-0.14124237,"('unmotivated', 'motivated')",-0.052090712,0.011409488,-1.3063885,-1.1707219,-0.5124024,-0.4335183,0.0788841
78,-0.7502881,-0.7963804,"('nonresilient', 'resilient')",0.304423,0.37956184,-0.8060805,-0.6938592,-0.4173152,-0.3702259,0.0470893
79,-0.08635263,-0.06964556,"('wavering', 'unwavering')",-0.89321595,-0.73820066,-0.15349115,-0.07785234,-0.3776866,-0.2952329,0.0824537
80,0.77300805,0.61952657,"('dominated', 'dominating')",0.575187,0.4617057,-0.7611041,-0.8332001,0.195697,0.0826774,-0.1130196
81,0.34557492,0.17328049,"('submissive', 'aggressive')",0.09947151,-0.1340234,-1.1706655,-1.2007308,-0.241873,-0.3871579,-0.1452849
82,-0.22522569,-0.24736379,"('poor', 'rich')",0.28356844,0.3687762,6.171037,6.112032,2.07646,2.0778147,0.0013547
83,-0.1742539,-0.1542253,"('powerless', 'powerful')",0.5241718,0.66500777,-1.0410993,-1.0349296,-0.2303938,-0.1747157,0.0556781
84,-0.37013167,-0.52244633,"('inferior', 'superior')",-0.08909452,-0.2544477,0.24085373,0.21503973,-0.0727908,-0.1872848,-0.114494
85,-0.64179254,-0.63913107,"('insignificant', 'prestigious')",0.014505869,0.122788094,-0.2008597,-0.1568657,-0.2760488,-0.2244029,0.0516459
86,-0.51451504,-0.65295017,"('uninfluential', 'influential')",0.42334762,0.23550354,-0.5328587,-0.66030777,-0.2080087,-0.3592515,-0.1512428
87,0.6435962,0.39202085,"('unsuccessful', 'successful')",1.534817,1.4620697,0.0787749,0.060794476,0.752396,0.638295,-0.114101
88,-0.6982076,-0.74754107,"('low', 'eminent')",0.4749517,0.41489688,-0.54603535,-0.60711104,-0.2564304,-0.3132517,-0.0568213
