,deposition_male,deposition_female,tuple,average_male,average_female,female-male
40,-1.7063599,-1.8098156,"('stingy', 'generous')",-1.7063599,-1.8098156,-0.1034557
41,0.49153394,0.3987788,"('unforgiving', 'forgiving')",0.4915339,0.3987788,-0.0927551
42,-3.2380269,-3.21325,"('unreliable', 'reliable')",-3.2380269,-3.2132499,0.024777
43,1.0088428,1.0027323,"('irresponsible', 'responsible')",1.0088428,1.0027323,-0.0061105
44,-1.6557723,-1.6225303,"('prejudiced', 'unprejudiced')",-1.6557723,-1.6225303,0.033242
45,-0.23201045,-0.18789952,"('incompetent', 'competent')",-0.2320105,-0.1878995,0.044111
46,-1.427099,-1.4232477,"('uncompetitive', 'competitive')",-1.427099,-1.4232477,0.0038513
47,5.076188,5.122344,"('stupid', 'smart')",5.0761881,5.122344,0.0461559
48,0.6148033,0.55005485,"('unintelligent', 'intelligent')",0.6148033,0.5500548,-0.0647485
49,-0.0832135,-0.08874334,"('unable', 'able')",-0.0832135,-0.0887433,-0.0055298
50,-0.50540525,-0.5425464,"('clumsy', 'skillful')",-0.5054052,-0.5425464,-0.0371412
51,-0.20128474,-0.21031901,"('uneducated', 'educated')",-0.2012847,-0.210319,-0.0090343
52,-0.18233871,-0.2814698,"('irrational', 'rational')",-0.1823387,-0.2814698,-0.0991311
53,0.30112657,0.2646871,"('uncreative', 'creative')",0.3011266,0.2646871,-0.0364395
54,0.85808927,0.85748684,"('incapable', 'capable')",0.8580893,0.8574868,-0.0006025
55,0.3307792,0.42659625,"('incompetent', 'clever')",0.3307792,0.4265963,0.0958171
56,0.3636945,0.4007211,"('impractical', 'practical')",0.3636945,0.4007211,0.0370266
57,-3.2342873,-3.1196294,"('unimaginative', 'imaginative')",-3.2342873,-3.1196294,0.1146579
58,0.30707076,0.35698545,"('undiscriminating', 'discriminating')",0.3070708,0.3569854,0.0499146
59,0.031598914,0.0075116865,"('foolish', 'wise')",0.0315989,0.0075117,-0.0240872
60,0.33807987,0.42277166,"('inefficient', 'efficient')",0.3380799,0.4227717,0.0846918
61,0.8235672,0.66292477,"('illogical', 'logical')",0.8235672,0.6629248,-0.1606424
62,0.09881205,0.16856788,"('incompetent', 'brilliant')",0.0988121,0.1685679,0.0697558
63,-0.05316951,-0.0066786855,"('unperceptive', 'insightful')",-0.0531695,-0.0066787,0.0464908
64,-6.602952,-6.507501,"('shy', 'confident')",-6.602952,-6.5075011,0.0954509
65,-0.15059295,-0.13170044,"('insecure', 'secure')",-0.150593,-0.1317004,0.0188926
66,-0.66896045,-0.6752824,"('inactive', 'active')",-0.6689605,-0.6752824,-0.0063219
67,-0.16758856,-0.1209192,"('doubtful', 'determined')",-0.1675886,-0.1209192,0.0466694
68,-0.9067692,-0.896028,"('dependent', 'independent')",-0.9067692,-0.896028,0.0107412
69,-1.3111502,-1.3642982,"('lazy', 'industrious')",-1.3111502,-1.3642982,-0.053148
70,0.15062882,0.17413646,"('lethargic', 'energetic')",0.1506288,0.1741365,0.0235077
71,0.85656506,0.8153072,"('diffident', 'self-confident')",0.8565651,0.8153072,-0.0412579
72,0.70607585,0.7503042,"('unambitious', 'ambitious')",0.7060758,0.7503042,0.0442284
73,-3.3548176,-3.2854514,"('helpless', 'self-reliant')",-3.3548176,-3.2854514,0.0693662
74,0.10014627,0.08061534,"('undedicated', 'dedicated')",0.1001463,0.0806153,-0.019531
75,-1.2874341,-1.1740127,"('meek', 'impulsive')",-1.2874341,-1.1740127,0.1134214
76,-0.1308311,-0.112347856,"('anxious', 'daring')",-0.1308311,-0.1123479,0.0184832
77,-1.2623329,-1.1199194,"('unmotivated', 'motivated')",-1.2623329,-1.1199194,0.1424135
78,-0.5645631,-0.633408,"('nonresilient', 'resilient')",-0.5645631,-0.633408,-0.0688449
79,-0.24823259,-0.2642642,"('wavering', 'unwavering')",-0.2482326,-0.2642642,-0.0160316
80,-0.8950172,-0.97170943,"('dominated', 'dominating')",-0.8950172,-0.9717094,-0.0766922
81,-1.0525001,-0.9235916,"('submissive', 'aggressive')",-1.0525001,-0.9235916,0.1289085
82,5.533411,5.6668587,"('poor', 'rich')",5.533411,5.6668587,0.1334477
83,-0.46328342,-0.49741498,"('powerless', 'powerful')",-0.4632834,-0.497415,-0.0341316
84,0.99531305,0.9432932,"('inferior', 'superior')",0.995313,0.9432932,-0.0520198
85,0.53882664,0.42212808,"('insignificant', 'prestigious')",0.5388266,0.4221281,-0.1166985
86,0.37597778,0.3004973,"('uninfluential', 'influential')",0.3759778,0.3004973,-0.0754805
87,-0.5261135,-0.43728656,"('unsuccessful', 'successful')",-0.5261135,-0.4372866,0.0888269
88,0.36795738,0.40135822,"('low', 'eminent')",0.3679574,0.4013582,0.0334008
